,TX_AMOUNT,CUSTOMER_ID_NB_TX_1DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW,CUSTOMER_ID_NB_TX_7DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW,CUSTOMER_ID_NB_TX_30DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW,TERMINAL_ID_NB_TX_1DAY_WINDOW,TERMINAL_ID_RISK_1DAY_WINDOW,TERMINAL_ID_NB_TX_7DAY_WINDOW,TERMINAL_ID_RISK_7DAY_WINDOW,TERMINAL_ID_NB_TX_30DAY_WINDOW,TERMINAL_ID_RISK_30DAY_WINDOW,TX_DURING_WEEKEND,TX_DURING_NIGHT,TX_AMOUNT>220.53,CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW>213.18,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=9.50,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW>197.81,TERMINAL_ID_RISK_1DAY_WINDOW<=0.75,TERMINAL_ID_RISK_7DAY_WINDOW<=0.54,TERMINAL_ID_RISK_30DAY_WINDOW<=0.15,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=72.50,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW<=94.04,CUSTOMER_ID_NB_TX_7DAY_WINDOW>29.50,TERMINAL_ID_NB_TX_30DAY_WINDOW<=20.50,TERMINAL_ID_NB_TX_7DAY_WINDOW>3.50,TERMINAL_ID_NB_TX_1DAY_WINDOW<=1.50,TX_DURING_NIGHT<=0.50,"TX_AMOUNT<=220.53,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=9.50","TX_AMOUNT<=220.53,TERMINAL_ID_RISK_1DAY_WINDOW<=0.75","TX_AMOUNT<=220.53,TERMINAL_ID_RISK_7DAY_WINDOW<=0.54","TX_AMOUNT<=220.53,TERMINAL_ID_RISK_30DAY_WINDOW<=0.15","CUSTOMER_ID_NB_TX_1DAY_WINDOW>9.50,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=27.50","CUSTOMER_ID_NB_TX_1DAY_WINDOW>9.50,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=102.00","CUSTOMER_ID_NB_TX_1DAY_WINDOW>9.50,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW<=21.09","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=2.50","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW<=213.18,TERMINAL_ID_RISK_1DAY_WINDOW<=0.75","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW<=213.18,TERMINAL_ID_RISK_7DAY_WINDOW<=0.54","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW<=213.18,TERMINAL_ID_RISK_30DAY_WINDOW<=0.15","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=17.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW<=52.67","CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW<=197.81,TERMINAL_ID_RISK_30DAY_WINDOW<=0.15","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=111.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW<=56.49","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TERMINAL_ID_NB_TX_1DAY_WINDOW<=1.50","TERMINAL_ID_NB_TX_7DAY_WINDOW<=3.50,TERMINAL_ID_NB_TX_1DAY_WINDOW<=2.50","TX_DURING_NIGHT>0.50,TERMINAL_ID_NB_TX_1DAY_WINDOW<=2.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TERMINAL_ID_NB_TX_7DAY_WINDOW<=6.00","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TERMINAL_ID_NB_TX_30DAY_WINDOW<=18.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TERMINAL_ID_RISK_30DAY_WINDOW<=0.13","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TX_DURING_NIGHT<=0.50","TERMINAL_ID_NB_TX_7DAY_WINDOW<=3.50,TX_DURING_NIGHT<=0.50","TERMINAL_ID_RISK_7DAY_WINDOW>0.54,TERMINAL_ID_RISK_30DAY_WINDOW<=0.34"
2253,104.17,3.0,117.52333333333353,26.0,89.28846153846166,115.0,81.70478260869568,1.0,0.0,7.0,0.0,16.0,0.0,0,0,0,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2254,27.65,5.0,17.085999999999984,29.0,15.100689655172408,120.0,16.970916666666668,0.0,0.0,10.0,0.0,23.0,0.0,0,0,0,0,1,0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2255,83.65,5.0,120.71199999999988,33.0,118.26636363636368,114.0,116.82499999999992,0.0,0.0,6.0,0.0,19.0,0.0,0,0,0,0,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2256,2.47,5.0,5.980000000000007,31.0,8.391290322580646,112.0,8.143928571428573,0.0,0.0,4.0,0.0,20.0,0.0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2257,15.45,4.0,49.92750000000001,23.0,46.697391304347825,89.0,40.60932584269661,0.0,0.0,5.0,0.0,23.0,0.0,0,0,0,0,1,0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2258,70.37,5.0,33.26799999999997,28.0,56.46999999999999,116.0,64.06956896551722,2.0,0.0,6.0,0.0,15.0,0.0,0,0,0,0,1,0,1,1,1,0,1,0,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2259,38.24,2.0,28.180000000000017,12.0,38.02083333333333,70.0,33.14514285714282,0.0,0.0,6.0,0.0,14.0,0.0,0,0,0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2260,29.91,4.0,43.880000000000024,15.0,54.4833333333333,68.0,52.46911764705881,1.0,0.0,3.0,0.0,16.0,0.0,0,0,0,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
2261,25.96,9.0,46.759999999999984,33.0,48.36757575757574,117.0,47.83905982905986,1.0,0.0,6.0,0.0,16.0,0.0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2262,64.06,5.0,59.77200000000005,19.0,65.18684210526312,104.0,58.01346153846149,0.0,0.0,5.0,0.0,14.0,0.0,0,0,0,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2263,5.69,4.0,10.117500000000003,14.0,8.094285714285716,65.0,8.987846153846155,0.0,0.0,2.0,0.0,20.0,0.0,0,0,0,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
2264,56.49,2.0,66.6,5.0,56.541999999999916,23.0,64.9678260869565,0.0,0.0,4.0,0.0,25.0,0.0,0,0,0,0,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2265,71.08,6.0,77.89999999999993,24.0,60.88333333333329,117.0,60.12213675213676,0.0,0.0,3.0,0.0,17.0,0.0,0,0,0,0,1,0,1,1,1,0,1,0,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
2266,13.4,6.0,8.290000000000006,27.0,7.177407407407407,104.0,7.452499999999999,1.0,0.0,2.0,0.0,12.0,0.0,0,0,0,0,1,0,1,1,1,0,1,0,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
2267,92.58,3.0,66.94,17.0,85.42176470588234,77.0,78.77103896103893,0.0,0.0,3.0,0.0,17.0,0.0,0,0,0,0,1,0,1,1,1,0,1,0,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
2268,131.64,3.0,127.74333333333338,18.0,95.82611111111108,95.0,86.09178947368424,1.0,0.0,5.0,0.0,17.0,0.0,0,0,0,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2269,19.75,4.0,43.58749999999999,14.0,37.227857142857154,46.0,42.821521739130446,1.0,0.0,2.0,0.0,9.0,0.0,0,0,0,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
2270,54.36,5.0,62.304000000000045,26.0,54.6223076923077,123.0,59.09317073170731,1.0,0.0,11.0,0.0,36.0,0.0,0,0,0,0,1,0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2271,98.55,3.0,109.0666666666667,17.0,79.84470588235295,88.0,68.39272727272724,1.0,0.0,9.0,0.0,27.0,0.0,0,0,0,0,1,0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2272,1.58,1.0,1.5799999999999876,18.0,5.90444444444444,56.0,5.580714285714285,0.0,0.0,4.0,0.0,15.0,0.0,0,0,0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2273,41.65,4.0,44.25250000000001,20.0,57.59600000000004,89.0,61.97505617977528,0.0,0.0,3.0,0.0,15.0,0.0,0,0,0,0,1,0,1,1,1,0,1,0,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
2274,74.95,6.0,40.214999999999975,29.0,57.10724137931034,117.0,64.16256410256408,1.0,0.0,5.0,0.0,14.0,0.0,0,0,0,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2275,95.77,1.0,95.76999999999987,11.0,100.97636363636366,31.0,95.31193548387094,0.0,0.0,2.0,0.0,12.0,0.0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
2276,95.34,1.0,95.33999999999992,2.0,67.47000000000003,19.0,63.02947368421052,1.0,0.0,7.0,0.0,28.0,0.0,0,0,0,0,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2277,36.26,5.0,81.22199999999997,23.0,69.50391304347825,106.0,78.07877358490573,2.0,0.0,10.0,0.0,27.0,0.0,0,0,0,0,1,0,1,1,1,0,1,0,0,1,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2278,13.64,2.0,21.59499999999998,14.0,26.265000000000004,58.0,22.515517241379303,1.0,0.0,4.0,0.0,9.0,0.0,0,0,0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2279,43.36,4.0,33.46499999999999,20.0,21.771499999999996,77.0,26.60584415584413,0.0,0.0,4.0,0.0,19.0,0.0,0,0,0,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2280,89.55,2.0,71.40999999999988,21.0,59.8,71.0,72.28239436619724,0.0,0.0,6.0,0.0,16.0,0.0,0,0,0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2281,10.39,1.0,10.390000000000004,10.0,7.6850000000000005,35.0,7.484,1.0,0.0,2.0,0.0,14.0,0.0,0,0,0,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
2282,14.43,4.0,21.0075,12.0,20.097500000000014,71.0,20.942112676056347,0.0,0.0,2.0,0.0,11.0,0.0,0,0,0,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
2283,38.37,7.0,39.52571428571424,30.0,67.09000000000002,110.0,62.196818181818124,0.0,0.0,4.0,0.0,26.0,0.0,0,0,0,0,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2284,20.71,3.0,20.630000000000017,25.0,17.868399999999998,92.0,17.446630434782602,2.0,0.0,10.0,0.0,44.0,0.0,0,0,0,0,1,0,1,1,1,0,1,0,0,1,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2285,100.02,3.0,61.599999999999945,28.0,96.4410714285714,94.0,81.55882978723402,1.0,0.0,2.0,0.0,11.0,0.0,0,0,0,0,1,0,1,1,1,0,1,0,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
2286,101.44,4.0,105.42749999999991,25.0,95.30079999999998,96.0,98.98312499999999,2.0,0.0,5.0,0.0,16.0,0.0625,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2287,14.13,1.0,14.130000000000036,17.0,18.845882352941175,67.0,24.275671641791057,0.0,0.0,9.0,0.0,29.0,0.0,0,0,0,0,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2288,10.88,2.0,10.854999999999986,17.0,7.284705882352935,104.0,7.5172115384615426,2.0,0.0,5.0,0.0,30.0,0.03333333333333333,0,0,0,0,1,0,1,1,1,0,1,0,0,1,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2289,23.92,1.0,23.919999999999987,14.0,32.516428571428555,59.0,32.51796610169493,0.0,0.0,4.0,0.0,22.0,0.0,0,0,0,0,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2290,112.58,5.0,103.542,18.0,93.1738888888888,84.0,78.00059523809523,1.0,0.0,5.0,0.0,19.0,0.0,0,0,0,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2291,19.8,3.0,42.6266666666667,17.0,50.07647058823531,93.0,55.05258064516129,0.0,0.0,1.0,0.0,16.0,0.0,0,0,0,0,1,0,1,1,1,0,1,0,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
2292,43.94,5.0,58.53799999999988,28.0,73.51714285714284,92.0,81.07076086956523,0.0,0.0,4.0,0.0,26.0,0.0,0,0,0,0,1,0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2293,10.37,7.0,11.258571428571432,29.0,13.33172413793103,132.0,11.589924242424239,2.0,0.0,4.0,0.0,20.0,0.0,0,0,0,0,1,0,1,1,1,0,1,0,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2294,57.62,3.0,39.62666666666664,23.0,37.995652173913044,73.0,37.90945205479453,0.0,0.0,5.0,0.0,22.0,0.0,0,0,0,0,1,0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2295,41.35,3.0,39.84333333333337,24.0,27.83208333333334,108.0,26.03564814814815,1.0,0.0,9.0,0.0,23.0,0.0,0,0,0,0,1,0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2296,10.74,4.0,32.23500000000001,18.0,32.2488888888889,63.0,29.243809523809542,0.0,0.0,5.0,0.0,23.0,0.0,0,0,0,0,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2297,153.85,2.0,116.07999999999998,12.0,102.62250000000002,33.0,98.06636363636362,0.0,0.0,2.0,0.0,17.0,0.0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
2298,5.75,3.0,8.316666666666679,15.0,7.578666666666669,65.0,6.6607692307692306,1.0,0.0,3.0,0.0,17.0,0.0,0,0,0,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
2299,3.27,2.0,5.9150000000000205,31.0,10.817419354838703,131.0,11.655496183206104,0.0,0.0,8.0,0.0,32.0,0.0,0,0,0,0,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2300,49.09,6.0,51.20666666666665,26.0,63.15346153846153,95.0,67.11863157894736,0.0,0.0,5.0,0.0,19.0,0.0,0,0,0,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2301,26.93,6.0,45.13166666666664,29.0,54.57,89.0,56.16932584269662,2.0,0.0,4.0,0.0,24.0,0.041666666666666664,0,0,0,0,1,0,1,1,1,0,1,0,0,1,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2302,19.32,3.0,17.66,27.0,16.16222222222222,102.0,14.756568627450983,0.0,0.0,1.0,0.0,12.0,0.0,0,0,0,0,1,0,1,1,1,0,1,0,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
2303,9.41,6.0,10.944999999999999,31.0,11.662258064516122,111.0,13.093243243243235,0.0,0.0,5.0,0.0,23.0,0.0,0,0,0,0,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2304,81.38,2.0,46.31499999999999,6.0,43.70666666666663,32.0,47.32468749999997,1.0,0.0,7.0,0.0,31.0,0.0,0,0,0,0,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2305,15.29,6.0,21.111666666666682,31.0,22.50677419354838,126.0,24.233095238095228,0.0,0.0,1.0,0.0,19.0,0.0,0,0,0,0,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
2306,41.43,3.0,19.22000000000001,6.0,25.376666666666647,35.0,26.01257142857141,1.0,0.0,5.0,0.0,25.0,0.0,0,0,0,0,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2307,58.89,4.0,66.54750000000001,26.0,80.38153846153848,117.0,83.01598290598288,1.0,0.0,5.0,0.0,25.0,0.0,0,0,0,0,1,0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2308,28.71,2.0,22.35999999999996,20.0,23.78299999999999,89.0,22.950674157303364,1.0,0.0,3.0,0.0,15.0,0.0,0,0,0,0,1,0,1,1,1,0,1,0,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
2309,127.5,3.0,89.96333333333318,17.0,74.71941176470587,86.0,91.89825581395353,0.0,0.0,6.0,0.0,23.0,0.0,0,0,0,0,1,0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2310,10.31,5.0,12.184000000000001,36.0,11.656666666666673,107.0,12.320000000000004,1.0,0.0,5.0,0.0,33.0,0.0,0,0,0,0,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2311,84.1,5.0,79.65600000000003,15.0,82.25799999999997,67.0,80.70835820895526,2.0,0.0,5.0,0.0,26.0,0.0,0,0,0,0,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2312,104.18,3.0,86.35000000000001,10.0,87.58300000000004,39.0,86.31820512820515,0.0,0.0,3.0,0.0,15.0,0.0,0,0,0,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
2313,18.82,3.0,12.299999999999999,17.0,11.43294117647058,70.0,10.748714285714293,1.0,0.0,7.0,0.0,21.0,0.0,0,0,0,0,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2314,8.95,7.0,11.798571428571433,28.0,11.467142857142852,112.0,10.763124999999997,0.0,0.0,5.0,0.0,20.0,0.0,0,0,0,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2315,14.7,4.0,33.66750000000002,27.0,46.89666666666666,72.0,45.62638888888886,1.0,0.0,7.0,0.0,26.0,0.0,0,0,0,0,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2316,92.26,5.0,114.766,12.0,100.91166666666662,72.0,92.305,1.0,0.0,6.0,0.0,20.0,0.05,0,0,0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2317,126.23,6.0,86.09166666666664,33.0,78.13363636363636,90.0,81.62211111111108,0.0,0.0,10.0,0.0,37.0,0.0,0,0,0,0,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2318,25.79,8.0,13.752499999999994,34.0,19.811176470588222,133.0,21.65962406015039,0.0,0.0,1.0,0.0,7.0,0.0,0,0,0,0,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
2319,41.64,2.0,55.0650000000001,21.0,79.49142857142847,101.0,88.46425742574252,0.0,0.0,5.0,0.0,16.0,0.0,0,0,0,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2320,15.62,3.0,24.536666666666694,13.0,22.090769230769254,65.0,23.836615384615378,0.0,0.0,2.0,0.0,15.0,0.0,0,0,0,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
2321,2.92,2.0,3.8949999999999996,7.0,6.0471428571428545,23.0,6.951304347826086,0.0,0.0,4.0,0.0,19.0,0.0,0,0,0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2322,30.5,5.0,91.2719999999999,22.0,94.2090909090909,100.0,94.17770000000004,0.0,0.0,5.0,0.0,12.0,0.0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2323,4.75,3.0,36.82999999999997,19.0,48.95368421052631,73.0,49.843013698630145,1.0,0.0,3.0,0.0,20.0,0.0,0,0,0,0,1,0,1,1,1,0,1,0,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
2324,25.01,1.0,25.01000000000022,15.0,49.68200000000003,59.0,52.455593220339,1.0,0.0,5.0,0.0,21.0,0.0,0,0,0,0,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2325,10.54,2.0,10.735,14.0,7.652857142857142,56.0,6.645178571428571,0.0,0.0,4.0,0.0,18.0,0.0,0,0,0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2326,125.35,4.0,67.43999999999997,22.0,65.0577272727273,87.0,72.15137931034495,2.0,0.0,6.0,0.0,19.0,0.0,0,0,0,0,1,0,1,1,1,0,1,0,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2327,11.57,1.0,11.570000000000004,3.0,14.616666666666651,28.0,17.775357142857136,0.0,0.0,11.0,0.0,34.0,0.0,0,0,0,0,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2328,13.4,3.0,17.490000000000023,27.0,15.527777777777782,109.0,16.84770642201833,0.0,0.0,4.0,0.0,19.0,0.0,0,0,0,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2329,10.3,2.0,51.61000000000001,15.0,69.55733333333329,67.0,68.47283582089553,0.0,0.0,2.0,0.0,15.0,0.0,0,0,0,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
2330,26.43,4.0,25.6175,19.0,20.48368421052632,62.0,20.310645161290307,0.0,0.0,6.0,0.0,15.0,0.0,0,0,0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
