,TX_AMOUNT,CUSTOMER_ID_NB_TX_1DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW,CUSTOMER_ID_NB_TX_7DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW,CUSTOMER_ID_NB_TX_30DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW,TERMINAL_ID_NB_TX_1DAY_WINDOW,TERMINAL_ID_RISK_1DAY_WINDOW,TERMINAL_ID_NB_TX_7DAY_WINDOW,TERMINAL_ID_RISK_7DAY_WINDOW,TERMINAL_ID_NB_TX_30DAY_WINDOW,TERMINAL_ID_RISK_30DAY_WINDOW,TX_DURING_WEEKEND,TX_DURING_NIGHT,TX_AMOUNT>219.23,CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW<=196.60,CUSTOMER_ID_NB_TX_7DAY_WINDOW>17.50,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW<=165.24,CUSTOMER_ID_NB_TX_30DAY_WINDOW>81.50,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW<=108.35,TERMINAL_ID_NB_TX_1DAY_WINDOW<=0.50,TERMINAL_ID_RISK_1DAY_WINDOW<=0.75,CUSTOMER_ID_NB_TX_1DAY_WINDOW>5.50,TERMINAL_ID_RISK_7DAY_WINDOW<=0.37,TERMINAL_ID_NB_TX_30DAY_WINDOW>19.50,TERMINAL_ID_RISK_30DAY_WINDOW<=0.11,TERMINAL_ID_NB_TX_7DAY_WINDOW>10.50,TX_DURING_NIGHT<=0.50,"TX_AMOUNT<=219.23,CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW<=205.62","TX_AMOUNT<=219.23,TERMINAL_ID_RISK_1DAY_WINDOW<=0.75","TX_AMOUNT<=219.23,TERMINAL_ID_RISK_7DAY_WINDOW<=0.37","TX_AMOUNT<=219.23,TERMINAL_ID_RISK_30DAY_WINDOW<=0.11","TERMINAL_ID_NB_TX_1DAY_WINDOW>0.50,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=5.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=4.50","CUSTOMER_ID_NB_TX_1DAY_WINDOW<=5.50,TX_DURING_NIGHT<=0.50","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW>196.60,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=26.50","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW>196.60,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW<=98.94","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW>196.60,TERMINAL_ID_NB_TX_1DAY_WINDOW<=0.50","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW>196.60,TERMINAL_ID_RISK_7DAY_WINDOW<=0.37","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW>196.60,TERMINAL_ID_RISK_30DAY_WINDOW<=0.11","CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW>165.24,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=17.50","CUSTOMER_ID_NB_TX_30DAY_WINDOW<=81.50,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=21.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=33.00","TERMINAL_ID_RISK_30DAY_WINDOW>0.11,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=32.00","CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW>165.24,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=42.00","CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW>165.24,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW<=111.75","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=63.00","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW<=22.48","TERMINAL_ID_RISK_7DAY_WINDOW>0.37,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW<=23.44","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TERMINAL_ID_NB_TX_1DAY_WINDOW<=1.50","TERMINAL_ID_NB_TX_1DAY_WINDOW>0.50,TERMINAL_ID_NB_TX_7DAY_WINDOW<=8.50","TERMINAL_ID_NB_TX_1DAY_WINDOW>0.50,TX_DURING_NIGHT<=0.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TERMINAL_ID_NB_TX_7DAY_WINDOW<=5.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TERMINAL_ID_NB_TX_30DAY_WINDOW<=19.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TX_DURING_NIGHT<=0.50","TERMINAL_ID_RISK_7DAY_WINDOW>0.37,TERMINAL_ID_RISK_30DAY_WINDOW<=0.33"
3772,12.72,2.0,18.189999999999984,19.0,20.834736842105258,65.0,21.07292307692308,0.0,0.0,1.0,0.0,9.0,0.0,0,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3773,24.54,3.0,53.519999999999975,13.0,52.92307692307692,32.0,58.62593750000002,1.0,0.0,4.0,0.0,27.0,0.0,0,0,0,1,0,1,0,1,0,1,0,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3774,17.2,1.0,17.200000000000014,2.0,26.97999999999997,18.0,28.01166666666667,0.0,0.0,6.0,0.0,27.0,0.0,0,0,0,1,0,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3775,51.64,2.0,70.98499999999984,14.0,78.27857142857148,68.0,77.51411764705885,0.0,0.0,4.0,0.0,32.0,0.0,0,0,0,1,0,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3776,35.97,6.0,31.286666666666644,22.0,32.00272727272728,100.0,32.8942,0.0,0.0,8.0,0.0,18.0,0.0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3777,41.45,4.0,86.59250000000007,22.0,85.28136363636362,96.0,96.38177083333325,1.0,0.0,10.0,0.0,35.0,0.0,0,0,0,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3778,30.04,5.0,34.05999999999999,16.0,31.38249999999998,71.0,28.037323943661956,0.0,0.0,6.0,0.0,19.0,0.0,0,0,0,1,0,1,0,1,1,1,0,1,0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3779,75.18,6.0,64.59333333333333,31.0,64.70129032258068,115.0,58.564086956521784,0.0,0.0,2.0,0.0,23.0,0.0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3780,33.21,4.0,41.25499999999998,20.0,33.562000000000005,102.0,34.06676470588238,1.0,0.0,5.0,0.0,21.0,0.0,0,0,0,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3781,101.55,2.0,84.49999999999994,22.0,94.33136363636366,94.0,99.68553191489362,1.0,0.0,5.0,0.0,17.0,0.0,0,0,0,1,1,1,1,1,0,1,0,1,0,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3782,35.42,5.0,85.70399999999991,31.0,101.49677419354839,106.0,92.87216981132075,2.0,0.0,5.0,0.0,18.0,0.0,0,0,0,1,1,1,1,1,0,1,0,1,0,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3783,70.93,3.0,100.53999999999989,12.0,97.39416666666705,92.0,86.3830434782609,0.0,0.0,3.0,0.0,20.0,0.0,0,0,0,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3784,82.02,4.0,52.87250000000002,26.0,41.01653846153841,95.0,42.9305263157895,0.0,0.0,0.0,0.0,20.0,0.0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3785,0.09,2.0,3.3549999999999724,24.0,9.745416666666669,97.0,10.754226804123714,0.0,0.0,3.0,0.0,26.0,0.0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3786,97.01,5.0,44.07600000000001,15.0,50.66133333333333,85.0,50.0536470588235,1.0,0.0,3.0,0.0,23.0,0.0,0,0,0,1,0,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3787,25.14,3.0,72.71666666666663,13.0,55.219999999999985,51.0,57.663137254901955,0.0,0.0,2.0,0.0,17.0,0.0,0,0,0,1,0,1,0,1,1,1,0,1,0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3788,62.02,2.0,57.224999999999966,9.0,92.26777777777781,38.0,99.86763157894738,1.0,0.0,8.0,0.0,36.0,0.0,0,0,0,1,0,1,0,1,0,1,0,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3789,38.85,2.0,47.295000000000016,11.0,36.377272727272725,38.0,37.90894736842104,0.0,0.0,3.0,0.0,28.0,0.0,0,0,0,1,0,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3790,6.29,6.0,9.57833333333333,15.0,8.00066666666667,66.0,7.582727272727275,0.0,0.0,1.0,0.0,12.0,0.0,0,0,0,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3791,4.33,3.0,69.38000000000004,16.0,93.18062499999999,49.0,98.05081632653065,2.0,0.0,6.0,0.0,27.0,0.0,0,0,0,1,0,1,0,1,0,1,0,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3792,89.06,7.0,66.57285714285716,27.0,74.11925925925927,86.0,76.0094186046512,0.0,0.0,8.0,0.0,20.0,0.0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3793,36.04,3.0,26.866666666666674,11.0,25.085454545454525,51.0,28.24862745098039,0.0,0.0,3.0,0.0,11.0,0.0,0,0,0,1,0,1,0,1,1,1,0,1,0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3794,53.53,6.0,49.12166666666667,22.0,40.736363636363606,103.0,35.41582524271845,1.0,0.0,8.0,0.0,27.0,0.0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3795,31.9,7.0,31.374285714285694,23.0,31.998260869565225,101.0,32.88435643564356,0.0,0.0,7.0,0.0,21.0,0.0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3796,29.81,8.0,30.04249999999999,32.0,35.880937499999966,114.0,35.95640350877194,1.0,0.0,7.0,0.0,29.0,0.0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3797,140.82,5.0,97.438,13.0,82.73,44.0,75.56863636363634,0.0,0.0,1.0,0.0,10.0,0.0,0,0,0,1,0,1,0,1,1,1,0,1,0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3798,70.7,4.0,49.29499999999996,16.0,51.49500000000005,80.0,54.65212500000001,0.0,0.0,1.0,0.0,10.0,0.0,0,0,0,1,0,1,0,1,1,1,0,1,0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3799,56.46,4.0,54.44,27.0,45.30666666666663,96.0,46.53812500000003,0.0,0.0,6.0,0.0,20.0,0.0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3800,13.6,2.0,12.844999999999997,6.0,11.519999999999996,21.0,10.630476190476193,0.0,0.0,3.0,0.0,17.0,0.0,0,0,0,1,0,1,0,1,1,1,0,1,0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3801,21.84,6.0,20.77666666666667,27.0,21.177037037037007,126.0,21.922619047619065,1.0,0.0,6.0,0.0,24.0,0.0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3802,36.72,2.0,31.69499999999999,19.0,28.784736842105275,89.0,27.293707865168518,0.0,0.0,5.0,0.0,22.0,0.0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3803,181.14,2.0,117.6049999999999,15.0,99.3666666666666,61.0,86.9626229508197,0.0,0.0,3.0,0.0,17.0,0.0,0,0,0,1,0,1,0,1,1,1,0,1,0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3804,2.58,2.0,7.505000000000009,13.0,9.501538461538471,51.0,9.190196078431379,2.0,0.0,8.0,0.0,27.0,0.0,0,0,0,1,0,1,0,1,0,1,0,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3805,83.0,2.0,76.66000000000003,19.0,53.56894736842107,79.0,53.030126582278484,0.0,0.0,4.0,0.0,18.0,0.0,0,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3806,14.35,2.0,40.45,20.0,58.43549999999997,85.0,56.37529411764705,0.0,0.0,3.0,0.0,22.0,0.0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3807,34.06,5.0,72.69200000000002,24.0,70.19374999999984,118.0,66.2492372881356,0.0,0.0,4.0,0.0,17.0,0.0,0,0,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3808,75.96,5.0,66.36799999999992,26.0,76.78884615384618,102.0,78.32725490196077,2.0,0.0,8.0,0.0,29.0,0.0,0,0,0,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3809,51.16,3.0,39.19999999999998,16.0,38.24875,85.0,40.95764705882351,0.0,0.0,3.0,0.0,18.0,0.0,0,0,0,1,0,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3810,12.92,3.0,8.869999999999996,18.0,8.166666666666668,56.0,8.364999999999997,0.0,0.0,4.0,0.0,11.0,0.0,0,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3811,27.05,2.0,22.735000000000028,29.0,20.82034482758619,87.0,20.94459770114942,0.0,0.0,4.0,0.0,17.0,0.0,0,0,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3812,71.61,5.0,53.92400000000007,32.0,49.66718750000001,127.0,49.41527559055114,3.0,0.0,6.0,0.0,24.0,0.0,0,0,0,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3813,61.4,7.0,54.35000000000004,23.0,65.8552173913044,101.0,64.46564356435648,1.0,0.0,5.0,0.0,23.0,0.0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3814,6.46,1.0,6.459999999999989,3.0,11.386666666666686,17.0,19.32176470588234,0.0,0.0,3.0,0.0,17.0,0.0,0,0,0,1,0,1,0,1,1,1,0,1,0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3815,11.34,4.0,23.950000000000006,11.0,19.12090909090907,60.0,17.082999999999995,0.0,0.0,2.0,0.0,14.0,0.0,0,0,0,1,0,1,0,1,1,1,0,1,0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3816,10.98,5.0,27.019999999999975,20.0,21.427500000000006,77.0,21.740129870129866,1.0,0.0,8.0,0.0,35.0,0.02857142857142857,0,0,0,1,1,1,0,1,0,1,0,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3817,24.21,4.0,36.1925,15.0,31.50666666666671,73.0,32.49123287671231,0.0,0.0,4.0,0.0,24.0,0.0,0,0,0,1,0,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3818,177.73,2.0,112.67500000000005,18.0,99.6522222222222,87.0,90.40678160919535,0.0,0.0,4.0,0.0,18.0,0.0,0,0,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3819,11.84,5.0,14.248000000000005,17.0,14.724117647058828,90.0,15.728888888888893,1.0,0.0,4.0,0.0,19.0,0.0,0,0,0,1,0,1,1,1,0,1,0,1,0,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3820,55.74,2.0,31.819999999999933,26.0,38.28769230769234,97.0,39.54175257731958,0.0,0.0,3.0,0.0,20.0,0.0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3821,17.86,1.0,17.860000000000003,2.0,17.460000000000004,8.0,19.09874999999999,0.0,0.0,6.0,0.0,16.0,0.0,0,0,0,1,0,1,0,1,1,1,0,1,0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3822,66.64,5.0,73.08599999999996,20.0,76.30000000000001,92.0,82.87010869565222,0.0,0.0,3.0,0.0,17.0,0.0,0,0,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3823,85.81,1.0,85.80999999999979,15.0,58.64466666666666,59.0,73.77084745762717,3.0,0.0,6.0,0.0,21.0,0.0,0,0,0,1,0,1,0,1,0,1,0,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3824,57.51,5.0,51.101999999999975,26.0,45.32846153846154,114.0,49.286929824561454,2.0,0.0,6.0,0.0,21.0,0.0,0,0,0,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3825,4.48,8.0,11.413750000000006,34.0,15.040000000000006,118.0,17.093644067796607,1.0,0.0,5.0,0.0,31.0,0.0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3826,151.18,3.0,88.81999999999992,13.0,83.33153846153846,71.0,80.35535211267606,0.0,0.0,6.0,0.0,33.0,0.0,0,0,0,1,0,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3827,55.71,3.0,41.71666666666656,12.0,78.97750000000002,45.0,92.08399999999999,2.0,0.0,5.0,0.0,28.0,0.0,0,0,0,1,0,1,0,1,0,1,0,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3828,118.69,4.0,89.50999999999995,32.0,95.9587500000001,123.0,100.29967479674792,0.0,0.0,5.0,0.0,20.0,0.0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3829,64.43,5.0,90.88000000000001,22.0,77.00181818181818,117.0,72.46333333333325,0.0,0.0,2.0,0.0,22.0,0.0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3830,12.51,6.0,6.908333333333336,33.0,7.687878787878784,101.0,7.9692079207920825,1.0,0.0,7.0,0.0,20.0,0.0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3831,25.63,5.0,58.56000000000004,20.0,54.76750000000002,98.0,55.899591836734714,0.0,0.0,4.0,0.0,13.0,0.0,0,0,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3832,23.21,3.0,75.70999999999997,13.0,89.8953846153847,41.0,104.33024390243907,0.0,0.0,4.0,0.0,10.0,0.0,0,0,0,1,0,1,0,1,1,1,0,1,0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3833,5.64,1.0,5.63999999999999,6.0,5.545000000000005,48.0,9.67416666666667,0.0,0.0,4.0,0.0,17.0,0.0,0,0,0,1,0,1,0,1,1,1,0,1,0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3834,50.04,6.0,67.64000000000003,13.0,47.76461538461539,55.0,36.2790909090909,0.0,0.0,4.0,0.0,14.0,0.0,0,0,0,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3835,46.59,3.0,124.60333333333328,20.0,108.47600000000014,80.0,102.16075000000001,1.0,0.0,4.0,0.0,23.0,0.0,0,0,0,1,1,1,0,1,0,1,0,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3836,23.54,3.0,16.70666666666668,16.0,19.043125,84.0,19.773095238095234,2.0,0.0,6.0,0.0,17.0,0.0,0,0,0,1,0,1,1,1,0,1,0,1,0,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3837,33.06,5.0,62.58399999999996,19.0,63.11105263157892,84.0,70.19416666666659,1.0,0.0,5.0,0.0,22.0,0.0,0,0,0,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3838,9.38,4.0,9.427500000000006,30.0,8.708666666666666,111.0,8.976126126126127,1.0,0.0,8.0,0.0,20.0,0.0,0,0,0,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3839,53.97,7.0,61.328571428571436,17.0,62.11647058823528,50.0,60.304,3.0,0.0,9.0,0.0,33.0,0.0,0,0,0,1,0,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3840,21.14,2.0,24.165000000000006,9.0,21.767777777777756,49.0,21.68857142857143,0.0,0.0,2.0,0.0,17.0,0.0,0,0,0,1,0,1,0,1,1,1,0,1,0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3841,5.05,1.0,5.049999999999989,17.0,5.794117647058828,71.0,5.882535211267603,1.0,0.0,7.0,0.0,27.0,0.0,0,0,0,1,0,1,0,1,0,1,0,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3842,145.69,3.0,127.52,21.0,105.97904761904762,93.0,108.97709677419351,1.0,0.0,2.0,0.0,22.0,0.0,0,0,0,1,1,1,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3843,9.64,5.0,13.136,24.0,11.801666666666671,110.0,12.59136363636365,0.0,0.0,5.0,0.0,22.0,0.0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3844,40.53,5.0,51.33600000000005,16.0,67.80437499999998,78.0,63.375641025641,1.0,0.0,11.0,0.0,38.0,0.0,0,0,0,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3845,73.13,6.0,80.14000000000003,23.0,84.34260869565215,79.0,84.56392405063293,0.0,0.0,4.0,0.0,15.0,0.0,0,0,0,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
