,TX_AMOUNT,CUSTOMER_ID_NB_TX_1DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW,CUSTOMER_ID_NB_TX_7DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW,CUSTOMER_ID_NB_TX_30DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW,TERMINAL_ID_NB_TX_1DAY_WINDOW,TERMINAL_ID_RISK_1DAY_WINDOW,TERMINAL_ID_NB_TX_7DAY_WINDOW,TERMINAL_ID_RISK_7DAY_WINDOW,TERMINAL_ID_NB_TX_30DAY_WINDOW,TERMINAL_ID_RISK_30DAY_WINDOW,TX_DURING_WEEKEND,TX_DURING_NIGHT,TX_AMOUNT>218.64,CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW>192.52,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=3.50,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW<=115.67,CUSTOMER_ID_NB_TX_30DAY_WINDOW>103.50,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW<=105.53,TERMINAL_ID_RISK_1DAY_WINDOW<=0.75,TERMINAL_ID_RISK_7DAY_WINDOW<=0.54,TERMINAL_ID_NB_TX_30DAY_WINDOW<=25.50,TERMINAL_ID_RISK_30DAY_WINDOW<=0.16,CUSTOMER_ID_NB_TX_7DAY_WINDOW>27.50,TERMINAL_ID_NB_TX_1DAY_WINDOW<=3.50,TERMINAL_ID_NB_TX_7DAY_WINDOW<=6.50,TX_DURING_NIGHT<=0.50,"TX_AMOUNT<=218.64,TERMINAL_ID_RISK_1DAY_WINDOW<=0.75","TX_AMOUNT<=218.64,TERMINAL_ID_RISK_7DAY_WINDOW<=0.54","TX_AMOUNT<=218.64,TERMINAL_ID_RISK_30DAY_WINDOW<=0.16","CUSTOMER_ID_NB_TX_1DAY_WINDOW>3.50,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=27.50","CUSTOMER_ID_NB_TX_1DAY_WINDOW>3.50,TERMINAL_ID_NB_TX_1DAY_WINDOW<=3.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=3.50","CUSTOMER_ID_NB_TX_1DAY_WINDOW>3.50,TERMINAL_ID_NB_TX_7DAY_WINDOW<=6.50","TERMINAL_ID_NB_TX_30DAY_WINDOW>25.50,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=3.50","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW<=192.52,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=9.50","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW<=192.52,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW<=118.55","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW<=192.52,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=47.00","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW<=192.52,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW<=106.17","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW<=192.52,TERMINAL_ID_NB_TX_7DAY_WINDOW<=5.50","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW<=192.52,TERMINAL_ID_RISK_7DAY_WINDOW<=0.54","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW<=192.52,TX_DURING_NIGHT<=0.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=5.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW<=115.67","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=24.00","TERMINAL_ID_NB_TX_30DAY_WINDOW>25.50,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=94.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW<=24.23","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TERMINAL_ID_NB_TX_1DAY_WINDOW<=3.50","TERMINAL_ID_NB_TX_1DAY_WINDOW>3.50,TERMINAL_ID_NB_TX_7DAY_WINDOW<=9.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TERMINAL_ID_NB_TX_7DAY_WINDOW<=6.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TERMINAL_ID_NB_TX_30DAY_WINDOW<=21.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TERMINAL_ID_RISK_30DAY_WINDOW<=0.13","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TX_DURING_NIGHT<=0.50","TERMINAL_ID_NB_TX_7DAY_WINDOW>6.50,TX_DURING_NIGHT<=0.50","TERMINAL_ID_RISK_7DAY_WINDOW>0.54,TERMINAL_ID_NB_TX_30DAY_WINDOW<=21.50","TERMINAL_ID_RISK_7DAY_WINDOW>0.54,TERMINAL_ID_RISK_30DAY_WINDOW<=0.25"
4451,100.32,5.0,80.27199999999992,29.0,91.48241379310348,97.0,82.28639175257727,2.0,0.0,9.0,0.0,24.0,0.0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4452,50.9,4.0,66.82250000000002,12.0,63.056666666666665,51.0,62.294509803921585,0.0,0.0,2.0,0.0,21.0,0.0,0,0,0,0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4453,12.55,6.0,13.885000000000003,16.0,12.855000000000004,53.0,12.208301886792455,1.0,0.0,5.0,0.0,25.0,0.0,0,0,0,0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4454,13.24,5.0,16.04000000000001,21.0,14.208095238095249,97.0,12.91010309278349,1.0,0.0,3.0,0.0,19.0,0.0,0,0,0,0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4455,26.59,1.0,26.58999999999994,13.0,20.304615384615374,59.0,18.581186440677964,0.0,0.0,0.0,0.0,23.0,0.0,0,0,0,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4456,74.43,5.0,48.74200000000001,26.0,47.05038461538466,91.0,45.9068131868132,1.0,0.0,6.0,0.0,23.0,0.0,0,0,0,0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4457,7.32,6.0,13.15166666666667,23.0,25.271304347826106,99.0,25.715353535353515,0.0,0.0,1.0,0.0,14.0,0.0,0,0,0,0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4458,41.97,1.0,41.97000000000003,8.0,59.605000000000004,24.0,63.38208333333332,0.0,0.0,5.0,0.0,18.0,0.0,0,0,0,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4459,79.25,5.0,54.77199999999997,27.0,46.548518518518534,86.0,43.17046511627907,1.0,0.0,8.0,0.0,26.0,0.0,0,0,0,0,0,1,0,1,1,1,0,1,0,1,0,1,1,1,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
4460,21.54,5.0,17.894000000000023,31.0,23.046774193548384,126.0,24.63571428571427,0.0,0.0,2.0,0.0,16.0,0.0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4461,103.46,1.0,103.4599999999999,5.0,88.52599999999997,42.0,72.9885714285714,1.0,0.0,8.0,0.0,19.0,0.0,0,0,0,0,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4462,87.88,2.0,60.394999999999996,10.0,83.56900000000005,40.0,79.65100000000001,0.0,0.0,9.0,0.0,26.0,0.0,0,0,0,0,1,1,0,1,1,1,0,1,0,1,0,1,1,1,1,0,0,0,0,1,0,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
4463,20.61,3.0,16.803333333333317,18.0,20.86333333333332,77.0,19.094415584415586,0.0,0.0,4.0,0.0,21.0,0.0,0,0,0,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4464,117.48,2.0,127.11000000000001,6.0,94.80833333333338,24.0,98.48500000000003,1.0,0.0,7.0,0.0,17.0,0.0,0,0,0,0,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4465,126.11,6.0,103.00833333333331,22.0,84.10954545454545,63.0,87.62587301587301,0.0,0.0,3.0,0.0,12.0,0.0,0,0,0,0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4466,30.33,2.0,27.86500000000001,8.0,23.88375,49.0,24.15591836734695,0.0,0.0,4.0,0.0,14.0,0.0,0,0,0,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4467,123.56,3.0,90.99666666666667,20.0,74.97949999999999,67.0,63.31597014925372,0.0,0.0,4.0,0.0,24.0,0.0,0,0,0,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4468,6.65,3.0,10.423333333333334,11.0,15.519090909090915,43.0,15.747906976744183,0.0,0.0,5.0,0.0,15.0,0.0,0,0,0,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4469,46.01,6.0,54.38666666666668,23.0,51.13478260869565,106.0,48.12443396226409,0.0,0.0,5.0,0.0,16.0,0.0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4470,20.99,4.0,49.65749999999997,17.0,38.964705882352966,62.0,44.58951612903224,1.0,0.0,6.0,0.0,31.0,0.0,0,0,0,0,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4471,20.07,2.0,20.224999999999998,8.0,17.236250000000005,26.0,15.685,2.0,0.0,3.0,0.0,13.0,0.0,0,0,0,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4472,77.04,3.0,74.70999999999998,29.0,56.17586206896553,85.0,57.944117647058825,1.0,0.0,3.0,0.0,27.0,0.0,0,0,0,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4473,71.03,2.0,54.97499999999998,10.0,35.956999999999994,44.0,33.47840909090908,0.0,0.0,0.0,0.0,21.0,0.0,0,0,0,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4474,76.87,2.0,87.99499999999988,24.0,71.105,110.0,68.12100000000001,2.0,0.0,4.0,0.0,16.0,0.0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4475,39.05,4.0,59.10749999999999,16.0,68.42312499999998,54.0,76.51648148148143,0.0,0.0,6.0,0.0,22.0,0.0,0,0,0,0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4476,32.54,3.0,52.87,19.0,38.928421052631585,92.0,40.82119565217389,1.0,0.0,3.0,0.0,18.0,0.0,0,0,0,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4477,9.29,8.0,18.596249999999998,21.0,21.643333333333374,100.0,24.163600000000024,0.0,0.0,0.0,0.0,20.0,0.0,0,0,0,0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4478,192.14,2.0,129.66500000000005,16.0,91.64750000000004,67.0,94.7722388059701,0.0,0.0,3.0,0.0,28.0,0.0,0,0,0,0,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4479,77.31,2.0,88.57,10.0,92.04600000000002,43.0,90.00790697674421,2.0,0.0,5.0,0.0,25.0,0.0,0,0,0,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4480,49.05,4.0,81.69250000000005,12.0,68.17750000000001,71.0,73.59760563380283,1.0,0.0,3.0,0.0,13.0,0.0,0,0,0,0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4481,139.45,5.0,213.06200000000004,27.0,195.4640740740741,110.0,111.01500000000006,1.0,0.0,5.0,0.0,18.0,0.0,0,0,0,1,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4482,1.81,1.0,1.8099999999999992,19.0,5.0336842105263155,59.0,4.959152542372882,1.0,0.0,5.0,0.0,22.0,0.0,0,0,0,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4483,17.49,11.0,17.408181818181827,33.0,16.915151515151518,108.0,17.150555555555567,0.0,0.0,2.0,0.0,20.0,0.0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4484,17.2,1.0,17.200000000000014,14.0,19.508571428571422,38.0,22.059473684210527,0.0,0.0,2.0,0.0,21.0,0.0,0,0,0,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4485,33.32,4.0,75.31500000000001,7.0,83.54857142857144,22.0,74.38545454545452,0.0,0.0,4.0,0.0,20.0,0.0,0,0,0,0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4486,61.82,3.0,58.54333333333333,21.0,58.98523809523803,87.0,68.72747126436784,1.0,0.0,5.0,0.0,27.0,0.0,0,0,0,0,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4487,17.4,2.0,10.72999999999997,20.0,16.61449999999999,98.0,17.808877551020412,0.0,0.0,8.0,0.0,25.0,0.0,0,0,0,0,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4488,123.39,4.0,83.18499999999997,19.0,76.0936842105263,75.0,89.81120000000006,1.0,0.0,4.0,0.0,17.0,0.0,0,0,0,0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4489,13.87,6.0,29.66833333333334,29.0,38.66482758620691,88.0,40.01443181818182,1.0,0.0,5.0,0.0,15.0,0.0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4490,73.22,5.0,79.418,18.0,68.08666666666669,68.0,63.92367647058824,1.0,0.0,5.0,0.0,20.0,0.0,0,0,0,0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4491,95.57,4.0,80.265,16.0,82.25562499999997,47.0,77.58234042553192,0.0,0.0,3.0,0.0,17.0,0.0,0,0,0,0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4492,10.06,4.0,12.080000000000007,20.0,9.4915,74.0,9.228648648648647,2.0,0.0,6.0,0.0,24.0,0.0,0,0,0,0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4493,20.4,4.0,31.6725,7.0,36.11142857142858,44.0,33.788409090909106,0.0,0.0,3.0,0.0,15.0,0.0,0,0,0,0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4494,48.8,3.0,53.77333333333336,20.0,77.97549999999998,56.0,73.94160714285714,1.0,0.0,7.0,0.0,19.0,0.0,0,0,0,0,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4495,21.45,6.0,19.491666666666664,29.0,16.851724137931043,119.0,15.129411764705882,0.0,0.0,4.0,0.0,29.0,0.0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4496,27.31,2.0,32.73499999999999,12.0,49.39333333333332,59.0,55.81762711864409,1.0,0.0,3.0,0.0,20.0,0.0,0,0,0,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4497,36.58,3.0,40.779999999999994,22.0,52.74727272727273,83.0,55.66481927710846,0.0,0.0,9.0,0.0,30.0,0.0,0,0,0,0,1,1,0,1,1,1,0,1,0,1,0,1,1,1,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
4498,86.17,3.0,123.80333333333328,15.0,114.4266666666667,56.0,113.29482142857137,1.0,0.0,3.0,0.0,23.0,0.0,0,0,0,0,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4499,90.65,2.0,54.360000000000014,5.0,64.35,36.0,69.32916666666671,2.0,0.0,3.0,0.0,18.0,0.0,0,0,0,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4500,46.28,4.0,41.81499999999997,13.0,46.096153846153825,73.0,49.48698630136987,2.0,0.0,6.0,0.0,31.0,0.0,0,0,0,0,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4501,27.29,3.0,75.25333333333336,25.0,55.32239999999998,92.0,51.978804347826106,0.0,0.0,4.0,0.0,15.0,0.0,0,0,0,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4502,110.43,3.0,70.21333333333338,18.0,75.87833333333334,57.0,86.50157894736836,0.0,0.0,0.0,0.0,11.0,0.0,0,0,0,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4503,42.69,3.0,91.64666666666666,24.0,78.76083333333337,109.0,71.12788990825683,0.0,0.0,7.0,0.0,31.0,0.0,0,0,0,0,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4504,62.04,2.0,50.315000000000026,5.0,48.042000000000016,28.0,59.73964285714287,1.0,0.0,8.0,0.0,25.0,0.0,0,0,0,0,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4505,49.26,6.0,42.99500000000001,28.0,36.921428571428585,106.0,40.999150943396266,0.0,0.0,2.0,0.0,11.0,0.0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4506,27.12,3.0,54.10666666666674,21.0,58.38619047619053,102.0,53.759411764705895,3.0,0.0,9.0,0.0,17.0,0.0,0,0,0,0,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4507,14.42,3.0,12.34666666666668,24.0,11.519583333333337,74.0,11.959459459459465,0.0,0.0,7.0,0.0,20.0,0.0,0,0,0,0,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4508,80.11,1.0,80.11000000000003,2.0,65.63499999999993,13.0,73.72769230769234,2.0,0.0,6.0,0.0,18.0,0.0,0,0,0,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4509,111.32,2.0,81.06500000000001,19.0,62.62210526315791,81.0,74.72728395061726,0.0,0.0,4.0,0.0,20.0,0.0,0,0,0,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4510,25.7,2.0,20.90499999999996,20.0,15.1035,103.0,15.610097087378634,1.0,0.0,4.0,0.0,17.0,0.0,0,0,0,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4511,11.23,2.0,10.795000000000009,10.0,12.380999999999993,25.0,13.686399999999999,0.0,0.0,4.0,0.0,24.0,0.0,0,0,0,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4512,144.88,3.0,90.41666666666664,8.0,94.71499999999997,38.0,74.56710526315788,0.0,0.0,2.0,0.0,14.0,0.0,0,0,0,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4513,101.91,5.0,93.62799999999996,21.0,67.24714285714283,90.0,64.07711111111108,3.0,0.0,8.0,0.0,24.0,0.0,0,0,0,0,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4514,92.48,4.0,93.47249999999993,17.0,76.34117647058827,76.0,83.64039473684217,0.0,0.0,6.0,0.0,15.0,0.0,0,0,0,0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4515,51.39,2.0,49.915000000000035,9.0,46.96999999999992,68.0,43.00279411764708,0.0,0.0,0.0,0.0,23.0,0.0,0,0,0,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4516,14.04,5.0,16.29,24.0,16.82625,101.0,15.568415841584171,2.0,0.0,7.0,0.0,25.0,0.0,0,0,0,0,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4517,65.45,3.0,74.11666666666669,22.0,75.18045454545455,125.0,69.17879999999997,0.0,0.0,6.0,0.0,15.0,0.0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4518,49.79,3.0,34.00333333333336,11.0,36.343636363636335,52.0,36.313846153846136,0.0,0.0,6.0,0.0,22.0,0.0,0,0,0,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4519,32.29,7.0,72.51714285714289,27.0,65.44703703703702,83.0,78.7310843373494,1.0,0.0,6.0,0.0,14.0,0.0,0,0,0,0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4520,118.37,2.0,128.49499999999998,27.0,64.17777777777779,105.0,60.32800000000001,0.0,0.0,5.0,0.0,19.0,0.0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4521,49.34,2.0,73.80999999999997,5.0,67.58400000000003,27.0,79.31444444444443,1.0,0.0,3.0,0.0,25.0,0.0,0,0,0,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4522,25.26,2.0,16.994999999999976,11.0,28.139999999999972,69.0,32.87072463768116,1.0,0.0,5.0,0.0,20.0,0.0,0,0,0,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
