,TX_AMOUNT,CUSTOMER_ID_NB_TX_1DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW,CUSTOMER_ID_NB_TX_7DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW,CUSTOMER_ID_NB_TX_30DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW,TERMINAL_ID_NB_TX_1DAY_WINDOW,TERMINAL_ID_RISK_1DAY_WINDOW,TERMINAL_ID_NB_TX_7DAY_WINDOW,TERMINAL_ID_RISK_7DAY_WINDOW,TERMINAL_ID_NB_TX_30DAY_WINDOW,TERMINAL_ID_RISK_30DAY_WINDOW,TX_DURING_WEEKEND,TX_DURING_NIGHT,TX_AMOUNT>219.17,CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW>237.53,CUSTOMER_ID_NB_TX_7DAY_WINDOW>12.50,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW<=121.97,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=121.50,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW<=94.90,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=2.50,TERMINAL_ID_RISK_1DAY_WINDOW<=0.75,TERMINAL_ID_RISK_7DAY_WINDOW<=0.42,TERMINAL_ID_RISK_30DAY_WINDOW<=0.11,TERMINAL_ID_NB_TX_7DAY_WINDOW<=3.50,TERMINAL_ID_NB_TX_30DAY_WINDOW>26.50,TERMINAL_ID_NB_TX_1DAY_WINDOW<=1.50,TX_DURING_NIGHT<=0.50,"TX_AMOUNT<=219.17,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW<=4.75","TX_AMOUNT<=219.17,TERMINAL_ID_RISK_1DAY_WINDOW<=0.75","TX_AMOUNT<=219.17,TERMINAL_ID_RISK_7DAY_WINDOW<=0.42","TX_AMOUNT<=219.17,TERMINAL_ID_RISK_30DAY_WINDOW<=0.11","CUSTOMER_ID_NB_TX_7DAY_WINDOW<=12.50,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=3.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=2.50","CUSTOMER_ID_NB_TX_1DAY_WINDOW>2.50,TERMINAL_ID_NB_TX_7DAY_WINDOW<=4.50","TERMINAL_ID_RISK_7DAY_WINDOW>0.42,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=2.50","CUSTOMER_ID_NB_TX_1DAY_WINDOW>2.50,TERMINAL_ID_NB_TX_30DAY_WINDOW<=14.50","CUSTOMER_ID_NB_TX_1DAY_WINDOW>2.50,TX_DURING_NIGHT<=0.50","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW<=237.53,TERMINAL_ID_RISK_7DAY_WINDOW<=0.42","CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW>121.97,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=26.50","CUSTOMER_ID_NB_TX_30DAY_WINDOW>121.50,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=15.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=15.50","TERMINAL_ID_RISK_7DAY_WINDOW>0.42,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=9.00","TERMINAL_ID_RISK_7DAY_WINDOW>0.42,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW<=121.97","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=120.50","TERMINAL_ID_RISK_7DAY_WINDOW>0.42,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=119.50","CUSTOMER_ID_NB_TX_30DAY_WINDOW>121.50,TERMINAL_ID_NB_TX_30DAY_WINDOW<=10.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW<=74.36","TERMINAL_ID_RISK_7DAY_WINDOW>0.42,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW<=62.88","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TERMINAL_ID_NB_TX_1DAY_WINDOW<=1.50","TERMINAL_ID_NB_TX_30DAY_WINDOW<=26.50,TERMINAL_ID_NB_TX_1DAY_WINDOW<=1.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TERMINAL_ID_NB_TX_7DAY_WINDOW<=3.50","TERMINAL_ID_RISK_7DAY_WINDOW>0.42,TERMINAL_ID_RISK_1DAY_WINDOW<=0.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TERMINAL_ID_NB_TX_30DAY_WINDOW<=21.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TX_DURING_NIGHT<=0.50","TERMINAL_ID_RISK_7DAY_WINDOW>0.42,TERMINAL_ID_NB_TX_7DAY_WINDOW<=3.50","TERMINAL_ID_RISK_7DAY_WINDOW>0.42,TERMINAL_ID_NB_TX_30DAY_WINDOW<=25.00","TERMINAL_ID_RISK_7DAY_WINDOW>0.42,TERMINAL_ID_RISK_30DAY_WINDOW<=0.24","TERMINAL_ID_RISK_7DAY_WINDOW>0.42,TX_DURING_NIGHT<=0.50"
3633,23.35,5.0,22.833999999999985,26.0,17.135769230769235,89.0,18.61808988764044,0.0,0.0,2.0,0.0,11.0,0.0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3634,46.67,3.0,54.72333333333336,13.0,45.473846153846175,51.0,43.84529411764704,0.0,0.0,1.0,0.0,11.0,0.0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3635,102.29,7.0,75.49714285714285,23.0,67.89608695652174,98.0,63.956428571428624,1.0,0.0,4.0,0.0,25.0,0.0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,1,1,0,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3636,13.62,3.0,13.636666666666676,21.0,36.01047619047613,91.0,39.16208791208791,2.0,0.0,8.0,0.0,24.0,0.0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3637,45.76,6.0,37.69833333333335,31.0,37.6783870967742,116.0,34.11379310344829,1.0,0.0,1.0,0.0,22.0,0.0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3638,99.84,4.0,90.77250000000001,17.0,76.8758823529411,69.0,66.393768115942,1.0,0.0,3.0,0.0,24.0,0.0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3639,52.73,4.0,54.037499999999845,15.0,92.73733333333338,97.0,87.2654639175258,1.0,0.0,7.0,0.0,37.0,0.0,0,0,0,0,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3640,47.48,3.0,53.723333333333365,21.0,49.99857142857144,108.0,54.61777777777779,1.0,0.0,6.0,0.0,22.0,0.0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3641,21.52,4.0,38.689999999999976,23.0,33.71739130434783,117.0,31.256153846153868,2.0,0.0,8.0,0.0,31.0,0.0,0,0,0,0,1,1,1,1,0,1,1,1,0,1,0,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3642,88.55,4.0,105.80000000000003,13.0,122.5276923076923,67.0,102.21477611940297,1.0,0.0,6.0,0.0,20.0,0.0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3643,32.71,5.0,51.11799999999998,24.0,40.84166666666662,121.0,40.507685950413205,2.0,0.0,3.0,0.0,18.0,0.0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,1,0,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3644,8.34,3.0,4.226666666666662,10.0,15.515000000000004,33.0,9.760000000000003,0.0,0.0,2.0,0.0,11.0,0.0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3645,63.36,3.0,44.44333333333333,15.0,47.52466666666668,54.0,51.19759259259262,1.0,0.0,1.0,0.0,15.0,0.0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3646,65.6,2.0,43.23999999999983,15.0,77.07933333333335,108.0,75.5104629629629,0.0,0.0,4.0,0.0,13.0,0.0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3647,82.11,2.0,80.25499999999991,11.0,69.92272727272726,45.0,71.8991111111111,3.0,0.0,7.0,0.0,19.0,0.0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3648,5.74,5.0,17.014000000000014,27.0,20.551111111111098,119.0,21.201260504201674,0.0,0.0,7.0,0.0,28.0,0.0,0,0,0,0,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3649,125.51,5.0,113.49800000000009,13.0,92.77384615384615,74.0,98.15621621621618,0.0,0.0,8.0,0.0,22.0,0.0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3650,50.72,4.0,53.52999999999996,26.0,44.549615384615336,110.0,41.347454545454546,1.0,0.0,6.0,0.0,27.0,0.0,0,0,0,0,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3651,109.12,4.0,74.18999999999994,18.0,78.74500000000018,107.0,79.84514018691597,1.0,0.0,7.0,0.0,20.0,0.0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3652,44.94,4.0,36.642499999999956,21.0,37.18809523809525,88.0,37.80875,1.0,0.0,8.0,0.0,28.0,0.0,0,0,0,0,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3653,24.6,2.0,41.75,14.0,59.94999999999994,59.0,69.53423728813561,0.0,0.0,2.0,0.0,19.0,0.0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3654,23.58,5.0,33.791999999999916,32.0,88.66031250000013,117.0,88.27649572649577,3.0,0.0,6.0,0.0,22.0,0.0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3655,57.39,5.0,58.51400000000001,22.0,53.16636363636366,90.0,57.21455555555553,0.0,0.0,3.0,0.0,20.0,0.0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3656,61.16,3.0,62.336666666666645,15.0,65.71533333333336,69.0,60.37753623188404,1.0,0.0,5.0,0.0,20.0,0.0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3657,42.86,4.0,74.98500000000003,19.0,84.24421052631571,90.0,97.4058888888889,2.0,0.0,7.0,0.0,25.0,0.0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3658,53.45,2.0,46.00499999999994,16.0,43.694374999999994,60.0,34.54383333333333,2.0,0.0,6.0,0.0,28.0,0.0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3659,37.63,3.0,26.78333333333335,18.0,35.29500000000004,79.0,40.083544303797424,0.0,0.0,4.0,0.0,18.0,0.0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,1,1,0,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3660,7.63,3.0,16.26000000000001,14.0,13.060000000000002,70.0,11.732428571428573,3.0,0.0,4.0,0.0,19.0,0.0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0,1,0,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3661,94.78,5.0,87.92200000000014,31.0,101.76645161290325,127.0,104.39543307086623,1.0,0.0,6.0,0.0,26.0,0.0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3662,5.68,2.0,5.095000000000004,6.0,4.41833333333333,23.0,5.664782608695653,0.0,0.0,3.0,0.0,19.0,0.0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3663,91.41,5.0,43.10000000000004,21.0,44.4885714285715,103.0,43.985922330097054,1.0,0.0,5.0,0.0,18.0,0.0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3664,74.94,5.0,111.06800000000007,26.0,103.36307692307689,90.0,106.97955555555554,0.0,0.0,6.0,0.0,22.0,0.0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3665,16.57,3.0,13.923333333333327,15.0,11.086,81.0,16.072469135802454,1.0,0.0,2.0,0.0,9.0,0.0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3666,28.16,1.0,28.159999999999958,8.0,51.481249999999996,33.0,68.12848484848483,0.0,0.0,2.0,0.0,14.0,0.0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3667,57.88,5.0,43.92999999999997,30.0,42.004999999999974,111.0,44.09801801801801,0.0,0.0,3.0,0.0,14.0,0.0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3668,90.39,9.0,89.35333333333334,23.0,83.7860869565218,114.0,75.42438596491229,1.0,0.0,4.0,0.0,26.0,0.0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,1,1,0,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3669,47.56,5.0,89.52599999999994,23.0,87.28000000000002,83.0,96.66602409638556,1.0,0.0,6.0,0.0,24.0,0.0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3670,26.93,2.0,22.275,12.0,18.789999999999992,31.0,19.37838709677419,2.0,0.0,6.0,0.0,24.0,0.0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3671,28.46,5.0,46.15600000000002,24.0,43.297500000000014,92.0,43.54521739130435,0.0,0.0,3.0,0.0,19.0,0.0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3672,20.26,3.0,30.139999999999972,20.0,42.91450000000005,96.0,41.125416666666695,1.0,0.0,8.0,0.0,17.0,0.0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3673,30.61,2.0,54.82499999999996,30.0,68.25799999999998,111.0,64.62261261261261,1.0,0.0,4.0,0.0,22.0,0.3181818181818182,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3674,90.85,4.0,71.47000000000003,9.0,63.44555555555553,65.0,65.10338461538464,0.0,0.0,3.0,0.0,19.0,0.0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3675,78.19,5.0,92.48400000000007,22.0,91.02045454545463,102.0,90.45186274509811,2.0,0.0,5.0,0.0,16.0,0.0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3676,95.7,1.0,95.70000000000013,11.0,87.11181818181825,58.0,91.1531034482759,0.0,0.0,2.0,0.0,23.0,0.0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3677,127.11,4.0,74.65749999999996,29.0,80.32310344827593,114.0,79.05052631578943,0.0,0.0,5.0,0.0,25.0,0.0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3678,33.02,1.0,33.019999999999975,12.0,29.255833333333328,62.0,26.781290322580645,0.0,0.0,3.0,0.0,18.0,0.0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3679,4.3,2.0,5.825000000000003,15.0,6.392666666666668,51.0,6.277843137254903,1.0,0.0,6.0,0.0,18.0,0.0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3680,25.76,6.0,34.32000000000003,32.0,39.41437499999999,105.0,39.856761904761946,0.0,0.0,3.0,0.0,19.0,0.0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3681,44.97,4.0,126.42500000000004,13.0,109.41846153846149,61.0,95.35442622950822,0.0,0.0,2.0,0.0,15.0,0.0,0,0,0,0,1,1,1,0,0,1,1,1,1,0,1,1,0,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3682,125.59,4.0,61.229999999999954,16.0,63.389374999999994,66.0,66.0375757575758,1.0,0.0,4.0,0.0,18.0,0.0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,1,1,0,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3683,17.0,3.0,12.753333333333332,6.0,11.356666666666662,24.0,9.886666666666668,1.0,0.0,1.0,0.0,19.0,0.0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3684,76.27,3.0,77.13666666666666,17.0,59.55705882352943,67.0,59.81910447761193,0.0,0.0,2.0,0.0,22.0,0.0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3685,18.81,6.0,30.421666666666656,15.0,27.190000000000015,76.0,22.739736842105263,2.0,0.0,5.0,0.0,17.0,0.0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3686,26.58,3.0,24.636666666666628,22.0,24.924090909090932,89.0,27.855505617977496,1.0,0.0,5.0,0.0,29.0,0.0,0,0,0,0,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3687,12.23,1.0,12.23,4.0,37.53250000000002,20.0,38.92849999999999,2.0,0.0,8.0,0.0,33.0,0.0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3688,18.85,3.0,13.536666666666674,27.0,12.23444444444444,103.0,13.312524271844671,1.0,0.0,7.0,0.0,17.0,0.0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3689,125.51,2.0,114.81000000000004,2.0,114.81,17.0,102.07117647058824,0.0,0.0,4.0,0.0,25.0,0.0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3690,90.02,6.0,53.995000000000026,23.0,65.71173913043478,99.0,62.40484848484853,0.0,0.0,8.0,0.0,25.0,0.0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3691,30.08,3.0,36.89666666666668,27.0,35.73555555555555,112.0,34.62901785714285,1.0,0.0,3.0,0.0,22.0,0.0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3692,68.04,2.0,43.2300000000001,15.0,43.99133333333331,68.0,48.86691176470585,2.0,0.0,10.0,0.0,24.0,0.0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3693,48.68,5.0,51.53200000000002,24.0,67.25416666666668,73.0,62.94506849315068,0.0,0.0,2.0,0.0,10.0,0.0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3694,48.37,8.0,24.11874999999999,29.0,25.822068965517268,103.0,27.74640776699028,1.0,0.0,2.0,0.0,19.0,0.0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3695,70.31,5.0,54.47600000000002,23.0,42.786086956521736,120.0,45.28183333333335,0.0,0.0,4.0,0.0,14.0,0.0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,1,1,0,1,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3696,15.16,2.0,13.170000000000035,15.0,26.948666666666693,68.0,32.83367647058822,2.0,0.0,4.0,0.0,21.0,0.0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3697,99.6,2.0,84.15500000000006,16.0,64.81250000000001,69.0,74.93826086956524,1.0,0.0,4.0,0.0,15.0,0.0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3698,53.25,5.0,68.93199999999996,16.0,68.84562499999994,83.0,60.1321686746988,0.0,0.0,15.0,0.0,30.0,0.0,0,0,0,0,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3699,90.09,4.0,85.61999999999995,19.0,69.27052631578947,101.0,64.28138613861388,0.0,0.0,3.0,0.0,15.0,0.0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3700,32.23,8.0,33.57124999999999,26.0,32.30461538461539,93.0,36.96720430107525,0.0,0.0,4.0,0.0,19.0,0.0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,1,1,0,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3701,2.94,6.0,41.53333333333335,20.0,42.04350000000004,71.0,45.49943661971832,0.0,0.0,3.0,0.0,18.0,0.0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3702,42.95,4.0,33.61,21.0,35.99047619047627,105.0,35.600285714285704,0.0,0.0,8.0,0.0,19.0,0.0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
