,TX_AMOUNT,CUSTOMER_ID_NB_TX_1DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW,CUSTOMER_ID_NB_TX_7DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW,CUSTOMER_ID_NB_TX_30DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW,TERMINAL_ID_NB_TX_1DAY_WINDOW,TERMINAL_ID_RISK_1DAY_WINDOW,TERMINAL_ID_NB_TX_7DAY_WINDOW,TERMINAL_ID_RISK_7DAY_WINDOW,TERMINAL_ID_NB_TX_30DAY_WINDOW,TERMINAL_ID_RISK_30DAY_WINDOW,TX_DURING_WEEKEND,TX_DURING_NIGHT,TX_AMOUNT>221.13,CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW<=207.65,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=44.50,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW>243.94,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=58.50,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW>155.52,TERMINAL_ID_NB_TX_1DAY_WINDOW<=0.50,TERMINAL_ID_RISK_1DAY_WINDOW<=0.75,TERMINAL_ID_NB_TX_7DAY_WINDOW>9.50,TERMINAL_ID_RISK_7DAY_WINDOW<=0.38,TERMINAL_ID_NB_TX_30DAY_WINDOW>31.50,TERMINAL_ID_RISK_30DAY_WINDOW<=0.11,CUSTOMER_ID_NB_TX_1DAY_WINDOW>3.50,TX_DURING_NIGHT<=0.50,"TX_AMOUNT<=221.13,CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW<=211.36","TX_AMOUNT<=221.13,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=44.50","TX_AMOUNT<=221.13,TERMINAL_ID_RISK_1DAY_WINDOW<=0.75","TX_AMOUNT<=221.13,TERMINAL_ID_RISK_7DAY_WINDOW<=0.38","TX_AMOUNT<=221.13,TERMINAL_ID_RISK_30DAY_WINDOW<=0.11","CUSTOMER_ID_NB_TX_7DAY_WINDOW>44.50,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=7.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=6.50","TERMINAL_ID_NB_TX_7DAY_WINDOW<=9.50,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=3.50","CUSTOMER_ID_NB_TX_1DAY_WINDOW<=3.50,TX_DURING_NIGHT<=0.50","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW>207.65,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=16.00","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW>207.65,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=63.00","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW>207.65,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW<=92.77","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW>207.65,TERMINAL_ID_RISK_1DAY_WINDOW<=0.75","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW>207.65,TERMINAL_ID_RISK_7DAY_WINDOW<=0.38","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW>207.65,TERMINAL_ID_NB_TX_30DAY_WINDOW<=19.50","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW>207.65,TERMINAL_ID_RISK_30DAY_WINDOW<=0.11","CUSTOMER_ID_NB_TX_7DAY_WINDOW>44.50,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=137.50","CUSTOMER_ID_NB_TX_7DAY_WINDOW>44.50,TERMINAL_ID_NB_TX_1DAY_WINDOW<=0.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=26.50","CUSTOMER_ID_NB_TX_7DAY_WINDOW>44.50,TERMINAL_ID_NB_TX_7DAY_WINDOW<=3.50","TERMINAL_ID_RISK_7DAY_WINDOW>0.38,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=15.50","CUSTOMER_ID_NB_TX_7DAY_WINDOW>44.50,TERMINAL_ID_NB_TX_30DAY_WINDOW<=14.50","CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW<=243.94,TERMINAL_ID_RISK_1DAY_WINDOW<=0.75","CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW<=243.94,TERMINAL_ID_RISK_7DAY_WINDOW<=0.38","CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW<=243.94,TERMINAL_ID_RISK_30DAY_WINDOW<=0.11","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=94.50","TERMINAL_ID_RISK_7DAY_WINDOW>0.38,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=79.50","CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW<=155.52,TERMINAL_ID_RISK_1DAY_WINDOW<=0.75","CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW<=155.52,TERMINAL_ID_RISK_7DAY_WINDOW<=0.38","CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW<=155.52,TERMINAL_ID_RISK_30DAY_WINDOW<=0.11","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TERMINAL_ID_NB_TX_1DAY_WINDOW<=1.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TERMINAL_ID_NB_TX_7DAY_WINDOW<=3.50","TERMINAL_ID_RISK_7DAY_WINDOW>0.38,TERMINAL_ID_RISK_1DAY_WINDOW<=0.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TERMINAL_ID_NB_TX_30DAY_WINDOW<=13.00","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TERMINAL_ID_RISK_30DAY_WINDOW<=0.10","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TX_DURING_NIGHT<=0.50","TERMINAL_ID_RISK_7DAY_WINDOW>0.38,TERMINAL_ID_RISK_30DAY_WINDOW<=0.20"
3870,3.44,2.0,25.62000000000002,16.0,77.20687500000003,80.0,77.953625,1.0,0.0,1.0,0.0,16.0,0.0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0
3871,50.31,1.0,50.31000000000009,17.0,23.11176470588236,93.0,30.30548387096773,0.0,0.0,5.0,0.0,18.0,0.0,0,0,0,1,1,0,0,0,1,1,0,1,0,1,0,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0
3872,60.14,5.0,100.86199999999997,22.0,95.96863636363636,80.0,89.88612500000006,0.0,0.0,3.0,0.0,9.0,0.0,0,0,0,1,1,0,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0
3873,31.08,6.0,26.675,22.0,21.83499999999997,88.0,23.62772727272727,0.0,0.0,3.0,0.0,19.0,0.0,0,0,0,1,1,0,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0
3874,22.44,2.0,74.06500000000014,18.0,97.51944444444439,94.0,93.93606382978719,1.0,0.0,7.0,0.0,16.0,0.0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0
3875,70.88,4.0,70.84249999999994,24.0,62.82208333333335,89.0,67.40292134831462,1.0,0.0,6.0,0.0,16.0,0.0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0
3876,10.64,6.0,9.188333333333338,23.0,10.958695652173914,118.0,11.445932203389829,0.0,0.0,1.0,0.0,12.0,0.0,0,0,0,1,1,0,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0
3877,39.46,3.0,30.160000000000025,13.0,39.10538461538468,88.0,51.32545454545452,1.0,0.0,5.0,0.0,20.0,0.0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0
3878,138.16,3.0,81.48666666666672,21.0,83.72476190476202,78.0,89.61756410256412,0.0,0.0,8.0,0.0,21.0,0.0,0,0,0,1,1,0,0,0,1,1,0,1,0,1,0,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0
3879,53.44,2.0,61.865,13.0,82.43230769230766,38.0,94.79078947368423,1.0,0.0,8.0,0.0,35.0,0.0,0,0,0,1,1,0,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0
3880,76.44,3.0,87.84999999999991,28.0,86.06535714285712,90.0,80.87377777777773,1.0,0.0,2.0,0.0,8.0,0.0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0
3881,10.01,3.0,9.536666666666662,18.0,13.496111111111118,62.0,14.116129032258065,0.0,0.0,4.0,0.25,14.0,0.07142857142857142,0,0,0,1,1,0,0,0,1,1,0,1,0,1,0,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0
3882,7.97,5.0,4.595999999999994,30.0,5.544333333333336,94.0,5.503829787234044,1.0,0.0,3.0,0.0,22.0,0.0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0
3883,132.6,3.0,82.96000000000002,14.0,106.77714285714285,58.0,94.06206896551728,1.0,0.0,5.0,0.0,18.0,0.0,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0
3884,92.04,4.0,72.1275,14.0,87.65428571428568,47.0,98.6214893617021,1.0,0.0,3.0,0.0,17.0,0.0,0,0,0,1,1,0,1,0,0,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0
3885,118.63,1.0,118.63000000000004,4.0,79.21249999999998,14.0,77.20214285714285,1.0,0.0,6.0,0.0,24.0,0.0,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0
3886,38.89,4.0,48.6875,8.0,47.18000000000001,35.0,44.61657142857143,0.0,0.0,3.0,0.0,20.0,0.0,0,0,0,1,1,0,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0
3887,94.57,1.0,94.56999999999992,8.0,79.1,31.0,74.69645161290329,0.0,0.0,6.0,0.0,23.0,0.0,0,0,0,1,1,0,1,0,1,1,0,1,0,1,0,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0
3888,13.66,2.0,17.784999999999997,10.0,15.990000000000006,25.0,16.652800000000006,1.0,0.0,5.0,0.0,22.0,0.0,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0
3889,128.63,6.0,105.45833333333344,32.0,90.71999999999997,102.0,93.07284313725494,1.0,0.0,5.0,0.0,11.0,0.0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0
3890,37.78,3.0,45.863333333333316,9.0,46.427777777777806,59.0,34.93457627118644,0.0,0.0,5.0,0.0,21.0,0.0,0,0,0,1,1,0,0,0,1,1,0,1,0,1,0,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0
3891,131.18,4.0,93.43500000000006,36.0,106.2297222222222,110.0,89.72272727272734,1.0,0.0,3.0,0.0,6.0,0.0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0
3892,41.8,4.0,73.02000000000004,17.0,74.69117647058827,104.0,63.38086538461536,0.0,0.0,4.0,0.0,15.0,0.0,0,0,0,1,1,0,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0
3893,217.92,3.0,135.6566666666667,15.0,97.27733333333343,77.0,98.92259740259746,2.0,0.0,4.0,0.0,18.0,0.0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0
3894,40.61,5.0,35.55000000000001,28.0,31.47285714285714,99.0,29.90696969696972,1.0,0.0,11.0,0.0,37.0,0.0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0
3895,6.87,8.0,24.794999999999998,20.0,23.02000000000002,106.0,25.972641509433963,0.0,0.0,1.0,0.0,9.0,0.0,0,0,0,1,1,0,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0
3896,0.5,3.0,11.263333333333328,16.0,11.484999999999992,74.0,11.653783783783783,1.0,0.0,7.0,0.0,28.0,0.03571428571428571,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0
3897,80.33,1.0,80.32999999999994,4.0,53.725000000000136,26.0,73.82269230769226,0.0,0.0,2.0,0.0,11.0,0.0,0,0,0,1,1,0,1,0,1,1,0,1,0,1,0,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0
3898,54.5,5.0,62.35400000000004,22.0,51.80863636363636,75.0,47.466,0.0,0.0,1.0,0.0,10.0,0.0,0,0,0,1,1,0,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0
3899,161.32,2.0,124.89000000000014,12.0,85.68333333333327,53.0,80.40132075471699,0.0,0.0,1.0,0.0,18.0,0.0,0,0,0,1,1,0,1,0,1,1,0,1,0,1,0,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0
3900,24.09,7.0,21.537142857142864,23.0,19.126956521739125,97.0,17.620000000000022,0.0,0.0,6.0,0.0,19.0,0.0,0,0,0,1,1,0,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0
3901,48.93,4.0,56.344999999999835,28.0,92.49428571428564,101.0,99.4377227722772,0.0,0.0,5.0,0.0,19.0,0.0,0,0,0,1,1,0,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0
3902,86.4,4.0,51.844999999999985,10.0,50.90799999999997,36.0,56.586944444444406,0.0,0.0,5.0,0.0,35.0,0.0,0,0,0,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0
3903,120.76,2.0,87.35000000000002,4.0,67.75749999999998,14.0,71.60214285714288,1.0,0.0,6.0,0.0,21.0,0.0,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0
3904,18.58,4.0,17.112500000000004,21.0,27.19809523809522,74.0,28.66905405405407,1.0,0.0,4.0,0.0,22.0,0.0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0
3905,14.47,3.0,37.98333333333335,10.0,41.52000000000001,41.0,39.66585365853658,1.0,0.0,5.0,0.0,30.0,0.0,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0
3906,17.4,5.0,21.19600000000002,18.0,21.555555555555536,48.0,22.515833333333333,0.0,0.0,6.0,0.0,21.0,0.0,0,0,0,1,1,0,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0
3907,45.06,3.0,67.73000000000003,23.0,64.15391304347825,92.0,65.25489130434786,0.0,0.0,2.0,0.0,15.0,0.0,0,0,0,1,1,0,0,0,1,1,0,1,0,1,0,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0
3908,8.16,5.0,15.971999999999962,21.0,31.007142857142867,94.0,29.695212765957425,0.0,0.0,1.0,0.0,11.0,0.0,0,0,0,1,1,0,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0
3909,22.47,3.0,22.136666666666645,24.0,20.502499999999998,87.0,18.344137931034485,0.0,0.0,8.0,0.0,21.0,0.0,0,0,0,1,1,0,0,0,1,1,0,1,0,1,0,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0
3910,134.88,1.0,134.87999999999997,9.0,70.6522222222222,27.0,71.2311111111111,1.0,0.0,11.0,0.0,31.0,0.0,0,0,0,1,1,0,1,0,0,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0
3911,72.16,6.0,62.931666666666594,36.0,98.17916666666669,113.0,94.1666371681415,2.0,0.0,3.0,0.0,16.0,0.0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0
3912,97.59,4.0,91.37,14.0,73.63428571428571,68.0,66.95676470588238,0.0,0.0,2.0,0.0,18.0,0.0,0,0,0,1,1,0,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0
3913,15.98,2.0,10.29,20.0,7.240000000000005,96.0,7.658333333333329,2.0,0.0,6.0,0.0,18.0,0.0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0
3914,13.93,2.0,9.91999999999994,23.0,16.13913043478262,103.0,17.975339805825243,1.0,0.0,5.0,0.0,14.0,0.0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0
3915,64.64,4.0,71.4575,26.0,50.99038461538461,131.0,56.25343511450384,2.0,0.0,3.0,0.0,16.0,0.0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0
3916,36.52,5.0,24.236,29.0,21.280344827586216,115.0,19.750347826086944,0.0,0.0,1.0,0.0,23.0,0.0,0,0,0,1,1,0,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0
3917,51.98,7.0,42.42857142857141,28.0,39.75928571428573,108.0,42.02425925925924,1.0,0.0,4.0,0.0,23.0,0.0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0
3918,76.44,2.0,76.98,24.0,71.485,100.0,65.49830000000001,0.0,0.0,2.0,0.0,15.0,0.0,0,0,0,1,1,0,0,0,1,1,0,1,0,1,0,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0
3919,71.38,2.0,61.835000000000036,27.0,49.4651851851852,132.0,46.93121212121214,0.0,0.0,4.0,0.0,19.0,0.0,0,0,0,1,1,0,0,0,1,1,0,1,0,1,0,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0
3920,101.58,1.0,101.57999999999998,5.0,53.086,11.0,65.05727272727273,0.0,0.0,1.0,0.0,11.0,0.0,0,0,0,1,1,0,1,0,1,1,0,1,0,1,0,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0
3921,103.55,6.0,76.65166666666657,23.0,88.07999999999994,103.0,88.49961165048546,1.0,0.0,4.0,0.0,23.0,0.0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0
3922,25.83,4.0,21.242500000000003,11.0,22.354545454545477,60.0,20.847500000000004,0.0,0.0,2.0,0.0,15.0,0.0,0,0,0,1,1,0,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0
3923,82.84,3.0,95.51666666666667,14.0,92.97785714285706,46.0,89.93782608695649,0.0,0.0,3.0,0.0,22.0,0.0,0,0,0,1,1,0,1,0,1,1,0,1,0,1,0,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0
3924,39.38,5.0,52.746,21.0,83.49142857142854,68.0,80.25852941176468,0.0,0.0,3.0,0.0,18.0,0.0,0,0,0,1,1,0,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0
3925,55.26,6.0,102.3433333333334,16.0,88.03375000000008,86.0,90.11674418604647,1.0,0.0,8.0,0.0,21.0,0.0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0
3926,92.56,4.0,93.27749999999996,23.0,91.21,73.0,88.72082191780822,1.0,0.0,6.0,0.0,21.0,0.0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0
3927,5.68,3.0,7.766666666666672,20.0,8.36249999999999,89.0,9.328988764044942,1.0,0.0,9.0,0.0,27.0,0.0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0
3928,5.84,3.0,66.92666666666666,19.0,91.95631578947369,84.0,89.1288095238095,0.0,0.0,4.0,0.0,16.0,0.0,0,0,0,1,1,0,0,0,1,1,0,1,0,1,0,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0
3929,34.67,7.0,22.945714285714295,22.0,21.02227272727272,79.0,21.1579746835443,0.0,0.0,5.0,0.0,29.0,0.0,0,0,0,1,1,0,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0
3930,83.1,1.0,83.10000000000005,4.0,60.902500000000025,22.0,78.69545454545454,1.0,0.0,5.0,0.0,15.0,0.0,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0
3931,67.48,4.0,61.66250000000008,29.0,51.356896551724155,91.0,54.51285714285712,2.0,0.0,8.0,0.0,25.0,0.0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0
3932,47.02,6.0,77.99500000000005,27.0,67.45888888888891,105.0,71.15419047619051,2.0,0.0,4.0,0.0,20.0,0.0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0
