,TX_AMOUNT,CUSTOMER_ID_NB_TX_1DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW,CUSTOMER_ID_NB_TX_7DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW,CUSTOMER_ID_NB_TX_30DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW,TERMINAL_ID_NB_TX_1DAY_WINDOW,TERMINAL_ID_RISK_1DAY_WINDOW,TERMINAL_ID_NB_TX_7DAY_WINDOW,TERMINAL_ID_RISK_7DAY_WINDOW,TERMINAL_ID_NB_TX_30DAY_WINDOW,TERMINAL_ID_RISK_30DAY_WINDOW,TX_DURING_WEEKEND,TX_DURING_NIGHT,TX_AMOUNT>223.11,CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW>227.64,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=38.50,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW>160.94,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=141.50,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW<=132.36,TERMINAL_ID_NB_TX_1DAY_WINDOW<=2.50,TERMINAL_ID_RISK_1DAY_WINDOW<=0.75,TERMINAL_ID_NB_TX_7DAY_WINDOW>6.50,TERMINAL_ID_RISK_7DAY_WINDOW<=0.18,TERMINAL_ID_NB_TX_30DAY_WINDOW>27.50,TERMINAL_ID_RISK_30DAY_WINDOW<=0.07,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=6.50,TX_DURING_NIGHT<=0.50,"TX_AMOUNT<=223.11,TERMINAL_ID_RISK_1DAY_WINDOW<=0.75","TX_AMOUNT<=223.11,TERMINAL_ID_RISK_7DAY_WINDOW<=0.18","TX_AMOUNT<=223.11,TERMINAL_ID_RISK_30DAY_WINDOW<=0.07","CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW>132.36,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=5.50","TERMINAL_ID_NB_TX_1DAY_WINDOW>2.50,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=2.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=1.50","CUSTOMER_ID_NB_TX_1DAY_WINDOW>6.50,TX_DURING_NIGHT<=0.50","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW<=227.64,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=141.50","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW<=227.64,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW<=109.92","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW<=227.64,TERMINAL_ID_RISK_1DAY_WINDOW<=0.75","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW<=227.64,TERMINAL_ID_RISK_7DAY_WINDOW<=0.18","CUSTOMER_ID_NB_TX_30DAY_WINDOW>141.50,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=40.50","CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW>132.36,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=38.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=28.50","TERMINAL_ID_RISK_7DAY_WINDOW>0.18,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=38.50","CUSTOMER_ID_NB_TX_7DAY_WINDOW>38.50,TERMINAL_ID_NB_TX_30DAY_WINDOW<=13.50","TERMINAL_ID_RISK_30DAY_WINDOW>0.07,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=38.50","CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW<=160.94,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=141.50","CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW<=160.94,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW<=132.36","CUSTOMER_ID_NB_TX_30DAY_WINDOW>141.50,TERMINAL_ID_NB_TX_7DAY_WINDOW<=2.50","CUSTOMER_ID_NB_TX_30DAY_WINDOW>141.50,TERMINAL_ID_NB_TX_30DAY_WINDOW<=13.00","CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW>132.36,TERMINAL_ID_RISK_7DAY_WINDOW<=0.18","CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW>132.36,TERMINAL_ID_NB_TX_30DAY_WINDOW<=13.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TERMINAL_ID_NB_TX_1DAY_WINDOW<=2.00","TERMINAL_ID_NB_TX_7DAY_WINDOW<=6.50,TERMINAL_ID_NB_TX_1DAY_WINDOW<=2.50","TERMINAL_ID_RISK_7DAY_WINDOW>0.18,TERMINAL_ID_NB_TX_1DAY_WINDOW<=2.50","TERMINAL_ID_RISK_30DAY_WINDOW>0.07,TERMINAL_ID_NB_TX_1DAY_WINDOW<=2.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TERMINAL_ID_NB_TX_7DAY_WINDOW<=3.50","TERMINAL_ID_RISK_7DAY_WINDOW>0.18,TERMINAL_ID_RISK_1DAY_WINDOW<=0.75","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TERMINAL_ID_NB_TX_30DAY_WINDOW<=31.00","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TERMINAL_ID_RISK_30DAY_WINDOW<=0.08","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TX_DURING_NIGHT<=0.50","TERMINAL_ID_RISK_7DAY_WINDOW>0.18,TERMINAL_ID_NB_TX_7DAY_WINDOW<=5.50","TERMINAL_ID_NB_TX_30DAY_WINDOW<=27.50,TERMINAL_ID_NB_TX_7DAY_WINDOW<=6.50","TERMINAL_ID_RISK_7DAY_WINDOW>0.18,TERMINAL_ID_NB_TX_30DAY_WINDOW<=27.50","TERMINAL_ID_RISK_7DAY_WINDOW>0.18,TERMINAL_ID_RISK_30DAY_WINDOW<=0.04","TERMINAL_ID_RISK_7DAY_WINDOW>0.18,TX_DURING_NIGHT<=0.50","TERMINAL_ID_RISK_30DAY_WINDOW>0.07,TERMINAL_ID_NB_TX_30DAY_WINDOW<=31.50","TERMINAL_ID_RISK_30DAY_WINDOW>0.07,TX_DURING_NIGHT<=0.50"
3801,7.0,2.0,10.230000000000004,9.0,14.21,35.0,15.260571428571431,0.0,0.0,5.0,0.0,15.0,0.0,0,0,0,0,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3802,79.21,3.0,61.45666666666665,23.0,52.29304347826082,112.0,52.61803571428572,2.0,0.0,2.0,0.0,12.0,0.0,0,0,0,0,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3803,172.82,4.0,93.92500000000017,20.0,84.91550000000004,95.0,96.02947368421052,0.0,0.0,3.0,0.0,29.0,0.0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3804,45.68,3.0,66.56333333333332,27.0,51.08148148148148,93.0,61.84516129032254,1.0,0.0,10.0,0.0,28.0,0.0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3805,39.99,6.0,26.13999999999999,24.0,37.02041666666663,120.0,39.96308333333331,0.0,0.0,3.0,0.0,19.0,0.0,0,0,0,0,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3806,90.0,1.0,89.99999999999999,9.0,58.48999999999998,47.0,51.46723404255323,0.0,0.0,2.0,0.0,26.0,0.0,0,0,0,0,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3807,5.94,6.0,27.275000000000016,27.0,36.15629629629627,108.0,39.69888888888883,1.0,0.0,2.0,0.0,21.0,0.0,0,0,0,0,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3808,37.67,2.0,35.190000000000005,14.0,32.723571428571404,63.0,34.71888888888889,1.0,0.0,9.0,0.0,27.0,0.0,0,0,0,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3809,79.63,1.0,79.62999999999994,11.0,81.45272727272729,43.0,83.82906976744185,0.0,0.0,3.0,0.0,14.0,0.0,0,0,0,0,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3810,17.15,5.0,25.547999999999984,23.0,19.953478260869566,99.0,21.232121212121207,1.0,0.0,8.0,0.0,34.0,0.0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3811,65.21,2.0,67.53499999999997,17.0,45.077058823529384,91.0,43.69967032967037,1.0,0.0,2.0,0.0,16.0,0.0,0,0,0,0,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3812,35.91,2.0,28.55999999999998,20.0,24.277499999999982,82.0,24.60536585365854,1.0,0.0,2.0,0.0,21.0,0.0,0,0,0,0,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3813,11.07,1.0,11.070000000000007,9.0,26.83333333333333,24.0,27.855000000000008,1.0,0.0,4.0,0.0,18.0,0.0,0,0,0,0,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3814,3.89,4.0,12.09750000000001,23.0,15.240869565217395,114.0,14.839649122807025,0.0,0.0,7.0,0.0,28.0,0.0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3815,55.71,4.0,65.22750000000003,31.0,58.48225806451608,110.0,61.0750909090909,0.0,0.0,5.0,0.0,20.0,0.0,0,0,0,0,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3816,115.53,7.0,49.48285714285712,29.0,52.518620689655194,114.0,57.53859649122809,0.0,0.0,6.0,0.0,23.0,0.0,0,0,0,0,1,0,1,1,1,1,0,1,0,1,0,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3817,19.48,4.0,21.53250000000003,26.0,15.363461538461532,131.0,16.948854961832065,1.0,0.0,3.0,0.0,25.0,0.0,0,0,0,0,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3818,16.58,2.0,46.36999999999997,13.0,59.83076923076922,46.0,58.37021739130435,0.0,0.0,5.0,0.0,24.0,0.0,0,0,0,0,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3819,37.02,5.0,38.972,26.0,35.661153846153844,108.0,34.19962962962964,1.0,0.0,7.0,0.0,21.0,0.0,0,0,0,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3820,16.93,4.0,27.180000000000014,24.0,26.82541666666667,103.0,29.108155339805805,1.0,0.0,4.0,0.0,21.0,0.0,0,0,0,0,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3821,15.93,2.0,16.85999999999999,12.0,19.39666666666667,42.0,19.30380952380953,0.0,0.0,1.0,0.0,14.0,0.0,0,0,0,0,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3822,56.64,1.0,56.64000000000003,16.0,72.30374999999994,73.0,83.96876712328763,1.0,0.0,3.0,0.0,19.0,0.0,0,0,0,0,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3823,34.8,5.0,41.068,13.0,39.71692307692309,61.0,39.655573770491806,0.0,0.0,4.0,0.0,21.0,0.0,0,0,0,0,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3824,53.33,2.0,57.47000000000004,22.0,31.256363636363655,85.0,35.17188235294121,0.0,0.0,1.0,0.0,21.0,0.0,0,0,0,0,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3825,82.25,3.0,70.90000000000003,17.0,61.76647058823525,89.0,68.0869662921348,0.0,0.0,4.0,0.0,16.0,0.0,0,0,0,0,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3826,6.1,4.0,7.867500000000009,24.0,9.410416666666661,112.0,10.48169642857142,0.0,0.0,3.0,0.0,21.0,0.0,0,0,0,0,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3827,110.45,4.0,90.82250000000002,11.0,95.57636363636365,60.0,89.12899999999998,0.0,0.0,7.0,0.0,24.0,0.0,0,0,0,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3828,14.13,1.0,14.130000000000086,9.0,32.18333333333331,39.0,33.67666666666665,0.0,0.0,3.0,0.0,21.0,0.0,0,0,0,0,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3829,36.48,4.0,42.86250000000002,26.0,31.961538461538495,109.0,51.573669724770646,3.0,0.0,8.0,0.0,17.0,0.0,0,0,0,0,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3830,142.4,2.0,121.14500000000002,18.0,86.53388888888884,85.0,99.52176470588232,0.0,0.0,2.0,0.0,22.0,0.0,0,0,0,0,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3831,2.92,5.0,6.088000000000001,21.0,6.656666666666666,107.0,6.583084112149537,1.0,0.0,6.0,0.0,16.0,0.0,0,0,0,0,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3832,68.33,3.0,45.08666666666672,22.0,52.68818181818181,98.0,51.92500000000003,1.0,0.0,10.0,0.0,25.0,0.0,0,0,0,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3833,92.38,2.0,93.09000000000003,25.0,79.77560000000007,88.0,82.67488636363633,0.0,0.0,5.0,0.0,27.0,0.0,0,0,0,0,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3834,39.77,4.0,26.209999999999987,19.0,35.60578947368419,93.0,36.64086021505376,0.0,0.0,3.0,0.0,16.0,0.0,0,0,0,0,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3835,37.68,9.0,54.34,25.0,58.84120000000005,86.0,60.49965116279068,1.0,0.0,5.0,0.0,18.0,0.0,0,0,0,0,1,0,1,1,1,1,0,1,0,1,0,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3836,30.37,3.0,39.60333333333332,15.0,48.55199999999994,81.0,49.563580246913595,0.0,0.0,3.0,0.0,12.0,0.0,0,0,0,0,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3837,147.89,2.0,103.57499999999997,8.0,89.19875,29.0,79.89103448275861,0.0,0.0,4.0,0.0,25.0,0.0,0,0,0,0,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3838,90.51,2.0,133.12000000000012,24.0,106.84791666666676,76.0,95.54842105263157,0.0,0.0,6.0,0.0,15.0,0.0,0,0,0,0,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3839,73.22,3.0,86.40999999999993,23.0,63.598260869565216,78.0,65.36423076923082,0.0,0.0,2.0,0.0,20.0,0.0,0,0,0,0,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3840,86.86,7.0,85.09285714285711,27.0,67.71037037037036,105.0,70.05552380952383,0.0,0.0,7.0,0.0,25.0,0.0,0,0,0,0,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3841,91.11,4.0,102.41000000000003,23.0,64.54086956521738,82.0,67.04939024390244,1.0,0.0,3.0,0.0,20.0,0.0,0,0,0,0,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3842,140.65,7.0,78.10857142857138,28.0,79.24428571428562,129.0,75.82674418604643,2.0,0.0,5.0,0.0,16.0,0.0,0,0,0,0,1,0,1,1,1,1,0,1,0,1,0,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3843,13.66,6.0,18.77,16.0,23.883125000000014,70.0,23.260000000000012,0.0,0.0,1.0,0.0,7.0,0.0,0,0,0,0,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3844,108.13,3.0,75.24333333333335,17.0,61.27411764705879,54.0,61.124999999999986,1.0,0.0,7.0,0.0,22.0,0.0,0,0,0,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3845,90.75,6.0,81.08166666666678,30.0,82.04666666666671,91.0,81.42923076923073,0.0,0.0,4.0,0.0,18.0,0.0,0,0,0,0,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3846,79.47,2.0,57.48000000000002,13.0,68.93615384615384,46.0,74.53673913043475,0.0,0.0,4.0,0.0,19.0,0.0,0,0,0,0,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3847,30.03,1.0,30.03,3.0,26.44333333333333,9.0,25.84,0.0,0.0,7.0,0.0,27.0,0.0,0,0,0,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3848,75.42,4.0,79.19,22.0,81.92727272727281,108.0,84.39749999999997,0.0,0.0,4.0,0.0,24.0,0.0,0,0,0,0,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3849,44.01,5.0,51.54000000000002,25.0,66.14680000000003,87.0,63.74321839080459,1.0,0.0,5.0,0.0,23.0,0.0,0,0,0,0,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3850,27.3,5.0,57.38199999999999,15.0,46.019999999999975,51.0,49.84450980392154,0.0,0.0,3.0,0.0,18.0,0.0,0,0,0,0,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3851,72.77,2.0,97.62500000000006,9.0,90.64555555555565,46.0,92.01478260869565,2.0,0.0,4.0,0.0,21.0,0.0,0,0,0,0,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3852,7.6,2.0,7.640000000000002,20.0,7.5560000000000045,77.0,7.174285714285717,1.0,0.0,2.0,0.0,16.0,0.0,0,0,0,0,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3853,38.52,4.0,57.27499999999997,28.0,40.983928571428535,109.0,40.6273394495413,0.0,0.0,1.0,0.0,14.0,0.0,0,0,0,0,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3854,112.52,3.0,111.37999999999998,12.0,115.20583333333333,63.0,96.83841269841274,2.0,0.0,4.0,0.0,22.0,0.045454545454545456,0,0,0,0,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3855,35.1,3.0,33.81999999999999,11.0,26.4609090909091,46.0,25.629565217391306,0.0,0.0,2.0,0.0,16.0,0.0,0,0,0,0,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3856,35.16,4.0,32.28,14.0,33.01428571428572,58.0,32.431551724137904,1.0,0.0,3.0,0.0,15.0,0.0,0,0,0,0,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3857,67.95,4.0,33.17500000000004,13.0,42.95076923076927,45.0,44.831777777777795,0.0,0.0,9.0,0.0,28.0,0.0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3858,1.26,2.0,17.74000000000017,28.0,70.1964285714286,95.0,81.30073684210527,0.0,0.0,4.0,0.0,15.0,0.0,0,0,0,0,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3859,99.48,5.0,63.463999999999984,16.0,47.69625000000006,77.0,55.883376623376606,0.0,0.0,1.0,0.0,15.0,0.0,0,0,0,0,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3860,47.18,4.0,70.72750000000003,19.0,84.10368421052627,108.0,78.25101851851845,0.0,0.0,1.0,0.0,17.0,0.0,0,0,0,0,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3861,90.34,2.0,65.13999999999993,13.0,67.03384615384617,66.0,59.38772727272727,0.0,0.0,6.0,0.0,20.0,0.0,0,0,0,0,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
