,TX_AMOUNT,CUSTOMER_ID_NB_TX_1DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW,CUSTOMER_ID_NB_TX_7DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW,CUSTOMER_ID_NB_TX_30DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW,TERMINAL_ID_NB_TX_1DAY_WINDOW,TERMINAL_ID_RISK_1DAY_WINDOW,TERMINAL_ID_NB_TX_7DAY_WINDOW,TERMINAL_ID_RISK_7DAY_WINDOW,TERMINAL_ID_NB_TX_30DAY_WINDOW,TERMINAL_ID_RISK_30DAY_WINDOW,TX_DURING_WEEKEND,TX_DURING_NIGHT,TX_AMOUNT>226.69,CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW>250.76,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=38.50,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW>228.70,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=1.50,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW<=131.24,TERMINAL_ID_RISK_1DAY_WINDOW<=0.75,TERMINAL_ID_NB_TX_7DAY_WINDOW>10.50,TERMINAL_ID_RISK_7DAY_WINDOW<=0.39,TERMINAL_ID_RISK_30DAY_WINDOW<=0.08,CUSTOMER_ID_NB_TX_30DAY_WINDOW>107.50,TERMINAL_ID_NB_TX_30DAY_WINDOW>9.50,TERMINAL_ID_NB_TX_1DAY_WINDOW<=0.50,TX_DURING_NIGHT<=0.50,"TX_AMOUNT<=226.69,TERMINAL_ID_RISK_1DAY_WINDOW<=0.75","TX_AMOUNT<=226.69,TERMINAL_ID_RISK_7DAY_WINDOW<=0.39","TX_AMOUNT<=226.69,TERMINAL_ID_RISK_30DAY_WINDOW<=0.08","CUSTOMER_ID_NB_TX_7DAY_WINDOW>38.50,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=5.50","CUSTOMER_ID_NB_TX_1DAY_WINDOW>1.50,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=38.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=2.50","TERMINAL_ID_NB_TX_7DAY_WINDOW<=10.50,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=1.50","CUSTOMER_ID_NB_TX_1DAY_WINDOW>1.50,TERMINAL_ID_NB_TX_30DAY_WINDOW<=30.50","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW<=250.76,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW<=132.69","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW<=250.76,TERMINAL_ID_RISK_1DAY_WINDOW<=0.75","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW<=250.76,TERMINAL_ID_RISK_7DAY_WINDOW<=0.39","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW<=250.76,TERMINAL_ID_NB_TX_30DAY_WINDOW<=34.50","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW<=250.76,TERMINAL_ID_RISK_30DAY_WINDOW<=0.08","CUSTOMER_ID_NB_TX_7DAY_WINDOW>38.50,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=118.50","CUSTOMER_ID_NB_TX_7DAY_WINDOW>38.50,TERMINAL_ID_NB_TX_1DAY_WINDOW<=0.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=7.50","CUSTOMER_ID_NB_TX_7DAY_WINDOW>38.50,TERMINAL_ID_NB_TX_7DAY_WINDOW<=4.50","CUSTOMER_ID_NB_TX_7DAY_WINDOW>38.50,TERMINAL_ID_NB_TX_30DAY_WINDOW<=21.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW<=228.70","CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW<=228.70,TERMINAL_ID_RISK_30DAY_WINDOW<=0.08","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=102.50","TERMINAL_ID_NB_TX_7DAY_WINDOW<=10.50,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=32.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW<=24.96","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TERMINAL_ID_NB_TX_1DAY_WINDOW<=1.50","TERMINAL_ID_NB_TX_7DAY_WINDOW<=10.50,TERMINAL_ID_NB_TX_1DAY_WINDOW<=2.50","TERMINAL_ID_NB_TX_1DAY_WINDOW>0.50,TX_DURING_NIGHT<=0.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TERMINAL_ID_NB_TX_7DAY_WINDOW<=3.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TERMINAL_ID_NB_TX_30DAY_WINDOW<=9.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TERMINAL_ID_RISK_30DAY_WINDOW<=0.08","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TX_DURING_NIGHT<=0.50","TERMINAL_ID_NB_TX_7DAY_WINDOW<=10.50,TERMINAL_ID_NB_TX_30DAY_WINDOW<=32.50","TERMINAL_ID_NB_TX_7DAY_WINDOW<=10.50,TX_DURING_NIGHT<=0.50"
4353,5.85,3.0,13.450000000000008,15.0,10.416,90.0,12.479333333333324,1.0,0.0,8.0,0.0,30.0,0.0,0,0,0,0,1,0,0,1,1,0,1,1,0,1,0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1
4354,180.43,4.0,103.60750000000002,17.0,88.16294117647064,51.0,80.63254901960785,1.0,0.0,7.0,0.0,23.0,0.0,0,0,0,0,1,0,0,1,1,0,1,1,0,1,0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1
4355,19.94,5.0,36.35200000000001,27.0,32.65407407407403,112.0,32.58392857142856,2.0,0.0,3.0,0.0,19.0,0.0,0,0,0,0,1,0,0,1,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1
4356,49.43,3.0,38.09999999999999,11.0,43.5790909090909,52.0,39.25192307692308,0.0,0.0,4.0,0.0,18.0,0.0,0,0,0,0,1,0,0,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1
4357,126.36,5.0,108.81800000000001,17.0,113.46235294117645,78.0,93.7593589743589,3.0,0.0,7.0,0.0,26.0,0.0,0,0,0,0,1,0,0,1,1,0,1,1,0,1,0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1
4358,136.46,4.0,128.84000000000003,29.0,94.4668965517241,109.0,95.03706422018352,0.0,0.0,4.0,0.0,27.0,0.0,0,0,0,0,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1
4359,20.87,2.0,47.534999999999634,17.0,86.55529411764715,78.0,97.09641025641024,3.0,0.0,13.0,0.0,25.0,0.0,0,0,0,0,1,0,0,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
4360,100.37,3.0,63.96999999999985,25.0,102.56400000000005,119.0,93.85151260504209,0.0,0.0,7.0,0.0,30.0,0.0,0,0,0,0,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1
4361,134.73,4.0,66.07249999999999,21.0,51.18285714285713,74.0,51.94189189189185,1.0,0.0,9.0,0.0,25.0,0.0,0,0,0,0,1,0,0,1,1,0,1,1,0,1,0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1
4362,39.52,4.0,29.49000000000003,23.0,26.917826086956506,98.0,30.795204081632665,0.0,0.0,7.0,0.0,18.0,0.0,0,0,0,0,1,0,0,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1
4363,43.83,3.0,61.12333333333343,20.0,59.69149999999998,76.0,55.372894736842134,0.0,0.0,2.0,0.0,21.0,0.0,0,0,0,0,1,0,0,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1
4364,71.51,9.0,71.94666666666666,27.0,78.5166666666667,111.0,82.24081081081076,0.0,0.0,1.0,0.0,15.0,0.0,0,0,0,0,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1
4365,32.48,5.0,78.202,18.0,68.0838888888889,94.0,74.71063829787234,0.0,0.0,5.0,0.0,14.0,0.0,0,0,0,0,1,0,0,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1
4366,39.69,5.0,66.7339999999999,33.0,77.62515151515152,114.0,69.50675438596481,0.0,0.0,7.0,0.0,36.0,0.0,0,0,0,0,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
4367,73.35,3.0,57.82000000000002,7.0,55.681428571428555,38.0,53.44947368421051,0.0,0.0,2.0,0.0,11.0,0.0,0,0,0,0,1,0,0,1,1,0,1,1,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1
4368,78.58,3.0,57.61666666666675,16.0,51.385624999999976,77.0,53.891948051947985,2.0,0.0,9.0,0.0,17.0,0.0,0,0,0,0,1,0,0,1,1,0,1,1,0,1,0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1
4369,45.86,4.0,68.08250000000001,24.0,51.95666666666665,95.0,43.74757894736845,1.0,0.0,4.0,0.0,16.0,0.0,0,0,0,0,1,0,0,1,1,0,1,1,0,1,0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1
4370,15.14,5.0,44.06600000000001,24.0,50.12583333333334,111.0,47.831621621621615,0.0,0.0,4.0,0.0,26.0,0.0,0,0,0,0,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1
4371,9.32,5.0,8.956,24.0,9.400416666666663,73.0,9.80931506849316,1.0,0.0,4.0,0.0,20.0,0.0,0,0,0,0,1,0,0,1,1,0,1,1,0,1,0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1
4372,65.39,5.0,122.33200000000004,17.0,83.70000000000003,83.0,83.17313253012043,2.0,0.0,4.0,0.0,19.0,0.0,0,0,0,0,1,0,0,1,1,0,1,1,0,1,0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1
4373,51.2,5.0,41.25799999999998,11.0,50.67636363636364,32.0,66.0628125,2.0,0.0,8.0,0.0,24.0,0.0,0,0,0,0,1,0,0,1,1,0,1,1,0,1,0,1,1,1,1,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,1
4374,52.51,7.0,62.19999999999999,23.0,55.516956521739125,95.0,56.30663157894742,0.0,0.0,0.0,0.0,17.0,0.0,0,0,0,0,1,0,0,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1
4375,18.85,4.0,15.17500000000001,34.0,19.26676470588234,106.0,19.345849056603782,2.0,0.0,7.0,0.0,21.0,0.0,0,0,0,0,1,0,0,1,1,0,1,1,0,1,0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1
4376,106.17,6.0,69.26333333333335,18.0,72.09944444444437,67.0,63.45820895522388,0.0,0.0,6.0,0.0,28.0,0.0,0,0,0,0,1,0,0,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1
4377,22.06,2.0,66.875,13.0,71.31384615384614,46.0,89.10152173913046,1.0,0.0,4.0,0.0,20.0,0.0,0,0,0,0,1,0,0,1,1,0,1,1,0,1,0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1
4378,26.32,3.0,31.73999999999997,19.0,30.81947368421056,74.0,27.151486486486476,0.0,0.0,5.0,0.0,23.0,0.0,0,0,0,0,1,0,0,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1
4379,36.44,6.0,40.10499999999998,21.0,42.88619047619053,115.0,40.88834782608694,0.0,0.0,0.0,0.0,15.0,0.0,0,0,0,0,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1
4380,34.35,3.0,49.886666666666706,12.0,51.13333333333326,48.0,58.98708333333332,2.0,0.0,13.0,0.0,30.0,0.0,0,0,0,0,1,0,0,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
4381,143.93,1.0,143.92999999999992,12.0,83.21999999999997,56.0,84.70499999999991,1.0,0.0,3.0,0.0,23.0,0.043478260869565216,0,0,0,0,1,0,1,1,1,0,1,1,0,1,0,1,1,1,1,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1
4382,9.59,3.0,10.933333333333346,13.0,8.703846153846152,68.0,9.276176470588235,0.0,0.0,2.0,0.0,15.0,0.0,0,0,0,0,1,0,0,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1
4383,5.04,3.0,33.429999999999936,17.0,89.56352941176482,87.0,97.9149425287356,0.0,0.0,2.0,0.0,12.0,0.0,0,0,0,0,1,0,0,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1
4384,90.34,2.0,47.05499999999996,7.0,58.567142857142876,40.0,56.51975000000002,2.0,0.0,10.0,0.0,26.0,0.0,0,0,0,0,1,0,0,1,1,0,1,1,0,1,0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1
4385,60.5,2.0,70.65999999999994,9.0,60.98333333333338,38.0,69.41526315789477,1.0,0.0,8.0,0.0,21.0,0.0,0,0,0,0,1,0,0,1,1,0,1,1,0,1,0,1,1,1,1,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1
4386,14.84,4.0,39.90250000000001,16.0,45.39,72.0,40.4747222222222,0.0,0.0,6.0,0.0,26.0,0.0,0,0,0,0,1,0,0,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1
4387,162.58,3.0,113.51666666666671,29.0,84.41103448275862,135.0,77.29311111111113,0.0,0.0,3.0,0.0,19.0,0.0,0,0,0,0,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1
4388,72.78,4.0,61.15,23.0,47.298260869565205,66.0,51.53969696969696,0.0,0.0,2.0,0.0,22.0,0.0,0,0,0,0,1,0,0,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1
4389,18.06,2.0,18.709999999999994,20.0,12.547500000000014,86.0,12.13058139534884,0.0,0.0,4.0,0.0,20.0,0.0,0,0,0,0,1,0,0,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1
4390,4.14,2.0,6.885000000000002,11.0,5.050000000000014,54.0,9.747777777777785,1.0,0.0,4.0,0.0,21.0,0.0,0,0,0,0,1,0,0,1,1,0,1,1,0,1,0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1
4391,84.42,1.0,84.42000000000002,4.0,85.68250000000003,29.0,102.80413793103449,0.0,0.0,4.0,0.0,12.0,0.0,0,0,0,0,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1
4392,63.72,4.0,84.47750000000005,21.0,66.43619047619046,91.0,63.537362637362605,0.0,0.0,4.0,0.0,22.0,0.0,0,0,0,0,1,0,0,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1
4393,68.43,7.0,61.039999999999985,21.0,55.02857142857143,87.0,49.56896551724139,0.0,0.0,4.0,0.0,25.0,0.0,0,0,0,0,1,0,0,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1
4394,25.93,2.0,22.80499999999996,15.0,43.050000000000026,82.0,40.332560975609795,0.0,0.0,1.0,0.0,10.0,0.0,0,0,0,0,1,0,0,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1
4395,41.73,2.0,72.86500000000014,17.0,83.84058823529413,55.0,93.30563636363635,1.0,0.0,3.0,0.0,14.0,0.0,0,0,0,0,1,0,0,1,1,0,1,1,0,1,0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1
4396,72.64,10.0,56.39300000000003,28.0,50.11392857142857,118.0,54.74288135593221,0.0,0.0,2.0,0.0,28.0,0.0,0,0,0,0,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1
4397,101.79,6.0,118.90833333333336,18.0,84.70500000000003,84.0,83.39476190476185,0.0,0.0,2.0,0.0,13.0,0.0,0,0,0,0,1,0,0,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1
4398,38.94,8.0,73.40875,30.0,77.98399999999988,109.0,83.31596330275238,0.0,0.0,3.0,0.0,12.0,0.0,0,0,0,0,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1
4399,96.3,2.0,102.86999999999992,14.0,82.2442857142858,65.0,90.83646153846153,2.0,0.0,10.0,0.0,29.0,0.034482758620689655,0,0,0,0,1,0,0,1,1,0,1,1,0,1,0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1
4400,12.74,2.0,11.094999999999981,16.0,8.851250000000004,78.0,8.28346153846154,2.0,0.0,7.0,0.0,29.0,0.0,0,0,0,0,1,0,0,1,1,0,1,1,0,1,0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1
4401,61.07,2.0,51.465000000000025,18.0,51.44833333333336,75.0,52.728266666666705,1.0,0.0,4.0,0.0,27.0,0.0,0,0,0,0,1,0,0,1,1,0,1,1,0,1,0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1
4402,86.26,2.0,73.15000000000003,17.0,82.58647058823539,74.0,86.41851351351343,0.0,0.0,5.0,0.0,18.0,0.0,0,0,0,0,1,0,0,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1
4403,108.71,6.0,77.43666666666668,25.0,71.55400000000002,86.0,71.15069767441858,0.0,0.0,1.0,0.0,9.0,0.0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1
4404,19.38,5.0,57.06400000000004,22.0,76.81590909090914,108.0,76.20740740740737,0.0,0.0,1.0,0.0,14.0,0.0,0,0,0,0,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1
4405,95.78,1.0,95.78000000000003,7.0,50.71714285714292,37.0,58.57648648648647,0.0,0.0,3.0,0.0,16.0,0.0,0,0,0,0,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1
4406,70.55,5.0,106.39999999999995,21.0,96.182380952381,71.0,83.33394366197179,1.0,0.0,3.0,0.0,17.0,0.0,0,0,0,0,1,0,0,1,1,0,1,1,0,1,0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1
4407,13.32,5.0,58.50400000000003,25.0,93.61880000000001,91.0,81.50956043956039,0.0,0.0,9.0,0.0,23.0,0.0,0,0,0,0,1,0,0,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1
4408,57.93,3.0,71.29666666666664,9.0,89.69999999999999,47.0,93.63510638297879,1.0,0.0,8.0,0.0,20.0,0.0,0,0,0,0,1,0,0,1,1,0,1,1,0,1,0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1
4409,24.1,5.0,24.140000000000004,18.0,23.752777777777776,63.0,24.73253968253967,0.0,0.0,1.0,0.0,11.0,0.0,0,0,0,0,1,0,0,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1
4410,38.77,4.0,49.32999999999998,15.0,42.93266666666666,74.0,38.70472972972974,0.0,0.0,4.0,0.0,16.0,0.0,0,0,0,0,1,0,0,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1
4411,20.13,4.0,24.82749999999998,23.0,18.54826086956522,96.0,15.777812500000001,0.0,0.0,6.0,0.0,27.0,0.0,0,0,0,0,1,0,0,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1
4412,7.94,5.0,28.66800000000007,35.0,35.16885714285715,137.0,31.80043795620436,1.0,0.0,7.0,0.0,27.0,0.0,0,0,0,0,1,0,0,1,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1
4413,27.32,3.0,74.76333333333332,12.0,84.63250000000001,43.0,80.53093023255816,0.0,0.0,5.0,0.0,18.0,0.0,0,0,0,0,1,0,0,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1
4414,4.46,5.0,12.926000000000007,23.0,13.084782608695651,101.0,13.253267326732662,1.0,0.0,2.0,0.0,14.0,0.0,0,0,0,0,1,0,0,1,1,0,1,1,0,1,0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1
4415,116.51,5.0,61.386,26.0,88.98807692307689,115.0,90.87417391304339,1.0,0.0,4.0,0.0,17.0,0.0,0,0,0,0,1,0,0,1,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1
4416,34.27,5.0,31.661999999999985,16.0,28.743750000000002,65.0,28.20815384615384,2.0,0.0,5.0,0.0,17.0,0.0,0,0,0,0,1,0,0,1,1,0,1,1,0,1,0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1
4417,114.43,5.0,70.27199999999996,27.0,76.12592592592588,90.0,78.68000000000004,0.0,0.0,4.0,0.0,24.0,0.0,0,0,0,0,1,0,0,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1
4418,63.72,2.0,55.89999999999999,14.0,69.47214285714297,104.0,89.04355769230764,1.0,0.0,3.0,0.0,14.0,0.0,0,0,0,0,1,0,0,1,1,0,1,1,0,1,0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1
4419,46.03,3.0,48.356666666666655,21.0,39.25047619047622,92.0,34.73597826086959,2.0,0.0,7.0,0.0,22.0,0.0,0,0,0,0,1,0,0,1,1,0,1,1,0,1,0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1
4420,34.88,4.0,60.602499999999935,28.0,65.87214285714285,96.0,68.08677083333333,1.0,0.0,2.0,0.0,15.0,0.0,0,0,0,0,1,0,0,1,1,0,1,1,0,1,0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1
4421,140.05,6.0,86.33333333333337,30.0,67.14599999999999,117.0,76.29905982905989,0.0,0.0,1.0,0.0,18.0,0.0,0,0,0,0,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1
