,TX_AMOUNT,CUSTOMER_ID_NB_TX_1DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW,CUSTOMER_ID_NB_TX_7DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW,CUSTOMER_ID_NB_TX_30DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW,TERMINAL_ID_NB_TX_1DAY_WINDOW,TERMINAL_ID_RISK_1DAY_WINDOW,TERMINAL_ID_NB_TX_7DAY_WINDOW,TERMINAL_ID_RISK_7DAY_WINDOW,TERMINAL_ID_NB_TX_30DAY_WINDOW,TERMINAL_ID_RISK_30DAY_WINDOW,TX_DURING_WEEKEND,TX_DURING_NIGHT,TX_AMOUNT>220.00,CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW<=194.84,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=5.50,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW<=123.06,CUSTOMER_ID_NB_TX_30DAY_WINDOW>128.50,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW<=101.87,TERMINAL_ID_NB_TX_1DAY_WINDOW<=0.50,TERMINAL_ID_RISK_1DAY_WINDOW<=0.75,TERMINAL_ID_NB_TX_7DAY_WINDOW>7.50,TERMINAL_ID_RISK_7DAY_WINDOW<=0.42,TERMINAL_ID_NB_TX_30DAY_WINDOW>27.50,TERMINAL_ID_RISK_30DAY_WINDOW<=0.11,CUSTOMER_ID_NB_TX_1DAY_WINDOW>3.50,TX_DURING_NIGHT<=0.50,"TX_AMOUNT<=220.00,CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW<=195.30","TX_AMOUNT<=220.00,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW<=130.27","TX_AMOUNT<=220.00,TERMINAL_ID_RISK_1DAY_WINDOW<=0.75","TX_AMOUNT<=220.00,TERMINAL_ID_RISK_7DAY_WINDOW<=0.42","TX_AMOUNT<=220.00,TERMINAL_ID_RISK_30DAY_WINDOW<=0.11","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW>194.84,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=4.50","CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW>123.06,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=4.50","TERMINAL_ID_NB_TX_1DAY_WINDOW>0.50,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=1.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=6.50","TERMINAL_ID_NB_TX_7DAY_WINDOW<=7.50,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=1.50","TERMINAL_ID_RISK_7DAY_WINDOW>0.42,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=8.50","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW>194.84,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=11.00","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW>194.84,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW<=139.29","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW>194.84,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=54.00","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW>194.84,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW<=76.45","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW>194.84,TERMINAL_ID_NB_TX_1DAY_WINDOW<=1.50","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW>194.84,TERMINAL_ID_NB_TX_30DAY_WINDOW<=24.00","CUSTOMER_ID_NB_TX_30DAY_WINDOW<=128.50,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=24.50","TERMINAL_ID_NB_TX_1DAY_WINDOW>0.50,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=4.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=13.50","CUSTOMER_ID_NB_TX_7DAY_WINDOW>5.50,TERMINAL_ID_NB_TX_7DAY_WINDOW<=0.50","CUSTOMER_ID_NB_TX_7DAY_WINDOW>5.50,TERMINAL_ID_NB_TX_30DAY_WINDOW<=11.50","CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW>123.06,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW<=76.02","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW<=123.06","CUSTOMER_ID_NB_TX_30DAY_WINDOW<=128.50,TERMINAL_ID_NB_TX_1DAY_WINDOW<=0.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=98.50","CUSTOMER_ID_NB_TX_30DAY_WINDOW<=128.50,TERMINAL_ID_NB_TX_30DAY_WINDOW<=19.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW<=64.89","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TERMINAL_ID_NB_TX_1DAY_WINDOW<=1.50","TERMINAL_ID_NB_TX_1DAY_WINDOW>0.50,TERMINAL_ID_NB_TX_7DAY_WINDOW<=7.50","TERMINAL_ID_NB_TX_1DAY_WINDOW>0.50,TERMINAL_ID_NB_TX_30DAY_WINDOW<=22.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TERMINAL_ID_NB_TX_7DAY_WINDOW<=4.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TERMINAL_ID_RISK_7DAY_WINDOW<=0.29","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TERMINAL_ID_NB_TX_30DAY_WINDOW<=10.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TERMINAL_ID_RISK_30DAY_WINDOW<=0.10","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TX_DURING_NIGHT<=0.50","TERMINAL_ID_NB_TX_7DAY_WINDOW<=7.50,TX_DURING_NIGHT<=0.50","TERMINAL_ID_RISK_7DAY_WINDOW>0.42,TERMINAL_ID_RISK_30DAY_WINDOW<=0.23"
3084,18.94,3.0,48.77333333333337,14.0,63.68357142857144,73.0,66.42452054794519,1.0,0.0,4.0,0.0,22.0,0.0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
3085,19.23,4.0,15.412499999999994,13.0,13.432307692307695,55.0,14.593818181818188,0.0,0.0,3.0,0.0,14.0,0.0,0,0,0,1,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
3086,59.97,3.0,60.966666666666775,28.0,60.5214285714286,111.0,67.46126126126126,0.0,0.0,11.0,0.0,23.0,0.0,0,0,0,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3087,41.53,4.0,26.665,30.0,18.465333333333312,110.0,18.85309090909091,0.0,0.0,2.0,0.0,15.0,0.0,0,0,0,1,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
3088,24.75,1.0,24.749999999999986,20.0,31.52049999999998,83.0,31.486385542168662,0.0,0.0,1.0,0.0,15.0,0.0,0,0,0,1,0,1,0,1,1,1,0,1,0,1,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
3089,89.42,1.0,89.42000000000003,5.0,50.28399999999999,23.0,39.30869565217393,0.0,0.0,3.0,0.0,13.0,0.0,0,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
3090,18.02,3.0,23.19333333333333,18.0,14.7611111111111,89.0,14.481910112359541,1.0,0.0,5.0,0.2,20.0,0.05,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
3091,64.92,2.0,55.09999999999998,10.0,64.51199999999993,42.0,71.49404761904763,1.0,0.0,6.0,0.0,31.0,0.0,0,0,0,1,0,1,0,1,0,1,0,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
3092,31.21,1.0,31.209999999999958,11.0,25.459090909090886,51.0,24.84411764705882,0.0,0.0,6.0,0.0,22.0,0.0,0,0,0,1,0,1,0,1,1,1,0,1,0,1,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3093,42.27,2.0,44.92,3.0,51.536666666666655,20.0,44.46999999999999,1.0,0.0,9.0,0.0,24.0,0.0,0,0,0,1,1,1,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3094,9.47,7.0,5.901428571428569,32.0,5.2799999999999985,111.0,5.7943243243243225,1.0,0.0,7.0,0.0,18.0,0.0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0
3095,40.27,8.0,45.27250000000001,22.0,40.021818181818155,111.0,40.14558558558558,0.0,0.0,5.0,0.0,21.0,0.0,0,0,0,1,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3096,22.63,2.0,25.39500000000009,21.0,38.570000000000014,98.0,34.78122448979591,1.0,0.0,6.0,0.0,29.0,0.0,0,0,0,1,0,1,0,1,0,1,0,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
3097,36.31,4.0,104.3575,18.0,91.68500000000012,95.0,88.46021052631583,2.0,0.0,12.0,0.0,29.0,0.0,0,0,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3098,29.68,3.0,53.92666666666673,25.0,39.779600000000016,98.0,39.90275510204083,0.0,0.0,7.0,0.0,37.0,0.0,0,0,0,1,0,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3099,5.53,3.0,8.153333333333338,15.0,8.681999999999997,62.0,7.285322580645158,1.0,0.0,7.0,0.0,20.0,0.0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
3100,26.72,1.0,26.720000000000013,14.0,86.63357142857141,49.0,81.95285714285716,4.0,0.0,11.0,0.0,25.0,0.0,0,0,0,1,0,1,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3101,4.28,3.0,6.4933333333333465,15.0,7.989333333333349,87.0,11.393908045977007,1.0,0.0,7.0,0.0,19.0,0.0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0
3102,18.3,2.0,24.414999999999992,18.0,29.052777777777774,88.0,29.499431818181836,0.0,0.0,3.0,0.0,18.0,0.0,0,0,0,1,0,1,0,1,1,1,0,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
3103,31.13,3.0,42.31333333333327,24.0,43.455833333333345,97.0,43.48639175257731,1.0,0.0,10.0,0.0,27.0,0.0,0,0,0,1,0,1,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3104,57.0,4.0,72.67249999999997,14.0,58.539999999999985,54.0,62.11314814814815,0.0,0.0,10.0,0.0,25.0,0.0,0,0,0,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3105,122.41,4.0,79.90500000000004,13.0,77.80538461538455,43.0,79.81604651162787,1.0,0.0,5.0,0.0,16.0,0.0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0
3106,30.17,3.0,18.20999999999996,12.0,26.22333333333334,80.0,26.362750000000013,0.0,0.0,3.0,0.0,13.0,0.0,0,0,0,1,0,1,0,1,1,1,0,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
3107,23.07,2.0,30.58000000000008,22.0,33.54090909090912,94.0,33.53893617021275,0.0,0.0,3.0,0.0,18.0,0.0,0,0,0,1,0,1,0,1,1,1,0,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
3108,89.64,4.0,68.13500000000008,29.0,61.52551724137934,112.0,67.6592857142857,0.0,0.0,7.0,0.0,18.0,0.0,0,0,0,1,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
3109,135.67,4.0,109.82000000000002,20.0,85.5925,61.0,92.56180327868857,1.0,0.0,5.0,0.0,18.0,0.0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0
3110,39.08,4.0,35.559999999999995,24.0,29.809583333333382,114.0,33.76166666666663,0.0,0.0,7.0,0.0,13.0,0.0,0,0,0,1,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
3111,80.16,5.0,74.36799999999987,25.0,94.81640000000009,99.0,101.52818181818179,0.0,0.0,5.0,0.0,13.0,0.0,0,0,0,1,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
3112,33.39,3.0,34.056666666666594,32.0,82.87812499999995,110.0,56.881545454545446,2.0,0.0,8.0,0.0,22.0,0.0,0,0,0,1,0,1,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3113,138.7,2.0,119.8050000000001,14.0,102.77214285714284,71.0,100.72028169014088,1.0,0.0,6.0,0.0,19.0,0.0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0
3114,64.61,2.0,65.38999999999979,24.0,55.60666666666668,107.0,53.239719626168196,1.0,0.0,9.0,0.0,28.0,0.0,0,0,0,1,0,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3115,16.08,2.0,8.874999999999995,10.0,11.554999999999982,50.0,14.028000000000004,2.0,0.0,5.0,0.0,25.0,0.0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
3116,55.4,6.0,77.63833333333332,25.0,88.28520000000002,96.0,80.2917708333333,0.0,0.0,2.0,0.0,15.0,0.0,0,0,0,1,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
3117,86.34,3.0,67.53000000000003,8.0,82.95374999999996,38.0,91.41236842105262,0.0,0.0,1.0,0.0,13.0,0.0,0,0,0,1,0,1,0,1,1,1,0,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
3118,12.17,2.0,39.29999999999999,10.0,30.065000000000005,43.0,28.014883720930225,0.0,0.0,4.0,0.0,17.0,0.0,0,0,0,1,0,1,0,1,1,1,0,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
3119,69.0,5.0,51.87799999999997,23.0,45.22173913043478,109.0,47.59577981651374,4.0,0.0,8.0,0.0,28.0,0.0,0,0,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3120,47.15,5.0,82.57400000000001,16.0,92.27375000000004,45.0,98.92733333333331,2.0,0.0,8.0,0.0,25.0,0.0,0,0,0,1,0,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3121,60.91,4.0,47.322500000000005,23.0,64.88521739130441,90.0,68.60899999999994,1.0,0.0,4.0,0.0,17.0,0.0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0
3122,76.54,1.0,76.54000000000003,6.0,90.33999999999992,36.0,90.71305555555553,1.0,0.0,3.0,0.0,19.0,0.0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0
3123,9.25,4.0,15.717500000000012,22.0,18.22863636363637,114.0,18.250350877192957,0.0,0.0,1.0,0.0,14.0,0.0,0,0,0,1,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
3124,95.94,3.0,78.37333333333335,6.0,66.73333333333345,36.0,57.59083333333328,1.0,0.0,3.0,0.0,11.0,0.0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0
3125,54.52,3.0,73.23333333333332,6.0,52.12333333333334,34.0,52.13235294117649,1.0,0.0,3.0,0.0,15.0,0.0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0
3126,16.85,1.0,16.849999999999998,6.0,16.055000000000003,24.0,14.074999999999998,0.0,0.0,5.0,0.0,26.0,0.0,0,0,0,1,0,1,0,1,1,1,0,1,0,1,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3127,122.82,4.0,82.05249999999992,25.0,65.28120000000001,118.0,72.83211864406788,0.0,0.0,1.0,0.0,13.0,0.0,0,0,0,1,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
3128,12.49,4.0,29.525000000000038,17.0,30.0670588235294,64.0,27.632187499999993,1.0,0.0,7.0,0.0,23.0,0.0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
3129,87.74,2.0,77.00000000000001,25.0,67.6892,106.0,67.75349056603773,0.0,0.0,2.0,0.0,20.0,0.0,0,0,0,1,0,1,0,1,1,1,0,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3130,41.21,5.0,43.72799999999998,21.0,42.70428571428573,64.0,44.436874999999965,1.0,0.0,2.0,0.0,13.0,0.0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0
3131,1.21,7.0,64.5657142857143,27.0,67.50259259259263,111.0,70.09792792792791,0.0,0.0,8.0,0.0,23.0,0.0,0,0,0,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3132,80.24,3.0,93.9466666666667,22.0,95.43090909090907,78.0,80.9047435897436,1.0,0.0,4.0,0.0,12.0,0.0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0
3133,27.42,2.0,35.39,20.0,28.496500000000015,77.0,29.280000000000015,1.0,0.0,6.0,0.0,29.0,0.0,0,0,0,1,0,1,0,1,0,1,0,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
3134,33.25,1.0,33.24999999999997,13.0,16.246153846153806,77.0,19.108181818181826,0.0,0.0,2.0,0.0,18.0,0.0,0,0,0,1,0,1,0,1,1,1,0,1,0,1,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
3135,118.65,4.0,110.44249999999997,31.0,97.5403225806452,126.0,91.88119047619048,0.0,0.0,2.0,0.0,16.0,0.0,0,0,0,1,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
3136,69.13,1.0,69.12999999999994,10.0,74.37099999999997,32.0,80.93187499999998,1.0,0.0,3.0,0.0,12.0,0.0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0
3137,53.23,7.0,48.50714285714286,21.0,53.83571428571425,99.0,59.183030303030264,2.0,0.0,5.0,0.0,20.0,0.0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
3138,19.79,1.0,19.790000000000063,12.0,32.83750000000001,63.0,36.706825396825415,0.0,0.0,2.0,0.0,16.0,0.0,0,0,0,1,0,1,0,1,1,1,0,1,0,1,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
3139,75.48,5.0,59.61,20.0,70.87049999999994,80.0,76.98200000000003,0.0,0.0,1.0,0.0,13.0,0.0,0,0,0,1,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
3140,28.12,4.0,47.2575,25.0,72.73479999999992,114.0,78.15280701754382,0.0,0.0,5.0,0.0,18.0,0.0,0,0,0,1,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
3141,73.59,5.0,100.60400000000004,25.0,92.50999999999995,93.0,91.4076344086021,0.0,0.0,4.0,0.0,20.0,0.0,0,0,0,1,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3142,52.85,2.0,74.97000000000008,13.0,75.44461538461543,69.0,70.22971014492755,2.0,0.0,9.0,0.0,23.0,0.0,0,0,0,1,0,1,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3143,31.1,8.0,23.297499999999996,25.0,26.801600000000008,89.0,25.53067415730338,0.0,0.0,3.0,0.0,17.0,0.0,0,0,0,1,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
3144,4.37,3.0,4.906666666666663,22.0,5.923181818181813,98.0,5.736530612244898,1.0,0.0,6.0,0.0,25.0,0.0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
3145,50.62,6.0,54.78166666666663,18.0,50.74111111111111,80.0,64.22087499999999,1.0,0.0,7.0,0.0,19.0,0.0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0
