,TX_AMOUNT,CUSTOMER_ID_NB_TX_1DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW,CUSTOMER_ID_NB_TX_7DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW,CUSTOMER_ID_NB_TX_30DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW,TERMINAL_ID_NB_TX_1DAY_WINDOW,TERMINAL_ID_RISK_1DAY_WINDOW,TERMINAL_ID_NB_TX_7DAY_WINDOW,TERMINAL_ID_RISK_7DAY_WINDOW,TERMINAL_ID_NB_TX_30DAY_WINDOW,TERMINAL_ID_RISK_30DAY_WINDOW,TX_DURING_WEEKEND,TX_DURING_NIGHT,TX_FRAUD,TX_AMOUNT>218.40,CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW>208.69,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=8.50,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW<=117.48,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW<=102.21,TERMINAL_ID_RISK_1DAY_WINDOW<=0.75,TERMINAL_ID_NB_TX_7DAY_WINDOW>7.50,TERMINAL_ID_RISK_7DAY_WINDOW<=0.55,TERMINAL_ID_NB_TX_30DAY_WINDOW<=13.50,TERMINAL_ID_RISK_30DAY_WINDOW<=0.11,CUSTOMER_ID_NB_TX_7DAY_WINDOW>33.50,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=34.50,TERMINAL_ID_NB_TX_1DAY_WINDOW<=2.50,TX_DURING_NIGHT>0.50,"TX_AMOUNT<=218.40,CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW<=213.17","TX_AMOUNT<=218.40,TERMINAL_ID_RISK_1DAY_WINDOW<=0.75","TX_AMOUNT<=218.40,TERMINAL_ID_RISK_7DAY_WINDOW<=0.55","TX_AMOUNT<=218.40,TERMINAL_ID_RISK_30DAY_WINDOW<=0.11","CUSTOMER_ID_NB_TX_1DAY_WINDOW>8.50,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=24.50","CUSTOMER_ID_NB_TX_1DAY_WINDOW>8.50,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=110.50","CUSTOMER_ID_NB_TX_1DAY_WINDOW>8.50,TERMINAL_ID_NB_TX_1DAY_WINDOW<=0.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=2.50","TERMINAL_ID_NB_TX_7DAY_WINDOW<=7.50,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=8.50","TERMINAL_ID_NB_TX_30DAY_WINDOW>13.50,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=9.50","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW<=208.69,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW<=97.65","CUSTOMER_ID_NB_TX_7DAY_WINDOW<=33.50,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=34.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=12.00","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW<=104.64","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=47.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW<=92.88","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TERMINAL_ID_NB_TX_1DAY_WINDOW<=1.50","TX_DURING_NIGHT<=0.50,TERMINAL_ID_NB_TX_1DAY_WINDOW<=2.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TERMINAL_ID_NB_TX_7DAY_WINDOW<=4.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TERMINAL_ID_NB_TX_30DAY_WINDOW<=25.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TERMINAL_ID_RISK_30DAY_WINDOW<=0.08","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TX_DURING_NIGHT<=0.50","TERMINAL_ID_NB_TX_7DAY_WINDOW<=7.50,TERMINAL_ID_NB_TX_30DAY_WINDOW<=39.50"
1680,83.62,3.0,50.80333333333332,19.0,56.09894736842106,49.0,54.08306122448981,1.0,0.0,5.0,0.0,27.0,0.0,0,1,0,0,0,1,1,1,1,0,1,0,1,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
1681,105.75,3.0,95.61666666666675,18.0,88.83666666666667,70.0,82.0478571428571,1.0,0.0,5.0,0.0,19.0,0.0,0,1,0,0,0,1,1,1,1,0,1,0,1,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
1682,28.43,4.0,36.65750000000003,18.0,37.609999999999985,78.0,40.93999999999998,0.0,0.0,4.0,0.0,14.0,0.0,0,1,0,0,0,1,1,1,1,0,1,0,1,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
1683,38.73,1.0,38.73000000000002,6.0,50.541666666666664,24.0,50.21458333333336,0.0,0.0,4.0,0.0,11.0,0.0,0,1,0,0,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1
1684,41.31,2.0,58.570000000000014,20.0,51.29950000000001,84.0,49.6678571428571,2.0,0.0,6.0,0.0,36.0,0.0,0,1,0,0,0,1,1,1,1,0,1,0,1,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
1685,41.22,3.0,30.803333333333313,17.0,43.98352941176474,92.0,40.07608695652175,0.0,0.0,4.0,0.0,20.0,0.0,0,1,0,0,0,1,1,1,1,0,1,0,1,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
1686,30.8,7.0,26.878571428571423,33.0,24.353333333333346,110.0,25.564181818181833,0.0,0.0,1.0,0.0,16.0,0.0,0,1,0,0,0,1,1,1,1,0,1,0,1,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
1687,14.38,3.0,26.753333333333384,18.0,29.917222222222236,93.0,29.387419354838684,1.0,0.0,6.0,0.0,23.0,0.0,0,1,0,0,0,1,1,1,1,0,1,0,1,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
1688,59.38,3.0,66.70333333333325,26.0,72.35884615384609,98.0,71.64336734693873,0.0,0.0,1.0,0.0,15.0,0.0,0,1,0,0,0,1,1,1,1,0,1,0,1,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
1689,31.15,3.0,34.53,21.0,32.32047619047619,56.0,30.627857142857152,1.0,0.0,7.0,0.0,24.0,0.0,0,1,0,0,0,1,1,1,1,0,1,0,1,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
1690,41.35,1.0,41.34999999999976,22.0,58.530000000000015,96.0,61.02979166666662,1.0,0.0,5.0,0.0,20.0,0.0,0,1,0,0,0,1,1,1,1,0,1,0,1,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
1691,7.63,4.0,5.7549999999999875,27.0,5.633703703703702,119.0,5.190588235294123,0.0,0.0,6.0,0.0,22.0,0.0,0,1,0,0,0,1,1,1,1,0,1,0,1,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
1692,61.41,6.0,58.81333333333331,15.0,50.75733333333331,64.0,53.29078125,0.0,0.0,7.0,0.0,22.0,0.0,0,1,0,0,0,1,1,1,1,0,1,0,1,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
1693,14.38,1.0,14.380000000000011,7.0,9.509999999999994,26.0,11.030000000000001,0.0,0.0,6.0,0.0,24.0,0.0,0,1,0,0,0,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1
1694,46.92,4.0,28.45500000000001,32.0,21.79906250000001,89.0,22.44595505617977,0.0,0.0,2.0,0.0,12.0,0.0,0,1,0,0,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1695,80.74,2.0,108.17000000000013,28.0,91.04892857142865,114.0,88.12377192982456,0.0,0.0,3.0,0.0,25.0,0.0,0,1,0,0,0,1,1,1,1,0,1,0,1,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
1696,42.8,2.0,40.76500000000001,7.0,49.43571428571429,25.0,49.91800000000002,2.0,0.0,4.0,0.0,27.0,0.0,0,1,0,0,0,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1
1697,32.91,8.0,20.652500000000014,27.0,18.037037037037038,95.0,17.886105263157894,2.0,0.0,5.0,0.0,19.0,0.0,0,1,0,0,0,1,1,1,1,0,1,0,1,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
1698,36.59,2.0,27.740000000000055,15.0,39.08333333333332,55.0,37.53290909090908,0.0,0.0,0.0,0.0,15.0,0.0,0,1,0,0,0,1,1,1,1,0,1,0,1,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
1699,1.76,1.0,1.760000000000008,8.0,3.0687500000000063,51.0,5.389411764705882,1.0,0.0,5.0,0.0,21.0,0.0,0,1,0,0,0,1,1,1,1,0,1,0,1,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
1700,62.74,4.0,78.88499999999996,20.0,55.63700000000004,93.0,62.45655913978494,0.0,0.0,7.0,0.0,28.0,0.0,0,1,0,0,0,1,1,1,1,0,1,0,1,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
1701,103.02,5.0,58.16399999999997,21.0,64.02238095238098,104.0,73.36076923076925,0.0,0.0,2.0,0.0,16.0,0.0,0,1,0,0,0,1,1,1,1,0,1,0,1,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
1702,80.39,2.0,57.16999999999993,19.0,69.35000000000001,90.0,64.85077777777775,2.0,0.0,9.0,0.0,29.0,0.0,0,1,0,0,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1703,53.02,5.0,47.63000000000002,17.0,50.857647058823495,70.0,45.495999999999995,1.0,0.0,5.0,0.0,21.0,0.0,0,1,0,0,0,1,1,1,1,0,1,0,1,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
1704,94.14,1.0,94.14000000000004,9.0,87.80555555555549,38.0,111.1002631578947,0.0,0.0,7.0,0.0,17.0,0.0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1705,50.16,3.0,46.12000000000003,18.0,42.985000000000014,78.0,39.7451282051282,0.0,0.0,0.0,0.0,14.0,0.0,0,1,0,0,0,1,1,1,1,0,1,0,1,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
1706,23.41,5.0,36.11,13.0,31.03538461538464,65.0,30.4636923076923,1.0,0.0,8.0,0.0,30.0,0.0,0,1,0,0,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1707,114.37,3.0,94.93666666666665,15.0,78.8486666666667,61.0,75.64770491803276,1.0,0.0,3.0,0.0,11.0,0.0,0,1,0,0,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1708,109.71,5.0,86.48599999999996,22.0,90.9713636363636,95.0,85.95631578947366,0.0,0.0,5.0,0.0,25.0,0.0,0,1,0,0,0,1,1,1,1,0,1,0,1,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
1709,76.41,3.0,80.1766666666667,8.0,69.25374999999994,51.0,74.23411764705882,0.0,0.0,2.0,0.0,21.0,0.0,0,1,0,0,0,1,1,1,1,0,1,0,1,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
1710,64.45,2.0,60.23500000000004,26.0,61.45230769230771,92.0,62.008152173913054,0.0,0.0,3.0,0.0,17.0,0.0,0,1,0,0,0,1,1,1,1,0,1,0,1,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
1711,141.08,1.0,141.07999999999998,13.0,100.88461538461546,43.0,90.00069767441865,0.0,0.0,3.0,0.0,16.0,0.0,0,1,0,0,0,1,1,1,1,0,1,0,1,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
1712,59.36,4.0,62.65999999999994,20.0,63.5465,93.0,69.88462365591394,1.0,0.0,4.0,0.0,13.0,0.0,0,1,0,0,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1713,39.29,4.0,30.017499999999984,19.0,47.12789473684208,75.0,44.16479999999998,1.0,0.0,8.0,0.0,29.0,0.0,0,1,0,0,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1714,31.63,5.0,52.617999999999974,28.0,80.20107142857144,118.0,86.92915254237295,2.0,0.0,3.0,0.0,18.0,0.0,0,1,0,0,0,1,1,1,1,0,1,0,1,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
1715,93.35,4.0,69.10500000000003,31.0,74.58709677419354,106.0,78.66235849056606,0.0,0.0,4.0,0.0,15.0,0.0,0,1,0,0,0,1,1,1,1,0,1,0,1,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
1716,11.6,6.0,67.91333333333336,30.0,60.04233333333333,107.0,60.35233644859814,1.0,0.0,6.0,0.0,21.0,0.0,0,1,0,0,0,1,1,1,1,0,1,0,1,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
1717,103.69,5.0,91.56999999999996,33.0,96.65757575757571,138.0,88.98913043478264,0.0,0.0,9.0,0.0,25.0,0.0,0,1,0,0,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1718,33.87,1.0,33.86999999999998,4.0,59.540000000000006,8.0,49.41375000000001,0.0,0.0,7.0,0.0,28.0,0.0,0,1,0,0,0,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1
1719,83.81,2.0,70.44999999999997,25.0,42.70959999999998,97.0,41.30690721649484,0.0,0.0,3.0,0.0,14.0,0.0,0,1,0,0,0,1,1,1,1,0,1,0,1,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
1720,24.37,9.0,38.104444444444454,28.0,37.89392857142857,117.0,42.20213675213674,1.0,0.0,2.0,0.0,15.0,0.0,0,1,0,0,0,0,1,1,1,0,1,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
1721,53.48,1.0,53.48000000000066,19.0,61.13210526315792,78.0,70.36948717948715,1.0,0.0,5.0,0.0,25.0,0.0,0,1,0,0,0,1,1,1,1,0,1,0,1,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
1722,16.55,4.0,14.532500000000002,8.0,15.257500000000002,28.0,16.220357142857146,1.0,0.0,7.0,0.0,22.0,0.0,0,1,0,0,0,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1
1723,94.35,2.0,94.43000000000004,8.0,84.49249999999999,43.0,83.21558139534886,0.0,0.0,3.0,0.0,19.0,0.0,0,1,0,0,0,1,1,1,1,0,1,0,1,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
1724,54.54,3.0,99.00999999999992,27.0,84.5,116.0,85.92517241379312,0.0,0.0,5.0,0.0,34.0,0.0,0,1,0,0,0,1,1,1,1,0,1,0,1,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
1725,38.72,5.0,30.008000000000017,24.0,28.23875,115.0,30.163826086956515,1.0,0.0,5.0,0.0,26.0,0.0,0,1,0,0,0,1,1,1,1,0,1,0,1,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
1726,90.8,4.0,97.73250000000009,29.0,92.96413793103434,101.0,100.45693069306931,0.0,0.0,1.0,0.0,8.0,0.0,0,1,0,0,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1727,25.82,4.0,60.817499999999924,26.0,77.97269230769236,84.0,73.10166666666663,0.0,0.0,5.0,0.0,16.0,0.0625,0,1,0,0,0,1,1,1,1,0,1,0,1,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
1728,56.55,2.0,82.68499999999995,13.0,89.90076923076913,48.0,85.41208333333334,0.0,0.0,4.0,0.0,15.0,0.0,0,1,0,0,0,1,1,1,1,0,1,0,1,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
1729,177.14,1.0,177.13999999999987,7.0,105.42571428571436,50.0,88.22600000000003,1.0,0.0,9.0,0.0,26.0,0.0,0,1,0,0,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1730,69.77,5.0,67.70599999999995,26.0,55.686923076923044,122.0,56.5929508196721,0.0,0.0,7.0,0.0,24.0,0.0,0,1,0,0,0,1,1,1,1,0,1,0,1,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
1731,6.63,2.0,7.045000000000002,11.0,8.213636363636367,58.0,6.702241379310345,0.0,0.0,0.0,0.0,18.0,0.0,0,1,0,0,0,1,1,1,1,0,1,0,1,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
1732,85.82,2.0,66.08999999999997,22.0,45.18727272727274,97.0,39.212886597938166,0.0,0.0,6.0,0.0,20.0,0.0,0,1,0,0,0,1,1,1,1,0,1,0,1,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
1733,28.47,5.0,30.070000000000004,27.0,25.247407407407426,91.0,24.236813186813183,0.0,0.0,6.0,0.0,20.0,0.0,0,1,0,0,0,1,1,1,1,0,1,0,1,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
1734,46.87,4.0,34.794999999999966,12.0,35.96833333333333,57.0,35.57438596491227,1.0,0.0,5.0,0.0,13.0,0.0,0,1,0,0,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1735,9.48,4.0,35.12,22.0,33.105909090909094,98.0,26.57397959183674,1.0,0.0,4.0,0.0,14.0,0.0,0,1,0,0,0,1,1,1,1,0,1,0,1,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
1736,18.5,4.0,21.897499999999987,20.0,29.10050000000001,71.0,30.15549295774647,2.0,0.0,2.0,0.0,17.0,0.0,0,1,0,0,0,1,1,1,1,0,1,0,1,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
1737,41.78,3.0,27.673333333333346,12.0,32.635833333333345,52.0,33.02596153846155,1.0,0.0,7.0,0.0,22.0,0.0,0,1,0,0,0,1,1,1,1,0,1,0,1,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
1738,5.25,1.0,5.250000000000005,15.0,6.838,57.0,6.64719298245614,0.0,0.0,7.0,0.0,28.0,0.0,0,1,0,0,0,1,1,1,1,0,1,0,1,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
1739,48.92,2.0,42.859999999999964,18.0,48.75277777777775,95.0,49.097473684210556,0.0,0.0,4.0,0.0,20.0,0.0,0,1,0,0,0,1,1,1,1,0,1,0,1,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
1740,6.26,5.0,7.958,28.0,11.958571428571421,115.0,11.131478260869569,1.0,0.0,4.0,0.0,20.0,0.0,0,1,0,0,0,1,1,1,1,0,1,0,1,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
1741,55.15,2.0,76.12500000000001,13.0,43.34538461538466,68.0,37.12455882352941,3.0,0.0,3.0,0.0,26.0,0.0,0,1,0,0,0,1,1,1,1,0,1,0,1,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
1742,26.62,3.0,39.0966666666667,18.0,52.37444444444448,73.0,45.55753424657538,0.0,0.0,4.0,0.0,15.0,0.0,0,1,0,0,0,1,1,1,1,0,1,0,1,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
1743,30.33,3.0,26.010000000000005,10.0,31.493999999999982,54.0,31.935740740740744,0.0,0.0,4.0,0.0,17.0,0.0,0,1,0,0,0,1,1,1,1,0,1,0,1,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
1744,16.46,9.0,44.41666666666669,28.0,49.0732142857143,106.0,50.84471698113207,1.0,0.0,3.0,0.0,27.0,0.0,0,1,0,0,0,0,1,1,1,0,1,0,1,0,0,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
1745,56.26,7.0,54.52285714285716,33.0,49.9972727272727,118.0,52.099661016949184,0.0,0.0,5.0,0.0,23.0,0.0,0,1,0,0,0,1,1,1,1,0,1,0,1,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
1746,47.81,6.0,44.24333333333332,31.0,39.58387096774192,84.0,39.737261904761915,0.0,0.0,3.0,0.0,19.0,0.0,0,1,0,0,0,1,1,1,1,0,1,0,1,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
1747,78.18,1.0,78.17999999999998,5.0,98.41600000000003,24.0,80.54374999999997,0.0,0.0,2.0,0.0,20.0,0.0,0,1,0,0,0,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1
1748,13.06,4.0,8.407499999999994,22.0,11.477727272727277,83.0,13.117349397590361,0.0,0.0,8.0,0.0,33.0,0.0,0,1,0,0,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1749,45.91,4.0,51.49999999999998,17.0,52.78470588235291,64.0,55.524687500000056,1.0,0.0,3.0,0.0,22.0,0.0,0,1,0,0,0,1,1,1,1,0,1,0,1,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
1750,125.92,4.0,102.72250000000004,20.0,81.63550000000002,77.0,74.9722077922078,2.0,0.0,4.0,0.0,15.0,0.0,0,1,0,0,0,1,1,1,1,0,1,0,1,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
1751,123.14,1.0,123.1400000000004,31.0,76.6412903225807,120.0,79.95149999999995,1.0,0.0,5.0,0.0,27.0,0.0,0,1,0,0,0,1,1,1,1,0,1,0,1,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
1752,32.07,4.0,37.53499999999998,22.0,37.915909090909096,90.0,33.456111111111106,1.0,0.0,5.0,0.0,15.0,0.0,0,1,0,0,0,1,1,1,1,0,1,0,1,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
1753,41.21,4.0,114.54499999999996,30.0,82.72933333333324,120.0,86.72141666666668,1.0,0.0,5.0,0.0,15.0,0.0,0,1,0,0,0,1,1,1,1,0,1,0,1,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
1754,47.76,3.0,62.71666666666664,13.0,54.570769230769194,53.0,52.43377358490567,1.0,0.0,7.0,0.0,22.0,0.0,0,1,0,0,0,1,1,1,1,0,1,0,1,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
1755,18.45,8.0,29.76625,34.0,27.86000000000001,110.0,31.140363636363634,1.0,0.0,6.0,0.0,14.0,0.0,0,1,0,0,0,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
1756,74.24,5.0,103.86800000000001,20.0,102.54650000000012,73.0,106.161506849315,1.0,0.0,4.0,0.0,27.0,0.0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1757,39.49,5.0,39.50600000000003,23.0,38.503913043478256,103.0,36.24116504854366,0.0,0.0,4.0,0.0,13.0,0.0,0,1,0,0,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1758,24.2,1.0,24.19999999999999,9.0,17.58777777777777,34.0,18.460294117647056,1.0,0.0,6.0,0.0,21.0,0.0,0,1,0,0,0,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1
1759,76.05,5.0,70.65600000000013,24.0,53.55999999999998,113.0,56.81035398230088,0.0,0.0,5.0,0.0,13.0,0.0,0,1,0,0,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
