,TX_AMOUNT,CUSTOMER_ID_NB_TX_1DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW,CUSTOMER_ID_NB_TX_7DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW,CUSTOMER_ID_NB_TX_30DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW,TERMINAL_ID_NB_TX_1DAY_WINDOW,TERMINAL_ID_RISK_1DAY_WINDOW,TERMINAL_ID_NB_TX_7DAY_WINDOW,TERMINAL_ID_RISK_7DAY_WINDOW,TERMINAL_ID_NB_TX_30DAY_WINDOW,TERMINAL_ID_RISK_30DAY_WINDOW,TX_DURING_WEEKEND,TX_DURING_NIGHT,TX_FRAUD,TX_AMOUNT>219.96,CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW<=215.55,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=9.50,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW<=122.65,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW>4.94,TERMINAL_ID_RISK_1DAY_WINDOW<=0.75,TERMINAL_ID_RISK_7DAY_WINDOW<=0.38,TERMINAL_ID_RISK_30DAY_WINDOW<=0.13,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=6.50,TERMINAL_ID_NB_TX_1DAY_WINDOW>1.50,TERMINAL_ID_NB_TX_30DAY_WINDOW<=15.50,CUSTOMER_ID_NB_TX_30DAY_WINDOW>67.50,TERMINAL_ID_NB_TX_7DAY_WINDOW>4.50,TX_DURING_NIGHT<=0.50,"TX_AMOUNT<=219.96,TERMINAL_ID_RISK_1DAY_WINDOW<=0.75","TX_AMOUNT<=219.96,TERMINAL_ID_RISK_7DAY_WINDOW<=0.38","TX_AMOUNT<=219.96,TERMINAL_ID_RISK_30DAY_WINDOW<=0.13","CUSTOMER_ID_NB_TX_1DAY_WINDOW>9.50,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=31.50","CUSTOMER_ID_NB_TX_1DAY_WINDOW>9.50,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=105.50","CUSTOMER_ID_NB_TX_1DAY_WINDOW>9.50,TERMINAL_ID_NB_TX_1DAY_WINDOW<=0.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=5.00","CUSTOMER_ID_NB_TX_1DAY_WINDOW>9.50,TERMINAL_ID_NB_TX_7DAY_WINDOW<=3.50","CUSTOMER_ID_NB_TX_1DAY_WINDOW>9.50,TERMINAL_ID_NB_TX_30DAY_WINDOW<=21.50","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW>215.55,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW<=172.96","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW>215.55,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=87.50","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW>215.55,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW<=94.70","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW>215.55,TERMINAL_ID_NB_TX_1DAY_WINDOW<=0.50","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW>215.55,TERMINAL_ID_RISK_1DAY_WINDOW<=0.75","TERMINAL_ID_RISK_7DAY_WINDOW>0.38,CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW<=215.55","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW>215.55,TERMINAL_ID_NB_TX_30DAY_WINDOW<=21.50","CUSTOMER_ID_NB_TX_7DAY_WINDOW>6.50,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=19.50","TERMINAL_ID_NB_TX_1DAY_WINDOW<=1.50,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=6.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=14.50","CUSTOMER_ID_NB_TX_7DAY_WINDOW>6.50,TERMINAL_ID_NB_TX_7DAY_WINDOW<=4.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW<=14.57","TERMINAL_ID_RISK_7DAY_WINDOW>0.38,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW<=69.81","TERMINAL_ID_NB_TX_1DAY_WINDOW<=1.50,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=79.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=130.00","TERMINAL_ID_RISK_7DAY_WINDOW>0.38,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=78.00","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW<=14.50","TERMINAL_ID_RISK_7DAY_WINDOW>0.38,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW<=69.01","TERMINAL_ID_RISK_30DAY_WINDOW>0.13,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW<=10.88","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TERMINAL_ID_NB_TX_1DAY_WINDOW<=1.50","TERMINAL_ID_NB_TX_1DAY_WINDOW<=1.50,TERMINAL_ID_NB_TX_7DAY_WINDOW<=2.50","TERMINAL_ID_NB_TX_1DAY_WINDOW<=1.50,TERMINAL_ID_NB_TX_30DAY_WINDOW<=15.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TERMINAL_ID_NB_TX_7DAY_WINDOW<=7.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TERMINAL_ID_NB_TX_30DAY_WINDOW<=24.00","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TERMINAL_ID_RISK_30DAY_WINDOW<=0.04","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TX_DURING_NIGHT<=0.50","TERMINAL_ID_RISK_7DAY_WINDOW>0.38,TERMINAL_ID_RISK_30DAY_WINDOW<=0.22"
10804,33.4,2.0,72.59999999999988,16.0,80.3575,87.0,91.14011494252863,0.0,0.0,3.0,0.0,19.0,0.0,0,1,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10805,47.99,5.0,52.41600000000001,29.0,44.20137931034484,99.0,40.78383838383837,1.0,0.0,3.0,0.0,25.0,0.0,0,1,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10806,4.9,3.0,21.653333333333308,20.0,33.64950000000001,71.0,39.56070422535215,0.0,0.0,3.0,0.0,20.0,0.0,0,1,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10807,30.54,3.0,25.296666666666667,18.0,24.653888888888872,71.0,28.891549295774656,1.0,0.0,3.0,0.0,17.0,0.0,0,1,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10808,7.11,4.0,11.467500000000003,17.0,20.159411764705908,63.0,19.765714285714257,1.0,0.0,4.0,0.0,19.0,0.0,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10809,37.89,3.0,42.29666666666669,19.0,72.09842105263158,80.0,69.67187500000003,0.0,0.0,7.0,0.0,29.0,0.0,0,1,0,0,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10810,19.05,4.0,22.55250000000001,14.0,37.78428571428578,78.0,42.796538461538475,1.0,0.0,5.0,0.0,26.0,0.0,0,1,0,0,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10811,59.66,1.0,59.66000000000005,5.0,87.70800000000001,25.0,95.66599999999997,2.0,0.0,6.0,0.0,20.0,0.0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10812,2.69,2.0,14.96000000000005,23.0,21.356521739130446,97.0,25.665670103092765,2.0,0.0,9.0,0.0,32.0,0.0,0,1,0,0,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10813,107.14,8.0,73.68749999999997,36.0,62.31527777777774,118.0,64.11220338983053,2.0,0.0,4.0,0.0,21.0,0.0,0,1,0,0,1,1,1,1,1,1,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10814,26.61,3.0,50.25666666666665,5.0,54.812,13.0,54.73538461538463,0.0,0.0,3.0,0.0,17.0,0.0,0,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10815,112.06,2.0,100.34500000000001,8.0,89.77000000000001,28.0,90.21678571428575,1.0,0.0,5.0,0.0,26.0,0.0,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10816,138.31,6.0,128.74833333333336,28.0,104.96285714285715,100.0,98.88770000000001,1.0,0.0,2.0,0.0,22.0,0.0,0,1,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10817,39.26,4.0,82.70999999999981,33.0,96.37242424242423,93.0,95.01774193548384,1.0,0.0,8.0,0.0,24.0,0.0,0,1,0,0,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10818,4.26,2.0,3.3000000000000034,22.0,5.6250000000000036,80.0,6.889374999999999,0.0,0.0,5.0,0.0,28.0,0.0,0,1,0,0,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10819,126.8,1.0,126.79999999999978,17.0,106.45764705882351,57.0,93.88543859649123,1.0,0.0,2.0,0.0,14.0,0.0,0,1,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
10820,118.7,4.0,123.96999999999998,19.0,84.1984210526316,94.0,91.11425531914894,3.0,0.0,6.0,0.0,21.0,0.0,0,1,0,0,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10821,90.2,4.0,69.13249999999998,18.0,76.55944444444445,74.0,71.8041891891892,1.0,0.0,9.0,0.0,27.0,0.0,0,1,0,0,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10822,92.55,3.0,91.2233333333333,26.0,85.73961538461542,94.0,76.71521276595745,0.0,0.0,6.0,0.0,35.0,0.02857142857142857,0,1,0,0,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10823,27.82,3.0,35.4966666666667,25.0,28.71039999999999,85.0,32.57423529411764,1.0,0.0,7.0,0.0,24.0,0.0,0,1,0,0,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10824,57.14,3.0,49.13333333333333,13.0,55.88923076923072,69.0,52.43246376811595,0.0,0.0,10.0,0.0,32.0,0.0,0,1,0,0,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10825,6.38,4.0,10.42750000000001,25.0,14.0836,86.0,15.344069767441857,0.0,0.0,6.0,0.0,27.0,0.0,0,1,0,0,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10826,66.33,2.0,75.79999999999998,3.0,58.03000000000008,14.0,69.66214285714283,0.0,0.0,7.0,0.0,20.0,0.0,0,1,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10827,39.0,2.0,38.13499999999999,10.0,30.894000000000013,40.0,32.102249999999984,0.0,0.0,6.0,0.0,23.0,0.0,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10828,53.5,4.0,74.85750000000003,21.0,89.41047619047616,82.0,95.58390243902438,0.0,0.0,4.0,0.0,13.0,0.0,0,1,0,0,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10829,95.31,2.0,104.00000000000003,17.0,91.6905882352941,71.0,78.14943661971829,2.0,0.0,11.0,0.0,32.0,0.0,0,1,0,0,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10830,58.15,3.0,66.54666666666667,15.0,51.085999999999984,54.0,51.690555555555555,1.0,0.0,6.0,0.0,18.0,0.0,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10831,41.23,5.0,53.90599999999999,19.0,67.95999999999998,91.0,65.05626373626373,0.0,0.0,3.0,0.0,17.0,0.0,0,1,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10832,4.51,4.0,9.582499999999998,27.0,7.952592592592593,95.0,7.869473684210524,1.0,0.0,9.0,0.0,25.0,0.0,0,1,0,0,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10833,35.31,2.0,49.13999999999995,10.0,58.06200000000008,41.0,57.16024390243897,1.0,0.0,3.0,0.0,11.0,0.0,0,1,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
10834,29.48,4.0,27.087500000000013,33.0,23.14757575757575,109.0,23.511651376146787,1.0,0.0,6.0,0.0,29.0,0.0,0,1,0,0,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10835,102.47,2.0,55.83999999999996,13.0,80.28153846153847,99.0,68.36171717171719,0.0,0.0,1.0,0.0,14.0,0.0,0,1,0,0,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
10836,93.48,4.0,70.74250000000005,24.0,77.47250000000001,91.0,75.44329670329671,0.0,0.0,1.0,0.0,9.0,0.0,0,1,0,0,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
10837,754.25,3.0,416.6733333333334,23.0,171.20434782608686,88.0,98.6451136363636,1.0,0.0,3.0,0.0,16.0,0.0,0,1,1,1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10838,82.32,5.0,98.17999999999998,16.0,119.67750000000005,61.0,101.4283606557377,1.0,0.0,5.0,0.0,23.0,0.043478260869565216,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10839,31.55,4.0,25.40000000000002,30.0,34.29033333333333,134.0,32.0767910447761,1.0,0.0,2.0,0.0,22.0,0.0,0,1,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10840,41.17,4.0,26.907499999999995,28.0,25.0425,93.0,25.8463440860215,0.0,0.0,6.0,0.0,17.0,0.0,0,1,0,0,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10841,86.31,3.0,74.78999999999996,26.0,60.41692307692308,115.0,61.50608695652172,0.0,0.0,4.0,0.0,20.0,0.0,0,1,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10842,79.15,3.0,68.52666666666663,13.0,70.43923076923072,41.0,62.87073170731703,0.0,0.0,6.0,0.0,23.0,0.0,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10843,58.31,4.0,89.16250000000002,17.0,92.63352941176464,87.0,83.3105747126438,2.0,0.0,6.0,0.0,21.0,0.047619047619047616,0,1,0,0,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10844,75.88,4.0,72.84249999999992,18.0,62.65611111111111,89.0,58.28910112359549,0.0,0.0,1.0,0.0,19.0,0.0,0,1,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10845,9.55,3.0,7.959999999999996,7.0,10.258571428571427,66.0,8.719242424242415,0.0,0.0,2.0,0.0,17.0,0.0,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
10846,19.43,2.0,15.159999999999936,28.0,24.287142857142857,108.0,23.133981481481474,2.0,0.0,5.0,0.2,21.0,0.047619047619047616,0,1,0,0,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10847,59.46,2.0,77.10500000000017,26.0,55.90461538461538,116.0,52.6983620689655,1.0,0.0,5.0,0.0,25.0,0.0,0,1,0,0,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10848,120.76,5.0,93.10400000000003,23.0,94.68304347826091,92.0,88.74619565217385,0.0,0.0,7.0,0.0,24.0,0.0,0,1,0,0,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10849,64.68,2.0,50.53999999999998,12.0,48.27499999999998,34.0,54.92617647058823,2.0,0.0,6.0,0.0,22.0,0.0,0,1,0,0,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10850,51.27,2.0,36.28000000000009,26.0,44.96730769230767,96.0,42.735104166666666,1.0,0.0,7.0,0.0,17.0,0.0,0,1,0,0,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10851,26.32,3.0,17.630000000000003,17.0,18.39411764705883,95.0,18.367789473684198,1.0,0.0,2.0,0.0,18.0,0.0,0,1,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10852,11.74,7.0,30.86428571428572,26.0,33.46615384615383,104.0,29.185096153846118,0.0,0.0,3.0,0.0,27.0,0.0,0,1,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10853,77.93,3.0,54.52,15.0,57.329999999999956,91.0,59.82571428571424,0.0,0.0,6.0,0.0,17.0,0.0,0,1,0,0,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10854,2.29,5.0,9.137999999999995,9.0,11.259999999999977,73.0,12.012876712328776,2.0,0.0,5.0,0.0,23.0,0.043478260869565216,0,1,0,0,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10855,33.57,2.0,40.02499999999994,19.0,36.25263157894738,77.0,30.89675324675324,2.0,0.0,10.0,0.0,30.0,0.0,0,1,0,0,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10856,34.58,5.0,24.249999999999993,15.0,26.91599999999999,38.0,24.283421052631585,0.0,0.0,3.0,0.0,14.0,0.0,0,1,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
10857,5.54,4.0,60.960000000000015,28.0,79.10071428571426,107.0,82.47869158878504,0.0,0.0,2.0,0.0,10.0,0.0,0,1,0,0,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
10858,29.78,1.0,29.78000000000003,7.0,36.072857142857146,22.0,42.11545454545454,0.0,0.0,0.0,0.0,23.0,0.0,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
10859,11.73,8.0,10.521249999999998,34.0,7.927647058823531,114.0,7.9645614035087755,3.0,0.0,6.0,0.0,23.0,0.0,0,1,0,0,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10860,55.28,3.0,51.01666666666663,25.0,56.92000000000005,88.0,47.64534090909091,1.0,0.0,4.0,0.0,11.0,0.0,0,1,0,0,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10861,53.58,8.0,41.03750000000001,26.0,45.31807692307694,102.0,44.36401960784314,1.0,0.0,2.0,0.0,15.0,0.0,0,1,0,0,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
10862,76.85,4.0,51.63999999999998,34.0,64.43235294117645,114.0,65.54342105263157,0.0,0.0,2.0,0.0,16.0,0.0,0,1,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10863,38.23,6.0,27.435,24.0,20.62791666666667,90.0,22.110999999999997,0.0,0.0,5.0,0.0,25.0,0.0,0,1,0,0,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10864,23.34,2.0,22.585000000000008,6.0,20.49166666666667,32.0,19.9834375,2.0,0.0,10.0,0.0,27.0,0.0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10865,46.33,3.0,52.42666666666662,20.0,50.33000000000002,79.0,48.35113924050632,2.0,0.0,6.0,0.0,27.0,0.0,0,1,0,0,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10866,115.77,2.0,85.57499999999996,15.0,64.7026666666667,53.0,68.5643396226415,1.0,0.0,4.0,0.0,28.0,0.0,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
