,TX_AMOUNT,CUSTOMER_ID_NB_TX_1DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW,CUSTOMER_ID_NB_TX_7DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW,CUSTOMER_ID_NB_TX_30DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW,TERMINAL_ID_NB_TX_1DAY_WINDOW,TERMINAL_ID_RISK_1DAY_WINDOW,TERMINAL_ID_NB_TX_7DAY_WINDOW,TERMINAL_ID_RISK_7DAY_WINDOW,TERMINAL_ID_NB_TX_30DAY_WINDOW,TERMINAL_ID_RISK_30DAY_WINDOW,TX_DURING_WEEKEND,TX_DURING_NIGHT,TX_FRAUD,TX_AMOUNT>220.38,CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW>219.23,CUSTOMER_ID_NB_TX_7DAY_WINDOW>17.50,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW<=113.17,CUSTOMER_ID_NB_TX_30DAY_WINDOW>89.50,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW<=95.05,CUSTOMER_ID_NB_TX_1DAY_WINDOW>6.50,TERMINAL_ID_RISK_1DAY_WINDOW<=0.75,TERMINAL_ID_RISK_7DAY_WINDOW<=0.37,TERMINAL_ID_RISK_30DAY_WINDOW<=0.12,TERMINAL_ID_NB_TX_7DAY_WINDOW>2.50,TERMINAL_ID_NB_TX_30DAY_WINDOW<=38.50,TERMINAL_ID_NB_TX_1DAY_WINDOW<=0.50,TX_DURING_NIGHT>0.50,"TX_AMOUNT<=220.38,CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW<=167.55","TX_AMOUNT<=220.38,TERMINAL_ID_RISK_1DAY_WINDOW<=0.75","TX_AMOUNT<=220.38,TERMINAL_ID_RISK_7DAY_WINDOW<=0.37","TX_AMOUNT<=220.38,TERMINAL_ID_RISK_30DAY_WINDOW<=0.12","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=3.50","CUSTOMER_ID_NB_TX_1DAY_WINDOW<=6.50,TERMINAL_ID_NB_TX_7DAY_WINDOW<=2.50","TERMINAL_ID_RISK_7DAY_WINDOW>0.37,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=4.50","CUSTOMER_ID_NB_TX_1DAY_WINDOW<=6.50,TERMINAL_ID_NB_TX_30DAY_WINDOW<=38.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=4.00","CUSTOMER_ID_NB_TX_7DAY_WINDOW<=17.50,TERMINAL_ID_NB_TX_7DAY_WINDOW<=8.50","TERMINAL_ID_RISK_7DAY_WINDOW>0.37,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=3.00","CUSTOMER_ID_NB_TX_7DAY_WINDOW<=17.50,TERMINAL_ID_NB_TX_30DAY_WINDOW<=38.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW<=43.49","TERMINAL_ID_RISK_7DAY_WINDOW>0.37,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW<=66.16","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=15.00","TERMINAL_ID_RISK_7DAY_WINDOW>0.37,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=11.00","CUSTOMER_ID_NB_TX_30DAY_WINDOW<=89.50,TERMINAL_ID_NB_TX_30DAY_WINDOW<=38.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW<=45.83","TERMINAL_ID_RISK_7DAY_WINDOW>0.37,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW<=66.82","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TERMINAL_ID_NB_TX_1DAY_WINDOW<=1.50","TERMINAL_ID_NB_TX_7DAY_WINDOW<=2.50,TERMINAL_ID_NB_TX_1DAY_WINDOW<=1.50","TERMINAL_ID_RISK_7DAY_WINDOW>0.37,TERMINAL_ID_NB_TX_1DAY_WINDOW<=0.50","TERMINAL_ID_NB_TX_30DAY_WINDOW>38.50,TERMINAL_ID_NB_TX_1DAY_WINDOW<=0.50","TX_DURING_NIGHT<=0.50,TERMINAL_ID_NB_TX_1DAY_WINDOW<=0.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TERMINAL_ID_NB_TX_7DAY_WINDOW<=5.50","TERMINAL_ID_RISK_7DAY_WINDOW>0.37,TERMINAL_ID_RISK_1DAY_WINDOW<=0.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TERMINAL_ID_NB_TX_30DAY_WINDOW<=14.50","TERMINAL_ID_RISK_30DAY_WINDOW>0.12,TERMINAL_ID_RISK_1DAY_WINDOW<=0.75","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TX_DURING_NIGHT<=0.50","TERMINAL_ID_RISK_7DAY_WINDOW>0.37,TERMINAL_ID_NB_TX_7DAY_WINDOW<=2.50","TERMINAL_ID_RISK_7DAY_WINDOW>0.37,TERMINAL_ID_NB_TX_30DAY_WINDOW<=17.00","TERMINAL_ID_RISK_7DAY_WINDOW>0.37,TERMINAL_ID_RISK_30DAY_WINDOW<=0.12"
3310,91.86,1.0,91.85999999999996,6.0,57.37666666666669,31.0,53.13645161290321,0.0,0.0,4.0,0.0,17.0,0.0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3311,44.94,1.0,44.94000000000003,9.0,54.918888888888866,27.0,54.09074074074072,1.0,0.0,6.0,0.0,18.0,0.0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3312,1.36,3.0,52.66333333333339,33.0,70.91333333333333,99.0,68.36424242424243,1.0,0.0,10.0,0.0,36.0,0.0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3313,7.89,3.0,5.793333333333334,14.0,8.51428571428572,71.0,6.6959154929577425,1.0,0.0,7.0,0.0,30.0,0.0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3314,30.65,5.0,27.306,21.0,25.03523809523808,104.0,26.67759615384616,1.0,0.0,5.0,0.0,15.0,0.0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3315,90.75,3.0,88.2600000000002,35.0,78.7614285714286,117.0,79.85401709401705,1.0,0.0,2.0,0.0,15.0,0.0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,1,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3316,17.67,9.0,71.09,24.0,70.46458333333335,79.0,81.12835443037973,0.0,0.0,2.0,0.0,19.0,0.0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
3317,26.51,1.0,26.510000000000037,13.0,27.109999999999996,38.0,25.454210526315794,1.0,0.0,3.0,0.0,15.0,0.0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3318,42.5,2.0,58.58000000000009,21.0,84.77238095238101,81.0,94.2722222222222,1.0,0.0,8.0,0.0,33.0,0.030303030303030304,0,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3319,71.11,4.0,76.2475,29.0,69.17137931034483,113.0,66.56955752212393,2.0,0.0,3.0,0.0,22.0,0.0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3320,67.18,2.0,89.26500000000004,18.0,55.89722222222221,56.0,52.514999999999986,0.0,0.0,7.0,0.0,31.0,0.0,0,0,0,0,0,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3321,11.13,2.0,15.765,13.0,13.069230769230774,38.0,14.730789473684204,0.0,0.0,4.0,0.0,10.0,0.0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3322,4.26,7.0,62.83714285714284,20.0,79.087,102.0,86.36088235294123,0.0,0.0,3.0,0.0,19.0,0.0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3323,133.29,8.0,101.60499999999995,23.0,89.3065217391304,94.0,91.33893617021278,0.0,0.0,5.0,0.0,23.0,0.0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3324,35.88,7.0,24.129999999999985,36.0,26.093888888888877,114.0,24.081578947368435,3.0,0.0,4.0,0.0,27.0,0.0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3325,9.69,5.0,14.657999999999996,24.0,10.671249999999999,88.0,12.127159090909084,0.0,0.0,2.0,0.0,14.0,0.0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,1,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
3326,23.01,5.0,27.893999999999988,21.0,23.354285714285684,99.0,22.847373737373733,1.0,0.0,7.0,0.0,31.0,0.0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3327,107.68,1.0,107.67999999999998,10.0,81.28300000000002,51.0,81.2790196078431,0.0,0.0,4.0,0.0,21.0,0.0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3328,118.64,2.0,64.90500000000006,7.0,88.1728571428572,35.0,102.32828571428568,1.0,0.0,2.0,0.0,16.0,0.0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,1,1,1,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3329,63.4,5.0,43.93399999999998,25.0,47.778800000000025,90.0,52.10700000000001,0.0,0.0,3.0,0.0,26.0,0.0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3330,6.37,2.0,6.130000000000013,29.0,5.747586206896551,115.0,5.602173913043474,2.0,0.0,7.0,0.0,20.0,0.0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3331,5.83,4.0,19.890000000000025,22.0,20.917272727272742,72.0,22.760555555555552,2.0,0.0,11.0,0.0,29.0,0.0,0,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3332,93.02,6.0,74.9383333333333,32.0,92.94218750000005,132.0,84.4203787878788,0.0,0.0,7.0,0.0,31.0,0.0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3333,34.69,3.0,37.29666666666672,21.0,39.73904761904762,85.0,35.1518823529412,1.0,0.0,7.0,0.0,20.0,0.0,0,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3334,147.13,3.0,117.0066666666667,20.0,104.70599999999997,75.0,101.15386666666667,0.0,0.0,3.0,0.0,17.0,0.0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3335,56.8,1.0,56.80000000000007,9.0,48.597777777777786,35.0,48.07200000000001,2.0,0.0,6.0,0.0,28.0,0.0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3336,84.4,2.0,83.16,21.0,50.31238095238093,85.0,62.29341176470582,0.0,0.0,6.0,0.0,19.0,0.0,0,0,0,0,0,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3337,73.65,4.0,68.08249999999995,25.0,85.93920000000007,95.0,85.3591578947369,1.0,0.0,5.0,0.0,17.0,0.0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3338,103.57,2.0,119.97000000000001,16.0,77.91812499999997,66.0,79.48136363636364,0.0,0.0,4.0,0.0,11.0,0.0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3339,35.57,3.0,26.429999999999996,22.0,17.455909090909085,91.0,19.584175824175833,0.0,0.0,6.0,0.0,29.0,0.0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3340,45.13,3.0,33.75999999999997,18.0,33.38055555555553,118.0,31.140338983050853,0.0,0.0,3.0,0.0,15.0,0.0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3341,17.34,4.0,86.96250000000002,16.0,81.740625,83.0,81.93686746987949,2.0,0.0,9.0,0.0,25.0,0.0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3342,59.05,4.0,36.587499999999935,23.0,30.68434782608699,124.0,33.5340322580645,1.0,0.0,4.0,0.0,15.0,0.0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3343,29.73,2.0,36.24499999999999,22.0,48.39863636363634,97.0,43.288247422680406,1.0,0.0,4.0,0.0,20.0,0.0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3344,70.9,3.0,66.49,14.0,47.32714285714287,88.0,49.20954545454551,1.0,0.0,8.0,0.0,19.0,0.0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3345,41.68,2.0,31.625000000000007,19.0,27.34842105263159,109.0,30.547614678899073,1.0,0.0,8.0,0.0,31.0,0.0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3346,34.51,5.0,57.648,19.0,49.37526315789476,82.0,47.930121951219526,0.0,0.0,6.0,0.0,20.0,0.0,0,0,0,0,0,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3347,156.87,2.0,155.59000000000006,22.0,99.63409090909103,96.0,97.7144791666666,0.0,0.0,4.0,0.0,15.0,0.0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3348,13.78,2.0,42.41500000000006,25.0,73.78519999999997,91.0,75.80945054945052,0.0,0.0,4.0,0.0,20.0,0.0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3349,13.15,6.0,18.105000000000018,27.0,20.33962962962965,77.0,19.24376623376623,2.0,0.0,8.0,0.0,22.0,0.0,0,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3350,43.25,4.0,25.87749999999999,15.0,20.610000000000003,58.0,22.18293103448275,0.0,0.0,5.0,0.0,21.0,0.0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3351,42.11,3.0,72.58333333333337,17.0,76.05588235294127,83.0,86.13819277108435,0.0,0.0,4.0,0.0,25.0,0.0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3352,99.15,4.0,93.58249999999998,22.0,74.74727272727274,82.0,82.91719512195117,0.0,0.0,1.0,0.0,19.0,0.0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,1,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
3353,82.86,3.0,81.59666666666668,18.0,64.92333333333335,84.0,68.22226190476194,0.0,0.0,6.0,0.0,18.0,0.0,0,0,0,0,0,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3354,60.95,3.0,79.31000000000002,5.0,95.95200000000001,28.0,76.62464285714289,0.0,0.0,3.0,0.0,16.0,0.0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3355,60.61,3.0,83.65999999999995,18.0,74.62277777777784,82.0,78.93414634146342,0.0,0.0,3.0,0.0,12.0,0.0,0,0,0,0,0,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3356,0.53,8.0,25.022499999999994,36.0,29.329444444444466,125.0,31.62167999999999,2.0,0.0,4.0,0.0,19.0,0.0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3357,57.8,3.0,73.64666666666675,25.0,49.12239999999999,97.0,46.54845360824743,0.0,0.0,5.0,0.0,19.0,0.0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3358,17.25,7.0,102.40714285714284,21.0,105.15666666666662,71.0,105.46028169014082,0.0,0.0,1.0,0.0,12.0,0.0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
3359,70.97,1.0,70.96999999999997,15.0,47.78599999999998,55.0,63.271272727272745,0.0,0.0,2.0,0.0,13.0,0.0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,1,0,1,1,1,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
3360,112.41,4.0,98.805,15.0,105.59666666666665,58.0,91.69810344827587,2.0,0.0,8.0,0.0,24.0,0.0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3361,57.52,3.0,114.36333333333334,17.0,77.03058823529412,98.0,75.70928571428574,1.0,0.0,4.0,0.0,30.0,0.0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3362,55.8,4.0,102.38000000000005,15.0,97.74066666666668,80.0,90.79524999999997,2.0,0.0,5.0,0.0,16.0,0.0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3363,57.35,3.0,42.6533333333333,8.0,48.241249999999994,46.0,50.55326086956522,1.0,0.0,8.0,0.0,19.0,0.3157894736842105,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1,0,0,1,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3364,7.2,6.0,7.988333333333336,34.0,7.346764705882348,117.0,7.222735042735044,0.0,0.0,3.0,0.0,20.0,0.0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3365,33.73,4.0,38.48250000000002,29.0,41.01793103448275,97.0,42.875979381443244,1.0,0.0,6.0,0.0,35.0,0.0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3366,49.36,5.0,41.45399999999999,17.0,36.82117647058824,72.0,35.98291666666668,1.0,0.0,2.0,0.0,16.0,0.0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,0,0,1,1,1,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3367,141.72,3.0,114.45666666666675,17.0,100.38058823529411,83.0,98.96518072289153,0.0,0.0,1.0,0.0,26.0,0.0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,0,1,1,1,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
3368,30.29,2.0,33.47500000000004,19.0,63.69684210526316,90.0,65.5495555555556,1.0,0.0,7.0,0.0,35.0,0.0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3369,14.93,5.0,52.040000000000006,16.0,62.256875000000065,67.0,66.92134328358202,1.0,0.0,3.0,0.0,20.0,0.0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3370,100.04,6.0,82.54166666666667,29.0,87.08000000000003,125.0,85.54312000000004,0.0,0.0,3.0,0.0,28.0,0.0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3371,58.5,2.0,34.3,13.0,60.99615384615387,61.0,71.04278688524599,1.0,0.0,1.0,0.0,14.0,0.0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,0,0,1,1,1,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3372,60.38,5.0,60.8,24.0,55.98458333333328,82.0,57.975121951219535,1.0,0.0,8.0,0.0,31.0,0.0,0,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3373,81.01,1.0,81.01,1.0,81.00999999999999,4.0,81.79249999999999,1.0,0.0,7.0,0.0,35.0,0.0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3374,40.21,2.0,41.86500000000002,33.0,28.7039393939394,120.0,25.524499999999996,1.0,0.0,6.0,0.0,17.0,0.0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3375,93.23,3.0,78.79333333333335,30.0,54.91366666666662,90.0,50.54122222222223,0.0,0.0,1.0,0.0,25.0,0.0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
3376,13.21,2.0,30.21,10.0,38.659999999999975,54.0,50.9624074074074,0.0,0.0,4.0,0.0,21.0,0.0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3377,49.61,1.0,49.60999999999997,5.0,61.29000000000002,12.0,54.575833333333314,1.0,0.0,3.0,0.0,27.0,0.0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
