,TX_AMOUNT,CUSTOMER_ID_NB_TX_1DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW,CUSTOMER_ID_NB_TX_7DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW,CUSTOMER_ID_NB_TX_30DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW,TERMINAL_ID_NB_TX_1DAY_WINDOW,TERMINAL_ID_RISK_1DAY_WINDOW,TERMINAL_ID_NB_TX_7DAY_WINDOW,TERMINAL_ID_RISK_7DAY_WINDOW,TERMINAL_ID_NB_TX_30DAY_WINDOW,TERMINAL_ID_RISK_30DAY_WINDOW,TX_DURING_WEEKEND,TX_DURING_NIGHT,TX_FRAUD,TX_AMOUNT>218.84,CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW>212.76,CUSTOMER_ID_NB_TX_7DAY_WINDOW>5.50,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW<=135.33,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=142.50,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW>141.74,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=2.50,TERMINAL_ID_RISK_1DAY_WINDOW<=0.75,TERMINAL_ID_NB_TX_7DAY_WINDOW>4.50,TERMINAL_ID_RISK_7DAY_WINDOW<=0.64,TERMINAL_ID_NB_TX_30DAY_WINDOW>18.50,TERMINAL_ID_RISK_30DAY_WINDOW<=0.10,TERMINAL_ID_NB_TX_1DAY_WINDOW>2.50,TX_DURING_NIGHT<=0.50,"TX_AMOUNT<=218.84,CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW<=175.11","TX_AMOUNT<=218.84,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW<=124.15","TX_AMOUNT<=218.84,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=142.50","TX_AMOUNT<=218.84,TERMINAL_ID_RISK_1DAY_WINDOW<=0.75","TX_AMOUNT<=218.84,TERMINAL_ID_RISK_7DAY_WINDOW<=0.64","TX_AMOUNT<=218.84,TERMINAL_ID_RISK_30DAY_WINDOW<=0.10","CUSTOMER_ID_NB_TX_30DAY_WINDOW>142.50,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=4.50","CUSTOMER_ID_NB_TX_1DAY_WINDOW>2.50,TERMINAL_ID_NB_TX_1DAY_WINDOW<=2.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=5.50","TERMINAL_ID_NB_TX_7DAY_WINDOW<=4.50,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=2.50","TERMINAL_ID_RISK_7DAY_WINDOW>0.64,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=5.50","CUSTOMER_ID_NB_TX_1DAY_WINDOW>2.50,TX_DURING_NIGHT<=0.50","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW<=212.76,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW<=108.89","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW<=212.76,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW<=141.74","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW<=212.76,TX_DURING_NIGHT<=0.50","CUSTOMER_ID_NB_TX_30DAY_WINDOW>142.50,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=37.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=25.00","TERMINAL_ID_NB_TX_7DAY_WINDOW<=4.50,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=5.50","CUSTOMER_ID_NB_TX_30DAY_WINDOW>142.50,TERMINAL_ID_NB_TX_1DAY_WINDOW<=2.50","CUSTOMER_ID_NB_TX_30DAY_WINDOW>142.50,TERMINAL_ID_NB_TX_7DAY_WINDOW<=4.50","CUSTOMER_ID_NB_TX_30DAY_WINDOW>142.50,TERMINAL_ID_NB_TX_30DAY_WINDOW<=19.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TERMINAL_ID_NB_TX_1DAY_WINDOW<=2.50","TERMINAL_ID_NB_TX_7DAY_WINDOW<=4.50,TERMINAL_ID_NB_TX_1DAY_WINDOW<=2.50","TERMINAL_ID_RISK_7DAY_WINDOW>0.64,TERMINAL_ID_NB_TX_1DAY_WINDOW<=2.50","TERMINAL_ID_RISK_30DAY_WINDOW>0.10,TERMINAL_ID_NB_TX_1DAY_WINDOW<=2.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TERMINAL_ID_NB_TX_7DAY_WINDOW<=8.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TERMINAL_ID_NB_TX_30DAY_WINDOW<=28.00","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TX_DURING_NIGHT<=0.50","TERMINAL_ID_RISK_7DAY_WINDOW>0.64,TERMINAL_ID_NB_TX_7DAY_WINDOW<=8.50","TERMINAL_ID_RISK_30DAY_WINDOW>0.10,TERMINAL_ID_NB_TX_7DAY_WINDOW<=8.50","TERMINAL_ID_RISK_7DAY_WINDOW>0.64,TERMINAL_ID_NB_TX_30DAY_WINDOW<=26.50","TERMINAL_ID_RISK_30DAY_WINDOW>0.10,TERMINAL_ID_NB_TX_30DAY_WINDOW<=26.50"
6011,26.95,3.0,33.39333333333342,24.0,33.609166666666674,107.0,42.868037383177565,0.0,0.0,9.0,0.0,35.0,0.0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6012,4.21,1.0,4.210000000000046,5.0,17.026000000000018,35.0,18.358285714285724,1.0,0.0,4.0,0.0,22.0,0.0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6013,33.08,1.0,33.080000000000034,24.0,43.820833333333304,88.0,44.66147727272728,1.0,0.0,3.0,0.0,14.0,0.0,0,0,0,0,0,1,1,1,0,1,1,0,1,0,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6014,70.87,4.0,66.75,25.0,72.92119999999997,81.0,78.44320987654322,1.0,0.0,4.0,0.0,22.0,0.0,0,0,0,0,0,1,1,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6015,53.15,6.0,37.15666666666668,26.0,39.25653846153846,79.0,34.75240506329114,0.0,0.0,6.0,0.0,18.0,0.0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6016,59.81,7.0,69.72571428571433,33.0,66.20303030303029,88.0,67.53443181818177,0.0,0.0,2.0,0.0,14.0,0.0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6017,11.71,5.0,12.711999999999996,16.0,12.066250000000004,65.0,9.491692307692306,1.0,0.0,4.0,0.0,18.0,0.0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6018,65.36,2.0,71.58500000000018,22.0,72.15090909090907,102.0,62.72637254901965,0.0,0.0,4.0,0.0,31.0,0.0,0,0,0,0,0,1,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6019,4.16,3.0,16.896666666666665,8.0,13.71375,61.0,12.373278688524584,0.0,0.0,6.0,0.0,21.0,0.0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6020,32.66,1.0,32.65999999999998,7.0,35.63999999999999,16.0,29.583750000000002,0.0,0.0,6.0,0.0,23.0,0.0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6021,15.22,6.0,16.73833333333333,29.0,12.670689655172406,96.0,13.661041666666664,0.0,0.0,3.0,0.0,15.0,0.0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6022,11.14,3.0,43.9066666666667,21.0,40.41666666666664,96.0,40.05760416666666,1.0,0.0,2.0,0.0,14.0,0.0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6023,24.8,2.0,31.93499999999998,19.0,35.50421052631583,96.0,37.16135416666666,1.0,0.0,3.0,0.0,16.0,0.0,0,0,0,0,0,1,1,1,0,1,1,0,1,0,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6024,114.51,6.0,118.55333333333336,27.0,98.57555555555554,101.0,101.27801980198022,0.0,0.0,4.0,0.0,20.0,0.0,0,0,0,0,0,1,1,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6025,3.86,2.0,5.200000000000011,20.0,7.568,68.0,7.032647058823524,5.0,0.0,10.0,0.0,25.0,0.0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6026,23.6,3.0,62.69666666666672,20.0,63.414499999999975,95.0,72.32747368421052,1.0,0.0,2.0,0.0,13.0,0.0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6027,27.63,2.0,48.214999999999904,18.0,47.50999999999998,52.0,49.510576923076954,0.0,0.0,1.0,0.0,21.0,0.0,0,0,0,0,0,1,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6028,12.63,2.0,15.055000000000003,21.0,17.32190476190475,85.0,20.818,0.0,0.0,4.0,0.0,17.0,0.0,0,0,0,0,0,1,1,1,0,1,1,0,1,0,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6029,47.44,4.0,30.422500000000046,24.0,28.909999999999997,96.0,30.023958333333344,0.0,0.0,2.0,0.0,21.0,0.0,0,0,0,0,0,1,1,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6030,49.9,3.0,40.70666666666662,17.0,46.545294117647025,79.0,41.497721518987355,0.0,0.0,2.0,0.0,19.0,0.0,0,0,0,0,0,1,1,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6031,34.86,6.0,66.00333333333337,23.0,64.27956521739131,87.0,64.2554022988506,0.0,0.0,6.0,0.0,17.0,0.0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6032,62.13,5.0,80.69399999999999,8.0,92.89625000000001,45.0,85.75422222222231,0.0,0.0,2.0,0.0,6.0,0.0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6033,69.82,1.0,69.82000000000001,10.0,65.35800000000006,39.0,73.91846153846151,0.0,0.0,4.0,0.0,18.0,0.0,0,0,0,0,0,1,1,1,0,1,1,0,1,0,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6034,58.71,4.0,44.01249999999997,26.0,45.69500000000006,104.0,53.334615384615326,2.0,0.0,2.0,0.0,18.0,0.0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6035,11.15,1.0,11.149999999999999,15.0,9.245333333333331,56.0,9.476250000000002,0.0,0.0,4.0,0.0,16.0,0.0,0,0,0,0,0,1,1,1,0,1,1,0,1,0,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6036,78.39,5.0,59.01399999999999,23.0,64.26869565217389,89.0,67.19123595505616,2.0,0.0,7.0,0.0,21.0,0.0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6037,66.89,2.0,63.64999999999998,12.0,61.94583333333332,57.0,50.10666666666668,0.0,0.0,2.0,0.0,14.0,0.0,0,0,0,0,0,1,1,1,0,1,1,0,1,0,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6038,22.18,3.0,24.03000000000003,20.0,43.38399999999998,93.0,46.852903225806436,2.0,0.0,6.0,0.0,25.0,0.0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6039,72.66,2.0,72.73499999999997,21.0,73.38857142857152,123.0,74.12349593495942,3.0,0.0,8.0,0.0,27.0,0.0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6040,45.47,5.0,60.639999999999986,19.0,51.746315789473734,82.0,54.008048780487805,0.0,0.0,6.0,0.0,28.0,0.0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6041,29.78,3.0,21.246666666666673,21.0,22.789523809523786,89.0,24.40977528089887,2.0,0.0,5.0,0.0,21.0,0.0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6042,27.94,3.0,17.03000000000001,23.0,21.53434782608696,98.0,19.422857142857147,1.0,0.0,4.0,0.0,20.0,0.0,0,0,0,0,0,1,1,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6043,44.62,4.0,83.075,21.0,74.14285714285715,83.0,74.95662650602412,1.0,0.0,1.0,0.0,8.0,0.0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6044,145.11,5.0,84.67799999999998,20.0,91.2365,72.0,87.8136111111111,0.0,0.0,5.0,0.0,22.0,0.0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6045,12.64,1.0,12.639999999999993,2.0,13.229999999999997,16.0,13.291875000000001,0.0,0.0,9.0,0.0,23.0,0.043478260869565216,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6046,41.49,2.0,32.09000000000013,21.0,34.22809523809527,107.0,32.16056074766355,0.0,0.0,5.0,0.0,18.0,0.0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6047,41.18,4.0,26.81749999999999,22.0,37.26363636363636,73.0,38.91890410958902,1.0,0.0,5.0,0.0,32.0,0.0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6048,37.24,4.0,47.015,23.0,40.9626086956522,105.0,42.07238095238095,1.0,0.0,2.0,0.0,19.0,0.0,0,0,0,0,0,1,1,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6049,102.11,7.0,79.53428571428573,14.0,79.96571428571427,73.0,75.51917808219179,2.0,0.0,8.0,0.0,20.0,0.0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6050,43.19,1.0,43.18999999999981,9.0,43.77111111111117,54.0,55.60296296296297,1.0,0.0,5.0,0.0,18.0,0.0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6051,14.8,3.0,14.546666666666676,17.0,11.67117647058822,96.0,11.721354166666666,1.0,0.0,4.0,0.0,18.0,0.0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6052,8.52,8.0,16.138749999999995,39.0,19.062307692307698,130.0,19.76500000000001,1.0,0.0,4.0,0.0,19.0,0.0,0,0,0,0,0,1,1,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6053,7.48,2.0,7.634999999999993,15.0,8.117999999999995,75.0,8.429999999999996,0.0,0.0,2.0,0.0,13.0,0.0,0,0,0,0,0,1,1,1,0,1,1,0,1,0,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6054,7.11,1.0,7.1099999999999755,6.0,16.096666666666664,22.0,15.687272727272727,1.0,0.0,5.0,0.0,15.0,0.0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6055,78.4,3.0,96.60333333333324,20.0,97.08749999999995,98.0,102.0938775510204,0.0,0.0,3.0,0.0,19.0,0.0,0,0,0,0,0,1,1,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6056,63.7,2.0,60.410000000000025,20.0,70.28850000000003,69.0,70.71362318840576,1.0,0.0,3.0,0.0,16.0,0.0,0,0,0,0,0,1,1,1,0,1,1,0,1,0,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6057,110.95,5.0,75.09000000000002,23.0,67.80565217391302,56.0,68.19928571428572,1.0,0.0,3.0,0.0,26.0,0.0,0,0,0,0,0,1,1,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6058,15.66,3.0,46.67333333333337,28.0,65.17535714285711,110.0,64.90872727272726,1.0,0.0,7.0,0.0,23.0,0.0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6059,67.77,1.0,67.76999999999998,12.0,94.03500000000003,37.0,99.93864864864868,0.0,0.0,2.0,0.0,21.0,0.0,0,0,0,0,0,1,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6060,96.63,2.0,107.44499999999996,5.0,98.44599999999998,28.0,74.16499999999998,1.0,0.0,2.0,0.0,19.0,0.0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6061,47.91,2.0,54.36499999999999,25.0,40.85680000000001,87.0,37.41298850574713,0.0,0.0,5.0,0.0,29.0,0.0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6062,41.21,4.0,73.52499999999999,16.0,87.37750000000004,77.0,82.65987012987013,0.0,0.0,5.0,0.0,27.0,0.0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6063,18.43,5.0,25.016000000000002,20.0,27.335500000000007,81.0,26.45382716049385,0.0,0.0,6.0,0.0,23.0,0.043478260869565216,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6064,18.58,6.0,11.281666666666665,27.0,12.941851851851844,110.0,12.182909090909096,2.0,0.0,9.0,0.0,26.0,0.0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6065,14.86,3.0,16.413333333333334,9.0,10.92777777777777,33.0,18.06060606060606,1.0,0.0,2.0,0.0,7.0,0.0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6066,60.62,1.0,60.62,7.0,52.944285714285705,23.0,63.176956521739136,0.0,0.0,0.0,0.0,18.0,0.0,0,0,0,0,0,1,1,1,0,1,1,0,1,0,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6067,69.61,6.0,39.493333333333304,24.0,59.02208333333334,88.0,59.187727272727265,0.0,0.0,2.0,0.0,15.0,0.0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6068,12.64,4.0,82.06999999999994,23.0,65.98956521739134,95.0,72.25000000000001,2.0,0.0,13.0,0.0,26.0,0.0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6069,93.77,4.0,55.42749999999998,19.0,69.16473684210523,81.0,60.68567901234566,0.0,0.0,1.0,0.0,9.0,0.0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6070,58.35,3.0,75.78999999999989,22.0,99.9040909090909,82.0,90.01292682926831,4.0,0.0,14.0,0.0,33.0,0.0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6071,85.27,4.0,151.20500000000013,28.0,102.16571428571426,104.0,96.16067307692308,0.0,0.0,2.0,0.0,6.0,0.0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6072,21.16,7.0,34.73428571428574,35.0,35.61228571428574,127.0,33.258267716535414,0.0,0.0,7.0,0.0,22.0,0.0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6073,47.46,4.0,54.41750000000006,32.0,57.50124999999999,122.0,53.26729508196721,1.0,0.0,5.0,0.0,18.0,0.0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6074,45.94,1.0,45.94000000000001,14.0,33.1078571428571,53.0,36.21849056603772,1.0,0.0,11.0,0.0,33.0,0.0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6075,56.63,5.0,54.86000000000005,33.0,57.47484848484848,123.0,53.29463414634146,0.0,0.0,1.0,0.0,27.0,0.0,0,0,0,0,0,1,1,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6076,31.74,2.0,47.525000000000055,9.0,36.597777777777786,65.0,46.320153846153865,1.0,1.0,5.0,0.2,27.0,0.037037037037037035,0,0,0,0,0,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,0,1,1,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0
6077,69.23,3.0,87.39333333333337,10.0,61.438,36.0,66.36888888888885,1.0,0.0,5.0,0.0,19.0,0.0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6078,7.68,4.0,25.190000000000005,10.0,26.289000000000016,30.0,40.32366666666667,0.0,0.0,2.0,0.0,14.0,0.0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
