,TX_AMOUNT,CUSTOMER_ID_NB_TX_1DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW,CUSTOMER_ID_NB_TX_7DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW,CUSTOMER_ID_NB_TX_30DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW,TERMINAL_ID_NB_TX_1DAY_WINDOW,TERMINAL_ID_RISK_1DAY_WINDOW,TERMINAL_ID_NB_TX_7DAY_WINDOW,TERMINAL_ID_RISK_7DAY_WINDOW,TERMINAL_ID_NB_TX_30DAY_WINDOW,TERMINAL_ID_RISK_30DAY_WINDOW,TX_DURING_WEEKEND,TX_DURING_NIGHT,TX_FRAUD,TX_AMOUNT>221.48,CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW<=212.61,CUSTOMER_ID_NB_TX_7DAY_WINDOW>29.50,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW>223.35,CUSTOMER_ID_NB_TX_30DAY_WINDOW>118.50,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW<=130.95,TERMINAL_ID_NB_TX_1DAY_WINDOW<=1.50,TERMINAL_ID_RISK_1DAY_WINDOW<=0.75,TERMINAL_ID_NB_TX_7DAY_WINDOW>7.50,TERMINAL_ID_RISK_7DAY_WINDOW<=0.29,TERMINAL_ID_NB_TX_30DAY_WINDOW>30.50,TERMINAL_ID_RISK_30DAY_WINDOW<=0.10,CUSTOMER_ID_NB_TX_1DAY_WINDOW>8.50,TX_DURING_NIGHT<=0.50,"TX_AMOUNT<=221.48,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW<=223.35","TX_AMOUNT<=221.48,TERMINAL_ID_RISK_1DAY_WINDOW<=0.75","TX_AMOUNT<=221.48,TERMINAL_ID_RISK_7DAY_WINDOW<=0.29","TX_AMOUNT<=221.48,TERMINAL_ID_RISK_30DAY_WINDOW<=0.10","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW>212.61,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=4.50","TERMINAL_ID_NB_TX_1DAY_WINDOW>1.50,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=1.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=3.50","TERMINAL_ID_RISK_7DAY_WINDOW>0.29,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=1.50","TX_DURING_NIGHT>0.50,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=3.50","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW>212.61,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW<=223.35","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW>212.61,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=98.50","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW>212.61,TERMINAL_ID_RISK_1DAY_WINDOW<=0.75","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW>212.61,TERMINAL_ID_NB_TX_7DAY_WINDOW<=5.50","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW>212.61,TERMINAL_ID_RISK_7DAY_WINDOW<=0.29","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW>212.61,TERMINAL_ID_RISK_30DAY_WINDOW<=0.10","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=21.00","TERMINAL_ID_RISK_7DAY_WINDOW>0.29,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=9.00","CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW<=223.35,TERMINAL_ID_RISK_1DAY_WINDOW<=0.75","CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW<=223.35,TERMINAL_ID_RISK_7DAY_WINDOW<=0.29","CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW<=223.35,TERMINAL_ID_NB_TX_30DAY_WINDOW<=22.00","CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW<=223.35,TERMINAL_ID_RISK_30DAY_WINDOW<=0.10","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=79.00","TERMINAL_ID_RISK_7DAY_WINDOW>0.29,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=109.50","TERMINAL_ID_RISK_7DAY_WINDOW>0.29,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW<=130.95","CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW>130.95,TERMINAL_ID_NB_TX_30DAY_WINDOW<=19.50","CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW>130.95,TERMINAL_ID_RISK_30DAY_WINDOW<=0.10","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TERMINAL_ID_NB_TX_1DAY_WINDOW<=1.50","TX_DURING_NIGHT>0.50,TERMINAL_ID_NB_TX_1DAY_WINDOW<=1.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TERMINAL_ID_NB_TX_7DAY_WINDOW<=3.50","TERMINAL_ID_RISK_7DAY_WINDOW>0.29,TERMINAL_ID_RISK_1DAY_WINDOW<=0.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TERMINAL_ID_NB_TX_30DAY_WINDOW<=19.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TX_DURING_NIGHT<=0.50","TERMINAL_ID_RISK_7DAY_WINDOW>0.29,TERMINAL_ID_NB_TX_30DAY_WINDOW<=23.50","TERMINAL_ID_RISK_7DAY_WINDOW>0.29,TERMINAL_ID_RISK_30DAY_WINDOW<=0.19","TERMINAL_ID_RISK_7DAY_WINDOW>0.29,TX_DURING_NIGHT<=0.50"
1293,78.23,3.0,58.04000000000008,27.0,99.17666666666665,95.0,100.33494736842107,0.0,0.0,3.0,0.0,29.0,0.0,0,1,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1294,41.8,8.0,81.43625,24.0,87.73208333333325,106.0,74.68132075471696,0.0,0.0,3.0,0.0,13.0,0.0,0,1,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1295,118.78,1.0,118.78000000000004,9.0,82.36555555555552,67.0,83.44835820895527,0.0,0.0,4.0,0.0,16.0,0.0,0,1,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1296,49.88,5.0,30.774,19.0,44.91000000000006,82.0,47.433170731707335,0.0,0.0,6.0,0.0,18.0,0.0,0,1,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1297,6.04,3.0,6.266666666666672,19.0,5.691052631578948,69.0,5.065797101449274,3.0,0.0,7.0,0.0,22.0,0.0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1298,17.51,2.0,39.91499999999999,11.0,57.6345454545454,56.0,65.7876785714286,1.0,0.0,6.0,0.0,19.0,0.0,0,1,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1299,60.63,2.0,56.78500000000018,21.0,55.18999999999999,118.0,55.779491525423694,0.0,0.0,3.0,0.0,13.0,0.0,0,1,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1300,3.46,1.0,3.4600000000000075,3.0,5.940000000000009,24.0,12.495833333333332,1.0,0.0,4.0,0.0,21.0,0.0,0,1,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1301,77.76,2.0,63.589999999999996,7.0,73.42999999999999,23.0,76.75391304347826,2.0,0.0,4.0,0.0,19.0,0.0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1302,92.85,4.0,59.0375,19.0,49.12105263157896,75.0,50.824000000000034,0.0,0.0,5.0,0.0,20.0,0.0,0,1,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1303,9.63,7.0,98.0514285714285,30.0,79.49666666666667,101.0,89.1879207920792,1.0,0.0,3.0,0.0,8.0,0.0,0,1,0,0,1,1,0,0,1,1,1,0,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1304,54.95,5.0,48.43400000000001,23.0,62.49869565217389,111.0,63.1145045045045,0.0,0.0,5.0,0.0,22.0,0.0,0,1,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1305,4.26,3.0,6.806666666666653,16.0,7.351250000000006,85.0,8.262823529411762,0.0,0.0,5.0,0.0,17.0,0.0,0,1,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1306,49.21,4.0,46.40500000000005,17.0,51.82235294117649,79.0,80.82582278481009,1.0,0.0,4.0,0.0,19.0,0.0,0,1,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1307,74.2,7.0,56.92428571428569,42.0,48.150714285714265,131.0,45.196793893129744,1.0,0.0,4.0,0.0,28.0,0.0,0,1,0,0,1,1,0,1,1,1,1,0,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1308,48.11,5.0,51.003999999999984,22.0,50.766818181818174,76.0,49.58934210526315,2.0,0.0,7.0,0.0,19.0,0.0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1309,59.38,1.0,59.380000000000074,14.0,83.2271428571429,88.0,93.94704545454543,2.0,0.0,7.0,0.0,27.0,0.0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1310,44.27,5.0,59.71800000000002,24.0,52.68999999999999,104.0,49.19375000000002,1.0,0.0,6.0,0.0,30.0,0.0,0,1,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1311,127.27,3.0,96.68333333333335,19.0,110.07736842105257,86.0,96.47151162790695,0.0,0.0,4.0,0.0,12.0,0.0,0,1,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1312,139.1,6.0,107.86666666666657,22.0,86.58499999999991,106.0,84.84537735849064,2.0,0.0,5.0,0.0,27.0,0.0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1313,35.87,2.0,89.3250000000001,21.0,90.34095238095237,95.0,82.87831578947367,2.0,0.0,6.0,0.0,27.0,0.0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1314,44.34,2.0,68.69500000000006,13.0,123.51538461538459,76.0,78.38921052631575,0.0,0.0,6.0,0.0,18.0,0.0,0,1,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1315,74.06,4.0,40.35749999999999,28.0,31.82357142857146,107.0,37.879252336448594,0.0,0.0,10.0,0.0,33.0,0.0,0,1,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1316,61.43,3.0,54.740000000000094,18.0,41.89611111111107,83.0,35.649759036144566,1.0,0.0,6.0,0.0,22.0,0.0,0,1,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1317,32.07,2.0,29.334999999999997,5.0,28.411999999999995,13.0,22.05461538461539,0.0,0.0,3.0,0.0,17.0,0.0,0,1,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1318,120.14,4.0,121.4875,25.0,111.89999999999992,86.0,96.8375581395349,0.0,0.0,2.0,0.0,17.0,0.0,0,1,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1319,63.61,4.0,50.38999999999997,28.0,40.38392857142856,83.0,40.87253012048195,0.0,0.0,7.0,0.0,31.0,0.0,0,1,0,0,1,0,0,0,1,1,1,0,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1320,15.47,4.0,13.617499999999996,18.0,11.564999999999992,56.0,10.256785714285723,1.0,0.0,4.0,0.0,19.0,0.0,0,1,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1321,62.29,3.0,73.8233333333333,18.0,74.04777777777778,69.0,71.06521739130432,1.0,0.0,4.0,0.0,29.0,0.0,0,1,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1322,48.04,4.0,42.26,24.0,40.38583333333332,112.0,34.860803571428576,1.0,0.0,6.0,0.0,16.0,0.0,0,1,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1323,62.28,3.0,99.40333333333336,8.0,88.01250000000002,32.0,85.07656249999995,2.0,0.0,5.0,0.0,18.0,0.0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1324,19.93,2.0,24.505000000000003,22.0,17.09181818181818,91.0,17.17252747252747,0.0,0.0,3.0,0.0,14.0,0.0,0,1,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1325,76.04,4.0,60.84,23.0,60.99260869565219,92.0,55.45619565217392,0.0,0.0,2.0,0.0,11.0,0.0,0,1,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1326,49.38,1.0,49.380000000000045,13.0,61.037692307692346,62.0,53.41983870967743,1.0,0.0,4.0,0.0,18.0,0.0,0,1,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1327,86.51,4.0,82.96999999999991,22.0,64.51045454545459,116.0,61.13284482758625,0.0,0.0,1.0,0.0,18.0,0.0,0,1,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1328,31.42,5.0,42.40200000000002,26.0,44.96769230769234,99.0,43.858282828282874,0.0,0.0,10.0,0.0,29.0,0.0,0,1,0,0,1,0,0,0,1,1,1,1,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1329,81.94,5.0,53.98599999999999,14.0,51.60071428571424,48.0,44.0225,0.0,0.0,2.0,0.0,11.0,0.0,0,1,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1330,16.36,3.0,19.27000000000001,14.0,28.573571428571444,95.0,31.289368421052604,0.0,0.0,2.0,0.0,10.0,0.0,0,1,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1331,7.2,5.0,8.172,15.0,7.540666666666661,83.0,7.199879518072284,0.0,0.0,6.0,0.0,25.0,0.0,0,1,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1332,6.36,3.0,10.716666666666718,35.0,25.001428571428576,104.0,23.66605769230769,0.0,0.0,4.0,0.0,19.0,0.0,0,1,0,0,1,1,0,0,1,1,1,0,1,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1333,43.31,2.0,48.90499999999998,10.0,32.44800000000002,36.0,30.07666666666667,0.0,0.0,5.0,0.0,19.0,0.0,0,1,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1334,18.46,3.0,24.209999999999997,9.0,18.918888888888883,31.0,17.411612903225812,0.0,0.0,5.0,0.0,23.0,0.0,0,1,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1335,27.11,1.0,27.109999999999967,7.0,22.482857142857142,48.0,28.802291666666672,2.0,0.0,7.0,0.0,21.0,0.0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1336,28.29,2.0,25.47999999999997,28.0,25.331071428571448,97.0,22.818556701030914,0.0,0.0,6.0,0.0,32.0,0.0,0,1,0,0,1,0,0,0,1,1,1,0,1,1,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1337,97.24,6.0,60.89833333333336,26.0,75.87615384615384,90.0,72.37577777777769,0.0,0.0,3.0,0.0,9.0,0.0,0,1,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1338,94.98,3.0,89.11333333333327,13.0,65.94307692307703,73.0,80.29808219178084,2.0,0.0,9.0,0.0,30.0,0.0,0,1,0,0,1,0,0,0,1,0,1,1,1,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1339,150.59,3.0,92.3866666666667,22.0,70.74409090909086,101.0,68.92227722772272,1.0,0.0,4.0,0.0,21.0,0.0,0,1,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1340,23.68,6.0,23.009999999999977,29.0,24.517586206896564,96.0,28.876979166666633,0.0,0.0,6.0,0.0,18.0,0.0,0,1,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1341,25.06,2.0,18.144999999999985,22.0,42.55545454545454,91.0,44.48329670329668,0.0,0.0,7.0,0.0,26.0,0.0,0,1,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1342,61.69,2.0,50.89499999999997,30.0,59.17266666666668,109.0,68.5904587155964,0.0,0.0,4.0,0.0,14.0,0.0,0,1,0,0,1,1,0,0,1,1,1,0,1,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1343,63.65,8.0,74.95624999999995,29.0,70.42793103448274,114.0,71.76982456140348,1.0,0.0,6.0,0.0,21.0,0.0,0,1,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1344,11.3,4.0,24.259999999999994,18.0,18.319999999999997,68.0,17.944558823529416,1.0,0.0,8.0,0.0,24.0,0.0,0,1,0,0,1,0,0,0,1,1,1,1,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1345,75.66,4.0,60.09749999999995,27.0,67.4707407407408,123.0,65.02325203252035,0.0,0.0,5.0,0.0,18.0,0.0,0,1,0,0,1,0,0,1,1,1,1,0,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1346,10.99,7.0,33.75,35.0,30.12628571428576,128.0,31.435390624999986,1.0,0.0,2.0,0.0,14.0,0.0,0,1,0,0,1,1,0,1,1,1,1,0,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1347,16.35,2.0,40.484999999999985,19.0,28.835789473684205,86.0,29.678372093023253,2.0,0.0,5.0,0.0,22.0,0.0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1348,48.13,4.0,71.76250000000002,28.0,55.30107142857147,90.0,56.48822222222224,1.0,0.0,6.0,0.0,23.0,0.0,0,1,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1349,18.5,4.0,43.827500000000036,26.0,53.253846153846126,111.0,48.876036036036034,3.0,0.0,6.0,0.0,23.0,0.0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1350,196.9,1.0,196.89999999999998,24.0,88.61083333333335,79.0,78.06303797468362,1.0,0.0,6.0,0.0,18.0,0.0,0,1,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1351,22.09,4.0,19.024999999999984,25.0,20.733599999999996,107.0,17.475327102803735,0.0,0.0,3.0,0.0,18.0,0.0,0,1,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1352,48.46,1.0,48.46000000000012,14.0,73.18571428571435,59.0,83.79644067796612,1.0,0.0,5.0,0.0,16.0,0.0,0,1,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1353,84.17,5.0,69.44599999999996,32.0,85.10749999999994,119.0,80.76714285714286,0.0,0.0,5.0,0.0,16.0,0.0,0,1,0,0,1,1,0,1,1,1,1,0,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1354,61.5,3.0,54.42999999999998,31.0,59.24774193548388,110.0,68.52600000000007,0.0,0.0,6.0,0.0,27.0,0.0,0,1,0,0,1,1,0,0,1,1,1,0,1,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1355,28.45,2.0,51.70999999999992,28.0,51.48,111.0,56.88405405405408,2.0,0.0,5.0,0.0,24.0,0.0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1356,165.33,3.0,99.16333333333337,29.0,98.3468965517242,138.0,113.92499999999995,1.0,0.0,5.0,0.0,21.0,0.0,0,1,0,0,1,0,0,1,1,1,1,0,1,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
