,TX_AMOUNT,CUSTOMER_ID_NB_TX_1DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW,CUSTOMER_ID_NB_TX_7DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW,CUSTOMER_ID_NB_TX_30DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW,TERMINAL_ID_NB_TX_1DAY_WINDOW,TERMINAL_ID_RISK_1DAY_WINDOW,TERMINAL_ID_NB_TX_7DAY_WINDOW,TERMINAL_ID_RISK_7DAY_WINDOW,TERMINAL_ID_NB_TX_30DAY_WINDOW,TERMINAL_ID_RISK_30DAY_WINDOW,TX_DURING_WEEKEND,TX_DURING_NIGHT,TX_FRAUD,TX_AMOUNT>219.90,CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW<=208.36,CUSTOMER_ID_NB_TX_1DAY_WINDOW>4.50,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW<=135.55,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=57.50,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW<=107.76,TERMINAL_ID_RISK_1DAY_WINDOW<=0.83,TERMINAL_ID_RISK_7DAY_WINDOW<=0.23,TERMINAL_ID_NB_TX_30DAY_WINDOW>8.50,TERMINAL_ID_RISK_30DAY_WINDOW<=0.12,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=7.50,TERMINAL_ID_NB_TX_7DAY_WINDOW>2.50,TERMINAL_ID_NB_TX_1DAY_WINDOW<=0.50,TX_DURING_NIGHT<=0.50,"TX_AMOUNT<=219.90,CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW<=214.56","TX_AMOUNT<=219.90,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW<=122.79","TX_AMOUNT<=219.90,TERMINAL_ID_RISK_1DAY_WINDOW<=0.83","TX_AMOUNT<=219.90,TERMINAL_ID_RISK_7DAY_WINDOW<=0.23","TX_AMOUNT<=219.90,TERMINAL_ID_RISK_30DAY_WINDOW<=0.03","CUSTOMER_ID_NB_TX_1DAY_WINDOW<=4.50,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=26.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.83,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=1.50","TERMINAL_ID_NB_TX_30DAY_WINDOW<=8.50,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=5.50","CUSTOMER_ID_NB_TX_7DAY_WINDOW>7.50,TERMINAL_ID_NB_TX_1DAY_WINDOW<=0.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.83,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=28.00","TERMINAL_ID_NB_TX_7DAY_WINDOW<=2.50,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=27.50","TERMINAL_ID_RISK_7DAY_WINDOW>0.23,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=15.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.83,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=124.50","TERMINAL_ID_RISK_7DAY_WINDOW>0.23,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=80.00","TERMINAL_ID_RISK_7DAY_WINDOW>0.23,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW<=6.96","TERMINAL_ID_RISK_1DAY_WINDOW>0.83,TERMINAL_ID_NB_TX_1DAY_WINDOW<=1.50","TERMINAL_ID_NB_TX_1DAY_WINDOW>0.50,TX_DURING_NIGHT<=0.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.83,TERMINAL_ID_NB_TX_7DAY_WINDOW<=3.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.83,TERMINAL_ID_NB_TX_30DAY_WINDOW<=15.00","TERMINAL_ID_RISK_1DAY_WINDOW>0.83,TX_DURING_NIGHT<=0.50","TERMINAL_ID_RISK_7DAY_WINDOW>0.23,TERMINAL_ID_NB_TX_30DAY_WINDOW<=30.50","TERMINAL_ID_RISK_7DAY_WINDOW>0.23,TERMINAL_ID_RISK_30DAY_WINDOW<=0.04"
5168,123.71,9.0,92.62111111111112,30.0,84.63900000000004,111.0,85.23675675675679,0.0,0.0,3.0,0.0,15.0,0.0,0,0,0,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5169,112.57,1.0,112.56999999999985,6.0,68.72999999999998,40.0,73.40475000000006,1.0,0.0,7.0,0.0,29.0,0.0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5170,19.49,1.0,19.49000000000001,4.0,18.615000000000006,19.0,15.11263157894737,1.0,0.0,6.0,0.0,20.0,0.0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5171,37.65,3.0,50.396666666666675,16.0,36.08000000000001,52.0,41.98480769230769,0.0,0.0,1.0,0.0,17.0,0.0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
5172,49.64,4.0,44.404999999999994,14.0,38.53571428571432,49.0,36.47163265306123,0.0,0.0,2.0,0.0,15.0,0.0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
5173,13.63,4.0,36.4,16.0,38.954375,53.0,38.14452830188679,0.0,0.0,8.0,0.0,24.0,0.0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5174,16.44,3.0,7.970000000000006,11.0,12.194545454545455,51.0,12.35411764705882,1.0,0.0,4.0,0.0,27.0,0.0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5175,170.7,1.0,170.7,26.0,104.4692307692307,113.0,101.54283185840711,0.0,0.0,3.0,0.0,21.0,0.0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5176,5.71,1.0,5.710000000000014,11.0,38.41272727272727,48.0,39.3175,1.0,0.0,3.0,0.0,17.0,0.0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5177,147.0,5.0,104.84000000000006,27.0,99.38444444444445,92.0,61.7084782608696,0.0,0.0,5.0,0.0,18.0,0.0,0,0,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5178,23.62,4.0,83.8325000000001,16.0,104.03000000000004,78.0,95.69153846153846,0.0,0.0,0.0,0.0,9.0,0.0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
5179,41.36,9.0,28.95222222222223,29.0,28.986206896551746,76.0,30.543157894736844,0.0,0.0,6.0,0.0,25.0,0.0,0,0,0,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5180,40.23,3.0,49.473333333333294,25.0,68.68680000000005,108.0,75.62166666666666,0.0,0.0,5.0,0.0,16.0,0.0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5181,137.93,1.0,137.93000000000006,2.0,125.4750000000001,22.0,78.25318181818183,1.0,0.0,2.0,0.0,9.0,0.0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
5182,92.51,1.0,92.50999999999989,4.0,108.53499999999998,29.0,95.08482758620684,0.0,0.0,4.0,0.0,13.0,0.0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5183,101.99,1.0,101.98999999999994,12.0,111.09083333333335,31.0,99.45967741935483,0.0,0.0,4.0,0.0,26.0,0.0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5184,26.38,5.0,20.368,18.0,15.932222222222215,65.0,15.586923076923078,1.0,0.0,2.0,0.0,8.0,0.0,0,0,0,0,1,1,1,0,1,1,1,0,1,0,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
5185,58.52,9.0,54.22666666666663,37.0,57.48513513513513,117.0,56.233247863247875,1.0,0.0,3.0,0.0,21.0,0.0,0,0,0,0,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5186,8.11,2.0,8.020000000000003,21.0,7.440476190476191,101.0,7.372178217821781,2.0,0.0,9.0,0.0,27.0,0.0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5187,81.22,3.0,77.09000000000007,26.0,87.50846153846155,117.0,101.93991452991445,2.0,0.0,4.0,0.0,25.0,0.0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5188,87.45,5.0,81.23799999999996,28.0,80.58678571428565,112.0,82.27830357142867,0.0,0.0,4.0,0.0,20.0,0.0,0,0,0,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5189,7.76,3.0,5.56333333333333,16.0,6.038750000000001,75.0,6.129733333333333,2.0,0.0,5.0,0.0,26.0,0.0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5190,120.74,1.0,120.7400000000001,7.0,99.45428571428575,29.0,100.17482758620692,1.0,0.0,6.0,0.0,19.0,0.0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5191,95.67,6.0,81.37000000000002,36.0,70.24527777777774,114.0,68.38131578947372,1.0,0.0,5.0,0.0,14.0,0.0,0,0,0,0,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5192,35.59,4.0,66.22750000000002,14.0,126.30928571428572,61.0,76.32655737704923,0.0,0.0,4.0,0.0,25.0,0.0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5193,2.77,2.0,4.66500000000001,26.0,9.617692307692304,95.0,9.903894736842112,1.0,0.0,7.0,0.0,29.0,0.0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5194,15.52,3.0,21.236666666666636,32.0,32.185312499999995,114.0,34.638684210526314,0.0,0.0,2.0,0.0,11.0,0.0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5195,69.33,1.0,69.32999999999996,4.0,44.875000000000014,29.0,53.1562068965517,0.0,0.0,1.0,0.0,11.0,0.0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5196,8.44,5.0,16.144,15.0,17.192666666666696,61.0,17.80032786885246,1.0,0.0,4.0,0.0,21.0,0.0,0,0,0,0,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5197,54.4,4.0,43.680000000000035,28.0,39.792857142857144,115.0,40.9668695652174,0.0,0.0,3.0,0.0,19.0,0.0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5198,87.69,5.0,96.50399999999999,31.0,79.36903225806452,107.0,81.01999999999998,1.0,0.0,4.0,0.0,15.0,0.0,0,0,0,0,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5199,27.24,1.0,27.24000000000001,2.0,19.66,13.0,20.931538461538462,2.0,0.0,7.0,0.0,25.0,0.0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5200,107.04,2.0,110.39000000000001,8.0,142.76875,26.0,110.02346153846153,0.0,0.0,5.0,0.0,23.0,0.0,0,0,0,0,1,0,0,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5201,81.58,3.0,84.32666666666672,20.0,72.42149999999995,97.0,71.8980412371134,0.0,0.0,2.0,0.0,15.0,0.0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
5202,22.64,4.0,54.854999999999976,30.0,58.458666666666645,114.0,61.748070175438535,0.0,0.0,1.0,0.0,18.0,0.0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5203,13.74,2.0,18.095000000000017,13.0,23.660769230769247,60.0,22.792333333333332,0.0,0.0,7.0,0.0,30.0,0.0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5204,70.1,1.0,70.10000000000002,5.0,56.35000000000002,22.0,50.595454545454565,0.0,0.0,2.0,0.0,19.0,0.0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5205,134.5,3.0,83.76000000000006,19.0,71.01052631578943,93.0,69.7995698924731,4.0,0.0,8.0,0.0,43.0,0.0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5206,57.41,4.0,67.60499999999995,23.0,82.27347826086957,106.0,89.17188679245282,0.0,0.0,3.0,0.0,18.0,0.0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5207,49.99,4.0,63.68499999999998,12.0,51.87166666666667,38.0,53.05447368421053,0.0,0.0,3.0,0.0,16.0,0.0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5208,13.5,4.0,52.67750000000005,32.0,54.875625000000014,96.0,55.3208333333333,1.0,0.0,5.0,0.0,21.0,0.0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5209,32.52,4.0,39.28499999999994,29.0,77.40896551724138,93.0,77.9001075268817,1.0,0.0,9.0,0.0,35.0,0.0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5210,14.12,3.0,14.443333333333335,16.0,13.64125000000001,77.0,14.743246753246753,1.0,0.0,9.0,0.0,34.0,0.0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5211,65.09,4.0,113.78499999999991,23.0,83.56521739130427,95.0,88.60263157894747,0.0,0.0,6.0,0.0,15.0,0.0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5212,138.1,5.0,93.82600000000002,33.0,79.14909090909094,111.0,80.58315315315315,1.0,0.0,5.0,0.0,22.0,0.0,0,0,0,0,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5213,21.98,3.0,32.193333333333364,13.0,72.21000000000002,43.0,78.42674418604652,1.0,0.0,6.0,0.0,19.0,0.0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5214,44.52,3.0,69.4633333333334,16.0,81.28562500000005,83.0,79.84132530120479,2.0,0.0,11.0,0.0,27.0,0.0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5215,94.9,5.0,84.48400000000007,31.0,85.80709677419357,87.0,76.88896551724139,0.0,0.0,5.0,0.0,21.0,0.0,0,0,0,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5216,85.64,2.0,57.84499999999994,16.0,41.176250000000046,77.0,46.23688311688315,2.0,0.0,6.0,0.0,19.0,0.0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5217,64.73,3.0,47.77333333333328,18.0,83.91833333333332,84.0,88.92452380952383,0.0,0.0,4.0,0.0,22.0,0.0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5218,159.08,2.0,164.89,27.0,106.49185185185179,114.0,102.04754385964915,2.0,0.0,6.0,0.0,25.0,0.0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5219,100.99,6.0,83.55166666666669,27.0,81.77074074074073,107.0,87.50448598130842,1.0,0.0,5.0,0.0,15.0,0.0,0,0,0,0,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5220,102.82,1.0,102.81999999999998,6.0,88.11666666666666,29.0,76.62379310344828,0.0,0.0,10.0,0.0,25.0,0.0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5221,34.72,2.0,70.48499999999996,8.0,98.99250000000005,53.0,85.7941509433963,0.0,0.0,7.0,0.0,19.0,0.0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5222,122.68,2.0,74.09999999999997,6.0,78.74833333333332,39.0,96.03871794871796,1.0,0.0,4.0,0.0,16.0,0.0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5223,30.03,11.0,26.32545454545453,36.0,30.713055555555563,122.0,30.69467213114751,0.0,0.0,5.0,0.0,25.0,0.0,0,0,0,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5224,25.27,5.0,96.08199999999992,24.0,81.13624999999993,96.0,87.94291666666676,0.0,0.0,3.0,0.0,16.0,0.0,0,0,0,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5225,56.42,3.0,52.32666666666655,25.0,75.23919999999995,86.0,78.02662790697677,0.0,0.0,5.0,0.0,21.0,0.0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5226,52.2,6.0,66.74166666666672,16.0,87.16500000000002,79.0,76.53987341772145,3.0,0.0,7.0,0.0,23.0,0.0,0,0,0,0,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5227,2.86,2.0,2.6100000000000003,10.0,6.476000000000001,28.0,6.967142857142858,0.0,0.0,1.0,0.0,9.0,0.0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
5228,30.84,5.0,64.49200000000002,19.0,68.94947368421053,93.0,63.929569892473125,1.0,0.0,2.0,0.0,20.0,0.0,0,0,0,0,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
5229,1.02,4.0,15.982499999999977,27.0,21.195925925925916,118.0,18.687288135593217,1.0,0.0,3.0,0.0,19.0,0.0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5230,6.08,7.0,10.018571428571422,27.0,10.751851851851848,93.0,10.270967741935484,0.0,0.0,4.0,0.0,28.0,0.0,0,0,0,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5231,35.43,5.0,46.994000000000014,22.0,54.642727272727285,81.0,52.288271604938274,0.0,0.0,3.0,0.0,24.0,0.0,0,0,0,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5232,59.28,4.0,62.10000000000004,16.0,52.166875,88.0,42.93204545454542,0.0,0.0,2.0,0.0,10.0,0.0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
5233,61.72,4.0,38.97999999999999,13.0,48.308461538461565,43.0,45.01627906976746,0.0,0.0,4.0,0.0,17.0,0.0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5234,21.43,3.0,67.96333333333335,18.0,68.45444444444446,85.0,65.81235294117647,0.0,0.0,5.0,0.0,21.0,0.0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5235,105.37,4.0,167.31000000000003,23.0,104.93869565217388,92.0,91.38630434782611,0.0,0.0,6.0,0.0,33.0,0.0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5236,51.04,1.0,51.03999999999994,16.0,73.14375000000004,103.0,73.91165048543692,1.0,0.0,5.0,0.0,15.0,0.0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5237,38.39,2.0,35.04999999999998,10.0,25.292,63.0,28.757619047619038,1.0,0.0,3.0,0.0,9.0,0.0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5238,95.52,4.0,56.292500000000075,30.0,83.7603333333333,93.0,84.07053763440862,0.0,0.0,3.0,0.0,19.0,0.0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5239,3.37,2.0,7.715000000000016,26.0,11.527692307692313,120.0,12.381250000000014,1.0,0.0,5.0,0.0,16.0,0.0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5240,48.63,4.0,93.67250000000006,34.0,80.33205882352941,99.0,82.07414141414144,0.0,0.0,2.0,0.0,13.0,0.0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5241,47.56,4.0,80.92499999999993,22.0,89.77409090909079,105.0,82.98085714285716,1.0,0.0,4.0,0.0,15.0,0.0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5242,78.25,2.0,84.22999999999989,12.0,77.98083333333334,62.0,95.18854838709677,0.0,0.0,4.0,0.0,22.0,0.0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5243,27.59,3.0,30.466666666666626,24.0,36.026250000000005,91.0,33.110219780219765,2.0,0.0,7.0,0.0,19.0,0.0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5244,3.25,3.0,6.203333333333334,9.0,5.956666666666671,47.0,6.031914893617023,1.0,0.0,4.0,0.0,31.0,0.0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5245,41.48,3.0,103.21000000000002,22.0,77.95363636363622,102.0,77.23686274509811,1.0,0.0,5.0,0.0,17.0,0.0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5246,74.72,3.0,109.74666666666667,21.0,102.34190476190477,91.0,94.96087912087913,2.0,0.0,5.0,0.0,22.0,0.0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5247,53.04,4.0,32.27000000000008,26.0,64.92730769230766,99.0,59.06313131313136,0.0,0.0,5.0,0.0,17.0,0.0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5248,22.7,5.0,19.082,23.0,16.839565217391307,94.0,18.472446808510647,2.0,0.0,5.0,0.0,13.0,0.0,0,0,0,0,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5249,44.67,5.0,18.81600000000001,23.0,21.48565217391304,123.0,21.29430894308945,2.0,0.0,5.0,0.0,19.0,0.0,0,0,0,0,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
