,TX_AMOUNT,CUSTOMER_ID_NB_TX_1DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW,CUSTOMER_ID_NB_TX_7DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW,CUSTOMER_ID_NB_TX_30DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW,TERMINAL_ID_NB_TX_1DAY_WINDOW,TERMINAL_ID_RISK_1DAY_WINDOW,TERMINAL_ID_NB_TX_7DAY_WINDOW,TERMINAL_ID_RISK_7DAY_WINDOW,TERMINAL_ID_NB_TX_30DAY_WINDOW,TERMINAL_ID_RISK_30DAY_WINDOW,TX_DURING_WEEKEND,TX_DURING_NIGHT,TX_FRAUD,TX_AMOUNT>213.38,CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW>210.38,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=12.50,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW<=132.06,CUSTOMER_ID_NB_TX_30DAY_WINDOW>19.50,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW<=114.35,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=1.50,TERMINAL_ID_RISK_1DAY_WINDOW<=0.75,TERMINAL_ID_NB_TX_7DAY_WINDOW<=4.50,TERMINAL_ID_RISK_7DAY_WINDOW<=0.42,TERMINAL_ID_NB_TX_30DAY_WINDOW<=20.50,TERMINAL_ID_RISK_30DAY_WINDOW<=0.10,TERMINAL_ID_NB_TX_1DAY_WINDOW<=0.50,TX_DURING_NIGHT<=0.50,"TX_AMOUNT<=213.38,CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW<=210.38","TX_AMOUNT<=213.38,TERMINAL_ID_RISK_7DAY_WINDOW<=0.42","TX_AMOUNT<=213.38,TERMINAL_ID_RISK_30DAY_WINDOW<=0.10","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=6.50","CUSTOMER_ID_NB_TX_1DAY_WINDOW>1.50,TX_DURING_NIGHT<=0.50","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW<=210.38,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW<=132.06","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW<=210.38,TERMINAL_ID_RISK_7DAY_WINDOW<=0.42","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW<=210.38,TERMINAL_ID_RISK_30DAY_WINDOW<=0.10","CUSTOMER_ID_NB_TX_7DAY_WINDOW>12.50,TERMINAL_ID_NB_TX_1DAY_WINDOW<=0.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=15.50","CUSTOMER_ID_NB_TX_7DAY_WINDOW>12.50,TERMINAL_ID_NB_TX_7DAY_WINDOW<=4.50","CUSTOMER_ID_NB_TX_7DAY_WINDOW>12.50,TERMINAL_ID_NB_TX_30DAY_WINDOW<=20.50","CUSTOMER_ID_NB_TX_7DAY_WINDOW>12.50,TX_DURING_NIGHT<=0.50","TERMINAL_ID_RISK_7DAY_WINDOW>0.42,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW<=132.06","CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW>132.06,TERMINAL_ID_NB_TX_30DAY_WINDOW<=25.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=76.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TERMINAL_ID_NB_TX_1DAY_WINDOW<=1.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TERMINAL_ID_NB_TX_7DAY_WINDOW<=2.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TERMINAL_ID_NB_TX_30DAY_WINDOW<=13.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TX_DURING_NIGHT<=0.50","TERMINAL_ID_RISK_7DAY_WINDOW>0.42,TERMINAL_ID_NB_TX_7DAY_WINDOW<=4.50","TERMINAL_ID_NB_TX_7DAY_WINDOW>4.50,TERMINAL_ID_NB_TX_30DAY_WINDOW<=20.50","TERMINAL_ID_RISK_7DAY_WINDOW>0.42,TERMINAL_ID_NB_TX_30DAY_WINDOW<=20.50","TERMINAL_ID_RISK_7DAY_WINDOW>0.42,TERMINAL_ID_RISK_30DAY_WINDOW<=0.20"
3174,4.17,2.0,4.275000000000033,29.0,33.63103448275861,107.0,34.30205607476637,2.0,0.0,4.0,0.0,21.0,0.0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
3175,11.83,3.0,8.47333333333331,18.0,10.031666666666668,73.0,10.496164383561636,1.0,0.0,3.0,0.0,15.0,0.0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
3176,42.04,3.0,22.899999999999995,17.0,20.66294117647059,70.0,22.47785714285716,0.0,0.0,8.0,0.0,18.0,0.0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
3177,144.4,3.0,104.52666666666676,17.0,83.32647058823531,71.0,76.92183098591552,0.0,0.0,5.0,0.0,14.0,0.0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
3178,6.94,4.0,8.989999999999986,23.0,18.381304347826077,81.0,15.737283950617288,0.0,0.0,6.0,0.0,31.0,0.0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3179,18.84,4.0,37.02499999999999,16.0,31.691250000000043,90.0,28.63055555555553,2.0,0.0,2.0,0.0,12.0,0.0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
3180,10.37,5.0,56.69199999999997,23.0,67.81608695652174,117.0,65.40589743589744,0.0,0.0,3.0,0.0,19.0,0.0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
3181,49.73,3.0,52.26666666666665,15.0,42.49333333333334,45.0,48.56511111111111,0.0,0.0,1.0,0.0,7.0,0.0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
3182,59.7,2.0,56.799999999999926,22.0,50.79136363636366,81.0,54.98024691358029,1.0,0.0,8.0,0.0,20.0,0.0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
3183,78.86,5.0,82.27999999999989,23.0,97.14956521739138,87.0,102.28528735632175,1.0,0.0,5.0,0.0,19.0,0.0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
3184,160.77,2.0,141.64999999999978,12.0,125.74666666666663,73.0,107.61273972602744,0.0,0.0,6.0,0.0,20.0,0.0,0,0,0,0,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3185,88.81,4.0,67.55749999999999,15.0,58.94533333333331,88.0,58.61875000000004,1.0,0.0,8.0,0.0,20.0,0.0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
3186,104.58,5.0,88.82800000000002,19.0,55.85578947368423,82.0,52.74817073170735,0.0,0.0,7.0,0.0,29.0,0.0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3187,16.32,6.0,8.528333333333334,33.0,9.31454545454546,121.0,10.434545454545454,1.0,0.0,6.0,0.0,26.0,0.0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3188,7.92,6.0,8.686666666666667,31.0,9.469354838709682,123.0,10.705934959349609,2.0,0.0,8.0,0.0,26.0,0.0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3189,105.5,3.0,93.36000000000003,19.0,68.62157894736839,63.0,67.93984126984124,1.0,0.0,2.0,0.0,17.0,0.0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
3190,121.94,7.0,88.39428571428572,26.0,85.10269230769231,106.0,76.77915094339625,1.0,0.0,4.0,0.0,21.0,0.0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
3191,74.63,2.0,62.11,10.0,47.529999999999994,21.0,46.05952380952382,1.0,0.0,3.0,0.0,18.0,0.0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3192,12.71,2.0,14.79,6.0,12.450000000000003,27.0,8.852222222222226,0.0,0.0,3.0,0.0,23.0,0.0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3193,38.08,3.0,56.53333333333336,16.0,81.34437499999999,54.0,76.15592592592593,0.0,0.0,1.0,0.0,19.0,0.0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
3194,70.33,6.0,64.81666666666668,25.0,72.90679999999996,84.0,69.53345238095237,0.0,0.0,4.0,0.0,21.0,0.0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
3195,44.54,5.0,28.561999999999983,33.0,39.211515151515165,130.0,40.08246153846153,2.0,0.0,2.0,0.0,15.0,0.0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
3196,8.5,1.0,8.5,1.0,8.5,7.0,5.395714285714285,1.0,0.0,7.0,0.0,30.0,0.0,0,0,0,0,0,1,1,0,1,1,1,0,1,0,1,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3197,33.25,3.0,27.943333333333317,24.0,21.32541666666666,89.0,19.5123595505618,0.0,0.0,0.0,0.0,15.0,0.0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
3198,105.86,4.0,85.895,24.0,99.18333333333321,93.0,96.31967741935486,2.0,0.0,8.0,0.0,20.0,0.0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
3199,74.77,6.0,72.53000000000002,23.0,74.20086956521736,89.0,74.52876404494381,1.0,0.0,2.0,0.0,18.0,0.0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
3200,43.39,6.0,69.84499999999997,27.0,74.4051851851852,104.0,75.33855769230769,2.0,0.0,4.0,0.0,17.0,0.0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
3201,37.19,5.0,38.631999999999984,18.0,27.43444444444444,89.0,27.675617977528077,2.0,0.0,4.0,0.0,24.0,0.0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
3202,91.93,1.0,91.92999999999998,8.0,85.595,38.0,81.82631578947367,1.0,0.0,5.0,0.0,20.0,0.0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3203,15.72,4.0,20.572500000000005,28.0,20.558928571428577,93.0,20.835483870967742,0.0,0.0,2.0,0.0,13.0,0.0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
3204,59.96,5.0,98.84200000000001,31.0,86.38903225806453,131.0,91.81015267175569,1.0,0.0,6.0,0.0,17.0,0.0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
3205,0.6,4.0,7.6924999999999955,13.0,11.653846153846144,67.0,11.029999999999998,1.0,0.0,8.0,0.0,30.0,0.0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3206,24.55,3.0,23.536666666666715,18.0,23.311666666666664,64.0,23.542968749999996,0.0,0.0,3.0,0.0,19.0,0.0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
3207,38.52,4.0,44.637499999999996,33.0,49.99939393939393,113.0,52.665486725663726,0.0,0.0,5.0,0.0,21.0,0.0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3208,164.13,3.0,153.4333333333333,25.0,103.77959999999999,111.0,94.50315315315315,0.0,0.0,8.0,0.0,23.0,0.0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3209,57.82,4.0,71.99999999999996,27.0,91.55629629629624,111.0,83.221081081081,0.0,0.0,1.0,0.0,11.0,0.0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
3210,6.22,4.0,9.107499999999995,23.0,8.867391304347825,92.0,9.299021739130433,0.0,0.0,7.0,0.0,22.0,0.0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3211,82.6,1.0,82.59999999999988,14.0,61.292142857142856,71.0,68.18971830985912,0.0,0.0,6.0,0.0,32.0,0.0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3212,28.02,5.0,39.738,24.0,47.90750000000003,96.0,43.78468750000001,2.0,0.0,7.0,0.0,21.0,0.0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3213,42.36,3.0,36.04333333333331,24.0,42.831250000000004,93.0,39.45548387096773,0.0,0.0,4.0,0.0,19.0,0.0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
3214,66.29,4.0,37.61499999999998,42.0,31.786190476190477,125.0,31.87472000000003,0.0,0.0,4.0,0.0,13.0,0.0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
3215,59.36,3.0,55.66666666666663,17.0,61.74882352941183,78.0,62.335128205128164,0.0,0.0,5.0,0.0,12.0,0.0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
3216,52.92,2.0,58.40000000000005,13.0,74.74000000000001,42.0,62.99595238095238,1.0,0.0,3.0,0.0,16.0,0.0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
3217,72.76,6.0,99.45999999999997,18.0,80.2661111111111,68.0,78.6441176470588,0.0,0.0,2.0,0.0,19.0,0.0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
3218,58.39,3.0,51.32000000000003,8.0,46.74250000000001,31.0,48.1361290322581,1.0,0.0,1.0,0.0,15.0,0.0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3219,32.82,4.0,90.64999999999998,21.0,91.46095238095238,89.0,93.05078651685392,1.0,0.0,6.0,0.0,25.0,0.0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3220,12.76,2.0,12.55,8.0,10.683749999999995,25.0,10.232400000000002,2.0,0.0,8.0,0.0,24.0,0.0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3221,89.53,2.0,85.805,23.0,76.24521739130434,109.0,72.63027522935776,0.0,0.0,5.0,0.0,26.0,0.0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3222,25.54,2.0,20.07999999999994,19.0,17.300000000000004,94.0,15.022765957446802,2.0,0.0,9.0,0.0,24.0,0.0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3223,107.55,3.0,98.7433333333333,12.0,79.53666666666662,45.0,76.57155555555555,0.0,0.0,4.0,0.0,12.0,0.0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3224,26.4,3.0,82.68333333333331,12.0,77.05666666666669,46.0,77.26608695652173,1.0,0.0,5.0,0.0,24.0,0.0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3225,73.94,2.0,56.57500000000006,16.0,57.601874999999964,86.0,54.07406976744184,1.0,0.0,8.0,0.0,25.0,0.0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3226,132.98,2.0,77.78000000000003,11.0,72.14000000000001,56.0,88.61803571428574,0.0,0.0,7.0,0.0,22.0,0.0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3227,104.88,6.0,58.45333333333343,25.0,66.04839999999994,93.0,74.6009677419355,2.0,0.0,9.0,0.0,29.0,0.0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3228,20.75,4.0,104.07000000000008,16.0,97.82124999999986,81.0,98.19308641975309,0.0,0.0,6.0,0.0,28.0,0.0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3229,47.97,8.0,57.06999999999998,34.0,51.922647058823564,124.0,55.51096774193552,0.0,0.0,3.0,0.0,16.0,0.0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
3230,22.17,3.0,27.053333333333345,16.0,19.673125000000017,60.0,23.027499999999996,0.0,0.0,5.0,0.0,19.0,0.0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
3231,11.75,4.0,7.8274999999999935,19.0,8.517894736842099,108.0,8.001574074074071,1.0,0.0,5.0,0.0,23.0,0.0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3232,12.3,3.0,20.46333333333331,26.0,20.832307692307673,108.0,19.6524074074074,2.0,0.0,5.0,0.0,20.0,0.0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
3233,129.25,4.0,103.59749999999995,13.0,83.7315384615384,80.0,73.05500000000004,1.0,0.0,6.0,0.0,14.0,0.0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
3234,96.54,6.0,83.12666666666674,28.0,100.70821428571423,103.0,97.15135922330099,0.0,0.0,3.0,0.0,23.0,0.0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
3235,31.85,6.0,49.758333333333354,18.0,53.79444444444446,61.0,51.826393442622916,0.0,0.0,5.0,0.0,18.0,0.0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
3236,29.55,3.0,21.710000000000065,23.0,26.085217391304333,112.0,24.427589285714266,1.0,0.0,5.0,0.0,24.0,0.0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3237,8.55,6.0,12.06333333333333,32.0,11.350937500000002,120.0,12.043666666666658,0.0,0.0,1.0,0.0,17.0,0.0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
3238,84.27,2.0,78.99500000000003,16.0,78.46687500000002,54.0,72.69037037037039,0.0,0.0,3.0,0.0,10.0,0.0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
3239,11.97,3.0,23.683333333333337,24.0,24.391666666666662,104.0,29.21951923076924,2.0,0.0,6.0,0.0,24.0,0.0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3240,38.56,3.0,20.613333333333333,10.0,23.809000000000005,58.0,20.602931034482754,0.0,0.0,1.0,0.0,13.0,0.0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3241,107.3,3.0,77.53999999999995,21.0,64.61571428571433,69.0,66.2892753623188,0.0,0.0,1.0,0.0,13.0,0.0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
3242,7.84,3.0,6.893333333333351,16.0,8.746875,72.0,9.968888888888893,2.0,0.0,6.0,0.0,14.0,0.0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
3243,49.18,5.0,61.70999999999994,21.0,83.58476190476179,78.0,87.6344871794871,0.0,0.0,4.0,0.0,18.0,0.0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
3244,8.74,2.0,9.644999999999996,23.0,9.398695652173915,69.0,9.638550724637685,2.0,0.0,5.0,0.0,21.0,0.0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3245,38.43,8.0,22.544999999999995,32.0,23.67375,117.0,24.223333333333333,2.0,0.0,5.0,0.0,8.0,0.0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
3246,53.42,3.0,114.84000000000005,17.0,97.83000000000008,58.0,94.1975862068966,0.0,0.0,3.0,0.0,12.0,0.0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
3247,40.57,4.0,37.99499999999997,29.0,33.259310344827576,90.0,33.61433333333332,2.0,0.0,7.0,0.0,25.0,0.0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3248,60.01,2.0,43.63499999999995,14.0,86.38857142857127,76.0,95.82802631578951,0.0,0.0,2.0,0.0,26.0,0.0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
3249,115.84,4.0,146.5525,24.0,99.82249999999999,114.0,96.30438596491224,1.0,0.0,6.0,0.0,31.0,0.0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3250,84.94,3.0,78.39000000000001,19.0,85.68842105263165,89.0,83.08764044943814,1.0,0.0,4.0,0.0,22.0,0.0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
3251,14.52,1.0,14.520000000000056,13.0,103.04769230769232,60.0,103.30300000000005,1.0,0.0,4.0,0.0,23.0,0.0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
3252,28.45,2.0,67.65500000000002,17.0,74.9158823529412,61.0,76.25704918032783,0.0,0.0,5.0,0.0,25.0,0.0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
