,TX_AMOUNT,CUSTOMER_ID_NB_TX_1DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW,CUSTOMER_ID_NB_TX_7DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW,CUSTOMER_ID_NB_TX_30DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW,TERMINAL_ID_NB_TX_1DAY_WINDOW,TERMINAL_ID_RISK_1DAY_WINDOW,TERMINAL_ID_NB_TX_7DAY_WINDOW,TERMINAL_ID_RISK_7DAY_WINDOW,TERMINAL_ID_NB_TX_30DAY_WINDOW,TERMINAL_ID_RISK_30DAY_WINDOW,TX_DURING_WEEKEND,TX_DURING_NIGHT,TX_FRAUD,TX_AMOUNT>219.88,CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW>232.82,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=39.50,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW<=98.33,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=66.50,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW<=97.84,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=3.50,TERMINAL_ID_RISK_1DAY_WINDOW<=0.75,TERMINAL_ID_NB_TX_7DAY_WINDOW<=12.50,TERMINAL_ID_RISK_7DAY_WINDOW<=0.42,TERMINAL_ID_NB_TX_30DAY_WINDOW>21.50,TERMINAL_ID_RISK_30DAY_WINDOW<=0.10,TERMINAL_ID_NB_TX_1DAY_WINDOW<=0.50,TX_DURING_NIGHT<=0.50,"TX_AMOUNT<=219.88,CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW<=202.89","TX_AMOUNT<=219.88,TERMINAL_ID_RISK_1DAY_WINDOW<=0.75","TX_AMOUNT<=219.88,TERMINAL_ID_RISK_7DAY_WINDOW<=0.42","TX_AMOUNT<=219.88,TERMINAL_ID_RISK_30DAY_WINDOW<=0.10","CUSTOMER_ID_NB_TX_7DAY_WINDOW>39.50,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=7.50","CUSTOMER_ID_NB_TX_1DAY_WINDOW>3.50,TERMINAL_ID_NB_TX_1DAY_WINDOW<=0.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=2.50","TERMINAL_ID_NB_TX_7DAY_WINDOW>12.50,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=7.50","TERMINAL_ID_RISK_7DAY_WINDOW>0.42,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=4.50","CUSTOMER_ID_NB_TX_1DAY_WINDOW>3.50,TX_DURING_NIGHT<=0.50","CUSTOMER_ID_NB_TX_7DAY_WINDOW>39.50,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=127.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=22.00","CUSTOMER_ID_NB_TX_7DAY_WINDOW>39.50,TERMINAL_ID_NB_TX_7DAY_WINDOW<=2.50","TERMINAL_ID_RISK_7DAY_WINDOW>0.42,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=11.50","CUSTOMER_ID_NB_TX_7DAY_WINDOW>39.50,TERMINAL_ID_NB_TX_30DAY_WINDOW<=12.00","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=107.50","CUSTOMER_ID_NB_TX_30DAY_WINDOW>66.50,TERMINAL_ID_NB_TX_7DAY_WINDOW<=12.50","TERMINAL_ID_RISK_7DAY_WINDOW>0.42,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=36.00","CUSTOMER_ID_NB_TX_30DAY_WINDOW>66.50,TERMINAL_ID_NB_TX_30DAY_WINDOW<=21.50","TERMINAL_ID_RISK_30DAY_WINDOW>0.10,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=31.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW<=69.68","TERMINAL_ID_RISK_7DAY_WINDOW>0.42,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW<=97.84","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TERMINAL_ID_NB_TX_1DAY_WINDOW<=1.50","TERMINAL_ID_NB_TX_7DAY_WINDOW>12.50,TERMINAL_ID_NB_TX_1DAY_WINDOW<=1.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TERMINAL_ID_NB_TX_7DAY_WINDOW<=5.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TERMINAL_ID_RISK_7DAY_WINDOW<=0.90","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TERMINAL_ID_NB_TX_30DAY_WINDOW<=29.00","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TERMINAL_ID_RISK_30DAY_WINDOW<=0.05","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TX_DURING_NIGHT<=0.50","TERMINAL_ID_RISK_7DAY_WINDOW>0.42,TERMINAL_ID_NB_TX_7DAY_WINDOW<=5.50","TERMINAL_ID_NB_TX_7DAY_WINDOW>12.50,TERMINAL_ID_NB_TX_30DAY_WINDOW<=23.50","TERMINAL_ID_NB_TX_7DAY_WINDOW>12.50,TX_DURING_NIGHT<=0.50","TERMINAL_ID_RISK_7DAY_WINDOW>0.42,TERMINAL_ID_NB_TX_30DAY_WINDOW<=28.50","TERMINAL_ID_RISK_7DAY_WINDOW>0.42,TERMINAL_ID_RISK_30DAY_WINDOW<=0.15","TERMINAL_ID_RISK_30DAY_WINDOW>0.10,TERMINAL_ID_NB_TX_30DAY_WINDOW<=28.50"
5021,5.31,3.0,8.21333333333333,19.0,16.806842105263154,57.0,17.522456140350872,1.0,0.0,5.0,0.0,29.0,0.034482758620689655,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5022,16.78,5.0,16.412000000000003,21.0,15.505714285714275,98.0,15.791734693877544,2.0,0.0,4.0,0.0,14.0,0.0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5023,103.21,1.0,103.21000000000001,22.0,74.45363636363638,109.0,72.7705504587156,0.0,0.0,4.0,0.0,24.0,0.0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5024,18.11,4.0,99.64499999999997,17.0,99.91647058823546,80.0,103.75950000000009,0.0,0.0,4.0,0.0,32.0,0.0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5025,96.63,5.0,91.64999999999995,26.0,87.04230769230773,102.0,96.29431372549028,0.0,0.0,3.0,0.0,20.0,0.0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5026,6.45,2.0,46.7799999999999,17.0,102.61941176470597,77.0,95.17194805194814,2.0,0.0,7.0,0.0,22.0,0.0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5027,61.83,3.0,60.743333333333304,22.0,60.03909090909087,112.0,58.49401785714286,1.0,0.0,7.0,0.0,32.0,0.0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5028,4.46,2.0,4.619999999999994,26.0,7.140769230769227,90.0,6.774555555555557,0.0,0.0,6.0,0.0,19.0,0.0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5029,22.08,5.0,79.46599999999998,11.0,76.60363636363628,62.0,78.14193548387101,1.0,0.0,6.0,0.0,25.0,0.0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5030,142.1,5.0,109.16,24.0,109.41541666666662,105.0,103.11771428571433,1.0,0.0,3.0,0.0,16.0,0.0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5031,43.69,4.0,54.415000000000006,13.0,44.35384615384613,63.0,47.82730158730156,1.0,0.0,3.0,0.0,16.0,0.0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5032,67.87,2.0,75.73000000000003,16.0,54.004374999999946,82.0,62.82109756097561,1.0,0.0,5.0,0.0,21.0,0.0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5033,6.52,4.0,4.047499999999995,17.0,6.511764705882348,71.0,7.550563380281691,1.0,0.0,2.0,0.0,9.0,0.0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5034,93.24,4.0,58.027499999999904,30.0,54.22533333333335,119.0,51.25436974789914,2.0,0.0,10.0,0.0,28.0,0.03571428571428571,0,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5035,108.29,1.0,108.28999999999982,20.0,60.87549999999997,100.0,59.6368,0.0,0.0,7.0,0.0,22.0,0.0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5036,17.58,4.0,20.307499999999983,21.0,27.87428571428573,89.0,26.7708988764045,0.0,0.0,10.0,0.0,23.0,0.0,0,0,0,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5037,104.18,4.0,47.05500000000003,19.0,51.936315789473696,75.0,56.150266666666646,0.0,0.0,2.0,0.0,14.0,0.0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5038,19.29,7.0,14.697142857142845,23.0,10.623478260869573,94.0,11.21351063829788,1.0,0.0,4.0,0.0,19.0,0.0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5039,76.28,4.0,51.35999999999998,20.0,66.77549999999995,74.0,74.29418918918918,1.0,0.0,5.0,0.0,14.0,0.0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5040,100.37,4.0,66.54499999999999,25.0,103.40760000000006,94.0,97.23085106382977,0.0,0.0,3.0,0.0,9.0,0.0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5041,88.35,2.0,54.4549999999999,24.0,71.97666666666663,101.0,81.63554455445546,0.0,0.0,4.0,0.0,16.0,0.0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5042,8.47,3.0,7.7,26.0,15.888846153846158,92.0,17.048695652173922,1.0,0.0,3.0,0.0,11.0,0.0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5043,4.65,2.0,18.480000000000004,24.0,48.53916666666665,86.0,45.34872093023256,0.0,0.0,6.0,0.0,23.0,0.0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5044,11.24,3.0,10.180000000000009,12.0,16.20583333333333,55.0,15.070545454545453,1.0,0.0,6.0,0.0,27.0,0.0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5045,7.07,1.0,7.07,8.0,7.327499999999997,49.0,7.345510204081629,2.0,0.5,6.0,0.16666666666666666,25.0,0.04,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5046,55.14,5.0,54.56,14.0,45.12428571428569,64.0,47.941562499999975,2.0,0.0,9.0,0.0,27.0,0.0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5047,22.92,4.0,77.18500000000007,27.0,97.74814814814819,116.0,93.61275862068976,1.0,0.0,3.0,0.0,11.0,0.0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5048,2.97,1.0,2.9699999999999984,8.0,6.0512500000000005,14.0,6.280000000000001,0.0,0.0,3.0,0.0,17.0,0.0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5049,19.04,10.0,17.225999999999996,30.0,15.943,92.0,16.514782608695658,1.0,0.0,13.0,0.0,32.0,0.03125,0,0,0,0,0,1,1,0,1,0,1,0,1,1,1,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
5050,29.48,3.0,30.206666666666674,24.0,26.743750000000002,94.0,22.260851063829808,0.0,0.0,2.0,0.0,9.0,0.0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5051,89.13,2.0,75.3149999999998,22.0,78.7318181818182,102.0,64.06696078431371,1.0,0.0,3.0,0.0,18.0,0.0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5052,37.2,2.0,34.22500000000005,18.0,34.40388888888887,93.0,36.89827956989248,0.0,0.0,3.0,0.0,8.0,0.0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5053,39.68,4.0,31.249999999999986,23.0,30.93173913043478,95.0,30.628947368421038,1.0,0.0,6.0,0.0,32.0,0.0,0,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5054,46.24,2.0,64.79000000000013,20.0,74.83500000000001,75.0,68.48133333333338,0.0,0.0,4.0,0.0,15.0,0.0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5055,71.76,4.0,79.505,21.0,97.76571428571424,107.0,88.73289719626166,1.0,0.0,3.0,0.0,11.0,0.0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5056,14.03,4.0,16.092499999999987,29.0,18.200344827586225,106.0,17.885471698113204,0.0,0.0,3.0,0.0,16.0,0.0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5057,81.4,3.0,64.30666666666666,17.0,53.56647058823532,88.0,50.79000000000003,0.0,0.0,5.0,0.0,23.0,0.0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5058,89.53,3.0,37.866666666666674,15.0,48.97266666666668,38.0,45.16342105263158,0.0,0.0,3.0,0.0,15.0,0.0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5059,10.44,1.0,10.440000000000056,20.0,16.494000000000007,81.0,16.8158024691358,1.0,0.0,5.0,0.0,18.0,0.05555555555555555,0,0,0,0,0,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5060,80.13,3.0,93.79666666666667,10.0,87.08500000000002,36.0,79.22972222222224,2.0,0.0,3.0,0.0,20.0,0.0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5061,147.39,6.0,77.92833333333328,24.0,74.58416666666663,115.0,80.14217391304344,1.0,0.0,6.0,0.0,22.0,0.0,0,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5062,6.6,11.0,8.83636363636363,36.0,8.584166666666672,115.0,8.189565217391303,2.0,0.0,8.0,0.0,29.0,0.0,0,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5063,79.24,4.0,95.32500000000005,14.0,101.08142857142862,54.0,92.30537037037037,2.0,0.0,2.0,0.0,16.0,0.0,0,0,0,0,0,1,0,1,1,0,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5064,28.96,6.0,73.68333333333327,27.0,80.79925925925922,108.0,89.24138888888884,0.0,0.0,5.0,0.0,20.0,0.0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5065,42.78,8.0,56.88000000000001,32.0,52.22593750000001,122.0,53.44524590163935,2.0,0.0,2.0,0.0,15.0,0.0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5066,44.58,3.0,50.24666666666665,12.0,37.85583333333333,43.0,35.033953488372106,0.0,0.0,2.0,0.0,13.0,0.0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5067,67.39,1.0,67.38999999999997,4.0,36.35249999999998,22.0,46.3540909090909,0.0,0.0,2.0,0.0,17.0,0.0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5068,36.38,4.0,59.42999999999998,15.0,78.48866666666669,54.0,78.24518518518518,0.0,0.0,5.0,0.0,25.0,0.0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5069,93.53,1.0,93.5300000000001,14.0,67.2107142857143,69.0,72.40318840579702,2.0,0.0,7.0,0.0,27.0,0.0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5070,95.08,2.0,72.0250000000002,22.0,58.84863636363628,116.0,61.29146551724137,1.0,0.0,3.0,0.0,16.0,0.0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5071,19.11,1.0,19.110000000000213,21.0,78.60333333333337,75.0,82.11453333333331,1.0,0.0,4.0,0.0,27.0,0.0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5072,53.13,2.0,55.01999999999999,26.0,30.079230769230758,112.0,32.03633928571427,0.0,0.0,4.0,0.0,16.0,0.0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5073,57.49,8.0,58.09124999999999,33.0,52.210000000000015,112.0,57.12714285714291,1.0,0.0,6.0,0.0,28.0,0.0,0,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5074,131.76,4.0,109.88749999999983,22.0,83.31454545454545,94.0,81.85287234042559,1.0,0.0,6.0,0.0,23.0,0.0,0,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5075,29.76,3.0,29.423333333333332,21.0,20.55476190476191,70.0,24.66957142857142,1.0,0.0,3.0,0.0,17.0,0.0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5076,5.57,4.0,8.274999999999995,26.0,7.71076923076923,112.0,7.463750000000006,0.0,0.0,4.0,0.0,22.0,0.0,0,0,0,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5077,137.55,5.0,72.58000000000007,15.0,78.11533333333324,86.0,82.07837209302329,0.0,0.0,5.0,0.0,18.0,0.0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5078,57.68,2.0,65.955,12.0,48.654999999999994,57.0,46.67526315789474,1.0,0.0,5.0,0.0,21.0,0.0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5079,8.87,9.0,40.93222222222221,35.0,49.06257142857138,127.0,49.05212598425196,1.0,0.0,4.0,0.0,27.0,0.0,0,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5080,9.64,4.0,81.45,21.0,79.23714285714286,89.0,76.40337078651685,0.0,0.0,2.0,0.0,27.0,0.0,0,0,0,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5081,86.38,2.0,87.20999999999995,12.0,75.32833333333332,58.0,84.10120689655167,1.0,0.0,4.0,0.0,27.0,0.0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5082,19.21,1.0,19.20999999999999,16.0,15.624999999999988,72.0,17.881527777777777,0.0,0.0,2.0,0.0,14.0,0.0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5083,29.72,4.0,56.04250000000001,23.0,60.570869565217386,83.0,65.10650602409635,0.0,0.0,3.0,0.0,19.0,0.0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5084,60.76,3.0,47.33333333333334,21.0,40.00428571428574,63.0,46.50206349206351,0.0,0.0,3.0,0.0,17.0,0.0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
