,TX_AMOUNT,CUSTOMER_ID_NB_TX_1DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW,CUSTOMER_ID_NB_TX_7DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW,CUSTOMER_ID_NB_TX_30DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW,TERMINAL_ID_NB_TX_1DAY_WINDOW,TERMINAL_ID_RISK_1DAY_WINDOW,TERMINAL_ID_NB_TX_7DAY_WINDOW,TERMINAL_ID_RISK_7DAY_WINDOW,TERMINAL_ID_NB_TX_30DAY_WINDOW,TERMINAL_ID_RISK_30DAY_WINDOW,TX_DURING_WEEKEND,TX_DURING_NIGHT,TX_FRAUD,TX_AMOUNT<=216.82,CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW<=278.83,CUSTOMER_ID_NB_TX_7DAY_WINDOW>11.50,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW<=164.62,CUSTOMER_ID_NB_TX_30DAY_WINDOW>53.50,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW<=120.40,TERMINAL_ID_NB_TX_1DAY_WINDOW<=3.50,TERMINAL_ID_RISK_1DAY_WINDOW<=0.17,TERMINAL_ID_NB_TX_7DAY_WINDOW>11.50,TERMINAL_ID_RISK_7DAY_WINDOW<=0.78,TERMINAL_ID_NB_TX_30DAY_WINDOW>31.50,TERMINAL_ID_RISK_30DAY_WINDOW<=0.08,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=6.50,TX_DURING_NIGHT<=0.50,"TX_AMOUNT>216.82,TERMINAL_ID_RISK_7DAY_WINDOW<=0.78","CUSTOMER_ID_NB_TX_7DAY_WINDOW<=11.50,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=4.50","TERMINAL_ID_NB_TX_1DAY_WINDOW>3.50,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=3.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.17,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=4.50","TERMINAL_ID_RISK_7DAY_WINDOW>0.78,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=1.50","TERMINAL_ID_RISK_30DAY_WINDOW>0.08,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=1.50","CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW>164.62,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=17.50","TERMINAL_ID_NB_TX_1DAY_WINDOW>3.50,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=19.50","TERMINAL_ID_NB_TX_7DAY_WINDOW<=11.50,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=19.50","TERMINAL_ID_RISK_7DAY_WINDOW>0.78,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=6.50","CUSTOMER_ID_NB_TX_7DAY_WINDOW<=11.50,TERMINAL_ID_NB_TX_30DAY_WINDOW<=27.50","TERMINAL_ID_RISK_30DAY_WINDOW>0.08,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=6.50","CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW>164.62,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=83.50","CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW>164.62,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW<=133.92","TERMINAL_ID_RISK_30DAY_WINDOW>0.08,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=38.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.17,TERMINAL_ID_NB_TX_1DAY_WINDOW<=2.50","TERMINAL_ID_NB_TX_7DAY_WINDOW<=11.50,TERMINAL_ID_NB_TX_1DAY_WINDOW<=2.50","TERMINAL_ID_NB_TX_1DAY_WINDOW>3.50,TERMINAL_ID_NB_TX_30DAY_WINDOW<=25.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.17,TERMINAL_ID_NB_TX_7DAY_WINDOW<=11.00","TERMINAL_ID_NB_TX_7DAY_WINDOW<=11.50,TERMINAL_ID_NB_TX_30DAY_WINDOW<=27.50","TERMINAL_ID_RISK_7DAY_WINDOW>0.78,TERMINAL_ID_RISK_30DAY_WINDOW<=0.31"
3402,140.03,4.0,57.10999999999999,21.0,64.23904761904764,70.0,65.42114285714287,0.0,0.0,3.0,0.0,17.0,0.0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
3403,50.91,2.0,30.210000000000015,10.0,38.06699999999995,34.0,45.71058823529412,1.0,0.0,4.0,0.0,22.0,0.0,0,0,0,1,1,0,1,0,1,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0
3404,71.41,4.0,91.74249999999995,31.0,82.12129032258066,121.0,86.69752066115703,0.0,0.0,2.0,0.0,14.0,0.0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
3405,32.45,4.0,49.94250000000005,17.0,72.71764705882352,58.0,72.96241379310342,0.0,0.0,2.0,0.0,3.0,0.0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
3406,41.46,5.0,56.20200000000001,25.0,45.89679999999999,105.0,40.720285714285744,2.0,0.0,5.0,0.0,30.0,0.0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3407,55.94,9.0,58.56777777777779,25.0,57.539200000000044,107.0,58.301401869158894,3.0,0.0,7.0,0.0,20.0,0.0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3408,131.49,1.0,131.49000000000035,19.0,93.88736842105263,64.0,90.91249999999992,0.0,0.0,8.0,0.0,30.0,0.0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
3409,41.79,4.0,27.110000000000007,19.0,23.35526315789473,73.0,25.4795890410959,0.0,0.0,1.0,0.0,16.0,0.0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
3410,33.67,2.0,35.38500000000003,5.0,45.08999999999996,40.0,34.605500000000006,0.0,0.0,7.0,0.0,30.0,0.0,0,0,0,1,1,0,1,0,1,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
3411,11.42,2.0,11.969999999999995,11.0,19.872727272727285,71.0,20.344084507042265,1.0,0.0,5.0,0.0,15.0,0.0,0,0,0,1,1,0,1,1,1,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0
3412,64.34,1.0,64.34000000000006,12.0,103.1966666666667,51.0,98.85078431372548,0.0,0.0,2.0,0.0,16.0,0.0625,0,0,0,1,1,1,1,0,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
3413,15.57,1.0,15.569999999999999,2.0,11.644999999999998,8.0,7.395000000000001,1.0,0.0,3.0,0.0,15.0,0.0,0,0,0,1,1,0,1,0,1,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0
3414,63.84,3.0,33.51666666666669,19.0,57.92526315789477,61.0,65.47065573770492,0.0,0.0,0.0,0.0,7.0,0.0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
3415,47.21,5.0,50.48600000000002,16.0,59.64187499999999,63.0,58.63698412698413,1.0,0.0,4.0,0.0,23.0,0.0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
3416,96.63,3.0,123.04666666666662,31.0,101.86032258064512,128.0,96.33749999999996,1.0,0.0,7.0,0.0,33.0,0.0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3417,63.35,3.0,84.06333333333332,20.0,98.15050000000001,116.0,98.04681034482756,3.0,0.0,6.0,0.0,16.0,0.0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3418,20.46,4.0,27.082499999999996,20.0,23.08900000000001,67.0,24.49537313432836,1.0,0.0,3.0,0.0,18.0,0.0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
3419,22.69,1.0,22.690000000000037,5.0,35.05200000000005,32.0,39.912187500000016,1.0,0.0,1.0,0.0,10.0,0.0,0,0,0,1,1,0,1,0,1,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0
3420,146.29,4.0,142.03999999999994,15.0,89.3093333333333,78.0,96.6198717948718,0.0,0.0,4.0,0.0,12.0,0.0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
3421,11.97,2.0,9.195000000000018,26.0,8.788076923076915,127.0,9.837952755905508,1.0,0.0,7.0,0.0,18.0,0.0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
3422,61.41,4.0,41.07499999999994,18.0,38.35222222222224,108.0,43.1957407407407,0.0,0.0,2.0,0.0,16.0,0.0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
3423,45.99,2.0,44.65500000000003,15.0,39.56733333333333,81.0,37.46802469135801,2.0,0.0,7.0,0.0,34.0,0.0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
3424,118.65,5.0,123.34599999999998,17.0,134.41588235294122,86.0,142.4653488372092,1.0,0.0,9.0,0.0,23.0,0.0,0,0,0,1,1,1,1,1,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
3425,18.09,2.0,29.599999999999973,27.0,24.486296296296292,84.0,28.34130952380953,1.0,0.0,8.0,0.0,19.0,0.0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
3426,69.76,3.0,76.0533333333333,12.0,83.665,40.0,88.58274999999995,2.0,0.0,10.0,0.0,19.0,0.0,0,0,0,1,1,1,1,0,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
3427,85.64,4.0,87.42749999999982,28.0,85.40571428571424,118.0,125.05135593220338,0.0,0.0,6.0,0.0,24.0,0.0,0,0,0,1,1,1,1,1,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
3428,104.21,2.0,130.16000000000003,12.0,95.82833333333333,43.0,83.55976744186046,0.0,0.0,6.0,0.0,30.0,0.0,0,0,0,1,1,1,1,0,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
3429,86.54,5.0,46.7979999999999,25.0,45.60319999999998,103.0,49.52097087378643,1.0,0.0,9.0,0.0,22.0,0.0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
3430,40.94,2.0,58.98500000000007,9.0,71.38666666666664,32.0,78.91343750000004,0.0,0.0,9.0,0.0,27.0,0.0,0,0,0,1,1,0,1,0,1,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0
3431,4.55,3.0,4.553333333333338,25.0,5.798399999999996,105.0,5.813523809523809,0.0,0.0,2.0,0.0,21.0,0.0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
3432,95.3,2.0,104.51500000000001,27.0,96.35222222222217,119.0,90.0510084033614,0.0,0.0,9.0,0.0,24.0,0.0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
3433,19.54,5.0,24.913999999999987,27.0,39.29333333333334,96.0,37.07239583333333,0.0,0.0,2.0,0.0,16.0,0.0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
3434,17.62,1.0,17.619999999999962,15.0,20.741333333333333,57.0,23.273333333333323,0.0,0.0,4.0,0.0,23.0,0.0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
3435,12.57,1.0,12.56999999999999,8.0,10.402500000000003,47.0,8.436382978723401,1.0,0.0,2.0,0.0,10.0,0.0,0,0,0,1,1,0,1,0,1,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0
3436,59.49,3.0,66.89666666666649,30.0,71.99900000000001,116.0,67.64017241379312,3.0,0.0,9.0,0.0,18.0,0.0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3437,56.13,5.0,65.52600000000007,26.0,72.63730769230781,112.0,73.50669642857146,0.0,0.0,5.0,0.0,33.0,0.0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3438,15.96,3.0,27.796666666666766,22.0,40.39954545454545,125.0,41.36463999999999,2.0,0.0,4.0,0.0,20.0,0.0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
3439,54.77,1.0,54.76999999999999,7.0,52.634285714285724,27.0,39.800000000000004,1.0,0.0,9.0,0.0,32.0,0.0,0,0,0,1,1,0,1,0,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
3440,92.41,4.0,70.73500000000001,14.0,77.6271428571429,53.0,78.70905660377359,0.0,0.0,4.0,0.0,24.0,0.0,0,0,0,1,1,1,1,0,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
3441,83.5,3.0,88.31000000000002,4.0,86.21000000000001,28.0,98.22035714285717,1.0,0.0,4.0,0.0,24.0,0.0,0,0,0,1,1,0,1,0,1,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0
3442,38.56,4.0,29.614999999999977,21.0,29.78666666666659,118.0,31.44059322033898,1.0,0.0,4.0,0.0,21.0,0.0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
3443,3.77,4.0,7.419999999999996,23.0,7.312173913043482,90.0,6.847666666666669,2.0,0.0,8.0,0.0,32.0,0.0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3444,86.58,6.0,104.97000000000001,17.0,89.35352941176467,67.0,91.60880597014925,0.0,0.0,2.0,0.0,16.0,0.0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
3445,50.44,2.0,40.35000000000004,14.0,29.3828571428571,68.0,32.76705882352944,0.0,0.0,5.0,0.0,29.0,0.0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
3446,129.6,2.0,129.005,12.0,93.9733333333334,61.0,83.13754098360661,0.0,0.0,3.0,0.0,18.0,0.0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
3447,9.42,4.0,9.235000000000019,22.0,12.391818181818188,93.0,13.563548387096775,0.0,0.0,4.0,0.0,16.0,0.0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
3448,108.04,3.0,91.26666666666654,17.0,82.72352941176477,69.0,87.12840579710146,1.0,0.0,6.0,0.0,15.0,0.0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
3449,76.69,3.0,67.70333333333329,17.0,105.44294117647058,65.0,100.40507692307693,1.0,0.0,8.0,0.0,16.0,0.0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
3450,22.88,4.0,27.74500000000001,21.0,33.535714285714256,60.0,34.95566666666668,0.0,0.0,3.0,0.0,16.0,0.0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
3451,99.46,2.0,71.17500000000005,15.0,64.06800000000001,75.0,64.96613333333335,2.0,0.0,3.0,0.0,30.0,0.0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
3452,42.06,4.0,29.859999999999925,24.0,37.40083333333337,117.0,39.1635897435897,0.0,0.0,2.0,0.0,20.0,0.0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
3453,100.41,2.0,87.6950000000001,25.0,93.1696000000001,94.0,99.30010638297874,2.0,0.0,15.0,0.0,37.0,0.0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3454,74.28,2.0,80.92000000000004,15.0,80.50066666666665,73.0,75.53835616438359,1.0,0.0,8.0,0.0,26.0,0.0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
3455,11.48,3.0,11.676666666666668,4.0,11.097500000000007,34.0,8.24470588235294,1.0,0.0,9.0,0.0,28.0,0.0,0,0,0,1,1,0,1,0,1,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
3456,7.23,3.0,6.203333333333337,16.0,7.488749999999997,73.0,8.975616438356163,1.0,0.0,4.0,0.0,18.0,0.0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
3457,32.07,2.0,18.724999999999962,23.0,39.484782608695674,101.0,43.923564356435676,1.0,0.0,3.0,0.0,15.0,0.0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
3458,91.65,7.0,59.73285714285709,35.0,68.08714285714282,115.0,73.60565217391306,1.0,0.0,2.0,0.0,16.0,0.0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
3459,27.76,1.0,27.760000000000044,13.0,27.61153846153841,73.0,27.022602739726032,0.0,0.0,8.0,0.0,24.0,0.0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
3460,158.07,1.0,158.06999999999996,12.0,84.71083333333333,34.0,79.98558823529414,0.0,0.0,7.0,0.0,24.0,0.0,0,0,0,1,1,1,1,0,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
3461,30.31,2.0,19.774999999999984,10.0,28.073,60.0,30.711666666666666,0.0,0.0,6.0,0.0,27.0,0.0,0,0,0,1,1,0,1,1,1,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0
3462,15.31,4.0,60.94750000000003,13.0,86.35999999999996,85.0,91.75023529411766,1.0,0.0,6.0,0.0,22.0,0.0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
3463,72.18,4.0,91.72499999999997,31.0,81.83903225806456,115.0,72.08226086956523,0.0,0.0,4.0,0.0,22.0,0.0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
3464,121.57,4.0,101.565,12.0,76.83166666666678,77.0,82.9061038961039,0.0,0.0,7.0,0.0,32.0,0.0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
3465,23.15,5.0,33.519999999999996,23.0,52.81347826086951,76.0,62.89736842105262,0.0,0.0,3.0,0.0,32.0,0.0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3466,120.32,1.0,120.32000000000009,6.0,76.63499999999995,35.0,80.33571428571433,1.0,0.0,6.0,0.0,15.0,0.0,0,0,0,1,1,0,1,0,1,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0
3467,38.7,2.0,23.22999999999998,19.0,37.53684210526317,74.0,34.49567567567567,0.0,0.0,1.0,0.0,13.0,0.0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
3468,12.71,8.0,66.81124999999996,28.0,69.33107142857138,93.0,81.56645161290322,1.0,0.0,7.0,0.0,15.0,0.0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
3469,37.56,2.0,50.079999999999984,20.0,35.14200000000003,83.0,46.0163855421687,0.0,0.0,2.0,0.0,19.0,0.0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
3470,38.69,2.0,24.249999999999975,15.0,35.55333333333336,79.0,32.990759493670886,0.0,0.0,3.0,0.0,11.0,0.0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
3471,27.03,6.0,49.73333333333333,29.0,63.917241379310376,91.0,64.86868131868133,0.0,0.0,5.0,0.0,20.0,0.0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
3472,32.44,4.0,56.135000000000005,26.0,50.07384615384618,109.0,55.89449541284402,1.0,0.0,5.0,0.0,19.0,0.0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
3473,39.98,4.0,38.86249999999997,19.0,39.03789473684214,82.0,42.007682926829276,0.0,0.0,5.0,0.0,26.0,0.0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
3474,37.88,9.0,62.09333333333335,25.0,70.79520000000004,98.0,62.08673469387757,0.0,0.0,6.0,0.0,14.0,0.0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
3475,14.03,3.0,46.82666666666671,17.0,47.37588235294118,88.0,48.71840909090906,0.0,0.0,4.0,0.0,18.0,0.0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
3476,65.49,1.0,65.49000000000004,6.0,105.6983333333334,28.0,87.95392857142856,2.0,0.0,8.0,0.0,32.0,0.03125,0,0,0,1,1,0,1,0,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
3477,19.02,3.0,12.55999999999998,10.0,25.208000000000023,68.0,24.938529411764716,0.0,0.0,2.0,0.0,14.0,0.0,0,0,0,1,1,0,1,1,1,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0
3478,17.23,3.0,46.05000000000003,23.0,48.88478260869568,83.0,50.221204819277105,0.0,0.0,2.0,0.0,12.0,0.0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
3479,58.78,1.0,58.78,3.0,55.81333333333336,26.0,64.58384615384617,0.0,0.0,5.0,0.0,25.0,0.0,0,0,0,1,1,0,1,0,1,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0
3480,35.55,2.0,26.914999999999914,22.0,29.092727272727256,84.0,30.661785714285717,0.0,0.0,5.0,0.0,15.0,0.0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
3481,84.36,8.0,84.44500000000004,18.0,65.58999999999997,90.0,69.80511111111106,0.0,0.0,6.0,0.0,29.0,0.0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
3482,12.93,3.0,16.38999999999997,21.0,26.599047619047628,80.0,29.655499999999943,0.0,0.0,1.0,0.0,22.0,0.0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
3483,35.38,3.0,45.61999999999998,20.0,33.885499999999965,116.0,37.69387931034483,0.0,0.0,6.0,0.0,18.0,0.0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
3484,22.04,6.0,57.509999999999984,31.0,60.84000000000006,114.0,70.7270175438597,1.0,0.0,4.0,0.0,29.0,0.0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
