,TX_AMOUNT,CUSTOMER_ID_NB_TX_1DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW,CUSTOMER_ID_NB_TX_7DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW,CUSTOMER_ID_NB_TX_30DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW,TERMINAL_ID_NB_TX_1DAY_WINDOW,TERMINAL_ID_RISK_1DAY_WINDOW,TERMINAL_ID_NB_TX_7DAY_WINDOW,TERMINAL_ID_RISK_7DAY_WINDOW,TERMINAL_ID_NB_TX_30DAY_WINDOW,TERMINAL_ID_RISK_30DAY_WINDOW,TX_DURING_WEEKEND,TX_DURING_NIGHT,TX_FRAUD,TX_AMOUNT>217.30,CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW<=206.89,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=5.50,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW<=143.73,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW<=103.80,TERMINAL_ID_RISK_1DAY_WINDOW<=0.75,TERMINAL_ID_RISK_7DAY_WINDOW<=0.59,TERMINAL_ID_NB_TX_30DAY_WINDOW>13.50,TERMINAL_ID_RISK_30DAY_WINDOW<=0.08,CUSTOMER_ID_NB_TX_30DAY_WINDOW>122.50,CUSTOMER_ID_NB_TX_7DAY_WINDOW>33.50,TERMINAL_ID_NB_TX_7DAY_WINDOW>5.50,TERMINAL_ID_NB_TX_1DAY_WINDOW<=0.50,TX_DURING_NIGHT<=0.50,"TX_AMOUNT<=217.30,TERMINAL_ID_RISK_1DAY_WINDOW<=0.75","TX_AMOUNT<=217.30,TERMINAL_ID_RISK_7DAY_WINDOW<=0.59","TX_AMOUNT<=217.30,TERMINAL_ID_RISK_30DAY_WINDOW<=0.08","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW>206.89,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=2.00","CUSTOMER_ID_NB_TX_1DAY_WINDOW>5.50,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=13.50","CUSTOMER_ID_NB_TX_1DAY_WINDOW>5.50,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=82.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=2.50","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW>206.89,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW<=121.33","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW>206.89,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=122.50","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW>206.89,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW<=82.79","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW>206.89,TERMINAL_ID_RISK_1DAY_WINDOW<=0.75","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW>206.89,TERMINAL_ID_RISK_7DAY_WINDOW<=0.59","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW>206.89,TERMINAL_ID_NB_TX_30DAY_WINDOW<=23.50","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW>206.89,TERMINAL_ID_RISK_30DAY_WINDOW<=0.08","CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW>143.73,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=28.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=18.50","TERMINAL_ID_NB_TX_7DAY_WINDOW<=5.50,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=19.50","CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW>143.73,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=103.50","CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW>143.73,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW<=82.79","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW<=143.73","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=68.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW<=7.65","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TERMINAL_ID_NB_TX_1DAY_WINDOW<=1.50","TERMINAL_ID_NB_TX_7DAY_WINDOW<=5.50,TERMINAL_ID_NB_TX_1DAY_WINDOW<=1.50","TERMINAL_ID_RISK_30DAY_WINDOW>0.08,TERMINAL_ID_NB_TX_1DAY_WINDOW<=1.50","TERMINAL_ID_NB_TX_1DAY_WINDOW>0.50,TX_DURING_NIGHT<=0.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TERMINAL_ID_NB_TX_7DAY_WINDOW<=4.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TERMINAL_ID_RISK_7DAY_WINDOW<=0.23","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TERMINAL_ID_NB_TX_30DAY_WINDOW<=20.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TERMINAL_ID_RISK_30DAY_WINDOW<=0.04","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TX_DURING_NIGHT<=0.50","TERMINAL_ID_RISK_30DAY_WINDOW>0.08,TERMINAL_ID_NB_TX_7DAY_WINDOW<=9.00","TERMINAL_ID_RISK_7DAY_WINDOW>0.59,TERMINAL_ID_NB_TX_30DAY_WINDOW<=23.50","TERMINAL_ID_RISK_7DAY_WINDOW>0.59,TERMINAL_ID_RISK_30DAY_WINDOW<=0.19","TERMINAL_ID_RISK_30DAY_WINDOW>0.08,TERMINAL_ID_NB_TX_30DAY_WINDOW<=26.00"
6086,30.11,3.0,21.619999999999994,21.0,20.43666666666665,74.0,21.396486486486488,0.0,0.0,5.0,0.0,26.0,0.0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6087,52.08,6.0,65.785,15.0,63.73866666666668,58.0,54.35155172413794,1.0,0.0,9.0,0.0,20.0,0.0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6088,33.82,2.0,41.320000000000036,15.0,33.070000000000014,65.0,35.122307692307665,0.0,0.0,2.0,0.0,18.0,0.0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6089,72.2,4.0,50.17750000000002,23.0,61.33913043478262,89.0,63.37235955056178,1.0,0.0,5.0,0.0,19.0,0.0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
6090,72.27,1.0,72.26999999999998,10.0,65.70100000000002,43.0,58.03999999999999,0.0,0.0,4.0,0.0,18.0,0.0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6091,108.02,4.0,83.92249999999997,18.0,85.75944444444445,60.0,90.8613333333334,1.0,0.0,5.0,0.0,25.0,0.0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
6092,46.66,2.0,37.77500000000001,10.0,38.096999999999994,56.0,46.14089285714289,2.0,0.0,5.0,0.0,19.0,0.0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6093,49.68,3.0,29.143333333333334,9.0,55.21111111111116,39.0,54.31307692307688,2.0,0.0,4.0,0.0,15.0,0.0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6094,78.64,3.0,70.64999999999999,6.0,66.06500000000001,29.0,67.8944827586207,1.0,0.0,4.0,0.0,16.0,0.0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
6095,66.4,1.0,66.40000000000018,18.0,84.69222222222221,107.0,98.08392523364488,2.0,0.0,5.0,0.0,26.0,0.0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6096,38.64,2.0,44.77500000000021,27.0,80.38444444444443,94.0,85.40414893617019,0.0,0.0,4.0,0.0,23.0,0.0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6097,59.14,4.0,61.47999999999995,21.0,81.14095238095248,75.0,82.57120000000005,0.0,0.0,2.0,0.0,12.0,0.0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6098,83.97,2.0,105.92500000000003,9.0,91.7688888888889,34.0,86.70352941176468,0.0,0.0,1.0,0.0,5.0,0.0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6099,46.11,7.0,78.72428571428568,37.0,71.93621621621621,115.0,70.51165217391308,0.0,0.0,1.0,0.0,12.0,0.0,0,0,0,0,1,0,1,1,1,1,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6100,14.93,2.0,17.795000000000027,20.0,13.0635,101.0,13.092574257425754,0.0,0.0,0.0,0.0,10.0,0.0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6101,84.32,4.0,69.0375,19.0,55.72000000000004,78.0,51.758846153846164,1.0,0.0,5.0,0.0,19.0,0.0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
6102,54.48,2.0,63.88999999999996,5.0,74.42,27.0,90.21962962962968,1.0,0.0,10.0,0.0,23.0,0.0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6103,74.42,3.0,122.39666666666655,31.0,107.38677419354838,118.0,101.73762711864411,1.0,0.0,3.0,0.0,20.0,0.0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
6104,105.21,3.0,122.03666666666668,14.0,97.10857142857144,42.0,80.42785714285714,0.0,0.0,6.0,0.0,23.0,0.0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6105,48.9,2.0,43.06000000000001,8.0,31.85000000000002,35.0,28.41885714285714,1.0,0.0,4.0,0.0,14.0,0.0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
6106,104.12,2.0,69.85500000000006,8.0,63.42749999999995,43.0,70.91604651162794,1.0,0.0,3.0,0.0,12.0,0.0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
6107,67.18,4.0,48.097499999999975,8.0,44.665,51.0,46.39509803921567,1.0,0.0,5.0,0.0,15.0,0.0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
6108,29.17,5.0,40.75200000000001,22.0,41.17045454545451,92.0,41.169130434782616,1.0,0.0,5.0,0.0,16.0,0.0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
6109,59.51,5.0,49.93399999999993,32.0,67.13750000000002,122.0,62.84647540983605,1.0,0.0,5.0,0.0,24.0,0.0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
6110,84.85,3.0,54.430000000000064,30.0,65.5806666666667,110.0,58.26272727272726,2.0,0.0,7.0,0.0,28.0,0.0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6111,28.77,4.0,35.74000000000002,21.0,31.94380952380952,93.0,35.58892473118278,0.0,0.0,7.0,0.0,17.0,0.0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6112,86.8,6.0,68.14,16.0,55.96562499999997,70.0,74.31600000000003,0.0,0.0,1.0,0.0,15.0,0.0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6113,18.89,3.0,21.666666666666657,19.0,22.080526315789474,80.0,27.826750000000015,0.0,0.0,4.0,0.0,24.0,0.0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6114,26.45,3.0,44.81666666666667,15.0,30.527333333333345,57.0,25.313508771929826,1.0,0.0,5.0,0.0,27.0,0.0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
6115,98.45,4.0,51.1725,15.0,48.778666666666666,41.0,43.17658536585367,1.0,0.0,6.0,0.0,18.0,0.05555555555555555,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6116,72.56,3.0,72.48666666666662,26.0,53.94230769230766,97.0,58.73711340206184,0.0,0.0,2.0,0.0,16.0,0.0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6117,52.18,4.0,71.68499999999996,17.0,58.45529411764704,43.0,65.303488372093,1.0,0.0,7.0,0.0,32.0,0.03125,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6118,36.68,2.0,36.0,10.0,29.848000000000006,42.0,28.925952380952374,3.0,0.0,9.0,0.0,36.0,0.0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6119,70.7,3.0,55.02,18.0,81.80388888888885,98.0,86.08357142857143,1.0,0.0,4.0,0.0,15.0,0.0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
6120,108.07,3.0,62.35333333333326,20.0,67.71750000000006,87.0,75.43873563218392,2.0,0.0,8.0,0.0,13.0,0.0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6121,47.0,3.0,46.286666666666655,14.0,36.5978571428571,70.0,34.91914285714287,0.0,0.0,5.0,0.0,20.0,0.0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6122,87.56,2.0,93.82999999999998,27.0,75.16703703703703,122.0,81.08139344262288,1.0,0.0,2.0,0.0,16.0,0.0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
6123,50.82,3.0,53.719999999999935,14.0,60.63928571428574,75.0,70.19813333333333,0.0,0.0,5.0,0.0,20.0,0.0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6124,30.27,2.0,75.43000000000005,22.0,56.3522727272727,99.0,49.81565656565655,0.0,0.0,5.0,0.0,22.0,0.0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6125,90.36,4.0,89.52499999999989,32.0,77.35937500000006,108.0,85.08444444444447,2.0,0.0,6.0,0.0,21.0,0.0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6126,98.84,5.0,60.13200000000004,16.0,70.85312499999995,70.0,59.46000000000001,0.0,0.0,4.0,0.0,17.0,0.0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6127,14.11,3.0,60.32333333333329,25.0,85.23039999999999,74.0,94.12202702702696,0.0,0.0,3.0,0.0,18.0,0.0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6128,99.06,3.0,113.73333333333328,27.0,98.61481481481476,106.0,90.10405660377359,0.0,0.0,4.0,0.0,17.0,0.0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6129,87.61,1.0,87.60999999999997,18.0,51.29000000000001,85.0,50.59094117647061,0.0,0.0,5.0,0.0,18.0,0.0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6130,42.0,7.0,44.09428571428572,24.0,47.70000000000004,93.0,46.2217204301075,0.0,0.0,2.0,0.0,16.0,0.0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6131,57.93,7.0,60.271428571428565,23.0,75.9234782608696,98.0,72.0795918367347,1.0,0.0,7.0,0.0,28.0,0.0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6132,57.28,4.0,67.6625,27.0,75.48222222222219,120.0,88.19666666666672,2.0,0.0,2.0,0.0,13.0,0.0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6133,53.15,8.0,37.38874999999999,28.0,44.46964285714288,93.0,39.588064516129016,2.0,0.0,6.0,0.0,21.0,0.0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6134,6.16,4.0,60.065000000000005,17.0,65.41882352941168,76.0,69.05934210526316,1.0,0.0,9.0,0.0,27.0,0.0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6135,42.7,2.0,57.74000000000011,14.0,65.11928571428571,76.0,66.37171052631581,1.0,0.0,6.0,0.0,16.0,0.0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6136,25.77,1.0,25.770000000000028,11.0,23.906363636363633,46.0,21.846739130434788,1.0,0.0,1.0,0.0,13.0,0.0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
6137,51.44,5.0,43.860000000000014,22.0,65.13409090909096,86.0,59.116279069767465,0.0,0.0,3.0,0.0,10.0,0.0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6138,30.82,3.0,34.8266666666668,8.0,73.86999999999986,53.0,88.88641509433961,0.0,0.0,2.0,0.0,18.0,0.0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6139,71.45,2.0,82.62499999999969,22.0,92.9759090909091,106.0,97.73849056603774,1.0,0.0,6.0,0.0,26.0,0.0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6140,129.76,4.0,90.015,27.0,106.3174074074074,98.0,109.29602040816336,0.0,0.0,1.0,0.0,12.0,0.0,0,0,0,0,1,1,1,0,1,1,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6141,62.09,4.0,110.51000000000002,15.0,113.74666666666666,63.0,99.55714285714284,0.0,0.0,9.0,0.0,28.0,0.0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6142,45.75,1.0,45.75000000000002,14.0,37.38928571428572,58.0,39.70931034482755,1.0,0.0,7.0,0.0,20.0,0.0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6143,13.8,3.0,20.356666666666673,15.0,18.362666666666662,51.0,20.868627450980405,1.0,0.0,3.0,0.0,14.0,0.0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
6144,8.73,3.0,16.459999999999994,13.0,12.879999999999999,68.0,10.261029411764705,2.0,0.0,5.0,0.0,19.0,0.0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6145,12.89,2.0,10.209999999999997,7.0,9.120000000000005,19.0,8.610526315789471,1.0,0.0,3.0,0.0,18.0,0.0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
6146,35.15,4.0,69.06500000000008,24.0,57.001666666666665,89.0,52.192808988764,0.0,0.0,4.0,0.0,17.0,0.0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6147,59.94,4.0,88.36499999999997,27.0,72.07333333333332,97.0,72.3040206185567,0.0,0.0,4.0,0.0,10.0,0.0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6148,7.22,5.0,8.258000000000004,27.0,7.837777777777778,96.0,7.960104166666664,0.0,0.0,8.0,0.0,31.0,0.0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6149,51.41,4.0,33.000000000000014,20.0,33.440000000000005,100.0,32.905699999999996,2.0,0.0,7.0,0.0,23.0,0.0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
