,TX_AMOUNT,CUSTOMER_ID_NB_TX_1DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW,CUSTOMER_ID_NB_TX_7DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW,CUSTOMER_ID_NB_TX_30DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW,TERMINAL_ID_NB_TX_1DAY_WINDOW,TERMINAL_ID_RISK_1DAY_WINDOW,TERMINAL_ID_NB_TX_7DAY_WINDOW,TERMINAL_ID_RISK_7DAY_WINDOW,TERMINAL_ID_NB_TX_30DAY_WINDOW,TERMINAL_ID_RISK_30DAY_WINDOW,TX_DURING_WEEKEND,TX_DURING_NIGHT,TX_FRAUD,TX_AMOUNT>222.01,CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW>219.06,CUSTOMER_ID_NB_TX_7DAY_WINDOW>10.50,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW<=173.33,CUSTOMER_ID_NB_TX_30DAY_WINDOW>19.50,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW>161.72,CUSTOMER_ID_NB_TX_1DAY_WINDOW>2.50,TERMINAL_ID_RISK_1DAY_WINDOW<=0.75,TERMINAL_ID_NB_TX_7DAY_WINDOW>0.50,TERMINAL_ID_RISK_7DAY_WINDOW<=0.71,TERMINAL_ID_RISK_30DAY_WINDOW<=0.23,TERMINAL_ID_NB_TX_30DAY_WINDOW<=10.50,TERMINAL_ID_NB_TX_1DAY_WINDOW<=0.50,TX_DURING_NIGHT<=0.50,"TX_AMOUNT<=222.01,CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW<=180.74","TX_AMOUNT<=222.01,TERMINAL_ID_RISK_1DAY_WINDOW<=0.75","TX_AMOUNT<=222.01,TERMINAL_ID_RISK_7DAY_WINDOW<=0.71","TX_AMOUNT<=222.01,TERMINAL_ID_RISK_30DAY_WINDOW<=0.23","CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW>173.33,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=1.50","CUSTOMER_ID_NB_TX_1DAY_WINDOW<=2.50,TERMINAL_ID_NB_TX_1DAY_WINDOW<=2.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=7.50","TERMINAL_ID_NB_TX_7DAY_WINDOW<=0.50,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=2.50","CUSTOMER_ID_NB_TX_1DAY_WINDOW<=2.50,TERMINAL_ID_NB_TX_30DAY_WINDOW<=10.50","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW<=219.06,TERMINAL_ID_RISK_1DAY_WINDOW<=0.75","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW<=219.06,TERMINAL_ID_RISK_7DAY_WINDOW<=0.71","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW<=219.06,TERMINAL_ID_RISK_30DAY_WINDOW<=0.23","CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW>173.33,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=16.50","CUSTOMER_ID_NB_TX_30DAY_WINDOW<=19.50,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=6.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=26.50","CUSTOMER_ID_NB_TX_7DAY_WINDOW<=10.50,TERMINAL_ID_NB_TX_7DAY_WINDOW<=7.50","CUSTOMER_ID_NB_TX_7DAY_WINDOW<=10.50,TERMINAL_ID_NB_TX_30DAY_WINDOW<=17.50","CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW>173.33,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=52.00","CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW>173.33,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW<=144.78","CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW>173.33,TERMINAL_ID_NB_TX_1DAY_WINDOW<=0.50","CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW>173.33,TERMINAL_ID_RISK_1DAY_WINDOW<=0.75","CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW>173.33,TERMINAL_ID_NB_TX_7DAY_WINDOW<=4.50","CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW>173.33,TERMINAL_ID_RISK_7DAY_WINDOW<=0.71","CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW>173.33,TERMINAL_ID_NB_TX_30DAY_WINDOW<=16.00","CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW>173.33,TERMINAL_ID_RISK_30DAY_WINDOW<=0.23","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=116.50","CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW<=161.72,TERMINAL_ID_RISK_1DAY_WINDOW<=0.75","CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW<=161.72,TERMINAL_ID_RISK_7DAY_WINDOW<=0.71","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TERMINAL_ID_NB_TX_1DAY_WINDOW<=1.50","TERMINAL_ID_NB_TX_1DAY_WINDOW>0.50,TX_DURING_NIGHT<=0.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TERMINAL_ID_NB_TX_7DAY_WINDOW<=7.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TERMINAL_ID_RISK_7DAY_WINDOW<=0.29","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TERMINAL_ID_NB_TX_30DAY_WINDOW<=24.00","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TERMINAL_ID_RISK_30DAY_WINDOW<=0.05","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TX_DURING_NIGHT<=0.50","TERMINAL_ID_NB_TX_7DAY_WINDOW<=0.50,TERMINAL_ID_NB_TX_30DAY_WINDOW<=10.50"
4129,30.31,4.0,47.80249999999999,27.0,38.87925925925926,88.0,37.43920454545453,0.0,0.0,1.0,0.0,13.0,0.0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
4130,89.48,3.0,65.62999999999995,12.0,75.85750000000004,57.0,78.92210526315786,0.0,0.0,7.0,0.0,24.0,0.0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
4131,146.74,3.0,76.08666666666663,29.0,74.69724137931031,132.0,90.91984848484847,0.0,0.0,5.0,0.0,18.0,0.0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
4132,50.31,3.0,55.10666666666668,19.0,46.47526315789474,74.0,48.83297297297295,1.0,0.0,5.0,0.0,25.0,0.0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
4133,13.31,4.0,17.78499999999999,19.0,21.206842105263163,65.0,18.30523076923076,0.0,0.0,3.0,0.0,23.0,0.0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
4134,4.98,2.0,18.00500000000001,6.0,26.623333333333335,32.0,23.972812499999993,2.0,0.0,7.0,0.0,27.0,0.0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,1,1,1,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
4135,80.09,4.0,59.92500000000005,24.0,74.5520833333333,91.0,78.51076923076924,1.0,0.0,5.0,0.0,27.0,0.0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
4136,119.87,4.0,69.5724999999999,19.0,77.10105263157898,63.0,78.81841269841269,0.0,0.0,2.0,0.0,9.0,0.0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
4137,211.28,4.0,146.07249999999996,23.0,92.2326086956521,100.0,86.98929999999993,1.0,0.0,8.0,0.0,24.0,0.0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
4138,19.53,2.0,41.45500000000002,11.0,73.65454545454543,50.0,62.569200000000045,0.0,0.0,3.0,0.0,11.0,0.0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
4139,39.83,8.0,30.0,24.0,31.56333333333332,94.0,31.028936170212788,4.0,0.0,15.0,0.0,29.0,0.0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
4140,90.19,7.0,77.26285714285711,31.0,81.10516129032257,99.0,75.7914141414141,1.0,0.0,7.0,0.0,24.0,0.0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
4141,44.24,3.0,28.576666666666643,16.0,30.501250000000017,61.0,28.03836065573772,0.0,0.0,1.0,0.0,13.0,0.0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
4142,4.21,4.0,5.6075000000000035,25.0,7.602,100.0,7.652400000000004,1.0,0.0,3.0,0.0,10.0,0.0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
4143,37.9,2.0,44.36499999999997,23.0,58.00217391304348,66.0,52.756818181818176,1.0,0.0,2.0,0.0,14.0,0.0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
4144,115.66,2.0,98.14500000000004,24.0,78.44749999999996,118.0,92.30152542372883,1.0,0.0,3.0,0.0,9.0,0.0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
4145,41.27,2.0,77.84500000000006,14.0,45.97214285714285,49.0,58.47448979591835,0.0,0.0,2.0,0.0,13.0,0.0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
4146,39.34,4.0,54.9625,24.0,57.60166666666667,86.0,55.708604651162766,1.0,0.0,7.0,0.0,26.0,0.0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
4147,25.36,4.0,18.345,25.0,22.69679999999999,72.0,19.629999999999992,0.0,0.0,3.0,0.0,14.0,0.0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
4148,104.9,1.0,104.90000000000016,12.0,102.95583333333337,48.0,85.14000000000011,0.0,0.0,4.0,0.0,15.0,0.0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
4149,42.41,2.0,33.96000000000001,7.0,27.922857142857122,35.0,36.006,0.0,0.0,6.0,0.0,31.0,0.0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
4150,3.61,2.0,4.184999999999988,24.0,6.942916666666668,98.0,7.383265306122453,1.0,0.0,7.0,0.0,21.0,0.0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
4151,8.44,4.0,11.362499999999995,15.0,9.699333333333332,46.0,9.095434782608697,0.0,0.0,3.0,0.0,19.0,0.0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
4152,91.4,3.0,71.2200000000001,18.0,91.55666666666676,77.0,89.7427272727273,1.0,0.0,7.0,0.0,26.0,0.0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
4153,26.39,4.0,31.835000000000033,22.0,42.82454545454545,91.0,44.305054945054906,0.0,0.0,5.0,0.0,19.0,0.0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
4154,172.95,1.0,172.95,2.0,132.56,5.0,114.944,1.0,0.0,4.0,0.0,24.0,0.0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
4155,53.81,5.0,31.389999999999976,31.0,34.55483870967742,97.0,29.808762886597954,0.0,0.0,6.0,0.0,33.0,0.0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
4156,134.86,10.0,88.06100000000002,27.0,83.52370370370365,116.0,88.07956896551735,0.0,0.0,2.0,0.0,22.0,0.045454545454545456,0,0,0,0,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
4157,16.13,2.0,14.265,7.0,9.32142857142857,34.0,9.497058823529409,0.0,0.0,4.0,0.0,17.0,0.0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
4158,19.26,5.0,12.211999999999955,27.0,20.747777777777795,128.0,20.303125000000012,1.0,0.0,6.0,0.0,23.0,0.0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
4159,117.08,1.0,117.08000000000014,13.0,90.96615384615369,69.0,99.11086956521731,3.0,0.0,8.0,0.0,29.0,0.0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
4160,44.59,1.0,44.590000000000344,14.0,70.16999999999993,82.0,82.8568292682927,0.0,0.0,2.0,0.0,12.0,0.0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
4161,86.59,6.0,78.32500000000005,30.0,76.23599999999995,109.0,71.76862385321103,0.0,0.0,0.0,0.0,16.0,0.0,0,0,0,0,0,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
4162,38.15,4.0,32.230000000000004,22.0,36.4990909090909,74.0,31.380945945945978,1.0,0.0,2.0,0.0,16.0,0.0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
4163,65.91,1.0,65.91000000000003,10.0,79.19500000000001,40.0,76.203,0.0,0.0,4.0,0.0,17.0,0.0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
4164,75.89,2.0,67.73,21.0,70.78047619047622,86.0,73.77511627906976,0.0,0.0,1.0,0.0,18.0,0.0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
4165,84.1,2.0,64.07500000000002,10.0,55.90200000000008,55.0,69.19709090909087,1.0,0.0,4.0,0.0,19.0,0.0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,1,1,1,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
4166,96.94,2.0,57.80499999999989,16.0,73.73250000000004,104.0,68.6714423076923,0.0,0.0,6.0,0.0,23.0,0.0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
4167,7.14,2.0,11.135000000000016,14.0,20.87571428571428,38.0,24.067105263157906,0.0,0.0,6.0,1.0,27.0,0.4074074074074074,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4168,39.46,5.0,36.07200000000003,26.0,35.513076923076945,89.0,41.29078651685395,0.0,0.0,6.0,0.0,30.0,0.0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
4169,65.11,3.0,46.58999999999994,20.0,52.65500000000001,91.0,51.7904395604396,1.0,0.0,8.0,0.0,28.0,0.03571428571428571,0,0,0,0,0,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
4170,84.56,6.0,89.67166666666674,32.0,79.43187499999998,132.0,84.24325757575744,1.0,0.0,1.0,0.0,18.0,0.0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
4171,71.05,2.0,87.48499999999996,10.0,94.57300000000001,54.0,89.02851851851854,0.0,0.0,4.0,0.0,13.0,0.0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
4172,41.69,10.0,79.64500000000001,31.0,89.8758064516129,102.0,89.48794117647053,0.0,0.0,5.0,0.0,16.0,0.0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
4173,17.75,2.0,31.42999999999995,18.0,33.38944444444446,82.0,32.857317073170705,0.0,0.0,1.0,0.0,15.0,0.0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
4174,72.64,4.0,84.91249999999991,19.0,80.60631578947371,77.0,83.0448051948052,1.0,0.0,4.0,0.0,21.0,0.0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
4175,37.07,5.0,66.438,22.0,58.29727272727277,100.0,70.06559999999998,0.0,0.0,4.0,0.0,24.0,0.0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
4176,38.85,4.0,70.23499999999987,26.0,71.2507692307692,102.0,88.90460784313726,0.0,0.0,6.0,0.0,28.0,0.0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
4177,45.45,3.0,72.04,16.0,77.86125000000003,79.0,64.16607594936703,1.0,0.0,6.0,0.0,17.0,0.0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
4178,74.66,4.0,75.72999999999996,30.0,74.69599999999996,133.0,90.79759398496239,1.0,0.0,3.0,0.0,15.0,0.0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
4179,62.8,5.0,98.54200000000002,16.0,96.33187500000007,91.0,96.88461538461539,1.0,0.0,6.0,0.0,17.0,0.0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
4180,39.23,5.0,37.304,22.0,31.221818181818165,103.0,29.30699029126214,0.0,0.0,4.0,0.0,25.0,0.0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
4181,1.63,7.0,53.12000000000001,31.0,77.93096774193548,121.0,84.41628099173549,1.0,0.0,6.0,0.0,23.0,0.0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
4182,35.13,2.0,28.58499999999996,21.0,66.86999999999999,121.0,75.1846280991735,1.0,0.0,8.0,0.0,35.0,0.0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
4183,15.58,2.0,12.485,4.0,15.379999999999997,17.0,13.607647058823527,1.0,0.0,2.0,0.0,14.0,0.0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,1,0,0,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
4184,55.24,6.0,34.181666666666636,25.0,33.97399999999999,98.0,31.941020408163276,0.0,0.0,3.0,0.0,24.0,0.0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
4185,55.45,5.0,86.58800000000002,23.0,70.23434782608699,80.0,67.07724999999995,0.0,0.0,6.0,0.0,19.0,0.0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
4186,25.22,2.0,34.675,9.0,30.709999999999997,33.0,31.08909090909091,1.0,0.0,2.0,0.0,15.0,0.0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,1,1,1,1,1,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
4187,33.44,4.0,21.149999999999977,20.0,23.134499999999985,76.0,22.770131578947364,3.0,0.0,5.0,0.0,13.0,0.0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
4188,17.19,4.0,16.772500000000008,25.0,14.386800000000003,82.0,15.478170731707317,0.0,0.0,2.0,0.0,9.0,0.0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
4189,18.7,2.0,42.43500000000002,13.0,39.01000000000003,75.0,44.02346666666668,1.0,0.0,6.0,0.0,21.0,0.0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
4190,12.39,4.0,13.572500000000007,19.0,13.98842105263157,70.0,13.06585714285714,2.0,0.0,4.0,0.0,16.0,0.0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
4191,62.46,3.0,67.77999999999997,20.0,73.39250000000001,73.0,83.80136986301363,0.0,0.0,5.0,0.0,18.0,0.0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
