,TX_AMOUNT,CUSTOMER_ID_NB_TX_1DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW,CUSTOMER_ID_NB_TX_7DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW,CUSTOMER_ID_NB_TX_30DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW,TERMINAL_ID_NB_TX_1DAY_WINDOW,TERMINAL_ID_RISK_1DAY_WINDOW,TERMINAL_ID_NB_TX_7DAY_WINDOW,TERMINAL_ID_RISK_7DAY_WINDOW,TERMINAL_ID_NB_TX_30DAY_WINDOW,TERMINAL_ID_RISK_30DAY_WINDOW,TX_DURING_WEEKEND,TX_DURING_NIGHT,TX_FRAUD,TX_AMOUNT<=216.82,CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW<=213.40,CUSTOMER_ID_NB_TX_7DAY_WINDOW>9.50,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW<=170.29,CUSTOMER_ID_NB_TX_30DAY_WINDOW>32.50,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW<=105.49,TERMINAL_ID_NB_TX_1DAY_WINDOW>0.50,TERMINAL_ID_RISK_1DAY_WINDOW<=0.75,TERMINAL_ID_NB_TX_7DAY_WINDOW>5.50,TERMINAL_ID_RISK_7DAY_WINDOW<=0.42,TERMINAL_ID_NB_TX_30DAY_WINDOW>12.50,TERMINAL_ID_RISK_30DAY_WINDOW<=0.09,CUSTOMER_ID_NB_TX_1DAY_WINDOW>7.50,TX_DURING_NIGHT<=0.50,"TX_AMOUNT>216.82,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW<=113.68","TX_AMOUNT>216.82,TERMINAL_ID_RISK_7DAY_WINDOW<=0.42","TX_AMOUNT>216.82,TERMINAL_ID_RISK_30DAY_WINDOW<=0.09","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW>213.40,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=1.50","CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW>170.29,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=1.50","TERMINAL_ID_NB_TX_1DAY_WINDOW<=0.50,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=2.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=5.50","TERMINAL_ID_RISK_7DAY_WINDOW>0.42,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=5.50","CUSTOMER_ID_NB_TX_1DAY_WINDOW<=7.50,TX_DURING_NIGHT<=0.50","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW>213.40,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW<=154.51","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW>213.40,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=28.50","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW>213.40,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW<=110.74","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW>213.40,TERMINAL_ID_NB_TX_1DAY_WINDOW<=1.50","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW>213.40,TERMINAL_ID_NB_TX_7DAY_WINDOW<=5.00","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW>213.40,TERMINAL_ID_RISK_7DAY_WINDOW<=0.42","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW>213.40,TERMINAL_ID_NB_TX_30DAY_WINDOW<=28.50","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW>213.40,TERMINAL_ID_RISK_30DAY_WINDOW<=0.09","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW>213.40,TX_DURING_NIGHT<=0.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=10.00","TERMINAL_ID_NB_TX_7DAY_WINDOW<=5.50,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=8.50","TERMINAL_ID_RISK_7DAY_WINDOW>0.42,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=10.00","TERMINAL_ID_NB_TX_30DAY_WINDOW<=12.50,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=37.50","TERMINAL_ID_RISK_7DAY_WINDOW>0.42,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW<=170.29","CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW>170.29,TERMINAL_ID_RISK_30DAY_WINDOW<=0.09","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=48.50","TERMINAL_ID_NB_TX_7DAY_WINDOW<=5.50,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=32.50","TERMINAL_ID_RISK_7DAY_WINDOW>0.42,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW<=80.03","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TERMINAL_ID_NB_TX_1DAY_WINDOW<=0.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TERMINAL_ID_NB_TX_7DAY_WINDOW<=4.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TERMINAL_ID_NB_TX_30DAY_WINDOW<=12.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TX_DURING_NIGHT<=0.50","TERMINAL_ID_RISK_7DAY_WINDOW>0.42,TERMINAL_ID_NB_TX_7DAY_WINDOW<=2.50","TERMINAL_ID_RISK_7DAY_WINDOW>0.42,TERMINAL_ID_NB_TX_30DAY_WINDOW<=12.50","TERMINAL_ID_RISK_7DAY_WINDOW>0.42,TERMINAL_ID_RISK_30DAY_WINDOW<=0.09"
5767,13.99,1.0,13.989999999999965,13.0,12.646923076923061,74.0,13.435135135135138,0.0,0.0,5.0,0.0,12.0,0.0,0,0,0,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5768,58.06,3.0,73.02666666666676,32.0,59.27124999999998,115.0,57.61217391304353,0.0,0.0,4.0,0.0,20.0,0.0,0,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5769,84.13,3.0,88.63333333333325,14.0,73.02000000000008,95.0,79.96284210526316,2.0,0.0,11.0,0.0,26.0,0.0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5770,19.4,5.0,54.916,28.0,57.639285714285656,80.0,59.66437499999997,0.0,0.0,2.0,0.0,21.0,0.0,0,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5771,20.15,1.0,20.14999999999999,10.0,45.13100000000003,43.0,36.87767441860465,2.0,0.0,4.0,0.0,15.0,0.0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5772,6.1,1.0,6.1,5.0,29.982000000000028,23.0,29.45739130434783,0.0,0.0,3.0,0.0,21.0,0.0,0,0,0,1,1,0,1,0,1,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5773,16.65,1.0,16.649999999999977,18.0,15.389444444444441,61.0,15.220163934426232,2.0,0.0,8.0,0.0,25.0,0.0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5774,96.88,4.0,86.12999999999998,27.0,90.85296296296302,118.0,87.78737288135594,1.0,0.0,3.0,0.0,14.0,0.0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5775,9.82,1.0,9.819999999999999,7.0,9.78857142857141,38.0,13.604473684210532,2.0,0.0,8.0,0.0,22.0,0.0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5776,63.4,5.0,68.89,22.0,57.36590909090909,86.0,52.47104651162789,1.0,0.0,4.0,0.0,20.0,0.0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5777,80.01,4.0,66.0375,20.0,55.327499999999965,67.0,62.05910447761194,0.0,0.0,6.0,0.0,14.0,0.0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5778,41.97,4.0,41.757499999999986,21.0,45.798571428571414,87.0,49.985632183908066,0.0,0.0,6.0,0.0,20.0,0.0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5779,75.63,3.0,83.49333333333335,18.0,49.01055555555559,63.0,48.33682539682542,0.0,0.0,4.0,0.0,20.0,0.0,0,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5780,8.92,7.0,12.541428571428572,27.0,12.9825925925926,124.0,15.249435483870945,0.0,0.0,1.0,1.0,15.0,0.06666666666666667,0,0,0,1,1,1,1,1,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1
5781,50.28,1.0,50.28000000000006,8.0,71.42124999999999,24.0,83.5425,0.0,0.0,6.0,0.0,21.0,0.0,0,0,0,1,1,0,1,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5782,45.71,1.0,45.71000000000011,12.0,35.88583333333335,50.0,42.888400000000054,4.0,0.0,6.0,0.0,18.0,0.0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5783,100.72,4.0,98.5150000000001,19.0,107.49684210526323,81.0,104.94358024691351,2.0,0.0,7.0,0.0,30.0,0.03333333333333333,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5784,82.92,3.0,55.90333333333334,26.0,64.42923076923081,91.0,61.23945054945052,0.0,0.0,7.0,0.0,30.0,0.0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5785,24.01,4.0,23.19750000000001,17.0,23.965882352941172,70.0,23.466428571428594,2.0,0.0,8.0,0.0,24.0,0.0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5786,103.76,5.0,125.56600000000007,16.0,95.26437499999989,59.0,97.8803389830508,1.0,0.0,4.0,0.0,22.0,0.0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5787,115.34,7.0,79.39999999999995,27.0,71.36555555555553,77.0,81.22259740259736,0.0,0.0,7.0,0.0,24.0,0.0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5788,13.01,4.0,26.632500000000054,29.0,36.305862068965496,97.0,35.56391752577318,0.0,0.0,3.0,0.0,18.0,0.0,0,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5789,28.12,3.0,35.77333333333334,21.0,54.958095238095254,102.0,52.6200980392157,1.0,0.0,4.0,0.0,21.0,0.0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5790,35.91,4.0,21.775000000000023,26.0,22.02769230769231,93.0,22.766129032258064,1.0,0.0,7.0,0.0,23.0,0.0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5791,90.15,3.0,92.37333333333315,25.0,85.41399999999997,90.0,78.6742222222222,0.0,0.0,3.0,0.0,17.0,0.0,0,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5792,5.48,7.0,8.821428571428568,28.0,11.160714285714295,105.0,11.070857142857133,2.0,0.0,2.0,0.0,11.0,0.0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5793,31.48,6.0,31.76166666666666,32.0,27.500624999999985,128.0,27.578046874999984,1.0,0.0,3.0,0.0,23.0,0.0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5794,3.46,5.0,10.686000000000009,27.0,13.037407407407407,116.0,16.325258620689645,0.0,0.0,4.0,0.0,25.0,0.0,0,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5795,51.52,3.0,60.819999999999986,9.0,40.47666666666665,33.0,43.3581818181818,1.0,0.0,3.0,0.0,26.0,0.0,0,0,0,1,1,0,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5796,30.73,4.0,55.86999999999997,16.0,35.632499999999936,108.0,35.38907407407409,0.0,0.0,3.0,0.0,16.0,0.0,0,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5797,49.93,5.0,102.56199999999993,26.0,102.44076923076925,97.0,99.8172164948454,0.0,0.0,1.0,0.0,13.0,0.0,0,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5798,147.35,2.0,109.97499999999991,24.0,107.9749999999999,114.0,108.9826315789473,0.0,0.0,5.0,0.0,21.0,0.0,0,0,0,1,1,1,1,1,0,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5799,29.04,3.0,34.62333333333336,21.0,39.11190476190474,68.0,40.47647058823526,0.0,0.0,4.0,0.0,23.0,0.0,0,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5800,62.63,4.0,52.277499999999954,30.0,44.55099999999997,101.0,36.99584158415841,0.0,0.0,2.0,0.0,16.0,0.0,0,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5801,12.7,6.0,15.11166666666666,23.0,18.848260869565216,73.0,19.983561643835607,0.0,0.0,2.0,0.0,21.0,0.0,0,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5802,16.99,2.0,55.29999999999987,23.0,70.26304347826085,102.0,74.92450980392157,0.0,0.0,3.0,0.0,14.0,0.0,0,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5803,17.82,2.0,42.00499999999987,15.0,66.9126666666666,102.0,63.003431372548995,0.0,0.0,5.0,0.0,26.0,0.0,0,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5804,30.73,3.0,54.87666666666666,11.0,79.46999999999997,61.0,77.04852459016394,0.0,0.0,4.0,0.0,24.0,0.0,0,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5805,64.82,3.0,63.816666666666585,24.0,68.70083333333334,80.0,69.95087500000001,1.0,0.0,1.0,0.0,16.0,0.0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5806,74.49,2.0,131.57999999999979,24.0,84.02374999999996,100.0,84.2974000000001,2.0,0.0,8.0,0.0,28.0,0.0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5807,38.46,1.0,38.4599999999999,14.0,58.60000000000009,75.0,69.55000000000003,0.0,0.0,6.0,0.0,21.0,0.0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5808,6.69,5.0,58.812,29.0,71.23931034482767,108.0,72.33407407407407,0.0,0.0,3.0,0.0,31.0,0.0,0,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5809,10.17,1.0,10.16999999999999,1.0,10.170000000000003,8.0,27.622499999999995,0.0,0.0,8.0,0.0,21.0,0.0,0,0,0,1,1,0,1,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5810,179.04,4.0,147.59499999999997,11.0,102.43727272727277,32.0,112.61562499999997,2.0,0.0,8.0,0.0,33.0,0.0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5811,28.82,3.0,22.373333333333374,26.0,25.484615384615406,95.0,25.54663157894738,1.0,0.0,6.0,0.0,16.0,0.0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5812,18.29,5.0,17.182000000000006,21.0,17.4595238095238,70.0,16.67714285714287,0.0,0.0,6.0,0.0,23.0,0.0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5813,26.14,3.0,32.03666666666666,15.0,31.026666666666685,52.0,28.41134615384616,0.0,0.0,3.0,0.0,28.0,0.0,0,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5814,25.54,5.0,35.660000000000046,37.0,51.38999999999999,111.0,56.81621621621617,0.0,0.0,2.0,0.0,24.0,0.0,0,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5815,73.21,7.0,62.381428571428636,24.0,53.391250000000035,95.0,65.15484210526316,0.0,0.0,6.0,0.0,25.0,0.0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5816,54.44,1.0,54.440000000000154,7.0,51.982857142857156,60.0,49.6251666666667,0.0,0.0,2.0,0.0,13.0,0.0,0,0,0,1,1,0,1,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5817,41.77,3.0,39.103333333333325,18.0,39.29777777777778,61.0,42.86803278688525,2.0,0.0,6.0,0.0,22.0,0.0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5818,70.24,3.0,33.306666666666665,9.0,39.478888888888896,31.0,42.81483870967742,0.0,0.0,5.0,0.0,16.0,0.0,0,0,0,1,1,0,1,0,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5819,45.46,8.0,49.77874999999994,32.0,65.41593750000001,118.0,63.09440677966103,3.0,0.0,6.0,0.0,22.0,0.0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5820,155.62,3.0,111.67333333333333,13.0,93.1469230769231,57.0,94.28684210526322,0.0,0.0,2.0,0.0,6.0,0.0,0,0,0,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5821,3.41,2.0,6.979999999999978,19.0,15.859473684210531,80.0,16.092874999999996,0.0,0.0,2.0,0.0,16.0,0.0,0,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5822,17.19,2.0,16.574999999999974,15.0,13.908,73.0,14.423561643835617,0.0,0.0,2.0,0.0,18.0,0.0,0,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5823,85.15,1.0,85.15,17.0,88.65647058823528,72.0,96.33888888888893,0.0,0.0,6.0,0.0,17.0,0.0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5824,233.72,2.0,120.18000000000002,7.0,77.41571428571426,29.0,92.36655172413793,1.0,0.0,5.0,0.0,20.0,0.0,0,0,1,0,1,0,1,0,1,1,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5825,7.28,8.0,9.261249999999997,39.0,9.39384615384616,114.0,9.869736842105258,0.0,0.0,7.0,0.0,21.0,0.0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5826,177.17,5.0,143.32999999999984,33.0,99.86303030303023,107.0,101.28093457943925,2.0,0.0,3.0,0.0,19.0,0.0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5827,64.89,4.0,120.76250000000002,15.0,111.07533333333338,79.0,102.91911392405068,0.0,0.0,8.0,0.0,22.0,0.0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5828,51.3,6.0,65.95833333333333,22.0,57.23636363636363,87.0,52.457586206896536,0.0,0.0,5.0,0.0,24.0,0.0,0,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5829,14.18,3.0,70.69666666666666,9.0,62.36888888888892,44.0,67.88340909090907,1.0,0.0,4.0,0.0,16.0,0.0,0,0,0,1,1,0,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5830,149.46,6.0,143.45000000000007,24.0,109.85208333333334,92.0,95.31326086956517,1.0,0.0,8.0,0.0,25.0,0.04,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5831,82.8,4.0,74.57499999999993,28.0,67.15107142857143,108.0,61.20574074074073,0.0,0.0,3.0,0.0,13.0,0.0,0,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
