,TX_AMOUNT,CUSTOMER_ID_NB_TX_1DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW,CUSTOMER_ID_NB_TX_7DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW,CUSTOMER_ID_NB_TX_30DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW,TERMINAL_ID_NB_TX_1DAY_WINDOW,TERMINAL_ID_RISK_1DAY_WINDOW,TERMINAL_ID_NB_TX_7DAY_WINDOW,TERMINAL_ID_RISK_7DAY_WINDOW,TERMINAL_ID_NB_TX_30DAY_WINDOW,TERMINAL_ID_RISK_30DAY_WINDOW,TX_DURING_WEEKEND,TX_DURING_NIGHT,TX_FRAUD,TX_AMOUNT>220.91,CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW<=215.80,CUSTOMER_ID_NB_TX_7DAY_WINDOW>28.50,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW<=155.89,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=111.50,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW<=95.65,TERMINAL_ID_NB_TX_1DAY_WINDOW>2.50,TERMINAL_ID_RISK_1DAY_WINDOW<=0.42,TERMINAL_ID_NB_TX_7DAY_WINDOW>3.50,TERMINAL_ID_RISK_7DAY_WINDOW<=0.55,TERMINAL_ID_NB_TX_30DAY_WINDOW>9.50,TERMINAL_ID_RISK_30DAY_WINDOW<=0.13,CUSTOMER_ID_NB_TX_1DAY_WINDOW>7.50,TX_DURING_NIGHT>0.50,"TX_AMOUNT<=220.91,CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW<=234.31","TX_AMOUNT<=220.91,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW<=193.99","TX_AMOUNT<=220.91,TERMINAL_ID_RISK_1DAY_WINDOW<=0.75","TX_AMOUNT<=220.91,TERMINAL_ID_RISK_7DAY_WINDOW<=0.55","TX_AMOUNT<=220.91,TERMINAL_ID_RISK_30DAY_WINDOW<=0.13","CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW>155.89,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=5.50","TERMINAL_ID_NB_TX_1DAY_WINDOW<=2.50,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=7.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.42,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=2.50","TX_DURING_NIGHT<=0.50,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=5.50","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW>215.80,TERMINAL_ID_RISK_7DAY_WINDOW<=0.55","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW>215.80,TERMINAL_ID_NB_TX_30DAY_WINDOW<=21.00","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW>215.80,TERMINAL_ID_RISK_30DAY_WINDOW<=0.13","CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW>155.89,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=24.50","CUSTOMER_ID_NB_TX_30DAY_WINDOW>111.50,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=28.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.42,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=18.50","TERMINAL_ID_NB_TX_30DAY_WINDOW<=9.50,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=13.50","TX_DURING_NIGHT<=0.50,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=28.50","CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW>155.89,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=80.50","CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW>155.89,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW<=118.77","CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW>155.89,TERMINAL_ID_NB_TX_1DAY_WINDOW<=1.50","CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW>155.89,TERMINAL_ID_RISK_7DAY_WINDOW<=0.55","CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW>155.89,TERMINAL_ID_RISK_30DAY_WINDOW<=0.13","TERMINAL_ID_RISK_1DAY_WINDOW>0.42,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=50.00","TERMINAL_ID_NB_TX_7DAY_WINDOW<=3.50,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=7.50","TERMINAL_ID_NB_TX_30DAY_WINDOW<=9.50,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=40.50","TX_DURING_NIGHT<=0.50,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=111.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.42,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW<=95.93","TERMINAL_ID_RISK_1DAY_WINDOW>0.42,TERMINAL_ID_NB_TX_1DAY_WINDOW<=1.50","TERMINAL_ID_NB_TX_30DAY_WINDOW<=9.50,TERMINAL_ID_NB_TX_1DAY_WINDOW<=0.50","TX_DURING_NIGHT<=0.50,TERMINAL_ID_NB_TX_1DAY_WINDOW<=2.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.42,TERMINAL_ID_NB_TX_7DAY_WINDOW<=10.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.42,TERMINAL_ID_NB_TX_30DAY_WINDOW<=34.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.42,TX_DURING_NIGHT<=0.50","TERMINAL_ID_NB_TX_30DAY_WINDOW<=9.50,TERMINAL_ID_NB_TX_7DAY_WINDOW<=2.50","TERMINAL_ID_RISK_7DAY_WINDOW>0.55,TERMINAL_ID_NB_TX_30DAY_WINDOW<=14.50","TERMINAL_ID_RISK_7DAY_WINDOW>0.55,TERMINAL_ID_RISK_30DAY_WINDOW<=0.21"
6086,11.92,2.0,11.489999999999998,14.0,14.047142857142854,66.0,12.43409090909091,0.0,0.0,0.0,0.0,12.0,0.0,0,0,0,0,1,0,1,1,1,0,1,0,1,1,1,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
6087,23.41,7.0,48.389999999999986,25.0,45.66759999999999,78.0,43.88410256410258,0.0,0.0,2.0,0.0,20.0,0.0,0,0,0,0,1,0,1,1,1,0,1,0,1,1,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
6088,18.28,5.0,25.23600000000001,24.0,25.710833333333337,95.0,27.665368421052612,0.0,0.0,3.0,0.0,26.0,0.0,0,0,0,0,1,0,1,1,1,0,1,0,1,1,1,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
6089,44.66,4.0,63.225000000000065,18.0,94.31833333333341,113.0,84.36353982300882,0.0,0.0,1.0,0.0,13.0,0.0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,1,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6090,8.61,2.0,11.575000000000022,19.0,9.76052631578947,96.0,10.555104166666668,1.0,0.0,7.0,0.0,13.0,0.0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
6091,163.95,7.0,130.07857142857137,32.0,98.41093749999996,117.0,95.59940170940166,2.0,0.0,6.0,0.0,24.0,0.041666666666666664,0,0,0,0,1,1,1,0,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6092,27.61,2.0,31.890000000000043,8.0,85.83624999999998,26.0,86.49538461538462,1.0,1.0,7.0,0.14285714285714285,13.0,0.07692307692307693,0,0,0,0,1,0,1,1,1,0,0,1,1,1,1,0,0,1,1,0,1,1,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,0,0,0
6093,18.27,1.0,18.270000000000028,1.0,18.269999999999996,13.0,20.750769230769226,1.0,0.0,3.0,0.0,16.0,0.0,0,0,0,0,1,0,1,1,1,0,1,0,1,1,1,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
6094,46.48,3.0,49.5866666666667,26.0,61.015384615384654,95.0,56.2401052631579,0.0,0.0,4.0,0.0,23.0,0.0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
6095,116.24,3.0,74.6066666666667,20.0,86.23550000000003,94.0,95.73840425531915,0.0,0.0,9.0,0.0,26.0,0.0,0,0,0,0,1,0,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
6096,17.34,6.0,32.64166666666666,24.0,31.147500000000004,82.0,32.77768292682927,0.0,0.0,6.0,0.0,22.0,0.0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
6097,118.6,3.0,100.6133333333333,17.0,87.53352941176472,75.0,95.48319999999995,0.0,0.0,5.0,0.0,15.0,0.0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
6098,35.26,1.0,35.260000000000026,11.0,45.811818181818204,44.0,48.93431818181816,1.0,0.0,6.0,0.0,32.0,0.0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
6099,8.42,3.0,5.603333333333334,12.0,5.855833333333334,60.0,5.293499999999996,2.0,0.0,11.0,0.0,32.0,0.0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
6100,44.09,5.0,57.330000000000005,28.0,40.24821428571426,121.0,44.058264462809916,1.0,0.0,6.0,0.0,18.0,0.0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6101,60.45,2.0,69.52000000000007,19.0,55.34368421052634,82.0,43.266219512195136,0.0,0.0,4.0,0.0,18.0,0.0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
6102,4.03,2.0,9.019999999999978,26.0,9.521538461538471,96.0,9.24833333333334,0.0,0.0,5.0,0.0,18.0,0.0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
6103,93.22,4.0,94.39749999999995,25.0,97.82760000000002,83.0,94.47939759036147,0.0,0.0,3.0,0.0,28.0,0.0,0,0,0,0,1,0,1,1,1,0,1,0,1,1,1,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
6104,122.87,3.0,57.57333333333339,21.0,54.8804761904762,101.0,60.554158415841606,0.0,0.0,4.0,0.0,26.0,0.0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
6105,27.19,2.0,52.8750000000001,31.0,42.071935483871,108.0,43.17787037037037,0.0,0.0,3.0,0.0,31.0,0.0,0,0,0,0,1,1,1,1,1,0,1,0,1,1,1,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
6106,104.73,6.0,110.39499999999988,29.0,101.05448275862065,94.0,101.46776595744684,0.0,0.0,8.0,0.0,27.0,0.0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
6107,46.66,4.0,33.31499999999998,22.0,34.29409090909093,75.0,37.440533333333335,2.0,0.0,6.0,0.0,17.0,0.0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
6108,28.02,3.0,33.479999999999954,19.0,46.08947368421055,78.0,56.27807692307694,1.0,0.0,7.0,0.0,27.0,0.0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
6109,15.54,6.0,50.36500000000001,29.0,39.3962068965517,122.0,43.82450819672131,0.0,0.0,6.0,0.0,40.0,0.0,0,0,0,0,1,1,1,0,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6110,22.55,3.0,41.18666666666653,27.0,59.84481481481482,108.0,64.90805555555559,1.0,0.0,4.0,0.0,13.0,0.0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
6111,90.48,5.0,88.64600000000003,19.0,89.74315789473683,75.0,89.55066666666666,1.0,0.0,7.0,0.0,27.0,0.0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
6112,101.04,2.0,123.90000000000003,8.0,84.13750000000005,35.0,90.19685714285716,0.0,0.0,2.0,0.0,19.0,0.0,0,0,0,0,1,0,1,1,1,0,1,0,1,1,1,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
6113,93.21,4.0,70.57249999999999,33.0,50.29696969696967,115.0,56.093130434782616,2.0,0.0,4.0,0.0,18.0,0.0,0,0,0,0,1,1,1,0,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6114,68.04,5.0,79.83400000000002,17.0,76.81352941176465,72.0,77.49097222222227,0.0,0.0,3.0,0.0,11.0,0.0,0,0,0,0,1,0,1,1,1,0,1,0,1,1,1,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
6115,80.54,4.0,52.40500000000003,21.0,58.503809523809466,102.0,62.00068627450982,1.0,0.0,4.0,0.0,28.0,0.0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
6116,13.32,3.0,19.039999999999996,20.0,24.020999999999972,84.0,27.330476190476176,0.0,0.0,4.0,0.0,16.0,0.0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
6117,94.0,3.0,98.14999999999998,10.0,96.71800000000002,38.0,87.63210526315791,1.0,0.0,5.0,0.0,21.0,0.0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
6118,9.13,2.0,14.020000000000003,6.0,10.239999999999997,36.0,8.25666666666667,2.0,0.0,5.0,0.0,22.0,0.0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
6119,18.63,3.0,28.6633333333333,15.0,32.26533333333332,65.0,34.26092307692308,0.0,0.0,5.0,0.0,14.0,0.0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
6120,52.16,1.0,52.159999999999926,20.0,36.96099999999992,89.0,41.29662921348315,2.0,0.0,4.0,0.0,25.0,0.0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
6121,67.38,3.0,58.14000000000002,11.0,54.90090909090909,53.0,45.38150943396228,2.0,0.0,8.0,0.0,20.0,0.0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
6122,82.21,2.0,89.19000000000003,8.0,59.00249999999997,26.0,60.043461538461536,1.0,0.0,5.0,0.0,21.0,0.0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
6123,88.56,2.0,100.82,19.0,81.39210526315789,69.0,72.46536231884059,2.0,0.0,5.0,0.0,23.0,0.0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
6124,47.34,3.0,69.4366666666668,28.0,62.38285714285712,115.0,66.71843478260867,0.0,0.0,4.0,0.0,21.0,0.0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6125,3.5,2.0,5.0650000000000075,11.0,6.533636363636364,61.0,5.738852459016395,1.0,0.0,7.0,0.14285714285714285,28.0,0.03571428571428571,0,0,0,0,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
6126,3.32,4.0,10.574999999999994,22.0,9.473636363636352,115.0,10.621826086956519,0.0,0.0,3.0,0.0,13.0,0.0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,1,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6127,41.78,1.0,41.78,10.0,40.92199999999999,39.0,43.664102564102585,1.0,0.0,4.0,0.0,28.0,0.0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
6128,75.05,8.0,42.77624999999997,29.0,50.72000000000002,82.0,55.6098780487805,0.0,0.0,3.0,0.0,16.0,0.0,0,0,0,0,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
6129,12.18,7.0,83.93142857142858,22.0,83.05227272727276,98.0,83.53275510204081,1.0,0.0,8.0,0.0,36.0,0.0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
6130,99.45,7.0,80.81714285714281,26.0,82.1311538461538,88.0,77.08215909090907,0.0,0.0,5.0,0.0,20.0,0.0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
6131,93.54,5.0,72.17999999999998,31.0,85.44774193548389,121.0,85.01561983471089,1.0,0.0,4.0,0.0,21.0,0.0,0,0,0,0,1,1,1,0,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6132,11.01,6.0,26.17333333333332,27.0,29.515185185185185,110.0,30.868454545454522,1.0,0.0,5.0,0.0,22.0,0.0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
6133,48.06,3.0,31.94999999999999,24.0,37.55416666666668,72.0,33.67500000000001,4.0,0.0,7.0,0.0,21.0,0.0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6134,39.58,5.0,26.508000000000017,32.0,32.403124999999996,131.0,28.025725190839694,1.0,0.0,5.0,0.0,27.0,0.0,0,0,0,0,1,1,1,0,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6135,82.35,5.0,82.602,23.0,108.20608695652164,78.0,111.19948717948725,0.0,0.0,2.0,0.0,9.0,0.0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0
6136,21.29,2.0,25.265000000000022,18.0,27.863333333333333,92.0,25.500652173913046,1.0,0.0,3.0,0.0,18.0,0.0,0,0,0,0,1,0,1,1,1,0,1,0,1,1,1,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
6137,44.08,8.0,39.568750000000016,38.0,37.09473684210525,142.0,40.40133802816899,0.0,0.0,7.0,0.0,26.0,0.0,0,0,0,0,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6138,22.74,1.0,22.740000000000006,5.0,18.822000000000006,31.0,23.628709677419348,0.0,0.0,2.0,0.0,9.0,0.0,0,0,0,0,1,0,1,1,1,0,1,0,1,0,1,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0
6139,135.37,1.0,135.37,1.0,135.3699999999999,9.0,107.76111111111113,0.0,0.0,3.0,0.0,9.0,0.0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0
6140,21.73,4.0,64.2575,17.0,68.64176470588234,65.0,69.2252307692308,3.0,0.0,4.0,0.0,10.0,0.0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6141,6.61,2.0,30.369999999999987,7.0,36.93999999999999,37.0,38.11216216216218,1.0,0.0,4.0,0.0,17.0,0.0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
6142,41.19,6.0,58.82166666666666,24.0,56.40999999999991,122.0,45.87893442622947,0.0,0.0,3.0,0.0,24.0,0.0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6143,63.21,2.0,69.1849999999999,13.0,51.38923076923075,84.0,51.38547619047623,1.0,0.0,10.0,0.0,26.0,0.0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
6144,21.02,1.0,21.02000000000017,14.0,69.80428571428574,49.0,84.65081632653059,0.0,0.0,7.0,0.0,26.0,0.0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
6145,32.02,2.0,41.76000000000005,10.0,60.63099999999996,59.0,57.00101694915259,3.0,0.0,8.0,0.0,31.0,0.0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6146,32.52,2.0,52.284999999999684,10.0,88.30799999999999,94.0,94.81074468085096,1.0,0.0,5.0,0.0,17.0,0.0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
6147,13.02,1.0,13.019999999999914,13.0,93.13076923076927,70.0,86.20885714285713,2.0,0.0,7.0,0.0,20.0,0.0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
6148,32.24,2.0,64.63499999999998,18.0,67.87944444444446,61.0,64.37180327868849,1.0,0.0,2.0,0.0,16.0,0.0,0,0,0,0,1,0,1,1,1,0,1,0,1,1,1,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
