,TX_AMOUNT,CUSTOMER_ID_NB_TX_1DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW,CUSTOMER_ID_NB_TX_7DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW,CUSTOMER_ID_NB_TX_30DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW,TERMINAL_ID_NB_TX_1DAY_WINDOW,TERMINAL_ID_RISK_1DAY_WINDOW,TERMINAL_ID_NB_TX_7DAY_WINDOW,TERMINAL_ID_RISK_7DAY_WINDOW,TERMINAL_ID_NB_TX_30DAY_WINDOW,TERMINAL_ID_RISK_30DAY_WINDOW,TX_DURING_WEEKEND,TX_DURING_NIGHT,TX_FRAUD,TX_AMOUNT>220.29,CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW>220.35,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=37.50,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW>195.65,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=112.50,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW<=118.95,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=9.50,TERMINAL_ID_RISK_1DAY_WINDOW<=0.75,TERMINAL_ID_RISK_7DAY_WINDOW<=0.29,TERMINAL_ID_NB_TX_30DAY_WINDOW<=36.50,TERMINAL_ID_RISK_30DAY_WINDOW<=0.14,TERMINAL_ID_NB_TX_7DAY_WINDOW<=2.50,TERMINAL_ID_NB_TX_1DAY_WINDOW>1.50,TX_DURING_NIGHT<=0.50,"TX_AMOUNT<=220.29,CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW<=202.00","TX_AMOUNT<=220.29,TERMINAL_ID_RISK_1DAY_WINDOW<=0.75","TX_AMOUNT<=220.29,TERMINAL_ID_RISK_7DAY_WINDOW<=0.29","TX_AMOUNT<=220.29,TERMINAL_ID_RISK_30DAY_WINDOW<=0.14","CUSTOMER_ID_NB_TX_7DAY_WINDOW>37.50,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=9.50","CUSTOMER_ID_NB_TX_1DAY_WINDOW>9.50,TERMINAL_ID_NB_TX_1DAY_WINDOW<=0.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=6.00","CUSTOMER_ID_NB_TX_1DAY_WINDOW>9.50,TERMINAL_ID_NB_TX_7DAY_WINDOW<=5.50","TERMINAL_ID_RISK_7DAY_WINDOW>0.29,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=5.50","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW<=220.35,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW<=195.65","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW<=220.35,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW<=119.66","CUSTOMER_ID_NB_TX_7DAY_WINDOW>37.50,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=119.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=29.50","CUSTOMER_ID_NB_TX_7DAY_WINDOW>37.50,TERMINAL_ID_NB_TX_7DAY_WINDOW<=4.50","TERMINAL_ID_RISK_7DAY_WINDOW>0.29,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=29.00","CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW<=195.65,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=68.50","CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW<=195.65,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW<=119.66","CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW<=195.65,TERMINAL_ID_NB_TX_1DAY_WINDOW<=0.50","CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW<=195.65,TERMINAL_ID_NB_TX_7DAY_WINDOW<=3.00","CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW<=195.65,TERMINAL_ID_NB_TX_30DAY_WINDOW<=11.00","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=106.50","TERMINAL_ID_RISK_7DAY_WINDOW>0.29,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=107.50","TERMINAL_ID_NB_TX_30DAY_WINDOW>36.50,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=112.50","CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW>118.95,TERMINAL_ID_NB_TX_7DAY_WINDOW<=8.00","CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW>118.95,TERMINAL_ID_NB_TX_30DAY_WINDOW<=34.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TERMINAL_ID_NB_TX_1DAY_WINDOW<=1.50","TERMINAL_ID_RISK_7DAY_WINDOW>0.29,TERMINAL_ID_NB_TX_1DAY_WINDOW<=1.50","TERMINAL_ID_NB_TX_1DAY_WINDOW<=1.50,TX_DURING_NIGHT<=0.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TERMINAL_ID_NB_TX_7DAY_WINDOW<=6.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TERMINAL_ID_RISK_7DAY_WINDOW<=0.29","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TERMINAL_ID_NB_TX_30DAY_WINDOW<=15.00","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TERMINAL_ID_RISK_30DAY_WINDOW<=0.11","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TX_DURING_NIGHT<=0.50","TERMINAL_ID_RISK_7DAY_WINDOW>0.29,TERMINAL_ID_NB_TX_7DAY_WINDOW<=3.50","TERMINAL_ID_RISK_7DAY_WINDOW>0.29,TERMINAL_ID_NB_TX_30DAY_WINDOW<=12.50","TERMINAL_ID_NB_TX_30DAY_WINDOW>36.50,TX_DURING_NIGHT<=0.50"
4102,52.42,2.0,88.87,5.0,79.49,13.0,87.92846153846156,1.0,0.0,10.0,0.0,28.0,0.0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4103,91.19,8.0,94.53625,26.0,70.29346153846159,116.0,62.00275862068965,1.0,0.0,5.0,0.0,25.0,0.0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4104,15.26,5.0,15.271999999999988,24.0,12.349999999999993,115.0,11.858521739130444,2.0,0.0,6.0,0.0,23.0,0.0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4105,95.82,4.0,85.04499999999996,20.0,90.86099999999996,121.0,100.3442975206611,0.0,0.0,4.0,0.0,27.0,0.0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4106,42.14,4.0,90.09750000000001,22.0,87.79818181818186,65.0,83.31015384615384,1.0,0.0,7.0,0.0,26.0,0.0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4107,13.38,2.0,10.174999999999997,10.0,8.556999999999997,34.0,8.372352941176468,0.0,0.0,1.0,0.0,6.0,0.0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4108,93.61,4.0,73.17499999999998,33.0,62.98969696969698,106.0,73.15490566037735,0.0,0.0,2.0,0.0,20.0,0.0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4109,23.97,3.0,72.44666666666663,12.0,69.74666666666666,51.0,71.4152941176471,1.0,0.0,6.0,0.0,23.0,0.0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4110,92.05,5.0,88.17200000000004,25.0,79.2084,97.0,80.26845360824743,0.0,0.0,5.0,0.0,16.0,0.0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4111,128.87,2.0,83.27999999999994,20.0,54.23649999999999,103.0,61.42524271844658,1.0,0.0,3.0,0.0,17.0,0.0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4112,50.65,1.0,50.650000000000006,3.0,32.109999999999985,17.0,46.888823529411766,0.0,0.0,3.0,0.0,17.0,0.0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4113,15.74,7.0,12.382857142857143,19.0,12.542105263157897,100.0,12.06100000000001,3.0,0.0,6.0,0.0,25.0,0.0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4114,93.66,3.0,117.42666666666666,9.0,108.60111111111107,64.0,87.4615625,1.0,0.0,5.0,0.0,19.0,0.0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4115,74.06,4.0,69.69500000000006,26.0,64.42115384615386,93.0,72.1779569892473,1.0,0.0,6.0,0.0,19.0,0.0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4116,18.51,2.0,10.504999999999997,11.0,10.825454545454546,61.0,10.138688524590169,1.0,0.0,4.0,0.0,21.0,0.0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4117,69.53,2.0,42.01000000000014,15.0,51.37466666666666,67.0,69.00268656716419,0.0,0.0,4.0,0.0,21.0,0.0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4118,12.12,3.0,7.786666666666662,27.0,8.905185185185188,114.0,9.140350877192983,0.0,0.0,2.0,0.0,17.0,0.0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4119,173.17,2.0,142.73499999999984,24.0,99.60333333333334,99.0,90.99060606060605,1.0,0.0,5.0,0.0,27.0,0.0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4120,28.21,3.0,53.46000000000003,7.0,49.48142857142866,40.0,51.69199999999999,2.0,0.0,6.0,0.0,28.0,0.0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4121,46.79,2.0,40.014999999999986,8.0,26.28000000000002,53.0,24.477547169811317,0.0,0.0,5.0,0.0,21.0,0.0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4122,98.57,3.0,100.18333333333324,17.0,77.43882352941175,58.0,65.31775862068967,0.0,0.0,4.0,0.0,12.0,0.0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4123,121.58,2.0,68.43000000000015,16.0,74.15499999999997,66.0,86.18969696969695,1.0,0.0,4.0,0.0,16.0,0.0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4124,40.72,4.0,30.752499999999998,11.0,30.49818181818182,31.0,26.88064516129032,1.0,0.0,5.0,0.0,26.0,0.0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4125,8.52,6.0,8.128333333333329,30.0,8.406666666666663,113.0,8.119026548672563,1.0,0.0,8.0,0.0,30.0,0.03333333333333333,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4126,81.69,5.0,102.78199999999995,26.0,88.64307692307699,92.0,78.77902173913043,1.0,0.0,5.0,0.0,13.0,0.0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4127,12.52,3.0,13.533333333333331,21.0,11.840952380952375,96.0,11.93166666666667,0.0,0.0,4.0,0.0,18.0,0.0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4128,12.29,1.0,12.290000000000006,12.0,10.355000000000002,73.0,10.13027397260274,0.0,0.0,5.0,0.0,22.0,0.0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4129,30.48,1.0,30.479999999999993,25.0,28.1748,104.0,27.222019230769224,0.0,0.0,5.0,0.0,16.0,0.0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4130,105.81,4.0,130.48749999999995,26.0,95.15115384615379,83.0,95.31795180722887,0.0,0.0,6.0,0.0,25.0,0.0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4131,13.74,7.0,11.284285714285714,25.0,13.2952,88.0,13.651022727272716,0.0,0.0,1.0,0.0,14.0,0.0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4132,53.97,4.0,63.65749999999999,23.0,50.935217391304334,100.0,49.399400000000036,0.0,0.0,3.0,0.0,16.0,0.0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4133,10.2,1.0,10.19999999999996,16.0,12.028124999999992,47.0,12.971489361702124,1.0,0.0,7.0,0.0,25.0,0.0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4134,15.73,4.0,31.352499999999996,22.0,40.66545454545454,76.0,39.02000000000003,0.0,0.0,3.0,0.0,19.0,0.0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4135,74.66,3.0,41.98,22.0,44.77999999999997,113.0,50.59584070796456,2.0,0.0,6.0,0.0,20.0,0.0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4136,22.82,2.0,30.32000000000009,18.0,88.45111111111109,89.0,88.75415730337075,1.0,0.0,8.0,0.0,33.0,0.0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4137,99.45,2.0,105.29999999999987,23.0,80.06043478260862,108.0,88.92064814814812,0.0,0.0,4.0,0.0,33.0,0.0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4138,41.64,2.0,52.040000000000006,15.0,47.708666666666694,43.0,48.76790697674417,0.0,0.0,5.0,0.0,15.0,0.0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4139,79.02,5.0,61.715999999999994,15.0,74.55266666666667,55.0,76.60981818181813,0.0,0.0,2.0,0.0,16.0,0.0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4140,10.31,1.0,10.309999999999995,20.0,11.91,83.0,10.633855421686741,1.0,0.0,9.0,0.1111111111111111,27.0,0.037037037037037035,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4141,89.1,3.0,95.05333333333336,21.0,79.76571428571432,94.0,87.05510638297878,1.0,0.0,5.0,0.0,17.0,0.0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4142,1.42,5.0,56.79599999999995,19.0,73.65000000000002,101.0,74.49207920792075,0.0,0.0,5.0,0.2,20.0,0.05,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4143,89.03,3.0,72.39666666666672,26.0,59.12923076923074,108.0,59.42379629629621,0.0,0.0,6.0,0.0,20.0,0.0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4144,116.84,3.0,105.69666666666677,17.0,115.13882352941165,96.0,98.05531249999994,0.0,0.0,5.0,0.0,28.0,0.0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4145,87.52,3.0,86.2933333333334,15.0,71.21866666666666,49.0,77.76081632653056,0.0,0.0,4.0,0.0,15.0,0.0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4146,86.59,4.0,87.24499999999995,15.0,83.44533333333325,98.0,89.41887755102039,1.0,0.0,7.0,0.0,31.0,0.0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4147,42.11,7.0,76.38000000000001,19.0,64.48421052631582,89.0,66.20235955056175,0.0,0.0,1.0,0.0,5.0,0.0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4148,39.84,4.0,38.710000000000015,18.0,48.80722222222218,83.0,52.807590361445804,2.0,0.0,7.0,0.0,26.0,0.0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4149,4.75,2.0,3.594999999999998,18.0,8.860000000000003,74.0,8.896351351351353,0.0,0.0,6.0,0.0,22.0,0.0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4150,12.61,2.0,10.759999999999994,26.0,12.93038461538461,103.0,13.269223300970873,0.0,0.0,4.0,0.0,25.0,0.0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4151,73.0,1.0,73.0,2.0,58.38499999999997,7.0,44.535714285714285,0.0,0.0,4.0,0.0,16.0,0.0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4152,16.95,5.0,19.805999999999997,21.0,18.259047619047628,88.0,18.23147727272727,1.0,0.0,2.0,0.0,8.0,0.0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4153,36.89,2.0,31.069999999999975,30.0,28.661333333333324,105.0,30.35971428571429,0.0,0.0,2.0,0.0,24.0,0.0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4154,122.55,4.0,119.82499999999993,25.0,78.99879999999997,90.0,74.09555555555556,1.0,0.0,10.0,0.0,26.0,0.0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4155,98.44,4.0,65.83750000000013,26.0,91.98884615384608,119.0,91.46663865546218,1.0,0.0,4.0,0.0,16.0,0.0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4156,85.62,4.0,133.39749999999978,22.0,89.66045454545461,94.0,93.59744680851064,1.0,0.0,9.0,0.1111111111111111,33.0,0.030303030303030304,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4157,19.73,2.0,51.714999999999925,28.0,51.14571428571433,119.0,50.32781512605037,1.0,0.0,2.0,0.0,23.0,0.0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4158,40.17,3.0,48.04999999999996,21.0,35.71857142857138,112.0,34.782767857142865,0.0,0.0,5.0,0.0,20.0,0.0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4159,64.86,6.0,40.10500000000002,31.0,38.06193548387097,113.0,38.383982300884945,2.0,0.0,7.0,0.0,32.0,0.0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4160,79.01,5.0,88.92800000000003,11.0,72.48000000000003,40.0,75.00699999999999,2.0,0.0,8.0,0.0,29.0,0.0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4161,88.15,4.0,58.42749999999993,22.0,67.60454545454542,105.0,59.16342857142856,1.0,0.0,3.0,0.0,13.0,0.0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4162,12.83,4.0,20.332500000000003,27.0,21.677037037037046,76.0,21.66815789473684,0.0,0.0,3.0,0.0,12.0,0.0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4163,28.69,1.0,28.690000000000044,11.0,21.18454545454546,71.0,25.375492957746484,0.0,0.0,8.0,0.0,25.0,0.0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4164,77.71,2.0,80.29499999999999,2.0,80.29499999999996,18.0,114.83333333333331,0.0,0.0,5.0,0.0,21.0,0.0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
