,TX_AMOUNT,CUSTOMER_ID_NB_TX_1DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW,CUSTOMER_ID_NB_TX_7DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW,CUSTOMER_ID_NB_TX_30DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW,TERMINAL_ID_NB_TX_1DAY_WINDOW,TERMINAL_ID_RISK_1DAY_WINDOW,TERMINAL_ID_NB_TX_7DAY_WINDOW,TERMINAL_ID_RISK_7DAY_WINDOW,TERMINAL_ID_NB_TX_30DAY_WINDOW,TERMINAL_ID_RISK_30DAY_WINDOW,TX_DURING_WEEKEND,TX_DURING_NIGHT,TX_FRAUD,TX_AMOUNT>220.25,CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW>237.50,CUSTOMER_ID_NB_TX_7DAY_WINDOW>8.50,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW>196.84,CUSTOMER_ID_NB_TX_30DAY_WINDOW>70.50,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW<=107.80,CUSTOMER_ID_NB_TX_1DAY_WINDOW>2.50,TERMINAL_ID_RISK_1DAY_WINDOW<=0.75,TERMINAL_ID_RISK_7DAY_WINDOW<=0.55,TERMINAL_ID_NB_TX_30DAY_WINDOW<=49.50,TERMINAL_ID_RISK_30DAY_WINDOW<=0.09,TERMINAL_ID_NB_TX_7DAY_WINDOW>5.50,TERMINAL_ID_NB_TX_1DAY_WINDOW<=0.50,TX_DURING_NIGHT<=0.50,"TX_AMOUNT<=220.25,TERMINAL_ID_RISK_1DAY_WINDOW<=0.75","TX_AMOUNT<=220.25,TERMINAL_ID_RISK_7DAY_WINDOW<=0.55","TX_AMOUNT<=220.25,TERMINAL_ID_RISK_30DAY_WINDOW<=0.09","CUSTOMER_ID_NB_TX_1DAY_WINDOW<=2.50,TERMINAL_ID_NB_TX_1DAY_WINDOW<=1.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=8.50","CUSTOMER_ID_NB_TX_1DAY_WINDOW<=2.50,TERMINAL_ID_NB_TX_7DAY_WINDOW<=5.50","TERMINAL_ID_NB_TX_30DAY_WINDOW>49.50,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=3.50","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW<=237.50,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW<=196.84","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW<=237.50,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=26.50","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW<=237.50,TERMINAL_ID_NB_TX_1DAY_WINDOW<=1.50","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW<=237.50,TERMINAL_ID_RISK_1DAY_WINDOW<=0.75","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW<=237.50,TERMINAL_ID_NB_TX_7DAY_WINDOW<=5.50","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW<=237.50,TERMINAL_ID_RISK_7DAY_WINDOW<=0.55","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW<=237.50,TERMINAL_ID_RISK_30DAY_WINDOW<=0.09","CUSTOMER_ID_NB_TX_7DAY_WINDOW<=8.50,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=34.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=33.50","TERMINAL_ID_NB_TX_30DAY_WINDOW>49.50,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=19.00","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW<=196.84","CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW<=196.84,TERMINAL_ID_RISK_7DAY_WINDOW<=0.55","CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW<=196.84,TERMINAL_ID_RISK_30DAY_WINDOW<=0.09","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=18.50","TERMINAL_ID_NB_TX_30DAY_WINDOW>49.50,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=96.50","TERMINAL_ID_RISK_30DAY_WINDOW>0.09,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=15.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW<=13.06","TERMINAL_ID_NB_TX_30DAY_WINDOW>49.50,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW<=81.33","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TERMINAL_ID_NB_TX_1DAY_WINDOW<=1.50","TERMINAL_ID_NB_TX_7DAY_WINDOW<=5.50,TERMINAL_ID_NB_TX_1DAY_WINDOW<=0.50","TERMINAL_ID_RISK_7DAY_WINDOW>0.55,TERMINAL_ID_NB_TX_1DAY_WINDOW<=0.50","TERMINAL_ID_NB_TX_30DAY_WINDOW>49.50,TERMINAL_ID_NB_TX_1DAY_WINDOW<=1.00","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TERMINAL_ID_NB_TX_7DAY_WINDOW<=1.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TERMINAL_ID_RISK_7DAY_WINDOW<=0.55","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TERMINAL_ID_NB_TX_30DAY_WINDOW<=13.00","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TERMINAL_ID_RISK_30DAY_WINDOW<=0.08","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TX_DURING_NIGHT<=0.50","TERMINAL_ID_NB_TX_30DAY_WINDOW>49.50,TERMINAL_ID_NB_TX_7DAY_WINDOW<=9.50","TERMINAL_ID_NB_TX_30DAY_WINDOW>49.50,TX_DURING_NIGHT<=0.50"
2032,39.49,2.0,34.35499999999999,11.0,33.89818181818185,60.0,34.776333333333355,0.0,0.0,3.0,0.0,16.0,0.0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2033,14.28,2.0,13.260000000000048,15.0,16.05933333333333,88.0,13.618409090909086,1.0,0.0,3.0,0.0,19.0,0.0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,0,0,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2034,104.6,3.0,74.86333333333336,15.0,66.20733333333334,73.0,75.14616438356165,0.0,0.0,4.0,0.0,14.0,0.0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2035,8.58,4.0,5.312500000000002,23.0,5.676521739130439,110.0,5.3783636363636385,1.0,0.0,2.0,0.0,18.0,0.0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2036,36.0,5.0,23.643999999999984,13.0,36.74384615384618,63.0,35.73777777777778,0.0,0.0,1.0,0.0,14.0,0.0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2037,44.82,5.0,37.09400000000004,21.0,47.142857142857146,68.0,51.609411764705925,0.0,0.0,1.0,0.0,16.0,0.0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2038,51.24,3.0,76.75666666666672,23.0,81.33434782608694,105.0,70.0250476190476,2.0,0.0,5.0,0.0,13.0,0.0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2039,75.85,3.0,68.83666666666674,18.0,74.26222222222219,74.0,71.80175675675676,0.0,0.0,3.0,0.0,19.0,0.0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2040,41.58,4.0,44.90250000000012,18.0,59.11888888888888,78.0,67.44230769230766,0.0,0.0,3.0,0.0,17.0,0.0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2041,105.78,3.0,74.29999999999993,13.0,46.606923076923074,48.0,60.60875000000001,1.0,0.0,7.0,0.0,23.0,0.0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2042,17.22,6.0,14.158333333333339,31.0,14.509999999999994,119.0,13.605546218487394,0.0,0.0,4.0,0.0,10.0,0.0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2043,82.57,1.0,82.57000000000002,10.0,68.20299999999997,30.0,69.36099999999998,0.0,0.0,4.0,0.0,11.0,0.0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2044,28.77,2.0,47.79499999999998,20.0,40.63550000000001,102.0,36.61039215686274,0.0,0.0,3.0,0.0,19.0,0.0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2045,72.55,5.0,83.51200000000003,20.0,77.08450000000006,64.0,86.375625,1.0,0.0,9.0,0.0,32.0,0.0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2046,8.53,5.0,5.305999999999999,19.0,4.909473684210532,95.0,5.320526315789472,1.0,0.0,3.0,0.0,15.0,0.0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2047,10.7,6.0,13.040000000000019,26.0,14.973076923076928,107.0,16.78168224299064,0.0,0.0,3.0,0.0,15.0,0.0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2048,26.68,3.0,33.88666666666668,19.0,30.4136842105263,72.0,30.788611111111102,1.0,0.0,3.0,0.0,8.0,0.0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2049,71.45,4.0,52.872499999999874,21.0,67.2585714285715,97.0,75.23577319587622,1.0,0.0,7.0,0.0,20.0,0.0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,18.61,2.0,26.955000000000013,8.0,44.84875000000001,40.0,35.8115,0.0,0.0,8.0,0.0,29.0,0.0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2051,92.15,2.0,54.04499999999998,9.0,52.43555555555557,40.0,50.0625,0.0,0.0,4.0,0.0,21.0,0.0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2052,63.77,2.0,82.67000000000002,10.0,100.375,35.0,94.338,2.0,0.0,5.0,0.0,12.0,0.0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0,0,1,1,1,1,0,0,1,0,1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2053,10.69,2.0,8.53500000000001,28.0,9.723928571428571,106.0,9.390754716981139,1.0,0.0,2.0,0.0,22.0,0.0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,0,0,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2054,86.22,3.0,86.32666666666664,12.0,87.61166666666666,45.0,96.99422222222222,1.0,0.0,5.0,0.0,21.0,0.0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2055,34.3,2.0,23.724999999999987,8.0,31.453749999999992,25.0,26.18599999999999,0.0,0.0,3.0,0.0,29.0,0.0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2056,79.34,3.0,94.93333333333324,16.0,107.66812499999997,73.0,105.45452054794518,0.0,0.0,4.0,0.0,25.0,0.0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2057,10.37,4.0,11.990000000000004,14.0,13.857142857142858,61.0,15.732131147540976,0.0,0.0,9.0,0.0,25.0,0.0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2058,89.6,2.0,87.11999999999999,15.0,76.35466666666672,71.0,73.6091549295775,3.0,0.0,7.0,0.0,21.0,0.0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2059,6.6,5.0,7.371999999999998,18.0,8.721111111111108,64.0,10.156250000000005,0.0,0.0,0.0,0.0,13.0,0.0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2060,51.67,1.0,51.66999999999999,2.0,33.185,15.0,26.538,1.0,0.0,5.0,0.0,17.0,0.0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2061,66.37,3.0,63.55666666666671,11.0,75.72727272727265,65.0,70.12815384615388,0.0,0.0,2.0,0.0,20.0,0.0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2062,72.97,1.0,72.96999999999991,19.0,58.13315789473682,71.0,48.88746478873238,1.0,0.0,4.0,0.0,21.0,0.0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,0,0,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2063,38.37,3.0,45.62666666666663,19.0,42.186842105263146,75.0,39.7176,1.0,0.0,6.0,0.0,19.0,0.0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2064,84.51,1.0,84.51,3.0,63.61666666666667,8.0,63.05000000000001,0.0,0.0,6.0,0.0,27.0,0.0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2065,31.71,1.0,31.709999999999994,5.0,47.54800000000001,23.0,36.798260869565226,0.0,0.0,3.0,0.0,20.0,0.0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2066,46.83,3.0,55.7666666666667,20.0,66.45500000000001,74.0,63.33216216216215,3.0,0.0,5.0,0.0,27.0,0.0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2067,97.63,3.0,47.676666666666705,23.0,53.5313043478261,90.0,54.24944444444445,0.0,0.0,1.0,0.0,8.0,0.0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2068,105.52,3.0,76.73999999999995,22.0,91.015,99.0,75.15707070707069,1.0,0.0,6.0,0.0,13.0,0.0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2069,88.38,3.0,68.26666666666655,22.0,96.0063636363635,121.0,88.6652066115703,0.0,0.0,2.0,0.0,18.0,0.0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2070,103.86,6.0,70.60499999999996,20.0,69.4,95.0,64.43421052631574,2.0,0.0,7.0,0.0,18.0,0.05555555555555555,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2071,20.51,8.0,11.683750000000002,34.0,10.605,125.0,9.389039999999998,0.0,0.0,1.0,0.0,15.0,0.0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2072,13.7,3.0,19.000000000000004,27.0,16.94111111111111,99.0,17.593131313131313,1.0,0.0,4.0,0.0,18.0,0.0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2073,74.67,7.0,72.60428571428567,29.0,70.60275862068966,105.0,71.76390476190477,2.0,0.0,9.0,0.0,26.0,0.0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2074,149.02,4.0,125.65000000000009,29.0,87.67724137931035,92.0,83.2304347826087,1.0,0.0,6.0,0.0,25.0,0.0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2075,71.74,1.0,71.73999999999994,2.0,52.60500000000008,25.0,45.98200000000003,0.0,0.0,4.0,0.0,21.0,0.0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2076,34.29,3.0,34.92666666666667,6.0,31.406666666666663,25.0,30.87,1.0,0.0,6.0,0.0,19.0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2077,18.65,4.0,18.142500000000005,14.0,18.59,51.0,19.889215686274508,0.0,0.0,5.0,0.0,14.0,0.0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2078,41.32,2.0,60.32999999999994,14.0,50.92857142857137,82.0,57.04158536585365,0.0,0.0,3.0,0.0,24.0,0.0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2079,49.39,2.0,76.02000000000001,16.0,88.17812500000001,78.0,95.39243589743587,0.0,0.0,3.0,0.0,26.0,0.0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2080,15.49,2.0,24.625000000000025,13.0,21.773846153846133,57.0,34.836140350877194,1.0,0.0,5.0,0.0,30.0,0.0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0,0,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2081,17.71,3.0,46.28666666666666,14.0,41.26928571428572,26.0,41.66499999999999,0.0,0.0,7.0,0.14285714285714285,29.0,0.034482758620689655,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2082,23.41,3.0,16.036666666666733,19.0,27.383157894736872,98.0,27.880816326530628,0.0,0.0,0.0,0.0,23.0,0.0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2083,70.75,5.0,64.042,19.0,79.98789473684212,62.0,75.28048387096777,0.0,0.0,4.0,0.0,28.0,0.0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2084,18.02,3.0,10.583333333333377,23.0,17.34695652173914,109.0,16.718073394495423,0.0,0.0,5.0,0.0,16.0,0.0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2085,49.48,2.0,54.60500000000005,19.0,28.424736842105272,86.0,31.57872093023252,0.0,0.0,5.0,0.0,18.0,0.0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2086,87.77,3.0,126.88666666666671,19.0,76.61947368421055,86.0,66.64546511627906,2.0,0.0,9.0,0.0,37.0,0.0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2087,6.97,1.0,6.97,3.0,8.196666666666667,15.0,8.848666666666668,0.0,0.0,3.0,0.0,23.0,0.0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2088,9.65,2.0,21.629999999999985,17.0,44.367647058823515,73.0,39.147808219178074,1.0,0.0,7.0,0.0,33.0,0.0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2089,8.8,6.0,11.381666666666666,32.0,11.108437499999994,107.0,10.743551401869158,2.0,0.0,4.0,0.0,19.0,0.0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2090,79.51,3.0,111.47666666666673,10.0,102.54499999999999,43.0,94.29534883720927,0.0,0.0,5.0,0.0,18.0,0.0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2091,54.45,3.0,74.08666666666664,8.0,85.23125,12.0,105.29750000000001,0.0,0.0,4.0,0.0,26.0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2092,31.2,1.0,31.20000000000002,7.0,26.190000000000005,29.0,22.800689655172416,1.0,0.0,4.0,0.0,14.0,0.0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2093,93.18,3.0,109.16000000000001,14.0,83.27000000000001,61.0,89.9068852459017,0.0,0.0,4.0,0.0,18.0,0.0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2094,131.06,5.0,90.94200000000004,30.0,94.74799999999998,103.0,80.54533980582526,0.0,0.0,7.0,0.0,29.0,0.0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
