,TX_AMOUNT,CUSTOMER_ID_NB_TX_1DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW,CUSTOMER_ID_NB_TX_7DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW,CUSTOMER_ID_NB_TX_30DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW,TERMINAL_ID_NB_TX_1DAY_WINDOW,TERMINAL_ID_RISK_1DAY_WINDOW,TERMINAL_ID_NB_TX_7DAY_WINDOW,TERMINAL_ID_RISK_7DAY_WINDOW,TERMINAL_ID_NB_TX_30DAY_WINDOW,TERMINAL_ID_RISK_30DAY_WINDOW,TX_DURING_WEEKEND,TX_DURING_NIGHT,TX_FRAUD,TX_AMOUNT>219.46,CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW<=213.64,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=1.50,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW<=169.23,CUSTOMER_ID_NB_TX_30DAY_WINDOW>4.50,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW<=102.19,CUSTOMER_ID_NB_TX_1DAY_WINDOW>5.50,TERMINAL_ID_RISK_7DAY_WINDOW<=0.92,TERMINAL_ID_NB_TX_30DAY_WINDOW>6.50,TERMINAL_ID_RISK_30DAY_WINDOW<=0.10,TERMINAL_ID_NB_TX_1DAY_WINDOW<=1.50,TERMINAL_ID_NB_TX_7DAY_WINDOW>6.50,TERMINAL_ID_RISK_1DAY_WINDOW<=0.17,TX_DURING_NIGHT<=0.50,"TX_AMOUNT<=219.46,CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW<=283.88","TX_AMOUNT<=219.46,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW<=169.64","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW>213.64,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=2.50","CUSTOMER_ID_NB_TX_1DAY_WINDOW<=5.50,TERMINAL_ID_NB_TX_1DAY_WINDOW<=1.50","CUSTOMER_ID_NB_TX_1DAY_WINDOW<=5.50,TERMINAL_ID_NB_TX_7DAY_WINDOW<=6.50","TERMINAL_ID_RISK_7DAY_WINDOW>0.92,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=2.50","TERMINAL_ID_NB_TX_30DAY_WINDOW<=6.50,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=1.50","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW>213.64,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=22.50","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW>213.64,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=94.50","CUSTOMER_ID_NB_TX_7DAY_WINDOW>1.50,TERMINAL_ID_NB_TX_1DAY_WINDOW<=0.50","CUSTOMER_ID_NB_TX_7DAY_WINDOW>1.50,TERMINAL_ID_NB_TX_7DAY_WINDOW<=1.50","TERMINAL_ID_RISK_7DAY_WINDOW>0.92,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=21.50","CUSTOMER_ID_NB_TX_7DAY_WINDOW>1.50,TERMINAL_ID_NB_TX_30DAY_WINDOW<=8.50","CUSTOMER_ID_NB_TX_30DAY_WINDOW<=4.50,TERMINAL_ID_NB_TX_7DAY_WINDOW<=1.50","TERMINAL_ID_RISK_7DAY_WINDOW>0.92,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=98.00","CUSTOMER_ID_NB_TX_30DAY_WINDOW<=4.50,TERMINAL_ID_NB_TX_30DAY_WINDOW<=7.00","TERMINAL_ID_NB_TX_7DAY_WINDOW<=6.50,TERMINAL_ID_NB_TX_1DAY_WINDOW<=1.50","TERMINAL_ID_RISK_7DAY_WINDOW>0.92,TERMINAL_ID_NB_TX_1DAY_WINDOW<=0.50","TERMINAL_ID_RISK_7DAY_WINDOW>0.92,TERMINAL_ID_RISK_1DAY_WINDOW<=0.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.17,TX_DURING_WEEKEND<=-2.00","TERMINAL_ID_RISK_1DAY_WINDOW>0.17,TX_DURING_NIGHT<=0.50","TERMINAL_ID_RISK_7DAY_WINDOW>0.92,TERMINAL_ID_NB_TX_7DAY_WINDOW<=3.00","TERMINAL_ID_RISK_7DAY_WINDOW>0.92,TERMINAL_ID_NB_TX_30DAY_WINDOW<=15.50","TERMINAL_ID_RISK_7DAY_WINDOW>0.92,TX_DURING_NIGHT<=0.50"
3395,57.15,4.0,96.52000000000005,12.0,77.70333333333333,52.0,68.9846153846154,0.0,0.0,7.0,0.0,14.0,0.0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3396,49.63,5.0,46.22999999999999,22.0,45.9204545454545,89.0,51.285505617977556,2.0,0.0,5.0,0.0,24.0,0.0,0,0,0,0,1,0,1,1,1,0,1,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3397,130.21,4.0,104.10999999999999,19.0,91.1836842105263,75.0,93.74146666666664,2.0,0.0,5.0,0.0,15.0,0.0,0,0,0,0,1,0,1,1,1,0,1,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3398,26.55,4.0,39.867499999999964,35.0,36.783142857142856,113.0,34.565132743362845,0.0,0.0,10.0,0.0,31.0,0.0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3399,64.41,2.0,74.88999999999997,15.0,54.81933333333334,59.0,56.74237288135594,2.0,0.0,6.0,0.0,25.0,0.0,0,0,0,0,1,0,1,1,1,0,1,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3400,24.52,4.0,27.79750000000003,18.0,41.31055555555557,67.0,38.354776119403,0.0,0.0,2.0,0.0,30.0,0.0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3401,121.51,2.0,86.46500000000006,10.0,113.16800000000003,33.0,99.9660606060606,1.0,0.0,3.0,0.0,18.0,0.0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3402,77.56,7.0,39.6857142857143,25.0,39.98959999999999,105.0,37.37,1.0,0.0,11.0,0.0,30.0,0.0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3403,39.09,4.0,34.834999999999994,26.0,29.731923076923064,96.0,30.361666666666647,0.0,0.0,3.0,0.0,24.0,0.0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3404,58.68,4.0,85.73250000000003,17.0,64.52000000000001,79.0,62.94594936708859,0.0,0.0,2.0,0.0,23.0,0.0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3405,58.18,3.0,53.476666666666745,13.0,51.60846153846151,71.0,48.4519718309859,0.0,0.0,4.0,0.25,19.0,0.05263157894736842,0,0,0,0,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3406,13.08,4.0,13.290000000000013,19.0,14.741052631578938,104.0,16.25644230769231,0.0,0.0,1.0,0.0,14.0,0.0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
3407,56.06,2.0,46.040000000000035,14.0,39.342857142857135,61.0,40.69524590163934,1.0,0.0,4.0,0.0,18.0,0.0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3408,32.06,5.0,21.628000000000004,23.0,20.19826086956522,99.0,18.816666666666666,0.0,0.0,7.0,0.0,30.0,0.0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3409,124.7,8.0,85.07249999999996,28.0,80.34357142857134,120.0,72.40383333333337,1.0,0.0,6.0,0.0,22.0,0.0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3410,54.64,5.0,48.125999999999976,17.0,43.94294117647062,79.0,49.27139240506328,0.0,0.0,5.0,0.0,23.0,0.0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3411,15.42,6.0,10.488333333333335,18.0,9.329999999999997,68.0,9.510441176470588,0.0,0.0,11.0,0.0,29.0,0.0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3412,50.96,3.0,58.063333333333304,23.0,71.65739130434783,73.0,69.72232876712332,1.0,0.0,6.0,0.0,20.0,0.0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3413,13.18,4.0,6.969999999999999,16.0,6.613124999999995,89.0,6.4017977528089896,1.0,0.0,4.0,0.0,13.0,0.0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3414,18.89,5.0,18.631999999999998,20.0,19.165500000000005,82.0,19.370731707317074,3.0,0.0,6.0,0.0,17.0,0.0,0,0,0,0,1,0,1,1,1,0,1,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3415,35.29,2.0,23.405000000000143,19.0,27.273157894736823,95.0,27.156736842105225,0.0,0.0,6.0,0.0,22.0,0.0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3416,0.51,2.0,5.084999999999998,6.0,10.406666666666661,39.0,10.692820512820516,0.0,0.0,6.0,0.0,22.0,0.0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3417,83.54,2.0,95.16499999999999,15.0,81.24466666666666,71.0,83.44521126760559,0.0,0.0,5.0,0.0,32.0,0.0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3418,46.64,2.0,48.949999999999974,9.0,78.65333333333336,45.0,80.30777777777776,1.0,0.0,3.0,0.0,15.0,0.0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3419,36.29,4.0,26.3275,24.0,25.69083333333334,92.0,24.2786956521739,0.0,0.0,4.0,0.0,24.0,0.0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3420,70.95,4.0,94.39999999999998,18.0,76.72722222222227,64.0,81.7164062499999,0.0,0.0,3.0,0.0,15.0,0.0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3421,44.59,4.0,30.135000000000012,17.0,40.491176470588236,111.0,37.140180180180174,0.0,0.0,2.0,0.0,25.0,0.0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3422,181.68,2.0,125.685,7.0,120.88428571428572,28.0,118.74928571428572,1.0,0.0,9.0,0.0,16.0,0.0,0,0,0,0,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3423,45.6,5.0,46.53000000000003,11.0,46.67727272727273,75.0,46.32346666666668,1.0,0.0,4.0,0.0,18.0,0.0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3424,10.5,4.0,22.85250000000004,23.0,20.515217391304354,94.0,21.50925531914895,2.0,0.0,7.0,0.0,30.0,0.03333333333333333,0,0,0,0,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3425,27.36,4.0,25.24249999999998,23.0,21.18695652173914,105.0,24.76638095238095,1.0,0.0,2.0,0.0,17.0,0.0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3426,4.25,7.0,52.77285714285712,32.0,63.02718749999996,116.0,68.18689655172412,1.0,0.0,8.0,0.0,25.0,0.0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3427,46.97,5.0,46.737999999999985,34.0,48.96882352941177,126.0,52.196587301587314,0.0,0.0,5.0,0.0,15.0,0.0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3428,10.3,4.0,20.460000000000004,17.0,36.67529411764703,57.0,40.07140350877196,0.0,0.0,3.0,0.0,19.0,0.0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3429,22.6,3.0,22.54666666666667,14.0,19.34571428571429,60.0,16.875833333333336,0.0,0.0,3.0,0.0,17.0,0.0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3430,40.01,3.0,29.196666666666687,32.0,27.215624999999985,120.0,26.038083333333365,0.0,0.0,4.0,0.0,22.0,0.0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3431,26.2,1.0,26.199999999999914,19.0,21.66842105263157,108.0,20.42583333333333,1.0,0.0,6.0,0.0,39.0,0.0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3432,17.19,3.0,30.623333333333367,25.0,23.09040000000001,100.0,22.07430000000001,1.0,0.0,9.0,0.0,24.0,0.0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3433,115.35,2.0,122.40500000000019,18.0,73.65055555555553,78.0,68.96397435897434,0.0,0.0,6.0,0.0,17.0,0.29411764705882354,0,0,0,0,1,0,1,1,1,0,1,1,0,1,0,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3434,120.26,5.0,113.52600000000007,23.0,77.10608695652165,96.0,82.75312500000003,0.0,0.0,1.0,0.0,13.0,0.0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
3435,26.31,4.0,47.57500000000003,33.0,42.60636363636364,116.0,41.30543103448279,0.0,0.0,4.0,0.0,18.0,0.0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3436,64.24,2.0,34.47500000000004,14.0,45.64071428571431,72.0,41.142361111111065,2.0,0.0,3.0,0.0,23.0,0.0,0,0,0,0,1,0,1,1,1,0,1,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3437,31.91,1.0,31.909999999999993,19.0,122.04947368421062,73.0,111.35273972602744,1.0,0.0,5.0,0.0,18.0,0.0,0,0,0,0,1,0,1,1,0,0,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3438,68.55,5.0,96.10599999999997,31.0,92.0619354838709,103.0,87.44883495145636,0.0,0.0,1.0,0.0,16.0,0.0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
3439,6.42,3.0,36.8433333333333,22.0,56.60363636363632,88.0,53.34534090909092,0.0,0.0,1.0,0.0,11.0,0.0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
3440,32.22,2.0,37.91,5.0,26.583999999999993,22.0,19.717272727272725,0.0,0.0,6.0,0.0,23.0,0.0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3441,51.24,5.0,68.674,31.0,60.99258064516126,114.0,56.868859649122754,0.0,0.0,2.0,0.0,12.0,0.0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3442,106.02,5.0,71.07199999999999,21.0,69.69285714285719,73.0,74.86958904109584,0.0,0.0,3.0,0.0,12.0,0.0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3443,110.17,4.0,129.355,21.0,116.10571428571431,99.0,109.69404040404032,0.0,0.0,6.0,0.0,26.0,0.0,0,0,0,0,1,0,1,1,0,0,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3444,18.14,3.0,24.97666666666666,17.0,22.0264705882353,63.0,22.83619047619048,1.0,0.0,5.0,0.0,20.0,0.0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3445,30.89,4.0,40.19749999999992,22.0,44.574545454545536,97.0,42.5059793814433,1.0,0.0,5.0,0.0,25.0,0.0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3446,94.47,5.0,61.603999999999964,24.0,58.287500000000016,85.0,64.61858823529406,0.0,0.0,5.0,0.0,23.0,0.0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3447,62.65,6.0,37.22333333333332,21.0,35.50190476190475,70.0,36.541000000000004,0.0,0.0,6.0,0.0,30.0,0.0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3448,0.68,3.0,5.806666666666662,15.0,5.493999999999999,61.0,5.349180327868847,0.0,0.0,4.0,0.0,24.0,0.0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3449,13.38,4.0,42.85499999999993,22.0,44.47681818181823,115.0,44.40573913043477,0.0,0.0,8.0,0.0,20.0,0.0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3450,26.63,2.0,27.45000000000004,14.0,32.185,81.0,31.82358024691358,1.0,0.0,5.0,0.0,24.0,0.0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3451,34.41,1.0,34.41000000000001,19.0,23.562105263157935,95.0,22.68242105263157,1.0,0.0,6.0,0.0,20.0,0.0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3452,24.8,1.0,24.799999999999937,13.0,40.55461538461538,66.0,42.89136363636365,1.0,0.0,10.0,0.0,23.0,0.0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3453,9.68,4.0,62.41000000000003,9.0,85.8677777777778,29.0,88.79275862068965,0.0,0.0,2.0,0.0,11.0,0.0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3454,40.71,6.0,83.79499999999994,32.0,75.05093750000007,125.0,73.98864000000009,2.0,0.0,6.0,0.0,17.0,0.0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3455,21.11,3.0,13.666666666666666,14.0,11.987142857142857,54.0,10.869999999999996,1.0,0.0,4.0,0.0,27.0,0.0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3456,25.7,5.0,18.936000000000014,23.0,17.744782608695644,91.0,17.52505494505495,1.0,0.0,2.0,0.0,13.0,0.0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3457,24.44,2.0,29.47,9.0,25.703333333333333,43.0,27.027209302325574,1.0,0.0,8.0,0.0,31.0,0.0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3458,29.42,1.0,29.419999999999952,7.0,52.47000000000002,31.0,48.06064516129032,0.0,0.0,3.0,0.0,15.0,0.0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3459,81.69,5.0,57.025999999999996,15.0,55.26933333333334,53.0,59.5971698113207,0.0,0.0,3.0,0.0,15.0,0.0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3460,3.81,2.0,18.085000000000015,19.0,34.58421052631581,79.0,38.351898734177205,0.0,0.0,1.0,0.0,22.0,0.0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
3461,34.62,3.0,32.60666666666668,28.0,31.69964285714287,101.0,31.03811881188116,3.0,0.0,7.0,0.0,19.0,0.0,0,0,0,0,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3462,40.82,2.0,34.13000000000005,16.0,35.14312500000001,52.0,37.96153846153846,1.0,0.0,6.0,0.0,22.0,0.0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3463,59.64,2.0,70.74999999999967,27.0,73.18814814814812,118.0,71.49059322033895,1.0,0.0,10.0,0.0,22.0,0.0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3464,28.98,3.0,30.829999999999988,23.0,22.94130434782611,78.0,22.37948717948719,0.0,0.0,4.0,0.0,16.0,0.0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3465,127.14,5.0,100.386,16.0,96.536875,61.0,97.1767213114754,2.0,0.0,5.0,0.0,18.0,0.0,0,0,0,0,1,0,1,1,1,0,1,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3466,9.21,7.0,8.69714285714286,33.0,8.57242424242424,121.0,8.297603305785124,1.0,0.0,8.0,0.0,27.0,0.0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3467,18.99,4.0,47.42250000000007,31.0,55.50387096774188,123.0,55.613495934959346,2.0,0.0,6.0,0.0,26.0,0.0,0,0,0,0,1,0,1,1,1,0,1,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3468,74.8,4.0,71.58250000000005,11.0,70.58636363636361,41.0,88.67390243902439,1.0,0.0,7.0,0.0,21.0,0.0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3469,80.67,5.0,52.821999999999925,23.0,51.90913043478263,123.0,49.73967479674793,0.0,0.0,4.0,0.0,24.0,0.0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3470,53.77,3.0,65.63666666666664,19.0,64.89263157894739,74.0,78.18540540540539,0.0,0.0,4.0,0.0,23.0,0.0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3471,30.06,5.0,64.05199999999998,26.0,60.42576923076923,110.0,53.62100000000004,1.0,0.0,5.0,0.0,24.0,0.0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3472,103.7,5.0,116.40800000000004,13.0,96.08076923076912,74.0,101.68324324324327,2.0,0.0,5.0,0.2,19.0,0.05263157894736842,0,0,0,0,1,0,1,1,1,0,1,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
