,TX_AMOUNT,CUSTOMER_ID_NB_TX_1DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW,CUSTOMER_ID_NB_TX_7DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW,CUSTOMER_ID_NB_TX_30DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW,TERMINAL_ID_NB_TX_1DAY_WINDOW,TERMINAL_ID_RISK_1DAY_WINDOW,TERMINAL_ID_NB_TX_7DAY_WINDOW,TERMINAL_ID_RISK_7DAY_WINDOW,TERMINAL_ID_NB_TX_30DAY_WINDOW,TERMINAL_ID_RISK_30DAY_WINDOW,TX_DURING_WEEKEND,TX_DURING_NIGHT,TX_FRAUD,TX_AMOUNT>220.78,CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW<=208.14,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=8.50,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW<=168.64,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW<=121.62,TERMINAL_ID_RISK_1DAY_WINDOW<=0.75,TERMINAL_ID_NB_TX_7DAY_WINDOW<=10.50,TERMINAL_ID_RISK_7DAY_WINDOW<=0.35,TERMINAL_ID_NB_TX_30DAY_WINDOW<=29.50,TERMINAL_ID_RISK_30DAY_WINDOW<=0.12,CUSTOMER_ID_NB_TX_7DAY_WINDOW>3.50,CUSTOMER_ID_NB_TX_30DAY_WINDOW>10.50,TERMINAL_ID_NB_TX_1DAY_WINDOW<=0.50,TX_DURING_NIGHT<=0.50,"TX_AMOUNT<=220.78,TERMINAL_ID_RISK_1DAY_WINDOW<=0.75","TX_AMOUNT<=220.78,TERMINAL_ID_RISK_7DAY_WINDOW<=0.35","TX_AMOUNT<=220.78,TERMINAL_ID_RISK_30DAY_WINDOW<=0.12","CUSTOMER_ID_NB_TX_1DAY_WINDOW>8.50,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=30.50","CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW>168.64,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=4.50","CUSTOMER_ID_NB_TX_1DAY_WINDOW>8.50,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=121.50","CUSTOMER_ID_NB_TX_1DAY_WINDOW>8.50,TERMINAL_ID_NB_TX_1DAY_WINDOW<=0.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=6.50","TERMINAL_ID_NB_TX_7DAY_WINDOW>10.50,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=2.50","TERMINAL_ID_NB_TX_30DAY_WINDOW>29.50,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=9.50","CUSTOMER_ID_NB_TX_1DAY_WINDOW>8.50,TX_DURING_NIGHT<=0.50","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW>208.14,TERMINAL_ID_RISK_1DAY_WINDOW<=0.75","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW>208.14,TERMINAL_ID_RISK_7DAY_WINDOW<=0.35","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW>208.14,TERMINAL_ID_RISK_30DAY_WINDOW<=0.12","CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW>168.64,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=18.50","CUSTOMER_ID_NB_TX_7DAY_WINDOW<=3.50,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=8.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=3.00","TERMINAL_ID_NB_TX_7DAY_WINDOW>10.50,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=20.50","CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW>168.64,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=84.50","CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW>168.64,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW<=105.97","CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW>168.64,TERMINAL_ID_RISK_1DAY_WINDOW<=0.75","CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW>168.64,TERMINAL_ID_RISK_7DAY_WINDOW<=0.35","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=64.00","TERMINAL_ID_NB_TX_7DAY_WINDOW>10.50,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=79.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW<=121.62","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TERMINAL_ID_NB_TX_1DAY_WINDOW<=1.50","TERMINAL_ID_NB_TX_1DAY_WINDOW>0.50,TX_DURING_NIGHT<=0.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TERMINAL_ID_NB_TX_7DAY_WINDOW<=8.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TERMINAL_ID_NB_TX_30DAY_WINDOW<=17.00","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TERMINAL_ID_RISK_30DAY_WINDOW<=0.10","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TX_DURING_NIGHT<=0.50","TERMINAL_ID_NB_TX_7DAY_WINDOW>10.50,TERMINAL_ID_NB_TX_30DAY_WINDOW<=30.50"
2347,115.26,8.0,63.22500000000006,32.0,67.0775,85.0,73.14952941176473,1.0,0.0,4.0,0.0,24.0,0.0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2348,87.75,3.0,75.42666666666663,18.0,77.6616666666666,106.0,86.56339622641501,0.0,0.0,0.0,0.0,12.0,0.0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2349,55.8,2.0,48.28999999999998,12.0,29.811666666666657,67.0,40.30731343283582,0.0,0.0,7.0,0.0,30.0,0.0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2350,11.7,4.0,18.137499999999996,21.0,22.22952380952383,94.0,21.312446808510636,0.0,0.0,2.0,0.0,13.0,0.0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2351,42.11,6.0,53.10333333333333,18.0,54.537777777777755,66.0,50.06969696969698,2.0,0.0,8.0,0.0,28.0,0.0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2352,140.09,5.0,106.97799999999998,26.0,98.76461538461541,102.0,107.47186274509797,1.0,0.0,3.0,0.0,16.0,0.0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2353,33.85,4.0,55.95499999999999,25.0,76.514,95.0,70.96410526315792,2.0,0.0,6.0,0.0,24.0,0.0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2354,42.11,5.0,51.722000000000016,19.0,43.139473684210515,82.0,33.14548780487804,1.0,0.0,6.0,0.0,21.0,0.0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2355,187.01,3.0,140.33666666666673,18.0,79.74944444444436,111.0,102.09612612612612,1.0,0.0,5.0,0.0,21.0,0.0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2356,61.38,5.0,86.08000000000006,24.0,91.21500000000013,107.0,101.65728971962616,0.0,0.0,2.0,0.0,16.0,0.0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2357,70.14,3.0,61.17333333333326,20.0,53.237999999999985,104.0,52.01865384615386,1.0,0.0,2.0,0.0,25.0,0.0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2358,122.97,2.0,108.05499999999985,26.0,98.97576923076926,107.0,101.07121495327097,1.0,0.0,8.0,0.0,24.0,0.0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2359,3.86,2.0,7.944999999999995,6.0,11.354999999999999,18.0,8.436666666666667,0.0,0.0,5.0,0.0,27.0,0.0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2360,51.5,1.0,51.49999999999998,16.0,24.561874999999997,75.0,20.777466666666665,2.0,0.0,9.0,0.0,21.0,0.0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2361,20.4,4.0,17.265,28.0,16.86714285714285,117.0,18.87213675213675,0.0,0.0,8.0,0.0,26.0,0.0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2362,27.04,1.0,27.040000000000024,18.0,24.39777777777776,64.0,27.112343749999997,1.0,0.0,5.0,0.0,31.0,0.0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2363,56.85,6.0,38.65166666666668,12.0,38.290833333333346,40.0,39.220499999999994,0.0,0.0,1.0,0.0,17.0,0.0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2364,40.6,3.0,41.14333333333329,9.0,44.47222222222226,54.0,46.991111111111096,2.0,0.0,6.0,0.0,24.0,0.0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2365,17.79,4.0,32.39250000000001,17.0,38.71647058823527,75.0,33.89706666666666,1.0,0.0,5.0,0.0,28.0,0.0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2366,15.24,6.0,20.549999999999994,30.0,18.49,135.0,20.23674074074074,0.0,0.0,4.0,0.0,20.0,0.0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2367,0.13,2.0,27.905000000000026,22.0,41.929090909090874,114.0,40.287894736842105,0.0,0.0,2.0,0.0,9.0,0.0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2368,84.81,3.0,73.32333333333337,10.0,95.00199999999998,44.0,96.81886363636364,1.0,0.0,6.0,0.0,22.0,0.0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2369,72.29,5.0,254.3,24.0,194.2316666666667,101.0,102.65207920792075,0.0,0.0,1.0,0.0,17.0,0.0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
2370,114.9,4.0,110.38999999999996,24.0,89.97208333333339,81.0,89.2249382716049,1.0,0.0,6.0,0.0,22.0,0.0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2371,67.98,4.0,51.22000000000001,21.0,47.27428571428572,59.0,51.43101694915255,1.0,0.0,6.0,0.16666666666666666,31.0,0.03225806451612903,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2372,18.05,3.0,22.70333333333331,21.0,24.050952380952385,93.0,24.75473118279572,2.0,0.0,4.0,0.0,13.0,0.0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2373,84.79,2.0,64.0199999999999,10.0,75.90600000000002,73.0,61.268904109589045,1.0,0.0,4.0,0.0,17.0,0.0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2374,64.37,6.0,56.6,18.0,51.276111111111085,82.0,54.35219512195121,1.0,0.0,3.0,0.0,12.0,0.0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2375,45.53,3.0,47.60999999999998,16.0,43.501249999999985,61.0,41.86622950819671,0.0,0.0,4.0,0.0,17.0,0.0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2376,114.01,2.0,126.92499999999995,9.0,80.71444444444442,34.0,78.17205882352943,0.0,0.0,2.0,0.0,21.0,0.0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2377,19.53,1.0,19.53,8.0,25.16625,38.0,27.735526315789468,0.0,0.0,2.0,0.0,16.0,0.0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2378,17.72,1.0,17.72000000000014,13.0,85.96692307692312,47.0,78.17234042553187,1.0,0.0,5.0,0.0,17.0,0.0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2379,118.37,5.0,94.172,23.0,80.35739130434787,101.0,82.21217821782173,2.0,0.0,7.0,0.0,27.0,0.0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2380,71.52,6.0,100.63499999999998,19.0,91.76315789473686,82.0,84.95829268292684,0.0,0.0,8.0,0.0,25.0,0.0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2381,17.85,1.0,17.85000000000003,9.0,13.064444444444442,45.0,11.59955555555555,2.0,0.0,4.0,0.0,27.0,0.0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2382,120.47,6.0,79.06499999999987,23.0,78.83434782608705,96.0,82.86083333333335,0.0,0.0,5.0,0.0,18.0,0.0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2383,29.74,4.0,32.890000000000015,28.0,42.1875,98.0,47.48928571428568,2.0,0.0,9.0,0.0,32.0,0.0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2384,27.98,2.0,29.015000000000022,12.0,26.745000000000008,57.0,24.822631578947362,1.0,0.0,2.0,0.0,14.0,0.0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2385,12.0,4.0,10.892499999999993,13.0,14.981538461538463,42.0,17.711666666666662,1.0,0.0,7.0,0.0,16.0,0.0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2386,17.13,3.0,20.676666666666662,14.0,22.63357142857142,80.0,21.734,0.0,0.0,6.0,0.0,27.0,0.0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2387,122.35,3.0,85.18000000000002,16.0,94.245,52.0,87.92711538461536,0.0,0.0,2.0,0.0,22.0,0.0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2388,60.33,1.0,60.33000000000003,4.0,85.90999999999998,17.0,69.62588235294118,1.0,0.0,3.0,0.0,13.0,0.0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2389,66.85,7.0,84.96571428571433,29.0,82.85413793103449,94.0,87.00680851063831,0.0,0.0,0.0,0.0,17.0,0.0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2390,87.56,4.0,83.905,24.0,84.70958333333333,94.0,96.22287234042552,1.0,0.0,7.0,0.0,19.0,0.0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2391,48.54,3.0,52.85666666666673,27.0,44.267037037037056,105.0,47.50476190476192,0.0,0.0,3.0,0.0,22.0,0.0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2392,28.57,4.0,35.324999999999996,7.0,37.42857142857145,31.0,42.21193548387099,0.0,0.0,6.0,0.0,22.0,0.0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2393,49.68,4.0,47.155000000000115,26.0,58.36346153846152,108.0,55.542407407407445,0.0,0.0,1.0,0.0,14.0,0.0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2394,17.11,3.0,13.486666666666656,15.0,15.612666666666675,73.0,17.410273972602724,1.0,0.0,8.0,0.0,28.0,0.0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2395,96.3,2.0,78.525,11.0,62.1381818181818,41.0,65.35634146341461,0.0,0.0,2.0,0.0,12.0,0.0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2396,9.31,1.0,9.310000000000008,6.0,14.263333333333335,11.0,14.316363636363638,1.0,0.0,4.0,0.0,20.0,0.0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2397,92.62,10.0,58.33399999999999,25.0,54.18880000000001,105.0,50.44723809523815,1.0,0.0,5.0,0.0,18.0,0.0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2398,31.79,5.0,33.36399999999996,28.0,35.155000000000015,110.0,32.54554545454548,1.0,0.0,6.0,0.0,18.0,0.0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2399,54.16,7.0,62.33428571428575,26.0,61.84923076923081,97.0,55.494432989690694,1.0,0.0,3.0,0.0,11.0,0.0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2400,136.68,2.0,112.9550000000001,15.0,75.22666666666662,64.0,92.24562500000002,1.0,0.0,7.0,0.0,25.0,0.0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2401,81.95,4.0,103.71499999999997,16.0,89.935,64.0,92.67624999999998,0.0,0.0,2.0,0.0,18.0,0.0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2402,131.88,3.0,107.54000000000023,24.0,119.10708333333334,133.0,101.1284962406015,1.0,0.0,6.0,0.0,18.0,0.0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2403,110.76,4.0,74.15000000000013,28.0,75.86357142857148,110.0,74.56318181818187,2.0,0.0,7.0,0.0,30.0,0.0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2404,114.82,5.0,105.3179999999999,28.0,88.14107142857141,113.0,86.4139823008849,0.0,0.0,2.0,0.0,17.0,0.0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2405,59.91,5.0,31.661999999999995,11.0,29.34636363636365,42.0,35.18333333333333,0.0,0.0,2.0,0.0,16.0,0.0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2406,52.85,4.0,44.82749999999999,31.0,41.81032258064516,111.0,40.35621621621621,0.0,0.0,4.0,0.0,22.0,0.0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2407,63.13,7.0,82.61428571428574,30.0,94.46666666666668,111.0,93.48351351351342,3.0,0.0,7.0,0.0,20.0,0.0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2408,37.07,4.0,37.182500000000005,16.0,30.95875,67.0,34.837014925373104,1.0,0.0,8.0,0.0,19.0,0.0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2409,28.15,8.0,46.22999999999997,24.0,54.878750000000025,117.0,64.68923076923076,1.0,0.0,4.0,0.0,25.0,0.0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2410,20.76,4.0,36.047499999999964,10.0,42.101000000000035,55.0,46.514181818181804,0.0,0.0,2.0,0.0,21.0,0.0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2411,106.95,1.0,106.9499999999999,20.0,80.30749999999996,86.0,81.20895348837205,1.0,0.0,6.0,0.0,17.0,0.0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2412,35.65,2.0,25.389999999999993,7.0,32.174285714285716,34.0,27.995,0.0,0.0,4.0,0.0,22.0,0.0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2413,27.05,1.0,27.050000000000008,2.0,24.88,9.0,25.377777777777776,1.0,0.0,3.0,0.0,21.0,0.0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2414,48.58,2.0,89.15,22.0,64.74772727272729,93.0,57.69913978494624,1.0,0.0,5.0,0.0,26.0,0.0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
