,TX_AMOUNT,CUSTOMER_ID_NB_TX_1DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW,CUSTOMER_ID_NB_TX_7DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW,CUSTOMER_ID_NB_TX_30DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW,TERMINAL_ID_NB_TX_1DAY_WINDOW,TERMINAL_ID_RISK_1DAY_WINDOW,TERMINAL_ID_NB_TX_7DAY_WINDOW,TERMINAL_ID_RISK_7DAY_WINDOW,TERMINAL_ID_NB_TX_30DAY_WINDOW,TERMINAL_ID_RISK_30DAY_WINDOW,TX_DURING_WEEKEND,TX_DURING_NIGHT,TX_FRAUD,TX_AMOUNT>219.26,CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW>416.03,CUSTOMER_ID_NB_TX_7DAY_WINDOW>22.50,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW<=223.62,CUSTOMER_ID_NB_TX_30DAY_WINDOW>85.50,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW<=124.12,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=2.50,TERMINAL_ID_RISK_1DAY_WINDOW<=0.75,TERMINAL_ID_NB_TX_7DAY_WINDOW>1.50,TERMINAL_ID_RISK_7DAY_WINDOW<=0.45,TERMINAL_ID_NB_TX_30DAY_WINDOW<=10.50,TERMINAL_ID_RISK_30DAY_WINDOW<=0.13,TERMINAL_ID_NB_TX_1DAY_WINDOW<=1.50,TX_DURING_NIGHT<=0.50,"TX_AMOUNT<=219.26,CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW<=215.30","TX_AMOUNT<=219.26,TERMINAL_ID_RISK_1DAY_WINDOW<=0.75","TX_AMOUNT<=219.26,TERMINAL_ID_RISK_7DAY_WINDOW<=0.45","TX_AMOUNT<=219.26,TERMINAL_ID_RISK_30DAY_WINDOW<=0.13","CUSTOMER_ID_NB_TX_7DAY_WINDOW<=22.50,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=2.50","CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW>223.62,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=3.50","CUSTOMER_ID_NB_TX_30DAY_WINDOW<=85.50,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=2.50","CUSTOMER_ID_NB_TX_1DAY_WINDOW>2.50,TERMINAL_ID_NB_TX_1DAY_WINDOW<=2.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=2.50","TERMINAL_ID_NB_TX_7DAY_WINDOW<=1.50,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=4.50","TERMINAL_ID_RISK_7DAY_WINDOW>0.45,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=6.50","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW<=416.03,TERMINAL_ID_RISK_1DAY_WINDOW<=0.75","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW<=416.03,TERMINAL_ID_RISK_7DAY_WINDOW<=0.45","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW<=416.03,TERMINAL_ID_RISK_30DAY_WINDOW<=0.13","CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW>223.62,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=13.50","CUSTOMER_ID_NB_TX_7DAY_WINDOW<=22.50,TERMINAL_ID_NB_TX_1DAY_WINDOW<=1.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=20.50","TERMINAL_ID_NB_TX_7DAY_WINDOW<=1.50,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=15.50","TERMINAL_ID_NB_TX_30DAY_WINDOW>10.50,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=14.50","CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW>223.62,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW<=138.38","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW<=223.62","TERMINAL_ID_RISK_7DAY_WINDOW>0.45,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW<=223.62","CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW>223.62,TERMINAL_ID_RISK_30DAY_WINDOW<=0.13","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=77.00","CUSTOMER_ID_NB_TX_30DAY_WINDOW<=85.50,TERMINAL_ID_NB_TX_7DAY_WINDOW<=1.50","TERMINAL_ID_NB_TX_30DAY_WINDOW>10.50,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=64.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW<=42.62","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TERMINAL_ID_NB_TX_1DAY_WINDOW<=0.50","TERMINAL_ID_NB_TX_1DAY_WINDOW>1.50,TX_DURING_NIGHT<=0.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TERMINAL_ID_NB_TX_7DAY_WINDOW<=5.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TERMINAL_ID_NB_TX_30DAY_WINDOW<=24.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TERMINAL_ID_RISK_30DAY_WINDOW<=0.13","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TX_DURING_NIGHT<=0.50","TERMINAL_ID_RISK_7DAY_WINDOW>0.45,TERMINAL_ID_NB_TX_7DAY_WINDOW<=4.00","TERMINAL_ID_NB_TX_30DAY_WINDOW>10.50,TERMINAL_ID_NB_TX_7DAY_WINDOW<=1.50","TERMINAL_ID_RISK_7DAY_WINDOW>0.45,TERMINAL_ID_NB_TX_30DAY_WINDOW<=24.50"
3804,27.85,2.0,17.715,13.0,30.209230769230768,47.0,33.82382978723405,0.0,0.0,2.0,0.0,24.0,0.0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3805,132.3,3.0,87.29333333333325,13.0,107.19307692307692,59.0,106.83322033898305,1.0,0.0,4.0,0.0,17.0,0.0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3806,100.28,4.0,82.97999999999999,14.0,59.26642857142857,68.0,64.61500000000001,0.0,0.0,3.0,0.0,16.0,0.0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3807,39.86,3.0,39.526666666666635,13.0,42.61384615384616,62.0,39.60951612903226,0.0,0.0,8.0,0.125,23.0,0.043478260869565216,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3808,20.57,3.0,32.973333333333386,19.0,36.816842105263184,81.0,31.982592592592606,2.0,0.0,6.0,0.0,29.0,0.0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3809,26.75,5.0,30.21400000000001,28.0,55.67107142857143,90.0,56.51044444444439,0.0,0.0,3.0,0.0,19.0,0.0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3810,54.33,7.0,48.09285714285714,23.0,58.272173913043446,101.0,57.041683168316816,1.0,0.0,3.0,0.0,19.0,0.0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3811,130.46,5.0,121.07999999999997,21.0,101.82380952380953,74.0,105.682972972973,2.0,0.0,5.0,0.0,13.0,0.0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3812,85.18,6.0,70.3616666666667,34.0,65.76264705882362,117.0,71.87529914529918,0.0,0.0,2.0,0.0,17.0,0.0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3813,26.39,3.0,54.35333333333333,16.0,53.37562499999999,79.0,59.916835443038,0.0,0.0,1.0,0.0,8.0,0.0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3814,85.92,2.0,97.43499999999992,23.0,62.72913043478267,102.0,72.4697058823529,1.0,0.0,6.0,0.0,20.0,0.0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3815,60.66,4.0,44.82000000000001,11.0,40.08272727272725,64.0,35.54328124999999,0.0,0.0,6.0,0.0,33.0,0.0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3816,67.44,4.0,72.04999999999997,25.0,87.34960000000001,95.0,85.54021052631575,1.0,0.0,3.0,0.0,22.0,0.0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3817,127.74,3.0,114.87666666666668,27.0,101.68407407407405,115.0,98.38982608695648,0.0,0.0,5.0,0.0,15.0,0.0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3818,15.17,1.0,15.17,5.0,12.074000000000009,20.0,9.75,1.0,0.0,11.0,0.0,29.0,0.0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3819,55.0,5.0,47.364,25.0,46.816000000000024,116.0,51.41741379310346,1.0,0.0,4.0,0.0,22.0,0.0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3820,31.12,6.0,44.488333333333316,17.0,44.187058823529384,87.0,45.68931034482754,0.0,0.0,6.0,0.0,27.0,0.0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3821,43.84,2.0,60.809999999999974,18.0,37.649999999999956,86.0,42.708604651162766,0.0,0.0,7.0,0.0,28.0,0.0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3822,46.36,2.0,48.529999999999895,20.0,47.82250000000001,96.0,45.979583333333316,0.0,0.0,1.0,0.0,9.0,0.0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3823,9.05,7.0,7.028571428571423,22.0,8.371818181818181,96.0,9.227708333333332,0.0,0.0,6.0,0.0,17.0,0.0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3824,2.95,4.0,10.194999999999991,19.0,18.20631578947369,73.0,19.017671232876722,2.0,0.0,7.0,0.0,32.0,0.0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3825,6.86,5.0,7.049999999999993,27.0,5.124814814814816,107.0,5.246168224299061,0.0,0.0,4.0,0.0,13.0,0.0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3826,51.08,1.0,51.080000000000084,5.0,85.32199999999999,16.0,96.88499999999999,0.0,0.0,3.0,0.0,18.0,0.0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3827,108.24,5.0,59.67200000000014,28.0,64.9003571428572,109.0,67.15880733944951,0.0,0.0,2.0,0.0,16.0,0.0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3828,18.35,4.0,14.775000000000002,17.0,16.262941176470594,62.0,15.722419354838719,2.0,0.0,9.0,0.0,24.0,0.0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
3829,40.5,1.0,40.49999999999998,8.0,35.322500000000005,24.0,39.982916666666675,1.0,0.0,6.0,0.0,31.0,0.0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3830,63.56,2.0,73.92000000000021,17.0,60.86647058823528,105.0,64.75000000000003,0.0,0.0,2.0,0.0,15.0,0.0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3831,92.26,3.0,111.21666666666653,25.0,83.73680000000009,97.0,81.15680412371135,0.0,0.0,5.0,0.0,27.0,0.0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3832,7.09,6.0,8.945000000000006,20.0,8.044500000000001,105.0,7.924571428571432,3.0,0.0,9.0,0.0,37.0,0.0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3833,6.18,1.0,6.179999999999993,11.0,6.168181818181818,40.0,7.6905000000000046,1.0,0.0,4.0,0.0,22.0,0.0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3834,48.5,2.0,56.86500000000002,8.0,51.143749999999976,38.0,49.669210526315794,0.0,0.0,4.0,0.0,27.0,0.0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3835,38.64,1.0,38.64000000000003,8.0,37.0125,45.0,59.541555555555576,0.0,0.0,4.0,0.0,17.0,0.0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3836,18.78,5.0,15.971999999999994,28.0,14.348214285714286,91.0,14.93373626373626,0.0,0.0,3.0,0.0,20.0,0.0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3837,44.82,1.0,44.82000000000007,16.0,36.461250000000014,56.0,32.42071428571428,0.0,0.0,3.0,0.0,16.0,0.0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3838,17.28,2.0,24.975000000000044,13.0,26.125384615384608,38.0,29.511578947368434,0.0,0.0,4.0,0.0,19.0,0.0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3839,158.04,3.0,97.20333333333333,12.0,103.5041666666667,56.0,91.29696428571427,0.0,0.0,2.0,0.0,21.0,0.0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3840,39.59,2.0,35.51000000000002,26.0,33.75846153846156,109.0,35.19844036697248,0.0,0.0,2.0,0.0,23.0,0.0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3841,63.19,2.0,34.90499999999997,11.0,31.257272727272724,60.0,30.811166666666644,0.0,0.0,3.0,0.0,24.0,0.0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3842,17.57,6.0,41.60833333333331,21.0,41.98190476190477,77.0,41.34207792207793,1.0,0.0,5.0,0.0,17.0,0.0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3843,37.79,4.0,50.67999999999993,20.0,63.021499999999875,105.0,72.64457142857138,0.0,0.0,3.0,0.0,22.0,0.0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3844,46.75,3.0,44.81,4.0,49.150000000000006,8.0,38.71125,1.0,0.0,5.0,0.0,19.0,0.0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3845,32.62,3.0,29.03000000000002,11.0,30.8381818181818,68.0,28.55779411764706,1.0,0.0,5.0,0.0,25.0,0.0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3846,14.43,5.0,13.322000000000003,32.0,10.057500000000001,105.0,10.386952380952376,1.0,0.0,6.0,0.0,24.0,0.0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3847,175.03,6.0,87.56333333333335,31.0,87.09580645161292,111.0,90.75729729729731,1.0,0.0,5.0,0.0,16.0,0.0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3848,59.82,4.0,53.44499999999999,14.0,42.985,63.0,40.54841269841267,0.0,0.0,2.0,0.0,16.0,0.0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3849,60.53,4.0,60.06500000000012,30.0,68.69499999999998,122.0,79.00516393442622,1.0,0.0,5.0,0.0,16.0,0.0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3850,33.61,3.0,25.84666666666661,20.0,49.86550000000003,70.0,58.58757142857143,1.0,0.0,2.0,0.0,13.0,0.0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3851,31.9,6.0,35.21333333333333,20.0,41.35200000000005,101.0,37.08792079207922,0.0,0.0,5.0,0.0,18.0,0.0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3852,70.85,4.0,109.57499999999993,18.0,99.10944444444459,100.0,93.67980000000001,0.0,0.0,0.0,0.0,12.0,0.0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,0,0,0,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3853,49.37,3.0,32.903333333333336,7.0,60.361428571428576,23.0,64.56608695652174,1.0,0.0,5.0,0.0,22.0,0.0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3854,60.95,1.0,60.95,4.0,60.7525,11.0,52.722727272727276,4.0,0.0,13.0,0.0,24.0,0.0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
3855,28.01,2.0,24.51500000000002,31.0,16.739677419354837,101.0,15.866534653465344,0.0,0.0,4.0,0.0,9.0,0.0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3856,101.66,3.0,68.69333333333316,22.0,89.7522727272728,104.0,92.53019230769229,1.0,0.0,4.0,0.0,21.0,0.0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3857,21.09,4.0,40.06750000000004,17.0,41.06470588235296,67.0,43.477313432835814,1.0,0.0,3.0,0.0,16.0,0.0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3858,70.27,5.0,100.17799999999998,31.0,80.61322580645162,121.0,80.91462809917356,0.0,0.0,3.0,0.0,23.0,0.0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3859,46.77,4.0,44.757500000000064,23.0,52.91478260869567,91.0,51.37153846153848,1.0,0.0,3.0,0.0,19.0,0.0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3860,23.8,7.0,18.528571428571432,27.0,15.419629629629629,102.0,15.208823529411761,1.0,0.0,8.0,0.0,21.0,0.0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3861,28.15,6.0,55.66000000000003,23.0,50.20521739130434,78.0,50.56307692307693,1.0,0.0,6.0,0.0,19.0,0.0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3862,130.76,3.0,91.05000000000017,21.0,92.16000000000003,73.0,94.34986301369864,1.0,0.0,2.0,0.0,14.0,0.0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3863,74.08,3.0,77.03333333333329,15.0,86.17000000000003,57.0,79.68999999999994,1.0,0.0,5.0,0.0,21.0,0.0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3864,0.64,2.0,11.690000000000074,23.0,52.80130434782609,96.0,64.99062499999998,0.0,0.0,4.0,0.0,20.0,0.05,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3865,30.3,3.0,21.099999999999998,18.0,24.90555555555555,58.0,22.71568965517242,0.0,0.0,1.0,0.0,14.0,0.0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,0,0,0,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
3866,96.98,1.0,96.97999999999996,9.0,98.12111111111113,38.0,97.2168421052632,0.0,0.0,7.0,0.0,15.0,0.0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
