,TX_AMOUNT,CUSTOMER_ID_NB_TX_1DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW,CUSTOMER_ID_NB_TX_7DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW,CUSTOMER_ID_NB_TX_30DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW,TERMINAL_ID_NB_TX_1DAY_WINDOW,TERMINAL_ID_RISK_1DAY_WINDOW,TERMINAL_ID_NB_TX_7DAY_WINDOW,TERMINAL_ID_RISK_7DAY_WINDOW,TERMINAL_ID_NB_TX_30DAY_WINDOW,TERMINAL_ID_RISK_30DAY_WINDOW,TX_DURING_WEEKEND,TX_DURING_NIGHT,TX_AMOUNT>222.37,CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW>330.71,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=18.50,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW>178.13,CUSTOMER_ID_NB_TX_30DAY_WINDOW>12.50,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW<=96.72,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=6.50,TERMINAL_ID_RISK_1DAY_WINDOW<=0.75,TERMINAL_ID_NB_TX_7DAY_WINDOW<=4.50,TERMINAL_ID_RISK_7DAY_WINDOW<=0.37,TERMINAL_ID_NB_TX_30DAY_WINDOW>6.50,TERMINAL_ID_RISK_30DAY_WINDOW<=0.08,TERMINAL_ID_NB_TX_1DAY_WINDOW<=0.50,TX_DURING_NIGHT<=0.50,"TX_AMOUNT<=222.37,TERMINAL_ID_RISK_1DAY_WINDOW<=0.75","TX_AMOUNT<=222.37,TERMINAL_ID_RISK_7DAY_WINDOW<=0.37","TX_AMOUNT<=222.37,TERMINAL_ID_RISK_30DAY_WINDOW<=0.08","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=3.50","TERMINAL_ID_NB_TX_30DAY_WINDOW<=6.50,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=2.50","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW<=330.71,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW<=139.81","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW<=330.71,TERMINAL_ID_RISK_1DAY_WINDOW<=0.75","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW<=330.71,TERMINAL_ID_RISK_7DAY_WINDOW<=0.37","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW<=330.71,TERMINAL_ID_RISK_30DAY_WINDOW<=0.08","CUSTOMER_ID_NB_TX_30DAY_WINDOW<=12.50,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=4.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=23.00","TERMINAL_ID_NB_TX_30DAY_WINDOW<=6.50,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=27.50","CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW<=178.13,TERMINAL_ID_RISK_1DAY_WINDOW<=0.75","TERMINAL_ID_RISK_7DAY_WINDOW>0.37,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW<=52.58","CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW<=178.13,TERMINAL_ID_RISK_30DAY_WINDOW<=0.08","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=123.00","CUSTOMER_ID_NB_TX_30DAY_WINDOW<=12.50,TERMINAL_ID_NB_TX_7DAY_WINDOW<=8.50","TERMINAL_ID_RISK_7DAY_WINDOW>0.37,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=98.00","TERMINAL_ID_RISK_30DAY_WINDOW>0.08,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=106.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW<=53.61","TERMINAL_ID_RISK_7DAY_WINDOW>0.37,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW<=53.61","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TERMINAL_ID_NB_TX_1DAY_WINDOW<=1.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TERMINAL_ID_NB_TX_7DAY_WINDOW<=4.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TERMINAL_ID_NB_TX_30DAY_WINDOW<=23.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TERMINAL_ID_RISK_30DAY_WINDOW<=0.08","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TX_DURING_NIGHT<=0.50","TERMINAL_ID_RISK_7DAY_WINDOW>0.37,TERMINAL_ID_NB_TX_7DAY_WINDOW<=4.50","TERMINAL_ID_NB_TX_30DAY_WINDOW<=6.50,TERMINAL_ID_NB_TX_7DAY_WINDOW<=4.50","TERMINAL_ID_RISK_30DAY_WINDOW>0.08,TERMINAL_ID_NB_TX_7DAY_WINDOW<=4.50","TERMINAL_ID_RISK_7DAY_WINDOW>0.37,TERMINAL_ID_RISK_30DAY_WINDOW<=0.31","TERMINAL_ID_RISK_30DAY_WINDOW>0.08,TERMINAL_ID_NB_TX_30DAY_WINDOW<=17.50"
2729,89.99,6.0,121.26833333333343,19.0,84.12526315789475,81.0,85.93493827160489,0.0,0.0,7.0,0.0,22.0,0.0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2730,90.49,7.0,66.08142857142853,28.0,74.54571428571428,98.0,90.93744897959186,0.0,0.0,7.0,0.0,26.0,0.0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2731,7.45,3.0,6.973333333333334,19.0,5.7215789473684255,81.0,5.803333333333335,0.0,0.0,3.0,0.0,32.0,0.0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2732,20.25,7.0,15.480000000000004,31.0,13.366129032258062,114.0,14.05,0.0,0.0,5.0,0.0,22.0,0.0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2733,20.79,2.0,25.104999999999993,11.0,19.595454545454547,46.0,20.606086956521732,0.0,0.0,3.0,0.0,26.0,0.0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2734,13.86,3.0,34.029999999999994,17.0,33.03529411764705,72.0,32.2786111111111,1.0,0.0,11.0,0.0,31.0,0.0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,0,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2735,33.33,3.0,30.366666666666628,21.0,24.761428571428578,72.0,28.366388888888878,2.0,0.0,8.0,0.0,20.0,0.0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2736,120.91,3.0,85.6400000000001,27.0,91.12185185185177,109.0,86.43495412844038,1.0,0.0,3.0,0.0,24.0,0.0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2737,139.38,2.0,95.41500000000003,28.0,87.95071428571433,103.0,79.72242718446606,0.0,0.0,4.0,0.0,17.0,0.0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2738,52.95,6.0,84.10666666666667,18.0,81.4072222222222,81.0,85.95283950617282,0.0,0.0,6.0,0.0,23.0,0.0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2739,46.51,2.0,52.14499999999994,14.0,48.81142857142858,65.0,48.492153846153855,1.0,0.0,7.0,0.0,22.0,0.0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,0,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2740,52.39,6.0,72.56500000000001,31.0,67.06483870967733,90.0,68.19866666666668,0.0,0.0,7.0,0.0,32.0,0.0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2741,63.79,2.0,50.22499999999991,24.0,67.88625000000003,85.0,65.05764705882352,2.0,0.0,5.0,0.0,17.0,0.0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2742,8.27,3.0,16.22000000000001,11.0,23.866363636363634,31.0,30.904838709677424,2.0,0.0,2.0,0.0,20.0,0.0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2743,53.75,1.0,53.75000000000004,19.0,77.35842105263164,96.0,67.85354166666669,1.0,0.0,5.0,0.0,14.0,0.0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2744,7.91,5.0,4.565999999999999,17.0,5.583529411764702,75.0,6.199200000000001,2.0,0.0,9.0,0.0,20.0,0.0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,0,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2745,53.72,8.0,90.00375000000003,34.0,90.4232352941177,102.0,88.32549019607842,2.0,0.0,4.0,0.0,18.0,0.0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2746,4.94,4.0,16.819999999999975,16.0,22.458125000000038,113.0,22.045044247787583,1.0,0.0,2.0,0.0,23.0,0.0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2747,19.91,3.0,35.58333333333335,8.0,90.08125000000007,50.0,55.23920000000002,2.0,0.0,10.0,0.1,18.0,0.05555555555555555,0,0,0,0,1,0,1,1,1,1,0,1,1,1,0,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2748,8.3,2.0,9.415000000000003,13.0,8.541538461538462,44.0,8.339999999999998,3.0,0.0,5.0,0.0,15.0,0.0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,0,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2749,146.21,3.0,93.28333333333335,18.0,99.83277777777786,71.0,94.23943661971828,1.0,0.0,5.0,0.0,17.0,0.0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,0,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2750,58.98,3.0,70.87333333333338,20.0,51.317999999999984,102.0,51.77392156862747,3.0,0.0,6.0,0.0,17.0,0.0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2751,43.52,5.0,36.30199999999998,22.0,35.849090909090926,77.0,38.462987012987,1.0,0.0,3.0,0.0,20.0,0.0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2752,38.52,3.0,31.253333333333284,19.0,34.73000000000001,93.0,34.87817204301076,1.0,0.0,4.0,0.0,16.0,0.0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2753,112.29,5.0,78.75999999999993,25.0,91.16120000000001,90.0,99.41188888888891,0.0,0.0,4.0,0.0,18.0,0.0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2754,92.04,4.0,68.95749999999997,20.0,62.763999999999996,97.0,61.72103092783507,2.0,0.0,3.0,0.0,16.0,0.0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2755,105.95,8.0,102.49625000000006,32.0,86.89875,111.0,90.40468468468475,0.0,0.0,3.0,0.0,19.0,0.0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2756,10.51,5.0,20.878,12.0,20.58333333333333,44.0,19.454772727272726,0.0,0.0,3.0,0.0,12.0,0.08333333333333333,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
2757,91.75,2.0,53.839999999999954,11.0,70.36181818181821,46.0,79.75565217391303,0.0,0.0,4.0,0.0,17.0,0.0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2758,25.29,2.0,19.04999999999998,28.0,36.8764285714286,111.0,37.170720720720695,1.0,0.0,5.0,0.0,13.0,0.0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2759,102.83,2.0,95.71500000000009,18.0,74.34388888888883,77.0,76.20051948051952,0.0,0.0,8.0,0.0,24.0,0.0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2760,77.67,6.0,58.3766666666667,16.0,65.11812500000005,77.0,72.675974025974,0.0,0.0,3.0,0.0,18.0,0.0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2761,132.98,8.0,69.02375000000004,36.0,64.91249999999997,125.0,67.13135999999999,0.0,0.0,3.0,0.0,20.0,0.0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2762,23.13,3.0,62.813333333333254,13.0,99.10615384615386,58.0,90.99982758620686,0.0,0.0,2.0,0.0,13.0,0.0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2763,8.92,5.0,13.212000000000003,31.0,11.710645161290321,126.0,12.621507936507937,0.0,0.0,6.0,0.0,16.0,0.0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2764,103.47,5.0,66.30399999999997,29.0,63.67206896551724,134.0,69.09604477611933,1.0,0.0,5.0,0.0,20.0,0.0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2765,6.98,3.0,3.9333333333333407,10.0,8.686999999999994,33.0,12.462727272727273,2.0,0.0,5.0,0.0,19.0,0.0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,0,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2766,52.78,4.0,66.78249999999997,23.0,54.826521739130435,105.0,55.839904761904755,0.0,0.0,2.0,0.0,13.0,0.0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2767,55.41,1.0,55.409999999999954,9.0,85.44666666666666,37.0,76.21135135135137,1.0,0.0,4.0,0.0,26.0,0.0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2768,9.1,2.0,7.77,3.0,6.06,6.0,5.463333333333334,0.0,0.0,5.0,0.0,14.0,0.0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2769,80.91,3.0,56.683333333333316,25.0,49.52119999999999,102.0,45.67637254901963,0.0,0.0,2.0,0.0,22.0,0.0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2770,143.79,4.0,102.30999999999997,25.0,83.36640000000003,112.0,82.86419642857138,1.0,0.0,6.0,0.0,31.0,0.0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2771,34.83,4.0,32.442499999999995,21.0,36.015714285714296,89.0,31.68359550561798,1.0,0.0,4.0,0.0,28.0,0.0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2772,49.25,2.0,46.59999999999995,20.0,42.60350000000001,94.0,38.378936170212754,1.0,0.0,4.0,0.0,21.0,0.0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2773,150.31,5.0,83.27799999999999,27.0,88.46962962962964,117.0,90.51666666666665,0.0,0.0,3.0,0.0,15.0,0.0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2774,37.08,3.0,36.81999999999999,15.0,37.344666666666676,75.0,36.6336,1.0,0.0,11.0,0.09090909090909091,26.0,0.038461538461538464,0,0,0,0,1,0,1,1,1,1,0,1,1,1,0,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2775,39.91,4.0,25.84500000000004,17.0,25.10764705882353,101.0,27.215544554455455,0.0,0.0,8.0,0.0,27.0,0.0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2776,4.11,6.0,24.400000000000016,15.0,33.58333333333334,52.0,32.770576923076916,1.0,0.0,5.0,0.0,15.0,0.0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,0,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2777,68.85,1.0,68.85000000000005,9.0,53.193333333333285,49.0,47.582857142857144,1.0,0.0,4.0,0.0,16.0,0.0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2778,93.32,2.0,56.51499999999983,25.0,71.23839999999997,103.0,77.26660194174755,1.0,0.0,7.0,0.0,20.0,0.0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2779,56.47,1.0,56.469999999999985,3.0,63.78333333333331,17.0,60.59588235294117,1.0,0.0,2.0,0.0,18.0,0.0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2780,72.35,2.0,87.1749999999999,25.0,94.8648000000001,82.0,98.90975609756102,1.0,0.0,5.0,0.0,32.0,0.03125,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2781,42.85,1.0,42.8500000000002,18.0,32.812777777777775,97.0,32.523092783505184,2.0,0.0,4.0,0.0,20.0,0.0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2782,133.27,2.0,98.34000000000009,8.0,92.5637499999999,45.0,79.56222222222219,0.0,0.0,4.0,0.0,12.0,0.0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2783,50.28,6.0,33.66166666666665,22.0,46.280909090909105,98.0,47.358367346938756,0.0,0.0,2.0,0.0,19.0,0.0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2784,68.57,2.0,68.71000000000002,10.0,54.73099999999995,50.0,48.0026,0.0,0.0,2.0,0.0,12.0,0.0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2785,67.26,6.0,68.13000000000004,33.0,63.50272727272729,112.0,61.77187499999996,2.0,0.0,5.0,0.0,15.0,0.0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2786,55.26,4.0,80.97999999999992,19.0,90.13736842105268,70.0,101.35871428571434,0.0,0.0,2.0,0.0,14.0,0.0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2787,115.79,5.0,49.110000000000035,31.0,74.1245161290322,112.0,86.88964285714287,0.0,0.0,3.0,0.0,8.0,0.0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2788,27.56,3.0,18.44333333333333,17.0,18.930588235294113,94.0,16.95095744680851,0.0,0.0,3.0,0.0,16.0,0.0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2789,69.75,7.0,57.089999999999975,29.0,46.14413793103442,108.0,45.89759259259258,0.0,0.0,3.0,0.0,18.0,0.0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2790,17.51,5.0,18.21399999999999,24.0,21.412500000000012,91.0,20.139999999999997,0.0,0.0,4.0,0.0,27.0,0.0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2791,87.61,2.0,47.68999999999987,31.0,101.89741935483866,101.0,100.40495049504958,1.0,0.0,7.0,0.0,22.0,0.0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2792,128.85,4.0,98.09749999999997,31.0,75.33612903225804,101.0,74.09316831683168,2.0,0.0,6.0,0.0,32.0,0.0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2793,11.95,2.0,8.820000000000025,17.0,20.55941176470589,74.0,18.57621621621622,0.0,0.0,3.0,0.0,23.0,0.0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2794,88.6,1.0,88.59999999999998,4.0,79.77000000000001,16.0,80.19999999999999,1.0,0.0,6.0,0.0,26.0,0.0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,0,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2795,71.81,3.0,62.79999999999999,16.0,50.77374999999999,41.0,50.360000000000014,3.0,0.0,5.0,0.0,21.0,0.0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,0,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2796,59.57,9.0,78.23666666666665,23.0,82.66695652173908,116.0,73.85198275862061,2.0,0.0,7.0,0.0,25.0,0.0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2797,78.74,5.0,82.55799999999985,21.0,88.03047619047618,111.0,98.01918918918916,1.0,0.0,12.0,0.0,34.0,0.0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2798,7.74,3.0,10.750000000000012,28.0,9.171428571428567,112.0,8.93687500000001,1.0,0.0,3.0,0.0,19.0,0.0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
