,TX_AMOUNT,CUSTOMER_ID_NB_TX_1DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW,CUSTOMER_ID_NB_TX_7DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW,CUSTOMER_ID_NB_TX_30DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW,TERMINAL_ID_NB_TX_1DAY_WINDOW,TERMINAL_ID_RISK_1DAY_WINDOW,TERMINAL_ID_NB_TX_7DAY_WINDOW,TERMINAL_ID_RISK_7DAY_WINDOW,TERMINAL_ID_NB_TX_30DAY_WINDOW,TERMINAL_ID_RISK_30DAY_WINDOW,TX_DURING_WEEKEND,TX_DURING_NIGHT,TX_AMOUNT>220.81,CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW<=218.42,CUSTOMER_ID_NB_TX_7DAY_WINDOW>7.50,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW<=131.46,CUSTOMER_ID_NB_TX_30DAY_WINDOW>24.50,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW<=104.13,CUSTOMER_ID_NB_TX_1DAY_WINDOW>6.50,TERMINAL_ID_RISK_1DAY_WINDOW<=0.75,TERMINAL_ID_NB_TX_7DAY_WINDOW>2.50,TERMINAL_ID_RISK_7DAY_WINDOW<=0.65,TERMINAL_ID_NB_TX_30DAY_WINDOW>5.50,TERMINAL_ID_RISK_30DAY_WINDOW<=0.09,TX_DURING_NIGHT>0.50,TERMINAL_ID_NB_TX_1DAY_WINDOW<=0.50,"TX_AMOUNT<=220.81,CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW<=115.70","TX_AMOUNT<=220.81,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=7.50","TX_AMOUNT<=220.81,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW<=102.99","TX_AMOUNT<=220.81,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=24.50","TX_AMOUNT<=220.81,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW<=104.13","TX_AMOUNT<=220.81,TERMINAL_ID_RISK_1DAY_WINDOW<=0.75","TX_AMOUNT<=220.81,TERMINAL_ID_NB_TX_7DAY_WINDOW<=9.50","TX_AMOUNT<=220.81,TERMINAL_ID_RISK_7DAY_WINDOW<=0.65","TX_AMOUNT<=220.81,TERMINAL_ID_NB_TX_30DAY_WINDOW<=5.50","TX_AMOUNT<=220.81,TERMINAL_ID_RISK_30DAY_WINDOW<=0.09","CUSTOMER_ID_NB_TX_7DAY_WINDOW<=7.50,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=1.50","CUSTOMER_ID_NB_TX_1DAY_WINDOW<=6.50,TERMINAL_ID_NB_TX_1DAY_WINDOW<=0.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=2.50","TERMINAL_ID_NB_TX_7DAY_WINDOW<=2.50,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=3.50","TERMINAL_ID_NB_TX_30DAY_WINDOW<=5.50,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=4.50","TX_DURING_NIGHT<=0.50,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=5.50","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW>218.42,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW<=131.89","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW>218.42,TERMINAL_ID_RISK_7DAY_WINDOW<=0.65","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=10.50","TERMINAL_ID_NB_TX_7DAY_WINDOW<=2.50,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=7.50","TERMINAL_ID_NB_TX_30DAY_WINDOW<=5.50,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=24.00","CUSTOMER_ID_NB_TX_7DAY_WINDOW<=7.50,TX_DURING_NIGHT<=0.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW<=105.86","TERMINAL_ID_RISK_7DAY_WINDOW>0.65,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW<=100.05","TERMINAL_ID_RISK_30DAY_WINDOW>0.09,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW<=102.77","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=43.50","CUSTOMER_ID_NB_TX_30DAY_WINDOW<=24.50,TERMINAL_ID_NB_TX_7DAY_WINDOW<=3.50","TERMINAL_ID_RISK_7DAY_WINDOW>0.65,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=60.00","CUSTOMER_ID_NB_TX_30DAY_WINDOW<=24.50,TERMINAL_ID_NB_TX_30DAY_WINDOW<=5.50","CUSTOMER_ID_NB_TX_30DAY_WINDOW<=24.50,TX_DURING_NIGHT<=0.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW<=100.82","TERMINAL_ID_RISK_7DAY_WINDOW>0.65,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW<=98.16","TERMINAL_ID_RISK_30DAY_WINDOW>0.09,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW<=98.16","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TERMINAL_ID_NB_TX_1DAY_WINDOW<=0.50","TERMINAL_ID_NB_TX_7DAY_WINDOW<=2.50,TERMINAL_ID_NB_TX_1DAY_WINDOW<=1.50","TX_DURING_NIGHT<=0.50,TERMINAL_ID_NB_TX_1DAY_WINDOW<=0.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TERMINAL_ID_NB_TX_7DAY_WINDOW<=11.00","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TERMINAL_ID_NB_TX_30DAY_WINDOW<=25.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TX_DURING_NIGHT<=0.50","TERMINAL_ID_NB_TX_30DAY_WINDOW<=5.50,TERMINAL_ID_NB_TX_7DAY_WINDOW<=1.50","TERMINAL_ID_NB_TX_7DAY_WINDOW<=2.50,TX_DURING_NIGHT<=0.50"
3741,30.13,2.0,50.78500000000004,17.0,36.41941176470584,89.0,39.188089887640466,0.0,0.0,3.0,0.0,18.0,0.0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3742,11.64,7.0,25.618571428571418,26.0,28.56884615384616,89.0,30.2367415730337,1.0,0.0,4.0,0.0,19.0,0.0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3743,155.2,4.0,85.64999999999998,15.0,81.28600000000006,65.0,103.74907692307684,1.0,0.0,5.0,0.0,11.0,0.0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3744,80.38,4.0,89.695,14.0,84.24499999999996,48.0,88.80541666666669,0.0,0.0,0.0,0.0,12.0,0.0,0,0,0,1,1,1,1,1,0,1,0,1,1,1,0,1,1,0,1,0,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
3745,22.16,5.0,23.465999999999962,32.0,29.245937500000032,114.0,31.931315789473675,3.0,0.0,8.0,0.0,27.0,0.0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3746,28.4,5.0,84.73199999999994,21.0,96.19428571428573,73.0,85.41904109589036,0.0,0.0,5.0,0.0,26.0,0.0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3747,20.53,6.0,66.81666666666662,31.0,67.33774193548386,127.0,63.18377952755905,0.0,0.0,3.0,0.0,17.0,0.0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3748,20.16,7.0,44.74000000000005,21.0,52.172380952380905,114.0,58.356754385964884,3.0,0.0,7.0,0.0,22.0,0.0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3749,48.78,2.0,37.89999999999995,11.0,36.73000000000001,36.0,37.5863888888889,3.0,0.0,8.0,0.0,33.0,0.0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3750,189.7,2.0,167.14499999999998,21.0,90.87714285714273,92.0,94.00108695652179,0.0,0.0,2.0,0.0,16.0,0.0,0,0,0,1,1,1,1,1,0,1,0,1,1,1,0,1,0,0,1,0,1,1,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
3751,37.06,1.0,37.060000000000024,26.0,29.797692307692316,114.0,31.278421052631572,0.0,0.0,3.0,0.0,16.0,0.0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3752,92.34,3.0,97.71333333333332,11.0,88.72818181818182,40.0,79.99225,2.0,0.0,3.0,0.0,14.0,0.0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3753,105.37,4.0,112.73250000000004,17.0,112.44529411764707,92.0,97.42749999999998,1.0,0.0,4.0,0.0,27.0,0.0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3754,10.48,5.0,12.066000000000003,16.0,11.888749999999998,50.0,10.942599999999997,2.0,0.0,6.0,0.0,18.0,0.0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3755,12.57,4.0,36.16000000000004,28.0,41.3892857142857,98.0,52.26428571428573,1.0,0.0,2.0,0.0,23.0,0.0,0,0,0,1,1,1,1,1,0,1,0,1,1,1,0,0,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
3756,16.95,5.0,13.88600000000003,19.0,14.764210526315791,95.0,16.09042105263158,1.0,0.0,12.0,0.0,31.0,0.0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3757,108.22,5.0,100.43800000000002,21.0,84.46380952380949,76.0,88.6077631578947,1.0,0.0,3.0,0.0,17.0,0.0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3758,6.31,6.0,12.88833333333335,25.0,15.245200000000002,108.0,15.797500000000003,1.0,0.0,5.0,0.0,20.0,0.0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3759,10.22,3.0,9.260000000000007,15.0,10.202666666666664,75.0,8.89933333333333,2.0,0.0,3.0,0.0,22.0,0.0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3760,84.33,3.0,60.88333333333329,31.0,59.04645161290322,103.0,53.009611650485496,1.0,0.0,5.0,0.0,16.0,0.0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3761,117.09,11.0,76.49818181818182,33.0,72.17090909090912,113.0,67.98831858407077,1.0,0.0,6.0,0.0,23.0,0.0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3762,35.33,5.0,36.778,26.0,40.68346153846156,109.0,37.29201834862386,1.0,0.0,6.0,0.0,31.0,0.0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3763,70.15,4.0,86.70749999999995,17.0,85.27235294117642,60.0,72.39000000000004,1.0,0.0,5.0,0.0,20.0,0.0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3764,25.5,7.0,16.027142857142852,31.0,16.447741935483855,116.0,16.95689655172413,0.0,0.0,4.0,0.0,21.0,0.0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3765,49.69,9.0,61.00111111111112,31.0,51.73290322580651,126.0,47.50944444444447,0.0,0.0,5.0,0.0,25.0,0.0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3766,37.52,4.0,46.61249999999996,26.0,61.086538461538424,125.0,78.71528000000012,2.0,0.0,6.0,0.0,20.0,0.0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3767,31.82,6.0,31.159999999999968,22.0,36.13500000000001,91.0,32.78472527472526,1.0,0.0,3.0,0.0,13.0,0.0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3768,57.51,7.0,69.71857142857144,29.0,59.16448275862067,80.0,55.795875,2.0,0.0,5.0,0.0,28.0,0.0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3769,131.1,1.0,131.10000000000014,18.0,80.0938888888889,56.0,90.87267857142862,1.0,0.0,5.0,0.0,23.0,0.0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3770,88.69,3.0,82.04666666666668,21.0,72.14952380952379,60.0,70.32666666666665,0.0,0.0,2.0,0.0,10.0,0.0,0,0,0,1,1,1,1,1,0,1,0,1,1,1,0,1,1,0,1,0,1,1,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
3771,177.39,6.0,87.72166666666665,30.0,82.47799999999998,103.0,86.67611650485438,0.0,0.0,0.0,0.0,14.0,0.0,0,0,0,1,1,1,1,1,0,1,0,1,1,1,0,1,1,0,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
3772,57.76,2.0,29.600000000000026,9.0,37.32777777777781,38.0,50.35026315789476,1.0,0.0,3.0,0.0,19.0,0.0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3773,84.39,4.0,54.10000000000002,20.0,40.932500000000005,78.0,40.40217948717949,0.0,0.0,4.0,0.0,21.0,0.0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3774,30.59,2.0,47.30000000000003,19.0,37.94315789473685,54.0,30.450185185185187,0.0,0.0,3.0,0.0,17.0,0.0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3775,115.01,1.0,115.01000000000002,10.0,85.14599999999997,46.0,73.74913043478259,0.0,0.0,9.0,0.0,35.0,0.0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3776,44.27,2.0,35.39000000000005,8.0,47.65500000000003,40.0,48.87524999999998,0.0,0.0,1.0,0.0,22.0,0.0,0,0,0,1,1,1,1,1,0,1,0,1,1,1,0,1,1,0,1,0,1,1,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
3777,144.07,5.0,84.32399999999998,29.0,69.90793103448279,86.0,69.44895348837214,1.0,0.0,7.0,0.0,23.0,0.0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3778,69.11,6.0,96.08666666666669,20.0,88.18149999999997,95.0,84.64842105263155,1.0,0.0,6.0,0.0,26.0,0.0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3779,9.75,2.0,27.02500000000001,7.0,29.118571428571443,22.0,27.395454545454548,1.0,0.0,12.0,0.0,33.0,0.0,0,0,0,1,0,1,0,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3780,77.75,4.0,48.829999999999984,24.0,55.184583333333315,88.0,57.6259090909091,1.0,0.0,8.0,0.0,22.0,0.0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3781,0.03,2.0,28.619999999999987,21.0,53.07952380952378,112.0,47.983303571428564,0.0,0.0,1.0,0.0,12.0,0.0,0,0,0,1,1,1,1,1,0,1,0,1,1,1,0,1,1,0,1,0,1,1,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
3782,114.77,5.0,72.0179999999999,17.0,86.88235294117646,77.0,98.18051948051954,1.0,0.0,4.0,0.0,19.0,0.0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3783,110.92,3.0,67.33333333333339,15.0,71.9346666666667,57.0,73.58385964912281,1.0,0.0,5.0,0.0,13.0,0.0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3784,20.04,1.0,20.039999999999985,13.0,15.556153846153848,49.0,14.660204081632653,3.0,0.0,8.0,0.0,39.0,0.0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3785,23.96,3.0,20.15333333333335,27.0,13.275925925925916,119.0,11.746302521008404,1.0,0.0,4.0,0.0,15.0,0.0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3786,57.41,1.0,57.40999999999994,9.0,68.02000000000001,34.0,77.71705882352936,0.0,0.0,3.0,0.0,16.0,0.0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3787,142.53,4.0,123.95750000000004,26.0,93.47115384615388,111.0,83.1770270270271,1.0,0.0,3.0,0.0,18.0,0.0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3788,72.7,1.0,72.69999999999996,3.0,43.31,23.0,50.2095652173913,0.0,0.0,1.0,0.0,17.0,0.0,0,0,0,1,0,1,0,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1
3789,91.37,6.0,115.25500000000007,20.0,103.65300000000009,105.0,102.11238095238093,2.0,0.0,7.0,0.0,22.0,0.0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3790,15.08,3.0,32.393333333333345,8.0,36.74875000000001,49.0,32.835510204081636,1.0,0.0,2.0,0.0,24.0,0.0,0,0,0,1,1,1,1,1,0,1,0,1,1,1,0,0,1,0,1,0,1,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
3791,123.4,4.0,106.40749999999991,16.0,106.40124999999998,66.0,91.65954545454545,0.0,0.0,7.0,0.0,22.0,0.0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,0,0,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3792,138.4,3.0,120.21000000000008,14.0,100.38214285714291,65.0,95.68630769230774,0.0,0.0,3.0,0.0,12.0,0.0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,1,0,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3793,23.72,6.0,26.00000000000004,22.0,30.47227272727272,105.0,34.603238095238105,1.0,0.0,5.0,0.0,32.0,0.0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3794,23.74,5.0,21.99599999999999,28.0,19.37928571428572,109.0,19.422660550458705,1.0,0.0,7.0,0.0,24.0,0.0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3795,161.43,4.0,64.5575,31.0,90.11096774193543,99.0,79.82757575757573,0.0,0.0,4.0,0.0,22.0,0.0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3796,62.77,3.0,49.53333333333334,27.0,55.09518518518516,105.0,56.57276190476188,0.0,0.0,2.0,0.0,15.0,0.0,0,0,0,1,1,1,1,1,0,1,0,1,1,1,0,1,1,0,1,0,1,1,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
3797,64.43,3.0,78.96999999999989,31.0,70.42677419354834,129.0,65.44193798449604,1.0,0.0,6.0,0.0,30.0,0.0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3798,83.61,5.0,89.17599999999992,31.0,87.71290322580646,111.0,91.47900900900905,3.0,0.0,8.0,0.0,18.0,0.0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3799,25.88,3.0,80.50666666666659,18.0,105.55277777777773,60.0,91.1945,0.0,0.0,2.0,0.0,11.0,0.0,0,0,0,1,1,1,1,1,0,1,0,1,1,1,0,1,1,0,0,0,1,1,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
