,TX_AMOUNT,CUSTOMER_ID_NB_TX_1DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW,CUSTOMER_ID_NB_TX_7DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW,CUSTOMER_ID_NB_TX_30DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW,TERMINAL_ID_NB_TX_1DAY_WINDOW,TERMINAL_ID_RISK_1DAY_WINDOW,TERMINAL_ID_NB_TX_7DAY_WINDOW,TERMINAL_ID_RISK_7DAY_WINDOW,TERMINAL_ID_NB_TX_30DAY_WINDOW,TERMINAL_ID_RISK_30DAY_WINDOW,TX_DURING_WEEKEND,TX_DURING_NIGHT,TX_AMOUNT>219.63,CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW>215.71,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=42.50,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW<=103.85,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=138.50,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW<=89.29,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=5.50,TERMINAL_ID_RISK_1DAY_WINDOW<=0.75,TERMINAL_ID_RISK_7DAY_WINDOW<=0.29,TERMINAL_ID_NB_TX_30DAY_WINDOW>15.50,TERMINAL_ID_RISK_30DAY_WINDOW<=0.06,TERMINAL_ID_NB_TX_7DAY_WINDOW>5.50,TERMINAL_ID_NB_TX_1DAY_WINDOW>2.50,TX_DURING_NIGHT>0.50,"TX_AMOUNT<=219.63,CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW<=143.08","TX_AMOUNT<=219.63,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=42.50","TX_AMOUNT<=219.63,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=138.50","TX_AMOUNT<=219.63,TERMINAL_ID_RISK_1DAY_WINDOW<=0.75","TX_AMOUNT<=219.63,TERMINAL_ID_RISK_7DAY_WINDOW<=0.29","TX_AMOUNT<=219.63,TERMINAL_ID_RISK_30DAY_WINDOW<=0.06","CUSTOMER_ID_NB_TX_30DAY_WINDOW>138.50,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=6.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=1.50","CUSTOMER_ID_NB_TX_1DAY_WINDOW>5.50,TERMINAL_ID_NB_TX_7DAY_WINDOW<=10.50","CUSTOMER_ID_NB_TX_1DAY_WINDOW>5.50,TX_DURING_NIGHT<=0.50","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW<=215.71,TERMINAL_ID_RISK_1DAY_WINDOW<=0.75","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW<=215.71,TERMINAL_ID_RISK_7DAY_WINDOW<=0.29","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=5.50","CUSTOMER_ID_NB_TX_7DAY_WINDOW>42.50,TERMINAL_ID_NB_TX_30DAY_WINDOW<=28.50","CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW>103.85,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW<=76.63","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW<=66.81","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=119.50","CUSTOMER_ID_NB_TX_30DAY_WINDOW>138.50,TERMINAL_ID_NB_TX_30DAY_WINDOW<=30.00","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW<=78.46","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TERMINAL_ID_NB_TX_1DAY_WINDOW<=1.50","TX_DURING_NIGHT<=0.50,TERMINAL_ID_NB_TX_1DAY_WINDOW<=2.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TERMINAL_ID_NB_TX_7DAY_WINDOW<=5.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TERMINAL_ID_NB_TX_30DAY_WINDOW<=30.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TERMINAL_ID_RISK_30DAY_WINDOW<=0.05","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TX_DURING_NIGHT<=0.50","TERMINAL_ID_RISK_7DAY_WINDOW>0.29,TERMINAL_ID_NB_TX_30DAY_WINDOW<=30.00"
1010,22.32,6.0,44.758333333333276,31.0,46.32096774193545,131.0,43.18541984732825,3.0,0.0,8.0,0.0,23.0,0.0,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1011,55.98,2.0,38.96000000000008,20.0,32.88400000000001,95.0,35.33831578947369,0.0,0.0,5.0,0.0,31.0,0.0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1012,85.62,6.0,61.13833333333338,29.0,58.115517241379294,100.0,56.93129999999997,0.0,0.0,1.0,0.0,12.0,0.0,0,1,0,0,1,1,1,1,0,1,1,0,1,0,0,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1013,5.49,2.0,9.400000000000006,26.0,9.478076923076916,127.0,10.281338582677156,1.0,0.0,5.0,0.0,20.0,0.0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1014,82.58,5.0,57.36200000000002,23.0,63.610000000000035,70.0,61.27685714285716,2.0,0.0,5.0,0.0,8.0,0.0,0,1,0,0,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1015,50.98,6.0,57.493333333333396,26.0,60.68423076923079,118.0,60.491016949152545,0.0,0.0,3.0,0.0,13.0,0.0,0,1,0,0,1,1,1,1,0,1,1,0,1,0,0,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1016,76.45,4.0,53.20249999999997,12.0,62.60583333333333,50.0,63.021400000000014,0.0,0.0,2.0,0.0,14.0,0.0,0,1,0,0,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1017,58.33,3.0,52.85333333333335,14.0,53.72214285714286,50.0,45.1654,0.0,0.0,2.0,0.0,19.0,0.0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1018,34.29,4.0,18.21749999999998,38.0,18.24157894736842,126.0,17.644841269841294,0.0,0.0,2.0,0.0,10.0,0.0,0,1,0,0,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1019,48.52,1.0,48.51999999999991,13.0,31.225384615384613,67.0,28.22985074626865,0.0,0.0,6.0,0.0,22.0,0.0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1020,33.96,3.0,41.43,23.0,34.9673913043478,80.0,33.04862500000001,2.0,0.0,7.0,0.0,19.0,0.0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1021,109.37,1.0,109.37000000000016,7.0,116.61857142857139,35.0,85.26457142857141,0.0,0.0,6.0,0.0,25.0,0.0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1022,96.91,6.0,79.93666666666674,23.0,88.83260869565216,70.0,89.29285714285712,2.0,0.0,10.0,0.0,24.0,0.0,0,1,0,0,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1023,84.74,4.0,58.212500000000034,9.0,50.0488888888888,68.0,56.4520588235294,0.0,0.0,1.0,0.0,13.0,0.0,0,1,0,0,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1024,60.82,3.0,53.703333333333326,23.0,48.28130434782609,97.0,46.430309278350514,1.0,0.0,5.0,0.0,24.0,0.0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1025,97.42,6.0,56.91999999999998,25.0,65.15760000000002,116.0,67.0463793103448,0.0,0.0,8.0,0.0,27.0,0.0,0,1,0,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1026,41.95,4.0,45.08749999999992,24.0,54.3783333333333,103.0,54.06077669902911,0.0,0.0,4.0,0.0,15.0,0.0,0,1,0,0,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1027,61.56,3.0,77.75000000000001,18.0,65.69722222222224,72.0,70.94416666666672,1.0,0.0,11.0,0.0,43.0,0.0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1028,129.51,7.0,86.0999999999999,17.0,88.40470588235306,82.0,93.23158536585372,1.0,0.0,5.0,0.0,18.0,0.05555555555555555,0,1,0,0,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1029,26.55,2.0,42.374999999999986,13.0,48.12461538461535,47.0,42.979574468085076,0.0,0.0,3.0,0.0,11.0,0.0,0,1,0,0,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1030,162.7,4.0,97.66000000000021,19.0,89.26105263157889,100.0,95.16640000000011,0.0,0.0,5.0,0.0,19.0,0.0,0,1,0,0,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1031,16.33,4.0,32.91749999999999,27.0,33.47111111111116,104.0,34.74615384615382,2.0,0.0,5.0,0.0,16.0,0.0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1032,74.38,4.0,86.19750000000013,20.0,68.2535,102.0,67.24666666666667,3.0,0.0,10.0,0.0,23.0,0.0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1033,53.74,5.0,118.67600000000004,24.0,96.85125000000012,112.0,98.81044642857138,0.0,0.0,2.0,0.0,11.0,0.0,0,1,0,0,1,1,1,0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1034,30.72,6.0,18.058333333333326,21.0,17.799523809523812,101.0,18.005346534653476,1.0,0.0,5.0,0.0,24.0,0.0,0,1,0,0,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1035,64.78,1.0,64.77999999999999,9.0,86.71444444444447,43.0,90.39046511627909,0.0,0.0,4.0,0.0,11.0,0.0,0,1,0,0,1,1,1,0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1036,39.7,2.0,65.79999999999995,6.0,47.23166666666666,31.0,42.80387096774195,1.0,0.0,2.0,0.0,19.0,0.0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1037,48.72,3.0,42.636666666666805,15.0,60.38066666666679,97.0,65.28783505154637,0.0,0.0,6.0,0.0,26.0,0.0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1038,7.38,2.0,31.495000000000037,7.0,31.51285714285711,47.0,33.79404255319148,0.0,0.0,2.0,0.0,29.0,0.0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1039,25.07,2.0,22.239999999999984,31.0,16.837741935483876,139.0,17.614100719424457,2.0,0.0,6.0,0.0,29.0,0.0,0,1,0,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1040,3.26,4.0,8.620000000000006,19.0,12.230000000000002,53.0,11.847169811320757,0.0,0.0,1.0,0.0,16.0,0.0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1041,73.62,4.0,112.61999999999998,18.0,94.22166666666664,75.0,86.3141333333334,0.0,0.0,3.0,0.0,19.0,0.0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1042,41.37,2.0,33.31499999999993,24.0,73.36250000000001,90.0,70.194,0.0,0.0,2.0,0.0,19.0,0.0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1043,10.4,3.0,19.28333333333332,21.0,21.54619047619048,97.0,23.099896907216483,0.0,0.0,4.0,0.0,20.0,0.0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1044,56.24,1.0,56.24000000000003,3.0,85.74999999999999,15.0,80.37466666666668,0.0,0.0,7.0,0.0,25.0,0.0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1045,0.11,3.0,37.326666666666746,19.0,72.65842105263154,95.0,65.71399999999998,0.0,0.0,4.0,0.0,18.0,0.0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1046,100.85,5.0,99.14399999999992,26.0,106.91346153846156,73.0,95.3217808219178,1.0,0.0,5.0,0.0,21.0,0.0,0,1,0,0,1,0,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1047,125.75,3.0,64.12666666666662,25.0,75.45800000000001,91.0,70.80450549450549,0.0,0.0,3.0,0.0,20.0,0.0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1048,45.63,2.0,55.205,10.0,82.60600000000002,44.0,89.37318181818183,0.0,0.0,2.0,0.0,10.0,0.0,0,1,0,0,1,1,1,0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1049,36.83,2.0,35.66499999999998,12.0,27.07916666666667,45.0,27.534222222222212,0.0,0.0,1.0,0.0,13.0,0.0,0,1,0,0,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050,90.01,6.0,65.85666666666675,30.0,80.58300000000003,120.0,76.55208333333329,1.0,0.0,6.0,0.0,19.0,0.0,0,1,0,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1051,109.64,6.0,127.17499999999997,26.0,113.78192307692316,115.0,103.94052173913046,0.0,0.0,5.0,0.0,14.0,0.0,0,1,0,0,1,0,1,0,0,1,1,0,1,0,0,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1052,72.99,4.0,78.49749999999999,26.0,80.99269230769224,119.0,71.28705882352943,1.0,0.0,3.0,0.0,23.0,0.0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1053,33.59,3.0,39.07666666666666,8.0,44.14250000000001,28.0,41.16642857142854,1.0,1.0,4.0,0.25,20.0,0.05,0,1,0,0,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,1,1,0,0,0
1054,65.36,8.0,91.72,31.0,91.60354838709677,96.0,88.16072916666667,1.0,0.0,8.0,0.0,30.0,0.0,0,1,0,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1055,15.05,2.0,18.52000000000002,19.0,16.535263157894747,68.0,15.175588235294121,0.0,0.0,2.0,0.0,20.0,0.0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1056,75.95,5.0,100.69000000000003,16.0,108.88687500000006,62.0,99.69629032258064,0.0,0.0,2.0,0.0,25.0,0.0,0,1,0,0,1,0,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1057,17.84,4.0,41.285000000000046,19.0,54.38894736842104,62.0,70.59209677419355,3.0,0.0,10.0,0.0,23.0,0.0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1058,50.35,6.0,30.89666666666666,25.0,33.910399999999946,118.0,30.711355932203396,0.0,0.0,4.0,0.0,20.0,0.0,0,1,0,0,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1059,11.11,5.0,14.112,22.0,13.716818181818189,72.0,13.507361111111116,0.0,0.0,4.0,0.0,21.0,0.0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1060,4.79,4.0,6.322500000000002,18.0,7.267222222222226,92.0,7.1963043478260875,1.0,0.0,6.0,0.0,19.0,0.0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1061,37.71,4.0,40.46250000000002,13.0,55.51076923076915,65.0,55.605538461538465,1.0,0.0,6.0,0.0,20.0,0.0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1062,16.18,3.0,74.43000000000005,7.0,74.01999999999988,36.0,83.68944444444446,1.0,0.0,7.0,0.0,25.0,0.0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1063,34.66,5.0,56.04200000000003,19.0,67.68894736842111,90.0,65.62877777777777,0.0,0.0,3.0,0.0,15.0,0.0,0,1,0,0,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064,32.83,1.0,32.8300000000001,27.0,55.54592592592592,122.0,54.59786885245901,1.0,0.0,5.0,0.0,25.0,0.0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1065,36.96,5.0,62.4859999999999,29.0,42.324137931034514,120.0,47.755083333333346,0.0,0.0,6.0,0.0,20.0,0.0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1066,3.83,4.0,9.257499999999984,26.0,11.508461538461527,115.0,11.019739130434772,0.0,0.0,6.0,0.0,21.0,0.0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1067,172.16,5.0,131.51800000000003,24.0,95.67166666666664,96.0,98.7947916666667,2.0,0.0,7.0,0.0,31.0,0.0,0,1,0,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1068,48.32,2.0,66.43000000000008,19.0,71.18842105263154,90.0,70.92455555555554,0.0,0.0,5.0,0.0,23.0,0.0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1069,5.95,2.0,7.239999999999998,10.0,6.551999999999994,66.0,6.016969696969696,0.0,0.0,2.0,0.0,13.0,0.0,0,1,0,0,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1070,40.36,5.0,86.44999999999997,20.0,77.06100000000006,87.0,76.73367816091952,3.0,0.0,6.0,0.0,23.0,0.0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1071,19.54,5.0,27.097999999999995,35.0,34.10514285714285,112.0,32.50008928571429,0.0,0.0,3.0,0.0,16.0,0.0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1072,51.75,3.0,28.53333333333333,10.0,25.696000000000005,25.0,25.196399999999993,1.0,0.0,8.0,0.0,23.0,0.0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1073,10.65,1.0,10.650000000000064,18.0,20.19111111111107,97.0,20.54030927835053,0.0,0.0,3.0,0.0,15.0,0.0,0,1,0,0,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1074,47.73,4.0,51.344999999999935,20.0,43.523,90.0,37.91177777777778,0.0,0.0,6.0,0.0,26.0,0.0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1075,67.66,2.0,48.140000000000015,6.0,42.005,22.0,42.54227272727272,2.0,0.0,3.0,0.0,15.0,0.0,0,1,0,0,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1076,45.71,2.0,60.25499999999994,16.0,56.96187500000008,77.0,57.158571428571406,0.0,0.0,6.0,0.0,20.0,0.0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1077,123.02,3.0,84.55999999999999,12.0,100.43833333333333,46.0,84.30565217391306,1.0,0.0,10.0,0.0,24.0,0.0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1078,9.18,3.0,12.573333333333336,14.0,11.041428571428586,89.0,11.082022471910111,1.0,0.0,6.0,0.0,24.0,0.0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1079,46.88,4.0,78.17000000000007,20.0,75.59750000000005,79.0,84.66303797468358,0.0,0.0,2.0,0.0,13.0,0.0,0,1,0,0,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1080,15.41,4.0,25.707499999999975,22.0,22.558181818181815,89.0,23.269438202247187,1.0,0.0,3.0,0.0,12.0,0.0,0,1,0,0,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1081,23.07,5.0,20.143999999999988,19.0,26.295789473684184,103.0,25.665048543689323,0.0,0.0,1.0,0.0,14.0,0.0,0,1,0,0,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1082,32.13,4.0,38.06500000000002,9.0,41.262222222222235,28.0,41.6225,0.0,0.0,2.0,0.0,22.0,0.0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1083,23.8,3.0,21.026666666666653,15.0,17.608666666666657,58.0,19.781034482758624,0.0,0.0,6.0,0.0,28.0,0.0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1084,1.75,9.0,9.14222222222222,34.0,9.211176470588226,117.0,8.5074358974359,0.0,0.0,7.0,0.0,30.0,0.0,0,1,0,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1085,23.34,4.0,13.154999999999994,19.0,14.0021052631579,101.0,12.289405940594058,1.0,0.0,5.0,0.0,19.0,0.0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1086,59.64,2.0,63.359999999999964,16.0,48.83187500000003,88.0,46.73795454545456,1.0,0.0,7.0,0.14285714285714285,26.0,0.038461538461538464,0,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
