,TX_AMOUNT,CUSTOMER_ID_NB_TX_1DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW,CUSTOMER_ID_NB_TX_7DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW,CUSTOMER_ID_NB_TX_30DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW,TERMINAL_ID_NB_TX_1DAY_WINDOW,TERMINAL_ID_RISK_1DAY_WINDOW,TERMINAL_ID_NB_TX_7DAY_WINDOW,TERMINAL_ID_RISK_7DAY_WINDOW,TERMINAL_ID_NB_TX_30DAY_WINDOW,TERMINAL_ID_RISK_30DAY_WINDOW,TX_DURING_WEEKEND,TX_DURING_NIGHT,TX_AMOUNT>218.26,CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW<=219.71,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=10.50,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW<=172.72,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW<=125.94,TERMINAL_ID_RISK_7DAY_WINDOW<=0.43,TERMINAL_ID_RISK_30DAY_WINDOW<=0.13,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=38.50,TERMINAL_ID_NB_TX_1DAY_WINDOW<=4.50,TERMINAL_ID_RISK_1DAY_WINDOW<=0.75,TERMINAL_ID_NB_TX_7DAY_WINDOW<=12.50,CUSTOMER_ID_NB_TX_30DAY_WINDOW>117.50,TERMINAL_ID_NB_TX_30DAY_WINDOW<=14.50,TX_DURING_NIGHT<=0.50,"TX_AMOUNT<=218.26,TERMINAL_ID_RISK_7DAY_WINDOW<=0.43","TX_AMOUNT<=218.26,TERMINAL_ID_RISK_30DAY_WINDOW<=0.13","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW>219.71,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=2.50","CUSTOMER_ID_NB_TX_1DAY_WINDOW>10.50,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=38.00","CUSTOMER_ID_NB_TX_1DAY_WINDOW>10.50,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=106.00","CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW>125.94,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=5.50","CUSTOMER_ID_NB_TX_1DAY_WINDOW>10.50,TERMINAL_ID_NB_TX_1DAY_WINDOW<=4.50","CUSTOMER_ID_NB_TX_1DAY_WINDOW>10.50,TERMINAL_ID_RISK_1DAY_WINDOW<=0.75","CUSTOMER_ID_NB_TX_1DAY_WINDOW>10.50,TERMINAL_ID_NB_TX_7DAY_WINDOW<=3.50","CUSTOMER_ID_NB_TX_1DAY_WINDOW>10.50,TERMINAL_ID_NB_TX_30DAY_WINDOW<=17.50","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW>219.71,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW<=104.10","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW>219.71,TERMINAL_ID_RISK_7DAY_WINDOW<=0.43","CUSTOMER_ID_NB_TX_7DAY_WINDOW>38.50,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=105.50","CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW>125.94,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=20.50","TERMINAL_ID_NB_TX_1DAY_WINDOW>4.50,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=8.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=25.00","TERMINAL_ID_NB_TX_7DAY_WINDOW>12.50,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=17.50","TERMINAL_ID_RISK_30DAY_WINDOW>0.13,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=24.50","CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW>172.72,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=69.50","CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW>172.72,TERMINAL_ID_NB_TX_7DAY_WINDOW<=8.00","TERMINAL_ID_RISK_7DAY_WINDOW>0.43,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW<=172.72","CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW>172.72,TERMINAL_ID_RISK_30DAY_WINDOW<=0.13","CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW>125.94,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=90.00","TERMINAL_ID_NB_TX_1DAY_WINDOW>4.50,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=33.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=108.00","TERMINAL_ID_NB_TX_7DAY_WINDOW>12.50,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=75.00","CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW>125.94,TERMINAL_ID_NB_TX_30DAY_WINDOW<=35.00","TERMINAL_ID_RISK_30DAY_WINDOW>0.13,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW<=96.20","TERMINAL_ID_NB_TX_1DAY_WINDOW>4.50,TERMINAL_ID_RISK_1DAY_WINDOW<=0.75","TERMINAL_ID_NB_TX_1DAY_WINDOW>4.50,TERMINAL_ID_NB_TX_7DAY_WINDOW<=9.50","TERMINAL_ID_NB_TX_1DAY_WINDOW>4.50,TERMINAL_ID_NB_TX_30DAY_WINDOW<=30.00","TERMINAL_ID_RISK_30DAY_WINDOW>0.13,TERMINAL_ID_NB_TX_1DAY_WINDOW<=0.50","TERMINAL_ID_NB_TX_1DAY_WINDOW>4.50,TX_DURING_NIGHT<=0.50","TERMINAL_ID_NB_TX_7DAY_WINDOW>12.50,TERMINAL_ID_RISK_1DAY_WINDOW<=0.75","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TERMINAL_ID_NB_TX_30DAY_WINDOW<=21.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TX_DURING_NIGHT<=0.50","TERMINAL_ID_NB_TX_7DAY_WINDOW>12.50,TERMINAL_ID_NB_TX_30DAY_WINDOW<=37.50","TERMINAL_ID_RISK_30DAY_WINDOW>0.13,TERMINAL_ID_NB_TX_30DAY_WINDOW<=9.00"
5450,70.84,6.0,80.87500000000007,29.0,77.8213793103449,119.0,91.25521008403365,0.0,0.0,6.0,0.0,25.0,0.0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5451,81.16,8.0,69.2175,23.0,75.8382608695652,99.0,83.19252525252523,0.0,0.0,4.0,0.0,22.0,0.045454545454545456,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5452,22.92,3.0,12.523333333333335,14.0,13.408571428571426,38.0,16.506052631578942,2.0,0.0,6.0,0.0,23.0,0.0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5453,42.45,3.0,35.23666666666663,21.0,44.77142857142863,102.0,45.635098039215684,0.0,0.0,4.0,0.0,31.0,0.0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5454,4.5,3.0,4.009999999999997,17.0,5.864705882352944,99.0,5.679595959595962,0.0,0.0,2.0,0.0,14.0,0.0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5455,60.48,3.0,69.66666666666673,11.0,64.67090909090909,51.0,68.38431372549022,0.0,0.0,3.0,0.0,32.0,0.0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5456,34.07,3.0,39.583333333333314,25.0,38.717999999999975,106.0,36.57688679245282,0.0,0.0,4.0,0.0,19.0,0.0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5457,55.35,8.0,82.10625,28.0,84.25678571428581,115.0,88.23652173913044,1.0,0.0,8.0,0.0,26.0,0.0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5458,107.5,1.0,107.50000000000004,20.0,67.22399999999999,67.0,68.84104477611946,2.0,0.0,8.0,0.0,21.0,0.0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5459,179.05,7.0,92.02428571428575,26.0,87.32384615384612,122.0,84.79368852459007,2.0,0.0,7.0,0.0,17.0,0.0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5460,49.14,5.0,50.070000000000036,24.0,55.22041666666666,76.0,46.734868421052624,0.0,0.0,7.0,0.0,28.0,0.0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5461,40.27,5.0,48.89200000000001,18.0,50.953888888888905,76.0,41.49263157894736,1.0,0.0,2.0,0.0,22.0,0.0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5462,73.6,2.0,88.81499999999994,17.0,89.70294117647055,80.0,77.82974999999999,0.0,0.0,1.0,0.0,15.0,0.0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5463,104.71,3.0,73.03000000000009,17.0,106.63999999999999,53.0,88.16377358490567,0.0,0.0,4.0,0.0,20.0,0.0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5464,104.34,2.0,86.195,25.0,69.43959999999997,113.0,70.47415929203538,0.0,0.0,2.0,0.0,13.0,0.0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5465,137.6,4.0,99.67249999999999,29.0,98.1013793103448,134.0,89.93597014925376,0.0,0.0,6.0,0.0,20.0,0.0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5466,51.48,4.0,63.10249999999991,39.0,61.182564102564065,127.0,60.52188976377953,0.0,0.0,5.0,0.0,23.0,0.0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5467,56.11,5.0,43.95999999999998,17.0,42.88764705882355,71.0,44.44225352112675,1.0,0.0,5.0,0.0,20.0,0.0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5468,47.25,3.0,42.49333333333343,22.0,48.3236363636364,91.0,51.09692307692313,0.0,0.0,5.0,0.0,21.0,0.0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5469,19.25,3.0,29.146666666666803,18.0,53.88611111111112,104.0,49.1659615384615,0.0,0.0,8.0,0.0,32.0,0.0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5470,44.88,2.0,68.57999999999994,16.0,85.10000000000001,55.0,89.98272727272736,0.0,0.0,4.0,0.0,19.0,0.0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5471,11.56,3.0,9.730000000000011,11.0,9.71,44.0,12.3075,0.0,0.0,2.0,0.0,14.0,0.0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5472,66.46,3.0,42.630000000000045,12.0,34.42416666666667,58.0,34.77189655172412,0.0,0.0,5.0,0.0,39.0,0.0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5473,60.98,3.0,51.089999999999996,18.0,80.87166666666663,69.0,97.48898550724634,2.0,0.0,5.0,0.0,15.0,0.4666666666666667,0,0,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5474,22.72,6.0,26.263333333333346,26.0,26.570769230769226,99.0,24.975252525252536,0.0,0.0,7.0,0.0,25.0,0.0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5475,77.64,5.0,68.52000000000002,18.0,81.25555555555547,96.0,81.37677083333332,0.0,0.0,4.0,0.0,21.0,0.0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5476,37.99,1.0,37.99000000000004,21.0,24.492380952380966,92.0,27.279673913043492,1.0,0.0,10.0,0.0,39.0,0.0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5477,107.23,5.0,77.05799999999999,30.0,68.02233333333335,104.0,64.30750000000002,1.0,0.0,3.0,0.0,15.0,0.0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5478,46.82,2.0,62.59000000000002,10.0,59.57000000000005,43.0,62.06581395348837,0.0,0.0,7.0,0.0,21.0,0.0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5479,20.85,6.0,24.90499999999999,27.0,26.053333333333335,126.0,27.660555555555568,1.0,0.0,6.0,0.0,14.0,0.0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5480,22.95,6.0,34.71666666666666,23.0,37.179565217391335,73.0,36.62232876712327,0.0,0.0,3.0,0.0,13.0,0.0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5481,11.78,4.0,15.842499999999998,13.0,22.076153846153854,40.0,22.802499999999984,0.0,0.0,6.0,0.0,25.0,0.0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5482,185.14,4.0,122.71749999999997,20.0,98.31950000000002,103.0,97.05,1.0,0.0,9.0,0.1111111111111111,25.0,0.08,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5483,7.78,1.0,7.780000000000002,2.0,8.610000000000005,14.0,10.959285714285715,1.0,0.0,7.0,0.0,22.0,0.0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5484,58.02,4.0,68.15999999999995,16.0,58.59875000000003,69.0,54.99086956521741,2.0,0.0,3.0,0.0,17.0,0.0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5485,54.51,3.0,57.756666666666696,24.0,51.221666666666664,101.0,53.9553465346535,0.0,0.0,2.0,0.0,16.0,0.0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5486,12.81,2.0,51.21499999999993,12.0,60.81999999999997,57.0,58.34614035087718,0.0,0.0,1.0,0.0,6.0,0.0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5487,38.91,1.0,38.910000000000046,11.0,32.33545454545453,41.0,32.220731707317086,1.0,0.0,5.0,0.0,20.0,0.0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5488,0.51,4.0,31.180000000000003,15.0,48.81533333333337,67.0,57.12761194029849,0.0,0.0,3.0,0.0,18.0,0.0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5489,78.69,4.0,49.422500000000085,25.0,56.722799999999985,89.0,54.31325842696627,2.0,0.0,5.0,0.0,19.0,0.0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5490,61.41,2.0,79.15000000000003,12.0,43.705833333333345,46.0,45.98891304347825,0.0,0.0,2.0,0.0,13.0,0.0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5491,53.46,3.0,70.30333333333326,26.0,70.76961538461534,78.0,75.80974358974356,3.0,0.0,4.0,0.0,14.0,0.0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5492,43.93,7.0,27.622857142857136,28.0,26.691785714285714,127.0,27.788661417322846,0.0,0.0,1.0,0.0,15.0,0.0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5493,94.93,4.0,68.69250000000005,29.0,63.06965517241371,130.0,62.73330769230764,0.0,0.0,3.0,0.0,18.0,0.0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5494,174.23,2.0,164.02499999999975,20.0,119.00550000000003,87.0,104.83367816091955,0.0,0.0,4.0,0.0,23.0,0.0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5495,76.33,3.0,77.49666666666668,25.0,64.96000000000002,108.0,69.47999999999999,0.0,0.0,6.0,0.0,20.0,0.0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5496,16.09,5.0,18.984000000000055,24.0,27.995833333333326,109.0,33.41880733944956,0.0,0.0,5.0,0.0,23.0,0.0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5497,61.01,6.0,82.60000000000001,22.0,69.11636363636359,103.0,75.80446601941752,3.0,0.0,8.0,0.0,21.0,0.0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5498,100.61,3.0,95.67666666666666,4.0,92.59249999999997,23.0,98.97652173913042,0.0,0.0,3.0,0.0,19.0,0.0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5499,134.79,1.0,134.79000000000002,2.0,103.535,16.0,74.79437499999999,1.0,0.0,5.0,0.0,24.0,0.0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5500,9.0,2.0,88.03500000000001,14.0,94.26500000000001,64.0,93.00578125000007,0.0,0.0,5.0,0.0,16.0,0.0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5501,78.18,2.0,61.90999999999999,19.0,69.30052631578947,56.0,70.46035714285713,0.0,0.0,2.0,0.0,11.0,0.0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5502,62.84,3.0,65.36000000000001,24.0,55.779583333333306,85.0,50.218941176470594,1.0,0.0,7.0,0.0,29.0,0.0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5503,103.04,7.0,61.93571428571427,35.0,75.08228571428575,115.0,74.43773913043478,0.0,0.0,3.0,0.0,18.0,0.0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5504,32.3,3.0,72.77333333333335,10.0,63.28499999999993,59.0,64.84830508474582,0.0,0.0,5.0,0.0,21.0,0.0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5505,12.32,8.0,13.613749999999996,26.0,13.919615384615385,82.0,14.263536585365845,0.0,0.0,2.0,0.0,15.0,0.0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5506,44.56,2.0,28.710000000000043,21.0,16.95666666666662,109.0,17.944128440366963,1.0,0.0,7.0,0.0,31.0,0.0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5507,134.52,3.0,149.19666666666657,23.0,98.9608695652174,95.0,99.1984210526316,1.0,0.0,6.0,0.0,18.0,0.0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5508,55.31,2.0,35.92999999999999,12.0,26.132499999999997,54.0,29.163333333333316,1.0,0.0,6.0,0.0,18.0,0.0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5509,32.04,5.0,32.39800000000003,29.0,28.134482758620717,103.0,25.066407766990306,1.0,0.0,8.0,0.0,20.0,0.0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5510,5.2,4.0,5.7525000000000155,22.0,6.517727272727274,103.0,8.123300970873789,1.0,0.0,9.0,0.1111111111111111,25.0,0.08,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
