,TX_AMOUNT,CUSTOMER_ID_NB_TX_1DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW,CUSTOMER_ID_NB_TX_7DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW,CUSTOMER_ID_NB_TX_30DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW,TERMINAL_ID_NB_TX_1DAY_WINDOW,TERMINAL_ID_RISK_1DAY_WINDOW,TERMINAL_ID_NB_TX_7DAY_WINDOW,TERMINAL_ID_RISK_7DAY_WINDOW,TERMINAL_ID_NB_TX_30DAY_WINDOW,TERMINAL_ID_RISK_30DAY_WINDOW,TX_DURING_WEEKEND,TX_DURING_NIGHT,TX_AMOUNT>218.50,CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW>192.56,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=1.50,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW<=109.39,CUSTOMER_ID_NB_TX_30DAY_WINDOW>93.50,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW<=98.95,TERMINAL_ID_RISK_1DAY_WINDOW<=0.42,TERMINAL_ID_NB_TX_7DAY_WINDOW>5.50,TERMINAL_ID_RISK_7DAY_WINDOW<=0.42,TERMINAL_ID_NB_TX_30DAY_WINDOW<=42.50,TERMINAL_ID_RISK_30DAY_WINDOW<=0.08,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=37.50,TERMINAL_ID_NB_TX_1DAY_WINDOW<=0.50,TX_DURING_NIGHT<=0.50,"TX_AMOUNT<=218.50,CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW<=192.56","TX_AMOUNT<=218.50,TERMINAL_ID_RISK_1DAY_WINDOW<=0.42","TX_AMOUNT<=218.50,TERMINAL_ID_RISK_7DAY_WINDOW<=0.42","TX_AMOUNT<=218.50,TERMINAL_ID_RISK_30DAY_WINDOW<=0.08","CUSTOMER_ID_NB_TX_1DAY_WINDOW>1.50,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=3.50","CUSTOMER_ID_NB_TX_30DAY_WINDOW<=93.50,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=5.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.42,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=4.50","TERMINAL_ID_RISK_30DAY_WINDOW>0.08,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=6.50","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW<=192.56,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW<=77.71","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW<=192.56,TERMINAL_ID_NB_TX_1DAY_WINDOW<=1.50","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW<=192.56,TERMINAL_ID_NB_TX_7DAY_WINDOW<=4.50","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW<=192.56,TERMINAL_ID_RISK_7DAY_WINDOW<=0.42","CUSTOMER_ID_NB_TX_30DAY_WINDOW<=93.50,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=23.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.42,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=18.50","CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW>109.39,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=124.50","CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW>109.39,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW<=68.69","CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW>109.39,TERMINAL_ID_NB_TX_7DAY_WINDOW<=11.50","CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW>109.39,TERMINAL_ID_NB_TX_30DAY_WINDOW<=42.00","TERMINAL_ID_RISK_30DAY_WINDOW>0.08,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW<=109.39","TERMINAL_ID_RISK_1DAY_WINDOW>0.42,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=75.50","TERMINAL_ID_RISK_30DAY_WINDOW>0.08,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=73.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.42,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW<=30.92","TERMINAL_ID_RISK_7DAY_WINDOW>0.42,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW<=59.12","TERMINAL_ID_RISK_30DAY_WINDOW>0.08,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW<=57.82","TERMINAL_ID_RISK_1DAY_WINDOW>0.42,TERMINAL_ID_NB_TX_1DAY_WINDOW<=1.50","TERMINAL_ID_NB_TX_30DAY_WINDOW>42.50,TERMINAL_ID_NB_TX_1DAY_WINDOW<=1.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.42,TERMINAL_ID_NB_TX_7DAY_WINDOW<=7.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.42,TERMINAL_ID_NB_TX_30DAY_WINDOW<=31.50","TERMINAL_ID_RISK_7DAY_WINDOW>0.42,TERMINAL_ID_NB_TX_7DAY_WINDOW<=8.50","TERMINAL_ID_NB_TX_30DAY_WINDOW>42.50,TERMINAL_ID_NB_TX_7DAY_WINDOW<=11.50","TERMINAL_ID_RISK_30DAY_WINDOW>0.08,TERMINAL_ID_NB_TX_7DAY_WINDOW<=8.50","TERMINAL_ID_RISK_7DAY_WINDOW>0.42,TERMINAL_ID_NB_TX_30DAY_WINDOW<=28.00","TERMINAL_ID_RISK_30DAY_WINDOW>0.08,TERMINAL_ID_NB_TX_30DAY_WINDOW<=12.50"
2538,97.21,4.0,66.825,21.0,67.54523809523809,64.0,55.15453125000001,1.0,0.0,6.0,0.0,26.0,0.0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2539,51.9,7.0,73.60571428571423,33.0,91.2618181818182,116.0,90.16991379310345,0.0,0.0,6.0,0.0,24.0,0.0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2540,121.38,4.0,142.95499999999996,19.0,88.40999999999983,106.0,88.61575471698113,0.0,0.0,4.0,0.0,14.0,0.0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2541,93.12,1.0,93.12000000000003,6.0,101.62499999999996,24.0,108.60166666666665,0.0,0.0,5.0,0.0,20.0,0.0,0,0,0,0,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2542,22.99,2.0,24.465000000000025,13.0,24.98307692307693,63.0,23.202063492063484,2.0,0.0,4.0,0.0,13.0,0.0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2543,6.03,3.0,10.81000000000001,20.0,12.081999999999992,89.0,13.360898876404496,0.0,0.0,5.0,0.0,20.0,0.0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2544,81.35,1.0,81.35000000000004,5.0,104.17599999999997,29.0,84.24034482758621,0.0,0.0,1.0,0.0,12.0,0.0,0,0,0,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2545,10.74,1.0,10.74,7.0,10.632857142857132,45.0,9.749999999999995,1.0,0.0,4.0,0.0,22.0,0.0,0,0,0,0,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2546,7.6,4.0,8.93249999999999,18.0,8.235555555555555,112.0,8.96973214285714,0.0,0.0,5.0,0.0,26.0,0.0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2547,10.07,5.0,7.260000000000001,28.0,5.513214285714283,113.0,5.070619469026549,0.0,0.0,7.0,0.0,33.0,0.0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2548,108.2,5.0,97.83199999999997,11.0,98.21909090909095,63.0,96.56190476190486,1.0,0.0,6.0,0.0,20.0,0.0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2549,30.88,6.0,40.158333333333324,26.0,31.826923076923077,102.0,32.21313725490195,1.0,0.0,2.0,0.0,11.0,0.0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2550,18.93,4.0,29.76749999999997,17.0,36.89470588235295,60.0,44.866833333333346,1.0,0.0,5.0,0.0,26.0,0.0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2551,82.49,4.0,74.36749999999991,19.0,67.63947368421044,92.0,72.69249999999997,2.0,0.0,5.0,0.0,38.0,0.0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2552,44.83,3.0,47.8766666666668,32.0,44.14531250000001,111.0,44.47846846846851,1.0,0.0,7.0,0.0,23.0,0.0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2553,90.06,3.0,106.72999999999998,18.0,77.92833333333331,62.0,79.70693548387099,0.0,0.0,5.0,0.0,30.0,0.0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2554,10.94,2.0,14.385000000000005,7.0,12.797142857142857,20.0,13.507000000000001,0.0,0.0,0.0,0.0,22.0,0.0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2555,19.44,5.0,16.266,17.0,14.964117647058824,77.0,14.760259740259738,1.0,0.0,4.0,0.0,21.0,0.0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2556,75.2,3.0,90.76666666666671,25.0,82.47999999999998,91.0,82.72483516483514,3.0,0.0,5.0,0.0,21.0,0.0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2557,88.28,6.0,76.81666666666666,32.0,71.87031250000005,120.0,70.54116666666657,0.0,0.0,5.0,0.0,18.0,0.0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2558,75.13,1.0,75.12999999999997,9.0,71.08444444444442,42.0,80.13095238095244,0.0,0.0,4.0,0.0,15.0,0.0,0,0,0,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2559,67.9,3.0,73.07666666666658,20.0,103.91349999999993,101.0,100.54881188118814,1.0,0.0,4.0,0.0,15.0,0.0,0,0,0,0,0,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2560,28.7,4.0,53.085000000000036,16.0,49.04375000000002,65.0,54.11876923076925,0.0,0.0,6.0,0.0,30.0,0.03333333333333333,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2561,55.87,2.0,64.31500000000005,12.0,62.40000000000004,61.0,69.53540983606553,1.0,0.0,2.0,0.0,19.0,0.0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2562,61.74,4.0,111.07000000000001,24.0,89.86166666666662,69.0,92.67695652173911,3.0,0.0,6.0,0.0,17.0,0.0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2563,104.01,7.0,80.62571428571432,22.0,86.02045454545457,79.0,86.63050632911394,0.0,0.0,3.0,0.0,23.0,0.0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2564,126.99,4.0,76.77499999999995,33.0,97.80939393939398,117.0,87.6429059829059,1.0,0.0,5.0,0.0,25.0,0.0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2565,27.86,5.0,23.158000000000005,11.0,18.701818181818172,49.0,16.73693877551021,2.0,0.0,7.0,0.0,17.0,0.0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2566,63.2,2.0,46.92999999999991,14.0,101.44428571428567,76.0,102.63723684210524,1.0,0.0,3.0,0.0,24.0,0.0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2567,11.83,3.0,38.34999999999999,9.0,59.5111111111111,37.0,65.71621621621621,0.0,0.0,2.0,0.0,12.0,0.0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2568,93.97,8.0,55.57625000000006,35.0,61.52000000000001,124.0,57.131048387096754,0.0,0.0,4.0,0.0,23.0,0.0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2569,61.65,3.0,66.98666666666672,31.0,64.15709677419353,118.0,63.79974576271183,0.0,0.0,3.0,0.0,11.0,0.0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2570,80.87,2.0,64.39999999999993,15.0,79.51333333333329,70.0,98.93771428571434,0.0,0.0,2.0,0.0,16.0,0.0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2571,3.25,6.0,38.194999999999986,25.0,42.10240000000002,109.0,46.550183486238545,0.0,0.0,1.0,0.0,15.0,0.0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2572,72.52,3.0,65.44333333333327,20.0,43.361000000000004,84.0,43.201547619047616,2.0,0.0,4.0,0.0,25.0,0.0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2573,48.27,1.0,48.270000000000124,4.0,63.88750000000003,33.0,68.7448484848485,0.0,0.0,3.0,0.0,20.0,0.0,0,0,0,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2574,123.7,1.0,123.6999999999998,11.0,81.95909090909092,46.0,118.28521739130427,1.0,0.0,7.0,0.0,36.0,0.0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2575,16.84,5.0,34.50799999999996,25.0,44.8692,91.0,42.6226373626374,0.0,0.0,3.0,0.0,22.0,0.0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2576,58.81,6.0,51.669999999999995,22.0,61.97636363636366,99.0,60.906565656565625,0.0,0.0,7.0,0.0,22.0,0.0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2577,27.65,3.0,25.463333333333328,19.0,18.127368421052633,70.0,17.15942857142858,0.0,0.0,6.0,0.0,35.0,0.0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2578,37.29,3.0,54.75333333333334,22.0,79.99454545454542,88.0,85.45193181818185,0.0,0.0,3.0,0.0,22.0,0.0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2579,21.74,2.0,31.669999999999867,17.0,43.28352941176471,92.0,49.6608695652174,0.0,0.0,9.0,0.0,24.0,0.0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2580,37.25,2.0,31.279999999999937,20.0,37.284000000000006,91.0,37.148241758241774,0.0,0.0,2.0,0.0,24.0,0.0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2581,11.09,4.0,17.38999999999997,37.0,21.751891891891894,121.0,23.525950413223153,1.0,0.0,9.0,0.0,25.0,0.0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2582,19.98,5.0,104.29000000000005,18.0,114.64166666666662,103.0,89.71951456310677,0.0,0.0,4.0,0.0,13.0,0.0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2583,11.48,4.0,36.86750000000001,26.0,30.091923076923056,81.0,28.341728395061743,0.0,0.0,1.0,0.0,16.0,0.0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2584,66.81,5.0,77.87799999999997,26.0,79.33346153846163,92.0,85.90869565217393,0.0,0.0,3.0,0.0,16.0,0.0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2585,3.19,4.0,11.157500000000002,24.0,15.69083333333333,118.0,15.528305084745762,0.0,0.0,2.0,0.0,17.0,0.0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2586,44.42,2.0,51.61,4.0,55.160000000000025,14.0,43.63714285714286,2.0,0.0,7.0,0.0,20.0,0.0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2587,80.53,3.0,82.50333333333326,22.0,95.54454545454547,80.0,86.28200000000002,1.0,0.0,2.0,0.0,10.0,0.0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2588,10.65,3.0,7.500000000000004,7.0,10.862857142857141,24.0,12.519583333333335,1.0,0.0,7.0,0.0,22.0,0.0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2589,46.04,7.0,40.998571428571424,27.0,32.35333333333333,103.0,32.34737864077669,0.0,0.0,3.0,0.0,16.0,0.0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2590,26.47,2.0,36.81000000000004,9.0,42.06333333333331,39.0,44.516923076923085,0.0,0.0,5.0,0.0,20.0,0.0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2591,82.67,4.0,75.30250000000005,20.0,57.939499999999974,94.0,59.70755319148932,0.0,0.0,2.0,0.0,18.0,0.0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2592,65.8,4.0,67.96000000000004,16.0,63.928125000000016,70.0,62.60142857142863,0.0,0.0,5.0,0.0,19.0,0.0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2593,12.86,2.0,55.67000000000014,22.0,77.82090909090908,87.0,79.38494252873559,0.0,0.0,1.0,0.0,16.0,0.0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2594,20.74,8.0,9.95375,29.0,12.503793103448276,106.0,12.417075471698107,0.0,0.0,2.0,0.0,19.0,0.0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2595,50.34,9.0,51.794444444444416,24.0,58.434166666666705,112.0,64.00589285714287,0.0,0.0,4.0,0.0,24.0,0.0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2596,65.31,3.0,54.8366666666667,24.0,75.95124999999996,91.0,79.34439560439561,0.0,0.0,6.0,0.0,20.0,0.0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2597,6.31,3.0,7.626666666666666,27.0,10.914074074074067,87.0,11.965977011494253,0.0,0.0,5.0,0.0,20.0,0.0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2598,80.49,3.0,68.8433333333333,13.0,52.48384615384615,58.0,44.528793103448294,2.0,0.0,6.0,0.0,20.0,0.0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2599,34.62,3.0,35.57333333333326,11.0,56.77090909090912,54.0,76.21074074074075,1.0,0.0,5.0,0.0,12.0,0.0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2600,7.91,4.0,13.0275,23.0,14.686521739130443,90.0,15.56877777777777,0.0,0.0,0.0,0.0,10.0,0.0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2601,48.09,3.0,37.74666666666665,19.0,59.3447368421052,81.0,53.776172839506174,1.0,0.0,8.0,0.0,19.0,0.0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2602,38.88,2.0,38.095,17.0,26.720588235294112,67.0,29.346268656716436,0.0,0.0,4.0,0.0,21.0,0.0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2603,66.88,5.0,38.351999999999975,28.0,48.025714285714265,110.0,52.549090909090914,1.0,0.0,5.0,0.0,23.0,0.0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2604,37.87,3.0,43.90999999999994,15.0,97.20599999999995,77.0,101.79610389610387,1.0,0.0,7.0,0.0,20.0,0.0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
