,TX_AMOUNT,CUSTOMER_ID_NB_TX_1DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW,CUSTOMER_ID_NB_TX_7DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW,CUSTOMER_ID_NB_TX_30DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW,TERMINAL_ID_NB_TX_1DAY_WINDOW,TERMINAL_ID_RISK_1DAY_WINDOW,TERMINAL_ID_NB_TX_7DAY_WINDOW,TERMINAL_ID_RISK_7DAY_WINDOW,TERMINAL_ID_NB_TX_30DAY_WINDOW,TERMINAL_ID_RISK_30DAY_WINDOW,TX_DURING_WEEKEND,TX_DURING_NIGHT,TX_AMOUNT>219.47,CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW<=223.84,CUSTOMER_ID_NB_TX_7DAY_WINDOW>30.50,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW<=102.92,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=83.50,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW<=96.28,TERMINAL_ID_NB_TX_1DAY_WINDOW>2.50,TERMINAL_ID_RISK_1DAY_WINDOW<=0.75,TERMINAL_ID_NB_TX_7DAY_WINDOW>9.50,TERMINAL_ID_RISK_7DAY_WINDOW<=0.27,TERMINAL_ID_NB_TX_30DAY_WINDOW>25.50,TERMINAL_ID_RISK_30DAY_WINDOW<=0.08,CUSTOMER_ID_NB_TX_1DAY_WINDOW>7.50,TX_DURING_NIGHT<=0.50,"TX_AMOUNT<=219.47,CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW<=180.82","TX_AMOUNT<=219.47,TERMINAL_ID_RISK_1DAY_WINDOW<=0.75","TX_AMOUNT<=219.47,TERMINAL_ID_RISK_7DAY_WINDOW<=0.27","TX_AMOUNT<=219.47,TERMINAL_ID_RISK_30DAY_WINDOW<=0.08","TERMINAL_ID_NB_TX_1DAY_WINDOW<=2.50,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=7.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=2.50","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW>223.84,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=57.50","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW>223.84,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW<=101.35","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW<=223.84","TERMINAL_ID_RISK_7DAY_WINDOW>0.27,CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW<=223.84","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW>223.84,TERMINAL_ID_RISK_30DAY_WINDOW<=0.08","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW>223.84,TX_DURING_NIGHT<=0.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=27.00","TERMINAL_ID_NB_TX_7DAY_WINDOW<=9.50,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=12.50","CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW>102.92,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW<=60.09","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW<=54.18","TERMINAL_ID_RISK_7DAY_WINDOW>0.27,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW<=47.46","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=90.50","TERMINAL_ID_NB_TX_7DAY_WINDOW<=9.50,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=92.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW<=88.91","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TERMINAL_ID_NB_TX_1DAY_WINDOW<=1.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TERMINAL_ID_NB_TX_7DAY_WINDOW<=5.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TERMINAL_ID_RISK_7DAY_WINDOW<=0.27","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TERMINAL_ID_NB_TX_30DAY_WINDOW<=31.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TERMINAL_ID_RISK_30DAY_WINDOW<=0.06","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TX_DURING_NIGHT<=0.50","TERMINAL_ID_RISK_7DAY_WINDOW>0.27,TERMINAL_ID_NB_TX_7DAY_WINDOW<=3.50","TERMINAL_ID_NB_TX_7DAY_WINDOW<=9.50,TERMINAL_ID_NB_TX_30DAY_WINDOW<=26.50","TERMINAL_ID_RISK_7DAY_WINDOW>0.27,TERMINAL_ID_NB_TX_30DAY_WINDOW<=20.50","TERMINAL_ID_RISK_7DAY_WINDOW>0.27,TERMINAL_ID_RISK_30DAY_WINDOW<=0.26","TERMINAL_ID_RISK_30DAY_WINDOW>0.08,TERMINAL_ID_NB_TX_30DAY_WINDOW<=20.50"
1585,95.97,4.0,73.30000000000004,28.0,64.93321428571433,117.0,68.58153846153851,0.0,0.0,3.0,0.0,13.0,0.0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1586,6.14,4.0,14.532500000000002,22.0,14.502727272727272,82.0,15.778292682926828,0.0,0.0,1.0,0.0,22.0,0.0,0,1,0,1,0,1,1,1,0,1,0,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1587,55.83,4.0,64.4325,24.0,63.88375000000001,109.0,57.612568807339436,0.0,0.0,3.0,0.0,17.0,0.0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1588,22.56,3.0,24.280000000000026,22.0,26.33409090909091,97.0,24.45134020618556,1.0,0.0,4.0,0.0,24.0,0.0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1589,74.47,8.0,81.58625000000002,17.0,85.73764705882354,58.0,90.06775862068966,0.0,0.0,4.0,0.0,17.0,0.0,0,1,0,1,0,1,1,1,0,1,0,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1590,59.6,3.0,66.11666666666667,9.0,66.02777777777777,30.0,66.81366666666666,1.0,0.0,4.0,0.0,24.0,0.0,0,1,0,1,0,1,1,1,0,1,0,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1591,72.11,4.0,89.47749999999998,19.0,91.81157894736846,66.0,87.18090909090904,1.0,0.0,4.0,0.0,15.0,0.0,0,1,0,1,0,1,1,1,0,1,0,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1592,110.44,1.0,110.44,2.0,79.49500000000008,16.0,88.23125000000003,0.0,0.0,3.0,0.0,17.0,0.0,0,1,0,1,0,1,1,1,0,1,0,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1593,66.36,2.0,64.77999999999996,14.0,49.80142857142858,39.0,59.85615384615383,2.0,0.0,3.0,0.0,15.0,0.0,0,1,0,1,0,1,1,1,0,1,0,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1594,23.75,3.0,12.293333333333331,11.0,18.550000000000008,49.0,18.120204081632654,1.0,0.0,5.0,0.0,25.0,0.0,0,1,0,1,0,1,1,1,0,1,0,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1595,4.23,4.0,39.06499999999995,32.0,55.36218750000003,109.0,52.536880733944926,3.0,0.0,8.0,0.0,26.0,0.0,0,1,0,1,1,1,0,1,1,1,0,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1596,40.3,1.0,40.29999999999999,10.0,51.26100000000001,36.0,43.51083333333332,1.0,0.0,8.0,0.0,18.0,0.0,0,1,0,1,0,1,1,1,0,1,0,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1597,46.75,2.0,74.73000000000005,20.0,88.12899999999989,98.0,83.31683673469392,3.0,0.0,10.0,0.0,37.0,0.0,0,1,0,1,0,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1598,42.63,4.0,50.68500000000002,24.0,46.07000000000004,113.0,44.13787610619467,0.0,0.0,0.0,0.0,8.0,0.0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1599,44.82,3.0,46.600000000000016,7.0,57.027142857142906,29.0,65.13482758620688,0.0,0.0,5.0,0.0,28.0,0.0,0,1,0,1,0,1,1,1,0,1,0,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1600,48.45,4.0,73.25250000000003,16.0,74.0225,83.0,75.44289156626508,0.0,0.0,4.0,0.0,18.0,0.05555555555555555,0,1,0,1,0,1,1,1,0,1,0,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1601,53.93,3.0,82.08999999999993,21.0,60.76380952380952,92.0,61.08695652173919,1.0,0.0,4.0,0.0,24.0,0.0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1602,72.92,5.0,84.72400000000002,21.0,79.86428571428574,101.0,79.91594059405942,1.0,0.0,8.0,0.0,27.0,0.0,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1603,9.25,2.0,7.445,13.0,17.036923076923074,48.0,15.685833333333342,0.0,0.0,3.0,0.0,12.0,0.0,0,1,0,1,0,1,1,1,0,1,0,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1604,12.62,4.0,15.025000000000007,24.0,15.162916666666673,106.0,13.205566037735851,0.0,0.0,3.0,0.0,14.0,0.0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1605,28.19,2.0,28.005000000000017,8.0,25.046250000000015,45.0,25.48577777777778,2.0,0.0,6.0,0.0,20.0,0.0,0,1,0,1,0,1,1,1,0,1,0,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1606,34.45,2.0,46.500000000000014,5.0,70.05199999999999,11.0,88.52272727272727,0.0,0.0,4.0,0.0,16.0,0.0,0,1,0,1,0,1,1,1,0,1,0,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1607,43.61,5.0,58.48200000000003,33.0,47.960303030303,95.0,48.08547368421053,0.0,0.0,3.0,0.0,17.0,0.0,0,1,0,1,1,1,0,1,0,1,0,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1608,13.1,5.0,25.76400000000004,25.0,35.432800000000015,106.0,37.501415094339606,1.0,0.0,5.0,0.0,26.0,0.0,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1609,39.27,6.0,30.038333333333345,24.0,26.038333333333345,83.0,32.05626506024093,1.0,0.0,12.0,0.0,27.0,0.0,0,1,0,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1610,57.74,2.0,68.35999999999999,16.0,69.44875000000003,63.0,68.46126984126983,1.0,0.0,5.0,0.0,30.0,0.4,0,1,0,1,0,1,1,1,0,1,0,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1611,25.23,5.0,26.640000000000004,9.0,40.69555555555561,55.0,56.314181818181815,0.0,0.0,4.0,0.0,24.0,0.0,0,1,0,1,0,1,1,1,0,1,0,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1612,32.66,2.0,67.08999999999992,25.0,105.94040000000001,86.0,99.16569767441857,0.0,0.0,4.0,0.0,31.0,0.0,0,1,0,1,0,0,0,0,0,1,0,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1613,53.76,6.0,95.73166666666668,19.0,90.99684210526316,80.0,87.71787499999999,1.0,0.0,3.0,0.0,23.0,0.0,0,1,0,1,0,1,1,1,0,1,0,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1614,89.79,2.0,105.36999999999985,18.0,86.89388888888895,71.0,96.3547887323943,2.0,0.0,4.0,0.0,16.0,0.0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1615,79.12,4.0,52.95000000000002,20.0,56.6155,94.0,55.90478723404254,1.0,0.0,4.0,0.0,21.0,0.0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1616,46.62,4.0,85.18000000000006,15.0,82.28399999999996,55.0,73.77527272727272,1.0,0.0,6.0,0.0,21.0,0.0,0,1,0,1,0,1,1,1,0,1,0,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1617,98.5,4.0,98.34750000000003,25.0,81.306,89.0,79.72741573033707,0.0,0.0,4.0,0.0,14.0,0.0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1618,39.47,5.0,44.995999999999995,20.0,82.91499999999999,91.0,73.1576923076923,0.0,0.0,2.0,0.0,22.0,0.0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1619,31.1,3.0,22.65999999999998,29.0,19.552068965517233,101.0,19.126237623762382,0.0,0.0,4.0,0.0,20.0,0.0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1620,101.9,5.0,102.876,21.0,97.6076190476188,95.0,92.02389473684222,0.0,0.0,8.0,0.0,30.0,0.0,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1621,115.3,5.0,113.21200000000002,12.0,100.9033333333334,55.0,94.27854545454548,1.0,0.0,7.0,0.0,18.0,0.0,0,1,0,1,0,1,1,1,0,1,0,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1622,32.66,3.0,27.716666666666573,30.0,24.208333333333332,112.0,27.473750000000017,1.0,0.0,6.0,0.0,29.0,0.0,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1623,12.63,3.0,46.48666666666659,16.0,73.46250000000009,77.0,72.43727272727268,2.0,0.0,2.0,0.0,9.0,0.0,0,1,0,1,0,1,1,1,0,1,0,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1624,84.96,5.0,86.268,18.0,87.16000000000003,64.0,83.38750000000003,0.0,0.0,3.0,0.0,15.0,0.0,0,1,0,1,0,1,1,1,0,1,0,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1625,36.93,2.0,32.660000000000004,17.0,49.67294117647061,81.0,54.65172839506175,1.0,0.0,5.0,0.0,22.0,0.0,0,1,0,1,0,1,1,1,0,1,0,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1626,43.39,3.0,41.26666666666667,19.0,63.33105263157897,56.0,55.63375,0.0,0.0,5.0,0.0,19.0,0.0,0,1,0,1,0,1,1,1,0,1,0,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1627,21.27,5.0,30.630000000000003,29.0,30.022068965517228,88.0,26.850340909090907,0.0,0.0,3.0,0.0,20.0,0.0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1628,34.54,6.0,65.94833333333335,18.0,64.27499999999995,85.0,60.73176470588237,0.0,0.0,2.0,0.0,16.0,0.0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1629,43.7,2.0,32.21999999999999,10.0,50.18099999999999,41.0,46.16560975609755,1.0,0.0,4.0,0.0,12.0,0.0,0,1,0,1,0,1,1,1,0,1,0,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1630,113.11,6.0,51.29333333333337,35.0,48.38628571428572,123.0,48.02162601626015,0.0,0.0,1.0,0.0,13.0,0.0,0,1,0,1,1,1,0,1,0,1,0,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1631,66.71,3.0,76.29333333333335,6.0,65.91833333333332,27.0,79.50592592592596,0.0,0.0,2.0,0.0,20.0,0.0,0,1,0,1,0,1,1,1,0,1,0,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1632,134.76,1.0,134.75999999999996,5.0,94.16,14.0,96.6221428571428,2.0,0.0,4.0,0.0,19.0,0.0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1633,152.43,8.0,79.94999999999996,26.0,96.22384615384622,98.0,94.89673469387755,2.0,0.0,3.0,0.0,23.0,0.0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1634,12.44,2.0,15.770000000000024,14.0,15.697857142857151,80.0,16.128625000000007,2.0,0.0,6.0,0.0,22.0,0.0,0,1,0,1,0,1,1,1,0,1,0,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1635,81.0,10.0,48.84200000000002,28.0,41.316428571428546,78.0,38.1683333333333,0.0,0.0,3.0,0.0,16.0,0.0,0,1,0,1,0,1,1,1,0,1,0,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1636,14.6,3.0,15.380000000000017,15.0,15.624666666666675,81.0,16.109753086419758,0.0,0.0,1.0,0.0,9.0,0.0,0,1,0,1,0,1,1,1,0,1,0,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1637,20.54,2.0,16.87999999999999,12.0,18.37333333333333,37.0,19.188918918918922,1.0,0.0,5.0,0.0,28.0,0.0,0,1,0,1,0,1,1,1,0,1,0,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1638,9.96,5.0,15.172000000000002,28.0,12.050357142857143,125.0,12.672319999999992,0.0,0.0,2.0,0.0,19.0,0.0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1639,102.0,5.0,109.54599999999998,26.0,96.26307692307692,120.0,106.11075000000005,0.0,0.0,3.0,0.0,11.0,0.0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1640,165.6,5.0,101.14799999999995,19.0,103.92631578947366,92.0,98.26195652173921,0.0,0.0,7.0,0.0,24.0,0.0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1641,98.45,4.0,48.11749999999998,17.0,44.39470588235295,99.0,43.40606060606059,0.0,0.0,3.0,0.0,18.0,0.0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1642,55.13,2.0,41.795000000000016,15.0,58.886,55.0,56.55236363636364,0.0,0.0,6.0,0.0,23.0,0.0,0,1,0,1,0,1,1,1,0,1,0,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1643,17.97,5.0,23.345999999999993,21.0,26.38523809523809,90.0,31.465555555555536,0.0,0.0,6.0,0.0,17.0,0.0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1644,59.0,5.0,91.56600000000003,26.0,86.22923076923081,131.0,74.2281679389313,0.0,0.0,2.0,0.0,14.0,0.0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1645,56.38,1.0,56.37999999999998,9.0,55.452222222222225,43.0,55.73790697674422,1.0,0.0,6.0,0.0,27.0,0.0,0,1,0,1,0,1,1,1,0,1,0,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1646,92.83,1.0,92.82999999999998,9.0,112.5477777777778,34.0,119.22764705882359,0.0,0.0,2.0,0.0,15.0,0.0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1647,7.04,5.0,8.092000000000002,21.0,7.494761904761904,114.0,7.228684210526312,1.0,0.0,6.0,0.0,16.0,0.0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1648,8.71,6.0,26.10166666666665,34.0,30.38147058823531,113.0,29.569380530973447,0.0,0.0,5.0,0.0,13.0,0.0,0,1,0,1,1,1,0,1,0,1,0,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1649,101.98,1.0,101.98,8.0,97.76000000000005,43.0,87.8393023255814,0.0,0.0,3.0,0.0,17.0,0.0,0,1,0,1,0,1,1,1,0,1,0,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1650,28.65,3.0,35.539999999999964,26.0,44.759230769230726,103.0,40.805145631068,2.0,0.0,5.0,0.0,29.0,0.0,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1651,47.45,1.0,47.449999999999946,15.0,107.82599999999996,67.0,97.0861194029851,0.0,0.0,8.0,0.0,23.0,0.0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1652,50.91,3.0,103.45666666666666,25.0,90.49959999999997,111.0,98.52738738738746,1.0,0.0,4.0,0.0,17.0,0.0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1653,34.21,5.0,27.73199999999998,28.0,28.663928571428567,112.0,28.712767857142868,1.0,0.0,5.0,0.0,21.0,0.0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1654,55.37,2.0,50.469999999999935,20.0,39.6315,101.0,37.65683168316833,1.0,0.0,3.0,0.0,14.0,0.0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
