,TX_AMOUNT,CUSTOMER_ID_NB_TX_1DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW,CUSTOMER_ID_NB_TX_7DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW,CUSTOMER_ID_NB_TX_30DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW,TERMINAL_ID_NB_TX_1DAY_WINDOW,TERMINAL_ID_RISK_1DAY_WINDOW,TERMINAL_ID_NB_TX_7DAY_WINDOW,TERMINAL_ID_RISK_7DAY_WINDOW,TERMINAL_ID_NB_TX_30DAY_WINDOW,TERMINAL_ID_RISK_30DAY_WINDOW,TX_DURING_WEEKEND,TX_DURING_NIGHT,TX_AMOUNT>218.50,CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW<=220.30,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=43.50,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW<=177.26,CUSTOMER_ID_NB_TX_30DAY_WINDOW>90.50,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW<=121.37,CUSTOMER_ID_NB_TX_1DAY_WINDOW>2.50,TERMINAL_ID_RISK_1DAY_WINDOW<=0.75,TERMINAL_ID_NB_TX_7DAY_WINDOW<=6.50,TERMINAL_ID_RISK_7DAY_WINDOW<=0.58,TERMINAL_ID_NB_TX_30DAY_WINDOW<=30.50,TERMINAL_ID_RISK_30DAY_WINDOW<=0.13,TERMINAL_ID_NB_TX_1DAY_WINDOW>3.50,TX_DURING_NIGHT<=0.50,"TX_AMOUNT<=218.50,CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW<=204.41","TX_AMOUNT<=218.50,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=43.50","TX_AMOUNT<=218.50,TERMINAL_ID_RISK_1DAY_WINDOW<=0.75","TX_AMOUNT<=218.50,TERMINAL_ID_RISK_7DAY_WINDOW<=0.58","TX_AMOUNT<=218.50,TERMINAL_ID_RISK_30DAY_WINDOW<=0.13","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW>220.30,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=2.50","CUSTOMER_ID_NB_TX_7DAY_WINDOW>43.50,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=4.50","CUSTOMER_ID_NB_TX_1DAY_WINDOW<=2.50,TERMINAL_ID_NB_TX_1DAY_WINDOW<=2.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=2.00","TERMINAL_ID_NB_TX_7DAY_WINDOW>6.50,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=1.50","CUSTOMER_ID_NB_TX_1DAY_WINDOW<=2.50,TX_DURING_NIGHT<=0.50","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW>220.30,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=16.50","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW>220.30,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW<=207.49","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW>220.30,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=69.00","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW>220.30,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW<=134.92","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW>220.30,TERMINAL_ID_RISK_1DAY_WINDOW<=0.75","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW>220.30,TERMINAL_ID_RISK_7DAY_WINDOW<=0.58","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW>220.30,TERMINAL_ID_NB_TX_30DAY_WINDOW<=20.50","CUSTOMER_ID_NB_TX_7DAY_WINDOW>43.50,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=135.50","CUSTOMER_ID_NB_TX_7DAY_WINDOW>43.50,TERMINAL_ID_NB_TX_1DAY_WINDOW<=1.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=29.50","CUSTOMER_ID_NB_TX_7DAY_WINDOW>43.50,TERMINAL_ID_NB_TX_7DAY_WINDOW<=4.50","CUSTOMER_ID_NB_TX_7DAY_WINDOW>43.50,TERMINAL_ID_NB_TX_30DAY_WINDOW<=20.50","CUSTOMER_ID_NB_TX_7DAY_WINDOW>43.50,TX_DURING_NIGHT<=0.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=117.00","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW<=55.55","CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW>121.37,TERMINAL_ID_NB_TX_30DAY_WINDOW<=21.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TERMINAL_ID_NB_TX_1DAY_WINDOW<=2.50","TERMINAL_ID_NB_TX_7DAY_WINDOW>6.50,TERMINAL_ID_NB_TX_1DAY_WINDOW<=1.50","TX_DURING_NIGHT>0.50,TERMINAL_ID_NB_TX_1DAY_WINDOW<=1.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TERMINAL_ID_NB_TX_7DAY_WINDOW<=2.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TERMINAL_ID_RISK_7DAY_WINDOW<=0.88","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TERMINAL_ID_NB_TX_30DAY_WINDOW<=16.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TERMINAL_ID_RISK_30DAY_WINDOW<=0.13","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TX_DURING_NIGHT<=0.50","TERMINAL_ID_RISK_7DAY_WINDOW>0.58,TERMINAL_ID_NB_TX_30DAY_WINDOW<=22.50","TERMINAL_ID_RISK_7DAY_WINDOW>0.58,TERMINAL_ID_RISK_30DAY_WINDOW<=0.22"
2672,37.1,4.0,57.427499999999974,9.0,91.08666666666664,30.0,89.93399999999997,2.0,0.0,9.0,0.0,25.0,0.0,0,0,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2673,138.64,2.0,127.15999999999997,8.0,101.81500000000004,28.0,81.51285714285711,0.0,0.0,6.0,0.0,13.0,0.0,0,0,0,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2674,12.49,5.0,114.90799999999999,27.0,102.977037037037,99.0,102.99515151515148,2.0,0.0,5.0,0.0,26.0,0.0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2675,13.5,6.0,10.509999999999994,21.0,11.11476190476191,106.0,9.213490566037736,0.0,0.0,7.0,0.0,21.0,0.0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2676,45.41,4.0,35.90999999999996,22.0,44.98954545454545,71.0,44.55633802816903,0.0,0.0,3.0,0.0,17.0,0.0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2677,41.83,6.0,33.84500000000002,18.0,29.113888888888894,73.0,32.281506849315086,0.0,0.0,6.0,0.0,28.0,0.0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2678,2.33,1.0,2.330000000000005,20.0,10.468000000000004,88.0,12.111477272727273,0.0,0.0,4.0,0.0,24.0,0.0,0,0,0,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2679,37.24,2.0,73.815,21.0,61.01142857142858,63.0,60.762857142857165,1.0,0.0,5.0,0.0,33.0,0.0,0,0,0,1,1,1,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2680,92.21,4.0,85.93999999999998,17.0,99.62529411764706,58.0,91.9344827586207,1.0,0.0,1.0,0.0,10.0,0.0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2681,73.62,4.0,60.05500000000005,12.0,49.181666666666665,70.0,43.10142857142853,0.0,0.0,5.0,0.0,19.0,0.0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2682,97.58,2.0,112.2049999999999,15.0,66.25666666666659,86.0,73.74232558139539,1.0,0.0,6.0,0.0,29.0,0.0,0,0,0,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2683,57.29,5.0,40.23400000000002,16.0,60.168750000000024,54.0,65.92388888888888,0.0,0.0,4.0,0.0,26.0,0.0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2684,66.33,1.0,66.33,1.0,66.32999999999998,4.0,38.99499999999999,1.0,0.0,5.0,0.0,18.0,0.0,0,0,0,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2685,23.94,3.0,21.50333333333334,13.0,17.100769230769224,76.0,17.725526315789477,0.0,0.0,6.0,0.0,22.0,0.0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2686,39.11,1.0,39.109999999999886,19.0,71.25631578947365,82.0,75.27012195121954,1.0,0.0,9.0,0.0,24.0,0.0,0,0,0,1,1,1,0,1,0,1,0,1,1,1,0,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2687,67.72,4.0,51.00749999999992,26.0,57.003076923077025,96.0,60.4220833333334,0.0,0.0,2.0,0.0,17.0,0.0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2688,48.36,4.0,57.25249999999984,30.0,81.70366666666669,115.0,86.76921739130432,1.0,0.0,3.0,0.0,20.0,0.0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2689,22.11,6.0,18.136666666666674,24.0,16.649999999999995,82.0,16.902682926829268,2.0,0.0,6.0,0.0,19.0,0.0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2690,16.61,5.0,22.382,22.0,23.300454545454546,123.0,27.63146341463416,0.0,0.0,3.0,0.0,16.0,0.0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2691,70.46,6.0,58.95333333333338,27.0,54.45185185185182,116.0,61.96215517241379,0.0,0.0,5.0,0.0,20.0,0.0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2692,22.83,6.0,80.11999999999999,18.0,74.36888888888888,66.0,72.475909090909,0.0,0.0,3.0,0.0,18.0,0.0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2693,53.45,4.0,35.20750000000001,20.0,58.096000000000004,114.0,53.619385964912276,0.0,0.0,6.0,0.0,22.0,0.0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2694,20.99,7.0,34.032857142857175,26.0,35.05692307692308,114.0,36.83991228070179,4.0,0.0,8.0,0.0,26.0,0.0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2695,93.68,5.0,66.66400000000002,13.0,66.83846153846154,50.0,61.71019999999998,0.0,0.0,4.0,0.0,15.0,0.0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2696,83.21,2.0,102.55999999999995,18.0,76.30777777777783,73.0,85.59712328767118,0.0,0.0,8.0,0.0,27.0,0.0,0,0,0,1,1,1,0,1,0,1,0,1,1,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2697,4.67,2.0,7.800000000000016,18.0,17.433333333333323,87.0,18.22816091954023,0.0,0.0,2.0,0.0,14.0,0.0,0,0,0,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2698,14.05,5.0,26.930000000000025,25.0,23.842399999999987,119.0,26.66487394957984,1.0,0.0,3.0,0.0,10.0,0.0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2699,33.3,6.0,19.491666666666685,31.0,19.695806451612885,126.0,19.44873015873016,0.0,0.0,9.0,0.0,23.0,0.0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2700,41.21,4.0,65.21000000000019,32.0,72.27781249999998,122.0,74.92721311475415,1.0,0.0,3.0,0.0,19.0,0.0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2701,46.94,5.0,39.46400000000001,23.0,32.57130434782608,90.0,30.529555555555564,1.0,0.0,5.0,0.0,21.0,0.0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2702,27.03,4.0,23.93750000000002,19.0,26.6863157894737,90.0,28.541666666666686,0.0,0.0,6.0,0.0,14.0,0.0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2703,7.17,2.0,7.334999999999991,12.0,5.284166666666671,52.0,7.085576923076924,0.0,0.0,4.0,0.0,24.0,0.0,0,0,0,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2704,36.09,3.0,28.489999999999984,15.0,27.549999999999994,84.0,29.99083333333336,1.0,0.0,4.0,0.0,17.0,0.0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2705,10.35,8.0,6.749999999999999,30.0,7.5753333333333295,113.0,7.76858407079646,1.0,0.0,3.0,0.0,13.0,0.0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2706,48.27,5.0,69.93199999999999,18.0,55.61666666666658,72.0,54.42013888888886,0.0,0.0,3.0,0.0,26.0,0.0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2707,60.66,5.0,39.751999999999974,27.0,36.618148148148144,119.0,33.45252100840333,1.0,0.0,2.0,0.0,10.0,0.0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2708,38.32,4.0,39.165,19.0,29.3221052631579,90.0,25.522333333333332,1.0,0.0,7.0,0.0,28.0,0.0,0,0,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2709,24.45,2.0,45.43499999999999,15.0,46.547999999999966,78.0,48.56615384615385,0.0,0.0,5.0,0.0,21.0,0.0,0,0,0,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2710,8.55,6.0,9.778333333333334,27.0,12.927037037037039,96.0,12.921770833333332,0.0,0.0,3.0,0.0,15.0,0.0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2711,53.87,3.0,34.066666666666755,23.0,35.82739130434784,101.0,36.0969306930693,0.0,0.0,5.0,0.0,18.0,0.0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2712,18.18,3.0,28.42333333333333,22.0,26.44227272727272,98.0,27.01510204081633,1.0,0.0,5.0,0.0,24.0,0.0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2713,5.29,6.0,8.576666666666666,14.0,9.42,70.0,10.366285714285711,0.0,0.0,1.0,0.0,14.0,0.0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2714,50.85,2.0,52.11500000000001,9.0,46.361111111111136,31.0,40.48548387096774,2.0,0.0,3.0,0.0,15.0,0.0,0,0,0,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2715,63.91,1.0,63.90999999999998,3.0,72.22333333333334,12.0,65.15666666666665,2.0,0.0,8.0,0.0,19.0,0.0,0,0,0,1,1,1,0,1,0,1,0,1,1,1,0,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2716,62.54,4.0,54.042499999999976,17.0,43.64529411764704,60.0,50.935166666666724,1.0,0.0,3.0,0.0,16.0,0.0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2717,105.61,1.0,105.60999999999996,2.0,109.12999999999994,17.0,91.88705882352939,0.0,0.0,3.0,0.0,16.0,0.0,0,0,0,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2718,70.6,2.0,74.96000000000022,13.0,100.88000000000008,62.0,101.8491935483871,1.0,0.0,12.0,0.0,32.0,0.0,0,0,0,1,1,1,0,1,0,1,0,1,0,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2719,51.79,4.0,35.54499999999999,24.0,30.267083333333346,102.0,31.89558823529412,0.0,0.0,4.0,0.0,17.0,0.0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2720,14.27,1.0,14.269999999999996,18.0,11.084999999999992,83.0,12.025180722891562,0.0,0.0,4.0,0.0,17.0,0.0,0,0,0,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2721,18.51,2.0,17.880000000000003,9.0,14.656666666666673,46.0,12.31282608695652,0.0,0.0,6.0,0.0,32.0,0.0,0,0,0,1,1,1,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2722,29.48,6.0,67.77166666666669,20.0,95.17750000000001,96.0,100.94666666666666,0.0,0.0,4.0,0.0,25.0,0.0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2723,21.27,1.0,21.26999999999997,7.0,25.96714285714288,33.0,24.87333333333334,0.0,0.0,0.0,0.0,14.0,0.0,0,0,0,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2724,6.08,3.0,8.599999999999994,9.0,9.729999999999997,55.0,9.698000000000002,1.0,0.0,5.0,0.0,21.0,0.0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2725,90.11,3.0,74.0966666666666,17.0,67.11823529411765,72.0,68.44833333333335,2.0,0.0,8.0,0.0,20.0,0.0,0,0,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2726,33.4,4.0,31.929999999999893,12.0,63.11166666666663,70.0,66.92542857142858,0.0,0.0,5.0,0.0,18.0,0.0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2727,16.57,3.0,60.27333333333335,24.0,70.81541666666665,86.0,71.08604651162788,2.0,0.0,5.0,0.0,20.0,0.0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2728,43.74,3.0,48.110000000000035,10.0,60.33000000000011,54.0,79.00407407407403,1.0,0.0,4.0,0.0,19.0,0.0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2729,20.33,3.0,31.64333333333334,20.0,21.888,72.0,22.991666666666678,0.0,0.0,3.0,0.0,7.0,0.0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2730,144.63,2.0,138.70499999999984,6.0,94.62333333333339,45.0,77.66222222222224,0.0,0.0,2.0,0.0,12.0,0.0,0,0,0,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2731,80.32,6.0,99.67166666666662,22.0,84.64000000000003,109.0,82.12954128440364,2.0,0.0,7.0,0.0,15.0,0.0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2732,20.25,2.0,21.155,25.0,28.063200000000016,86.0,25.510697674418623,0.0,0.0,3.0,0.0,10.0,0.1,0,0,0,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2733,9.54,5.0,10.2,24.0,8.648333333333328,82.0,8.180609756097562,0.0,0.0,6.0,0.0,23.0,0.0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2734,11.18,4.0,19.907500000000006,25.0,14.488800000000001,124.0,14.416532258064514,0.0,0.0,5.0,0.0,24.0,0.0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
