,TX_AMOUNT,CUSTOMER_ID_NB_TX_1DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW,CUSTOMER_ID_NB_TX_7DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW,CUSTOMER_ID_NB_TX_30DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW,TERMINAL_ID_NB_TX_1DAY_WINDOW,TERMINAL_ID_RISK_1DAY_WINDOW,TERMINAL_ID_NB_TX_7DAY_WINDOW,TERMINAL_ID_RISK_7DAY_WINDOW,TERMINAL_ID_NB_TX_30DAY_WINDOW,TERMINAL_ID_RISK_30DAY_WINDOW,TX_DURING_WEEKEND,TX_DURING_NIGHT,TX_AMOUNT>219.24,CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW>223.02,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=16.50,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW<=125.88,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=124.50,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW<=121.56,CUSTOMER_ID_NB_TX_1DAY_WINDOW>3.50,TERMINAL_ID_RISK_1DAY_WINDOW<=0.75,TERMINAL_ID_NB_TX_7DAY_WINDOW<=4.50,TERMINAL_ID_RISK_7DAY_WINDOW<=0.37,TERMINAL_ID_NB_TX_30DAY_WINDOW<=35.50,TERMINAL_ID_RISK_30DAY_WINDOW<=0.11,TX_DURING_NIGHT<=0.50,TERMINAL_ID_NB_TX_1DAY_WINDOW<=0.50,"TX_AMOUNT<=219.24,CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW<=207.83","TX_AMOUNT<=219.24,TERMINAL_ID_RISK_1DAY_WINDOW<=0.75","TX_AMOUNT<=219.24,TERMINAL_ID_RISK_7DAY_WINDOW<=0.37","TX_AMOUNT<=219.24,TERMINAL_ID_RISK_30DAY_WINDOW<=0.11","CUSTOMER_ID_NB_TX_7DAY_WINDOW>16.50,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=3.50","CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW>125.88,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=5.50","CUSTOMER_ID_NB_TX_1DAY_WINDOW<=3.50,TERMINAL_ID_NB_TX_1DAY_WINDOW<=0.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=5.50","TERMINAL_ID_NB_TX_7DAY_WINDOW>4.50,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=3.50","TX_DURING_NIGHT>0.50,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=6.50","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW<=223.02,TERMINAL_ID_RISK_7DAY_WINDOW<=0.37","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW<=223.02,TERMINAL_ID_RISK_30DAY_WINDOW<=0.11","CUSTOMER_ID_NB_TX_30DAY_WINDOW>124.50,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=26.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=16.50","TERMINAL_ID_RISK_7DAY_WINDOW>0.37,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=22.50","TX_DURING_NIGHT>0.50,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=31.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW<=125.88","TERMINAL_ID_RISK_7DAY_WINDOW>0.37,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW<=85.79","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=121.50","TERMINAL_ID_NB_TX_30DAY_WINDOW>35.50,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=107.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW<=63.03","TERMINAL_ID_RISK_7DAY_WINDOW>0.37,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW<=89.33","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TERMINAL_ID_NB_TX_1DAY_WINDOW<=1.50","TERMINAL_ID_RISK_7DAY_WINDOW>0.37,TERMINAL_ID_NB_TX_1DAY_WINDOW<=0.50","TX_DURING_NIGHT>0.50,TERMINAL_ID_NB_TX_1DAY_WINDOW<=0.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TERMINAL_ID_NB_TX_7DAY_WINDOW<=6.50","TERMINAL_ID_RISK_7DAY_WINDOW>0.37,TERMINAL_ID_RISK_1DAY_WINDOW<=0.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TERMINAL_ID_NB_TX_30DAY_WINDOW<=33.00","TERMINAL_ID_RISK_30DAY_WINDOW>0.11,TERMINAL_ID_RISK_1DAY_WINDOW<=0.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TX_DURING_NIGHT<=0.50","TERMINAL_ID_RISK_7DAY_WINDOW>0.37,TERMINAL_ID_NB_TX_7DAY_WINDOW<=4.50","TX_DURING_NIGHT>0.50,TERMINAL_ID_NB_TX_7DAY_WINDOW<=4.50","TERMINAL_ID_RISK_7DAY_WINDOW>0.37,TERMINAL_ID_NB_TX_30DAY_WINDOW<=32.00","TERMINAL_ID_RISK_7DAY_WINDOW>0.37,TERMINAL_ID_RISK_30DAY_WINDOW<=0.10","TERMINAL_ID_RISK_30DAY_WINDOW>0.11,TERMINAL_ID_NB_TX_30DAY_WINDOW<=34.00"
5721,13.36,5.0,15.519999999999987,30.0,17.730333333333338,108.0,17.49935185185186,1.0,0.0,6.0,0.0,19.0,0.0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5722,46.82,4.0,47.505000000000045,17.0,47.908235294117645,79.0,53.39443037974684,1.0,0.0,4.0,0.0,18.0,0.0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5723,60.84,5.0,62.69999999999999,19.0,67.01631578947372,88.0,63.279772727272736,1.0,0.0,4.0,0.0,27.0,0.0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5724,87.29,3.0,141.1899999999999,21.0,100.82095238095232,107.0,91.20214953271025,1.0,0.0,8.0,0.0,20.0,0.0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5725,15.15,1.0,15.150000000000002,8.0,12.12625,17.0,11.197058823529412,2.0,0.0,6.0,0.0,33.0,0.0,0,0,0,0,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5726,13.37,6.0,54.6116666666667,29.0,70.8044827586207,112.0,82.68339285714292,0.0,0.0,4.0,0.0,24.0,0.041666666666666664,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5727,68.02,1.0,68.02,9.0,45.85111111111109,32.0,64.99031250000002,0.0,0.0,2.0,0.0,19.0,0.0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5728,95.75,6.0,94.43166666666654,27.0,80.73777777777771,125.0,73.95527999999995,0.0,0.0,4.0,0.0,18.0,0.0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5729,73.85,1.0,73.84999999999998,3.0,85.19333333333331,8.0,74.18625,0.0,0.0,6.0,0.0,17.0,0.0,0,0,0,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5730,110.59,1.0,110.58999999999985,16.0,105.10812500000003,81.0,94.33246913580246,0.0,0.0,11.0,0.0,38.0,0.02631578947368421,0,0,0,0,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5731,78.63,6.0,90.00833333333328,20.0,71.98299999999999,82.0,74.99939024390243,0.0,0.0,7.0,0.0,20.0,0.0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5732,33.73,1.0,33.73000000000011,23.0,30.551739130434715,108.0,34.71407407407407,0.0,0.0,4.0,0.0,11.0,0.0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5733,24.87,1.0,24.87000000000003,7.0,69.75142857142856,38.0,78.73421052631578,0.0,0.0,5.0,0.0,18.0,0.0,0,0,0,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5734,69.6,2.0,117.77500000000013,10.0,106.98399999999992,65.0,94.5506153846154,0.0,0.0,2.0,0.0,9.0,0.0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5735,12.56,2.0,6.939999999999988,20.0,9.699000000000012,100.0,9.7037,1.0,0.0,6.0,0.0,31.0,0.06451612903225806,0,0,0,0,0,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5736,19.72,2.0,28.25999999999996,23.0,33.20695652173914,99.0,33.867777777777775,0.0,0.0,1.0,0.0,23.0,0.0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5737,43.47,4.0,43.395000000000024,20.0,48.099500000000006,85.0,51.466823529411776,0.0,0.0,4.0,0.0,27.0,0.0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5738,30.81,4.0,36.532500000000006,19.0,40.98631578947369,89.0,42.50067415730339,1.0,0.0,8.0,0.0,27.0,0.0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5739,9.73,5.0,3.9160000000000026,23.0,5.487391304347824,98.0,5.369285714285714,0.0,0.0,1.0,0.0,12.0,0.0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5740,98.56,3.0,102.98000000000006,13.0,83.94230769230761,63.0,75.82793650793644,0.0,0.0,3.0,0.0,12.0,0.0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5741,45.67,3.0,41.376666666666665,27.0,38.599259259259284,118.0,38.74288135593219,1.0,0.0,6.0,0.0,23.0,0.0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5742,19.42,3.0,48.869999999999976,6.0,59.47500000000003,27.0,54.2251851851852,0.0,0.0,8.0,0.0,21.0,0.0,0,0,0,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5743,32.37,3.0,38.59666666666674,21.0,43.59666666666667,68.0,45.11794117647058,2.0,0.0,7.0,0.0,22.0,0.0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5744,54.24,4.0,88.4625,18.0,98.57722222222218,99.0,82.60535353535361,0.0,0.0,4.0,0.0,14.0,0.0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5745,102.79,3.0,100.13999999999999,13.0,84.36076923076925,49.0,94.56816326530608,0.0,0.0,5.0,0.0,23.0,0.0,0,0,0,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5746,79.55,1.0,79.55000000000007,7.0,75.18999999999991,33.0,85.74424242424239,0.0,0.0,2.0,0.0,20.0,0.0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5747,27.26,6.0,33.69833333333335,23.0,29.411739130434785,91.0,29.339450549450547,0.0,0.0,7.0,0.0,20.0,0.0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5748,33.95,7.0,59.76142857142857,27.0,63.647407407407414,92.0,65.16326086956518,1.0,0.0,2.0,0.0,11.0,0.0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5749,20.2,2.0,25.064999999999984,16.0,24.516875000000013,59.0,22.497457627118642,0.0,0.0,1.0,0.0,8.0,0.0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5750,15.12,2.0,22.26999999999995,14.0,27.63142857142859,85.0,30.583176470588242,0.0,0.0,8.0,0.0,29.0,0.0,0,0,0,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5751,50.38,5.0,69.99,14.0,55.190714285714286,68.0,58.717058823529385,0.0,0.0,3.0,0.0,17.0,0.0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5752,95.0,4.0,94.02249999999998,27.0,78.93074074074069,102.0,81.45058823529416,2.0,0.0,4.0,0.0,12.0,0.0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5753,23.92,2.0,50.84499999999996,16.0,64.36875000000006,109.0,70.80532110091742,0.0,0.0,3.0,0.0,16.0,0.0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5754,15.73,5.0,10.348000000000008,18.0,8.461111111111112,88.0,8.751136363636364,0.0,0.0,5.0,0.0,21.0,0.0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5755,24.82,2.0,28.63000000000005,20.0,41.93450000000002,78.0,43.46423076923077,0.0,0.0,3.0,0.0,22.0,0.0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5756,10.55,5.0,13.77400000000001,24.0,12.345833333333333,84.0,13.598214285714294,1.0,0.0,2.0,0.0,21.0,0.0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5757,129.86,7.0,102.28999999999996,30.0,87.76566666666668,102.0,97.46009803921552,1.0,0.0,4.0,0.0,16.0,0.0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5758,131.11,3.0,93.29999999999991,18.0,75.89833333333331,79.0,91.91683544303793,0.0,0.0,3.0,0.0,16.0,0.0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5759,21.03,3.0,22.476666666666713,28.0,25.88607142857142,91.0,25.31494505494505,0.0,0.0,1.0,0.0,15.0,0.0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5760,80.07,3.0,86.26333333333338,22.0,75.7863636363637,91.0,77.15087912087911,0.0,0.0,5.0,0.0,12.0,0.0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5761,42.07,3.0,31.160000000000036,20.0,24.881999999999994,69.0,28.768550724637695,1.0,0.0,6.0,0.0,29.0,0.0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5762,44.87,5.0,95.53600000000003,20.0,73.8375,82.0,51.21097560975607,0.0,0.0,3.0,0.3333333333333333,18.0,0.05555555555555555,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5763,22.87,4.0,32.654999999999994,17.0,32.394117647058835,84.0,30.729642857142874,0.0,0.0,4.0,0.0,17.0,0.0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5764,23.96,5.0,15.319999999999975,16.0,22.481250000000024,88.0,25.905113636363613,0.0,0.0,6.0,0.0,22.0,0.0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5765,120.55,4.0,103.53249999999994,9.0,88.56000000000003,42.0,84.39976190476187,0.0,0.0,2.0,0.0,18.0,0.0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5766,107.64,5.0,101.19600000000005,28.0,72.36500000000002,87.0,75.1525287356322,0.0,0.0,4.0,0.0,28.0,0.0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5767,38.7,4.0,38.85750000000001,15.0,40.406,71.0,41.286619718309865,1.0,0.0,6.0,0.0,25.0,0.0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5768,180.54,1.0,180.5399999999999,1.0,180.54000000000008,16.0,98.97187500000003,1.0,0.0,8.0,0.0,26.0,0.0,0,0,0,0,1,0,1,1,0,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5769,53.13,4.0,52.560000000000045,22.0,48.67227272727275,89.0,58.08808988764043,1.0,0.0,6.0,0.0,19.0,0.0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5770,78.44,4.0,84.43749999999986,22.0,91.68318181818182,111.0,102.3201801801802,1.0,0.0,2.0,0.0,15.0,0.0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5771,35.57,2.0,45.880000000000024,23.0,51.903478260869576,69.0,53.798115942028986,3.0,0.0,10.0,0.0,27.0,0.0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5772,43.27,4.0,76.95500000000014,21.0,92.45857142857142,90.0,92.7545555555555,0.0,0.0,10.0,0.0,29.0,0.0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5773,70.43,5.0,51.18999999999992,21.0,111.33476190476189,106.0,103.57556603773581,1.0,0.0,4.0,0.0,14.0,0.0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5774,8.75,6.0,11.12166666666667,28.0,11.30214285714285,117.0,12.422564102564099,1.0,0.0,4.0,0.0,24.0,0.0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5775,91.82,2.0,79.25000000000001,5.0,73.84600000000003,22.0,64.31545454545454,0.0,0.0,6.0,0.0,17.0,0.0,0,0,0,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5776,59.5,2.0,70.20000000000005,17.0,49.93176470588234,81.0,53.427777777777784,0.0,0.0,4.0,0.0,15.0,0.0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5777,95.31,1.0,95.30999999999995,25.0,64.1352,94.0,60.477021276595714,0.0,0.0,4.0,0.0,27.0,0.0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5778,98.84,4.0,82.75499999999997,28.0,71.75142857142853,113.0,75.64504424778761,0.0,0.0,5.0,0.0,20.0,0.0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5779,80.59,3.0,77.79333333333335,25.0,66.61840000000002,101.0,63.542178217821835,0.0,0.0,8.0,0.0,19.0,0.0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5780,47.82,3.0,39.90999999999994,22.0,41.391818181818195,92.0,41.36793478260869,1.0,0.0,2.0,0.0,10.0,0.0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5781,6.23,6.0,18.159999999999993,23.0,26.523478260869577,92.0,26.09891304347825,0.0,0.0,6.0,0.0,25.0,0.0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5782,6.06,5.0,33.07800000000002,20.0,40.65649999999998,73.0,42.61712328767122,0.0,0.0,6.0,0.0,24.0,0.0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5783,62.58,4.0,39.16749999999996,26.0,55.92730769230775,92.0,56.6271739130435,0.0,0.0,2.0,0.0,17.0,0.0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5784,12.09,6.0,42.43833333333337,20.0,44.869499999999974,84.0,52.526785714285744,0.0,0.0,5.0,0.0,20.0,0.0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5785,50.73,1.0,50.729999999999905,8.0,49.654999999999994,30.0,40.11200000000001,1.0,0.0,5.0,0.0,24.0,0.0,0,0,0,0,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
