,TX_AMOUNT,CUSTOMER_ID_NB_TX_1DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW,CUSTOMER_ID_NB_TX_7DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW,CUSTOMER_ID_NB_TX_30DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW,TERMINAL_ID_NB_TX_1DAY_WINDOW,TERMINAL_ID_RISK_1DAY_WINDOW,TERMINAL_ID_NB_TX_7DAY_WINDOW,TERMINAL_ID_RISK_7DAY_WINDOW,TERMINAL_ID_NB_TX_30DAY_WINDOW,TERMINAL_ID_RISK_30DAY_WINDOW,TX_DURING_WEEKEND,TX_DURING_NIGHT,TX_AMOUNT>220.15,CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW<=219.39,CUSTOMER_ID_NB_TX_1DAY_WINDOW>5.50,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW<=162.10,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW<=111.74,TERMINAL_ID_RISK_1DAY_WINDOW<=0.75,TERMINAL_ID_NB_TX_7DAY_WINDOW>0.50,TERMINAL_ID_RISK_7DAY_WINDOW<=0.18,TERMINAL_ID_NB_TX_30DAY_WINDOW>19.50,TERMINAL_ID_RISK_30DAY_WINDOW<=0.10,CUSTOMER_ID_NB_TX_7DAY_WINDOW>14.50,TERMINAL_ID_NB_TX_1DAY_WINDOW<=1.50,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=111.50,TX_DURING_NIGHT<=0.50,"TX_AMOUNT<=220.15,TERMINAL_ID_RISK_1DAY_WINDOW<=0.75","TX_AMOUNT<=220.15,TERMINAL_ID_RISK_7DAY_WINDOW<=0.18","TX_AMOUNT<=220.15,TERMINAL_ID_RISK_30DAY_WINDOW<=0.10","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW>219.39,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=1.50","CUSTOMER_ID_NB_TX_1DAY_WINDOW<=5.50,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=14.50","CUSTOMER_ID_NB_TX_1DAY_WINDOW<=5.50,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=111.50","CUSTOMER_ID_NB_TX_1DAY_WINDOW<=5.50,TERMINAL_ID_NB_TX_1DAY_WINDOW<=1.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=8.00","TERMINAL_ID_NB_TX_7DAY_WINDOW<=0.50,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=1.50","TERMINAL_ID_RISK_7DAY_WINDOW>0.18,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=8.00","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW>219.39,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW<=166.53","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW>219.39,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=112.50","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW>219.39,TERMINAL_ID_RISK_1DAY_WINDOW<=0.75","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW>219.39,TERMINAL_ID_RISK_7DAY_WINDOW<=0.18","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=29.50","TERMINAL_ID_NB_TX_7DAY_WINDOW<=0.50,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=7.50","TERMINAL_ID_RISK_7DAY_WINDOW>0.18,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=13.50","CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW>162.10,TERMINAL_ID_RISK_1DAY_WINDOW<=0.75","TERMINAL_ID_NB_TX_1DAY_WINDOW>1.50,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=20.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=63.00","TERMINAL_ID_NB_TX_7DAY_WINDOW<=0.50,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=25.00","TERMINAL_ID_RISK_7DAY_WINDOW>0.18,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=104.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW<=40.35","TERMINAL_ID_RISK_7DAY_WINDOW>0.18,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW<=111.74","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TERMINAL_ID_NB_TX_1DAY_WINDOW<=1.50","TERMINAL_ID_NB_TX_1DAY_WINDOW>1.50,TX_DURING_NIGHT<=0.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TERMINAL_ID_NB_TX_7DAY_WINDOW<=7.00","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TERMINAL_ID_RISK_7DAY_WINDOW<=0.27","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TERMINAL_ID_NB_TX_30DAY_WINDOW<=27.00","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TERMINAL_ID_RISK_30DAY_WINDOW<=0.05","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TX_DURING_NIGHT<=0.50","TERMINAL_ID_RISK_7DAY_WINDOW>0.18,TERMINAL_ID_NB_TX_7DAY_WINDOW<=5.50","TERMINAL_ID_NB_TX_7DAY_WINDOW<=0.50,TERMINAL_ID_NB_TX_30DAY_WINDOW<=13.50","TERMINAL_ID_RISK_30DAY_WINDOW>0.10,TERMINAL_ID_NB_TX_7DAY_WINDOW<=5.50","TERMINAL_ID_RISK_7DAY_WINDOW>0.18,TERMINAL_ID_NB_TX_30DAY_WINDOW<=25.50","TERMINAL_ID_RISK_7DAY_WINDOW>0.18,TERMINAL_ID_RISK_30DAY_WINDOW<=0.04"
2285,105.81,6.0,112.49499999999996,36.0,90.59638888888881,104.0,84.80903846153844,1.0,0.0,3.0,0.0,11.0,0.0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2286,24.27,10.0,53.09599999999999,29.0,56.978965517241356,118.0,62.02855932203389,1.0,0.0,5.0,0.0,26.0,0.0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2287,41.77,1.0,41.76999999999998,7.0,40.02142857142859,23.0,38.51782608695652,2.0,0.0,7.0,0.0,14.0,0.0,0,0,0,1,0,1,1,1,1,1,0,1,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2288,23.97,1.0,23.969999999999963,11.0,46.002727272727334,46.0,46.45695652173914,0.0,0.0,2.0,0.0,17.0,0.0,0,0,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2289,21.87,6.0,28.165000000000003,27.0,24.407407407407412,105.0,25.151428571428564,2.0,0.0,6.0,0.0,27.0,0.037037037037037035,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2290,40.47,6.0,34.63499999999997,40.0,49.293250000000036,123.0,47.98081300813008,0.0,0.0,2.0,0.0,9.0,0.0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2291,4.1,3.0,20.936666666666667,10.0,21.332,33.0,20.43848484848485,2.0,0.0,3.0,0.0,16.0,0.0,0,0,0,1,0,1,1,1,1,1,0,1,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2292,82.02,4.0,74.80750000000002,14.0,76.38857142857145,74.0,66.25594594594594,0.0,0.0,2.0,0.0,13.0,0.0,0,0,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2293,87.95,7.0,53.994285714285716,38.0,50.744210526315776,138.0,50.67159420289854,0.0,0.0,6.0,0.0,24.0,0.0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2294,8.61,5.0,32.914,26.0,49.592307692307685,93.0,52.11408602150542,1.0,0.0,3.0,0.0,18.0,0.0,0,0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2295,91.1,2.0,73.50000000000006,14.0,53.16928571428565,58.0,60.53000000000005,1.0,0.0,4.0,0.0,16.0,0.0,0,0,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2296,81.16,2.0,63.86499999999988,14.0,103.22071428571431,52.0,98.30653846153851,0.0,0.0,6.0,0.0,24.0,0.0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2297,68.96,5.0,57.782000000000025,25.0,50.099600000000045,94.0,53.11031914893615,0.0,0.0,4.0,0.0,22.0,0.0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2298,50.95,6.0,48.07500000000001,21.0,56.68904761904764,77.0,59.242857142857154,0.0,0.0,4.0,0.0,20.0,0.0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2299,16.19,2.0,49.34499999999998,12.0,49.19750000000007,66.0,49.291969696969716,1.0,0.0,5.0,0.0,16.0,0.0,0,0,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2300,87.12,2.0,86.33499999999995,14.0,58.66642857142854,98.0,52.33204081632653,1.0,0.0,4.0,0.0,15.0,0.0,0,0,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2301,51.39,5.0,80.14399999999999,17.0,60.88000000000002,62.0,55.67112903225807,0.0,0.0,6.0,0.0,20.0,0.0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2302,57.97,3.0,95.48666666666672,10.0,95.82600000000005,53.0,90.21169811320755,0.0,0.0,6.0,0.0,17.0,0.0,0,0,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2303,13.37,7.0,112.82714285714285,30.0,91.59533333333333,119.0,98.9421008403361,1.0,0.0,4.0,0.0,20.0,0.0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2304,50.79,4.0,67.70250000000004,19.0,92.19947368421067,98.0,92.7871428571428,0.0,0.0,3.0,0.0,13.0,0.0,0,0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2305,36.06,2.0,40.88499999999998,14.0,54.06571428571432,74.0,50.810405405405426,1.0,0.0,7.0,0.0,25.0,0.0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2306,24.99,5.0,38.16999999999996,16.0,33.96437499999997,81.0,31.97185185185185,1.0,0.0,3.0,0.0,21.0,0.0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2307,104.94,4.0,93.70750000000005,22.0,95.94454545454549,81.0,97.22925925925924,2.0,0.0,8.0,0.0,27.0,0.0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2308,22.97,2.0,18.71999999999999,10.0,14.494999999999987,55.0,12.89272727272728,0.0,0.0,7.0,0.0,26.0,0.0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2309,63.27,2.0,82.08999999999996,17.0,68.32647058823531,85.0,70.85764705882353,2.0,0.0,4.0,0.0,22.0,0.0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2310,50.22,2.0,46.43500000000003,16.0,35.47437500000001,59.0,35.04203389830509,1.0,0.0,3.0,0.0,19.0,0.0,0,0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2311,65.44,4.0,57.482500000000016,15.0,49.35733333333333,80.0,49.28462499999998,1.0,0.0,4.0,0.0,10.0,0.0,0,0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2312,138.23,3.0,102.81000000000002,13.0,95.05307692307689,54.0,100.56740740740733,0.0,0.0,0.0,0.0,19.0,0.0,0,0,0,1,0,1,1,1,0,1,0,1,0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2313,43.9,1.0,43.899999999999956,2.0,34.25999999999999,21.0,48.10095238095237,0.0,0.0,4.0,0.0,18.0,0.0,0,0,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2314,28.65,2.0,41.129999999999995,11.0,64.67545454545456,34.0,74.27911764705881,2.0,0.0,6.0,0.0,29.0,0.0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2315,80.48,2.0,78.6099999999999,25.0,49.56760000000002,89.0,46.159887640449455,2.0,0.0,6.0,0.0,16.0,0.0,0,0,0,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2316,45.45,2.0,53.440000000000055,9.0,51.27888888888889,42.0,54.17119047619052,2.0,0.0,5.0,0.0,25.0,0.0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2317,50.5,4.0,66.32750000000009,28.0,82.56714285714284,103.0,85.4874757281553,3.0,0.0,7.0,0.0,23.0,0.0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2318,17.55,2.0,60.86500000000021,21.0,63.46523809523811,60.0,70.07999999999996,1.0,0.0,2.0,0.0,16.0,0.0,0,0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2319,50.49,5.0,82.41200000000003,23.0,73.32608695652176,80.0,75.73875000000001,2.0,0.0,8.0,0.0,28.0,0.0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2320,58.69,4.0,55.8575,12.0,67.79083333333323,83.0,68.22481927710845,0.0,0.0,5.0,0.0,12.0,0.0,0,0,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2321,48.67,2.0,70.41000000000001,9.0,75.07888888888887,34.0,77.65970588235294,0.0,0.0,2.0,0.0,12.0,0.0,0,0,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2322,55.44,8.0,54.175000000000004,39.0,50.86461538461538,139.0,50.70589928057552,1.0,0.0,8.0,0.0,26.0,0.0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2323,4.93,1.0,4.929999999999936,7.0,36.968571428571416,48.0,38.74354166666666,2.0,0.0,8.0,0.0,23.0,0.043478260869565216,0,0,0,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2324,80.84,4.0,112.65,23.0,108.20434782608693,87.0,99.08137931034483,2.0,0.0,6.0,0.0,16.0,0.0,0,0,0,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2325,5.13,2.0,6.644999999999998,8.0,6.3549999999999995,28.0,6.538571428571429,0.0,0.0,3.0,0.0,32.0,0.0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2326,119.43,2.0,97.91500000000003,16.0,93.52874999999997,56.0,99.01875000000003,0.0,0.0,3.0,0.0,25.0,0.0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2327,42.35,4.0,66.73999999999991,16.0,74.04062499999999,83.0,67.07963855421688,1.0,0.0,7.0,0.0,35.0,0.0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2328,48.63,4.0,48.26499999999999,21.0,55.03238095238101,88.0,50.211477272727286,1.0,0.0,11.0,0.0,28.0,0.03571428571428571,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2329,55.39,6.0,34.66666666666671,25.0,36.19120000000001,107.0,32.9751401869159,0.0,0.0,3.0,0.0,14.0,0.0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2330,69.79,3.0,65.48000000000002,17.0,56.52176470588233,75.0,50.916666666666664,3.0,0.0,4.0,0.0,27.0,0.0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2331,29.69,3.0,25.4666666666667,7.0,22.095714285714273,39.0,21.701538461538455,2.0,0.0,5.0,0.0,24.0,0.0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2332,10.24,3.0,8.976666666666668,15.0,9.910000000000007,68.0,10.183088235294115,0.0,0.0,3.0,0.0,11.0,0.0,0,0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2333,33.93,3.0,20.086666666666634,18.0,31.387222222222235,71.0,32.72056338028168,3.0,0.0,10.0,0.0,28.0,0.0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2334,31.86,7.0,36.91857142857142,20.0,35.984500000000025,93.0,36.346021505376356,0.0,0.0,4.0,0.0,20.0,0.0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2335,73.72,5.0,58.93200000000004,18.0,69.81722222222221,59.0,66.86898305084746,1.0,0.0,4.0,0.0,20.0,0.0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2336,41.6,2.0,41.465,7.0,36.6857142857143,21.0,32.9357142857143,1.0,0.0,5.0,0.0,17.0,0.0,0,0,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2337,7.76,3.0,9.546666666666665,17.0,8.452941176470585,73.0,8.402876712328764,1.0,0.0,2.0,0.0,23.0,0.0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2338,50.25,1.0,50.249999999999986,4.0,63.50750000000005,22.0,84.48545454545453,0.0,0.0,1.0,0.0,17.0,0.0,0,0,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2339,36.59,3.0,45.913333333333355,12.0,41.54583333333333,55.0,50.37127272727273,1.0,0.0,6.0,0.0,15.0,0.0,0,0,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2340,42.01,4.0,47.732499999999995,10.0,39.06000000000002,60.0,39.896166666666666,0.0,0.0,6.0,0.0,16.0,0.0,0,0,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2341,53.63,2.0,55.09500000000001,12.0,83.53416666666664,46.0,87.28565217391304,1.0,0.0,9.0,0.0,22.0,0.0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2342,105.25,2.0,108.10999999999996,3.0,97.76333333333328,21.0,81.54904761904763,0.0,0.0,2.0,0.0,21.0,0.0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2343,74.53,3.0,65.66666666666667,19.0,58.23947368421049,64.0,49.35500000000004,2.0,0.0,6.0,0.0,24.0,0.0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2344,67.42,4.0,89.79249999999999,26.0,80.4680769230769,100.0,75.46409999999993,0.0,0.0,7.0,0.0,27.0,0.0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2345,2.15,8.0,70.4775,24.0,89.89958333333335,73.0,90.40945205479454,0.0,0.0,1.0,0.0,19.0,0.0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2346,40.39,1.0,40.39,2.0,29.83999999999998,7.0,33.10857142857141,0.0,0.0,2.0,0.0,11.0,0.0,0,0,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2347,142.62,3.0,108.33666666666663,13.0,70.54230769230772,77.0,84.52519480519483,2.0,0.0,6.0,0.0,21.0,0.0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2348,15.09,3.0,12.019999999999989,22.0,9.442727272727279,83.0,8.77361445783132,3.0,0.0,7.0,0.0,32.0,0.0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
