,TX_AMOUNT,CUSTOMER_ID_NB_TX_1DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW,CUSTOMER_ID_NB_TX_7DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW,CUSTOMER_ID_NB_TX_30DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW,TERMINAL_ID_NB_TX_1DAY_WINDOW,TERMINAL_ID_RISK_1DAY_WINDOW,TERMINAL_ID_NB_TX_7DAY_WINDOW,TERMINAL_ID_RISK_7DAY_WINDOW,TERMINAL_ID_NB_TX_30DAY_WINDOW,TERMINAL_ID_RISK_30DAY_WINDOW,TX_DURING_WEEKEND,TX_DURING_NIGHT,TX_AMOUNT>219.56,CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW>223.79,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=41.50,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW>395.34,CUSTOMER_ID_NB_TX_30DAY_WINDOW>94.50,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW<=139.15,CUSTOMER_ID_NB_TX_1DAY_WINDOW>7.50,TERMINAL_ID_RISK_1DAY_WINDOW<=0.42,TERMINAL_ID_NB_TX_7DAY_WINDOW<=2.50,TERMINAL_ID_RISK_7DAY_WINDOW<=0.58,TERMINAL_ID_NB_TX_30DAY_WINDOW<=28.50,TERMINAL_ID_RISK_30DAY_WINDOW<=0.10,TX_DURING_NIGHT<=0.50,TERMINAL_ID_NB_TX_1DAY_WINDOW>1.50,"TX_AMOUNT<=219.56,CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW<=229.09","TX_AMOUNT<=219.56,TERMINAL_ID_RISK_7DAY_WINDOW<=0.58","TX_AMOUNT<=219.56,TERMINAL_ID_RISK_30DAY_WINDOW<=0.10","CUSTOMER_ID_NB_TX_7DAY_WINDOW>41.50,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=5.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.42,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=2.50","TERMINAL_ID_NB_TX_30DAY_WINDOW>28.50,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=3.50","TX_DURING_NIGHT>0.50,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=2.50","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW<=223.79,TERMINAL_ID_NB_TX_7DAY_WINDOW<=7.00","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW<=223.79,TERMINAL_ID_RISK_7DAY_WINDOW<=0.58","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW<=223.79,TERMINAL_ID_RISK_30DAY_WINDOW<=0.10","CUSTOMER_ID_NB_TX_7DAY_WINDOW>41.50,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=129.50","CUSTOMER_ID_NB_TX_7DAY_WINDOW>41.50,TERMINAL_ID_NB_TX_1DAY_WINDOW<=0.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.42,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=15.50","CUSTOMER_ID_NB_TX_7DAY_WINDOW>41.50,TERMINAL_ID_NB_TX_30DAY_WINDOW<=29.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.42,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=76.00","TERMINAL_ID_NB_TX_30DAY_WINDOW>28.50,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=129.50","TX_DURING_NIGHT>0.50,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=15.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.42,TERMINAL_ID_NB_TX_1DAY_WINDOW<=1.50","TX_DURING_NIGHT>0.50,TERMINAL_ID_NB_TX_1DAY_WINDOW<=1.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.42,TERMINAL_ID_NB_TX_7DAY_WINDOW<=6.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.42,TERMINAL_ID_NB_TX_30DAY_WINDOW<=20.00","TERMINAL_ID_RISK_1DAY_WINDOW>0.42,TX_DURING_NIGHT<=0.50","TERMINAL_ID_NB_TX_30DAY_WINDOW>28.50,TERMINAL_ID_NB_TX_7DAY_WINDOW<=8.50"
2887,64.33,3.0,52.80999999999998,7.0,44.71714285714287,21.0,40.51000000000001,0.0,0.0,5.0,0.0,15.0,0.0,0,0,0,0,1,0,0,1,0,1,0,1,1,1,1,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2888,100.44,5.0,101.66800000000009,25.0,82.54199999999997,101.0,90.19990099009904,1.0,0.0,12.0,0.0,33.0,0.0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2889,193.57,3.0,142.05333333333337,18.0,126.80166666666663,62.0,112.28661290322574,1.0,0.0,2.0,0.0,20.0,0.0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2890,53.76,6.0,52.021666666666654,27.0,44.6485185185185,88.0,40.89738636363637,0.0,0.0,1.0,0.0,11.0,0.0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2891,77.77,1.0,77.76999999999956,27.0,83.79296296296296,111.0,82.60954954954961,2.0,0.0,5.0,0.0,18.0,0.0,0,0,0,0,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2892,91.78,3.0,96.21999999999998,17.0,95.68529411764716,88.0,96.42681818181826,0.0,0.0,4.0,0.0,26.0,0.0,0,0,0,0,1,0,0,1,0,1,0,1,1,1,1,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2893,9.35,4.0,12.204999999999998,17.0,10.307647058823525,38.0,9.193421052631582,0.0,0.0,1.0,0.0,16.0,0.0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2894,43.13,5.0,72.446,14.0,81.9264285714286,67.0,102.27179104477608,2.0,0.0,5.0,0.0,25.0,0.0,0,0,0,0,1,0,0,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2895,24.24,5.0,59.410000000000004,18.0,54.637777777777835,80.0,55.55600000000002,0.0,0.0,2.0,0.0,6.0,0.0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2896,42.72,1.0,42.71999999999998,7.0,69.41142857142849,31.0,79.87580645161287,2.0,0.0,8.0,0.0,17.0,0.0,0,0,0,0,1,0,0,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2897,7.57,3.0,8.256666666666673,17.0,10.198235294117644,83.0,10.110361445783132,1.0,0.0,8.0,0.0,20.0,0.0,0,0,0,0,1,0,0,1,0,1,0,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2898,22.52,3.0,41.93000000000003,21.0,45.08761904761906,85.0,53.79011764705888,2.0,0.0,8.0,0.0,24.0,0.0,0,0,0,0,1,0,0,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2899,22.16,3.0,21.266666666666662,8.0,16.851249999999983,31.0,18.17032258064517,0.0,0.0,2.0,0.0,11.0,0.0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2900,50.18,7.0,38.00857142857143,33.0,39.01696969696971,99.0,35.805555555555515,0.0,0.0,4.0,0.0,19.0,0.631578947368421,0,0,0,0,1,0,1,1,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2901,2.5,2.0,35.185000000000045,11.0,56.727272727272705,49.0,62.313469387755084,1.0,0.0,9.0,0.0,28.0,0.0,0,0,0,0,1,0,0,1,0,1,0,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2902,29.18,8.0,37.10999999999999,28.0,47.32142857142856,99.0,52.99121212121212,0.0,0.0,4.0,0.0,19.0,0.0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2903,99.41,1.0,99.4099999999999,9.0,95.04555555555558,32.0,100.51343749999998,1.0,0.0,1.0,0.0,11.0,0.0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2904,144.77,5.0,117.27600000000011,20.0,85.58400000000005,85.0,87.64882352941174,1.0,0.0,6.0,0.0,18.0,0.0,0,0,0,0,1,0,0,1,0,1,0,1,1,1,1,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2905,15.78,2.0,15.379999999999939,18.0,20.667777777777776,78.0,20.917179487179492,1.0,0.0,3.0,0.0,17.0,0.0,0,0,0,0,1,0,0,1,0,1,0,1,1,1,1,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2906,34.12,2.0,63.374999999999915,18.0,89.93166666666671,119.0,73.78747899159656,1.0,0.0,5.0,0.0,8.0,0.0,0,0,0,0,1,0,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2907,91.85,7.0,75.88428571428565,28.0,71.6725,118.0,75.21381355932205,1.0,0.0,7.0,0.0,27.0,0.0,0,0,0,0,1,0,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2908,108.05,5.0,116.22599999999991,27.0,110.00444444444447,122.0,103.90688524590166,0.0,0.0,5.0,0.0,20.0,0.0,0,0,0,0,1,0,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2909,87.85,4.0,65.95750000000004,25.0,94.25839999999997,83.0,88.37987951807231,0.0,0.0,2.0,0.0,17.0,0.0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2910,79.8,1.0,79.80000000000017,5.0,75.91000000000017,56.0,75.29250000000002,3.0,0.0,8.0,0.0,15.0,0.0,0,0,0,0,1,0,0,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2911,46.21,1.0,46.210000000000036,8.0,34.52374999999998,37.0,35.00864864864867,0.0,0.0,3.0,0.0,23.0,0.0,0,0,0,0,1,0,0,1,0,1,0,1,1,1,1,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2912,99.46,2.0,77.48999999999985,21.0,82.78047619047626,93.0,85.11870967741933,0.0,0.0,4.0,0.0,30.0,0.0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,1,0,1,1,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1
2913,10.28,1.0,10.28000000000002,20.0,41.01799999999999,60.0,41.91216666666669,0.0,0.0,3.0,0.0,25.0,0.0,0,0,0,0,1,0,0,1,0,1,0,1,1,1,1,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2914,41.91,2.0,26.520000000000174,19.0,37.111052631578936,117.0,40.85136752136749,2.0,0.0,4.0,0.0,11.0,0.0,0,0,0,0,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2915,70.42,3.0,97.02666666666693,25.0,112.38360000000004,102.0,104.34656862745094,1.0,0.0,5.0,0.0,13.0,0.0,0,0,0,0,1,0,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2916,72.91,3.0,45.89666666666665,22.0,56.861363636363606,105.0,54.61304761904759,0.0,0.0,2.0,0.0,21.0,0.0,0,0,0,0,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2917,81.73,5.0,90.43799999999999,28.0,70.26000000000002,121.0,85.03223140495868,1.0,0.0,2.0,0.0,13.0,0.0,0,0,0,0,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2918,37.42,6.0,95.62666666666661,24.0,110.20291666666672,94.0,97.96968085106384,1.0,0.0,5.0,0.0,18.0,0.0,0,0,0,0,1,0,0,1,0,1,0,1,1,1,1,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2919,119.37,2.0,143.11500000000004,13.0,96.45461538461538,51.0,102.318431372549,0.0,0.0,2.0,0.0,12.0,0.0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2920,18.53,4.0,83.00749999999994,28.0,74.52428571428572,106.0,70.67849056603778,0.0,0.0,7.0,0.0,17.0,0.0,0,0,0,0,1,0,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2921,15.63,3.0,22.62333333333332,22.0,24.193181818181834,97.0,22.82680412371135,2.0,0.0,8.0,0.0,32.0,0.0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,1,1,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1
2922,51.71,3.0,46.78999999999997,11.0,45.67909090909091,54.0,35.97611111111111,0.0,0.0,3.0,0.0,13.0,0.0,0,0,0,0,1,0,0,1,0,1,0,1,1,1,1,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2923,82.68,5.0,75.31600000000002,25.0,82.85920000000004,91.0,81.52703296703298,0.0,0.0,4.0,0.0,32.0,0.0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,1,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1
2924,56.45,2.0,78.45499999999998,8.0,86.1,32.0,78.80218749999997,1.0,0.0,8.0,0.0,31.0,0.0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,1,0,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1
2925,102.74,3.0,52.80666666666665,24.0,53.28708333333339,96.0,54.71968750000004,1.0,0.0,4.0,0.0,17.0,0.0,0,0,0,0,1,0,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2926,107.77,2.0,114.76500000000006,14.0,104.82857142857145,57.0,98.79947368421061,1.0,0.0,6.0,0.0,23.0,0.0,0,0,0,0,1,0,0,1,0,1,0,1,1,1,1,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2927,7.21,9.0,13.101111111111107,36.0,11.631666666666662,125.0,11.79008,0.0,0.0,8.0,0.0,25.0,0.0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2928,84.53,5.0,80.35400000000004,27.0,67.26111111111108,92.0,67.35793478260871,1.0,0.0,6.0,0.0,21.0,0.0,0,0,0,0,1,0,0,1,0,1,0,1,1,1,1,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2929,199.0,5.0,136.28799999999995,14.0,121.74357142857149,55.0,109.60345454545451,1.0,0.0,6.0,0.0,22.0,0.0,0,0,0,0,1,0,0,1,0,1,0,1,1,1,1,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2930,23.31,4.0,26.545,20.0,32.779500000000006,84.0,36.440238095238094,2.0,0.0,8.0,0.0,19.0,0.0,0,0,0,0,1,0,0,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2931,6.29,7.0,4.968571428571427,22.0,4.8313636363636325,85.0,5.297647058823534,1.0,0.0,5.0,0.0,22.0,0.0,0,0,0,0,1,0,0,1,0,1,0,1,1,1,1,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2932,14.71,6.0,12.599999999999994,23.0,12.84521739130435,77.0,12.628051948051949,1.0,0.0,6.0,0.0,22.0,0.0,0,0,0,0,1,0,0,1,0,1,0,1,1,1,1,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2933,26.57,2.0,34.769999999999975,18.0,31.706666666666674,71.0,35.89140845070422,2.0,0.0,6.0,0.0,30.0,0.0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1
2934,67.21,5.0,68.71800000000002,28.0,60.59535714285722,118.0,66.43457627118643,1.0,0.0,3.0,0.0,21.0,0.0,0,0,0,0,1,0,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2935,8.1,3.0,78.88333333333337,19.0,62.65210526315784,70.0,85.41542857142854,0.0,0.0,4.0,0.0,16.0,0.0,0,0,0,0,1,0,0,1,0,1,0,1,1,1,1,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2936,66.36,3.0,162.57999999999996,17.0,121.62352941176468,77.0,104.67935064935064,2.0,0.0,5.0,0.0,15.0,0.0,0,0,0,0,1,0,0,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2937,70.19,2.0,60.570000000000114,21.0,44.45095238095238,87.0,57.02620689655172,1.0,0.0,5.0,0.0,21.0,0.0,0,0,0,0,1,0,0,1,0,1,0,1,1,1,1,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2938,32.68,3.0,24.736666666666668,24.0,19.31833333333333,99.0,20.701818181818176,0.0,0.0,4.0,0.0,17.0,0.0,0,0,0,0,1,0,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2939,96.05,2.0,107.31499999999983,24.0,88.88500000000009,107.0,85.09672897196269,0.0,0.0,10.0,0.0,27.0,0.0,0,0,0,0,1,0,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2940,80.65,5.0,73.80799999999996,25.0,63.36320000000001,94.0,70.02787234042552,1.0,0.0,7.0,0.0,22.0,0.0,0,0,0,0,1,0,0,1,0,1,0,1,1,1,1,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2941,9.77,3.0,11.543333333333308,22.0,14.459090909090923,93.0,17.688494623655902,1.0,0.0,6.0,0.0,22.0,0.0,0,0,0,0,1,0,0,1,0,1,0,1,1,1,1,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2942,77.12,4.0,49.70750000000005,21.0,55.65047619047616,92.0,54.559021739130415,0.0,0.0,5.0,0.0,27.0,0.0,0,0,0,0,1,0,0,1,0,1,0,1,1,1,1,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2943,23.25,1.0,23.25000000000001,16.0,19.390625,84.0,18.214880952380966,0.0,0.0,4.0,0.0,16.0,0.0,0,0,0,0,1,0,0,1,0,1,0,1,1,1,1,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2944,27.13,2.0,31.17499999999996,6.0,29.389999999999976,40.0,27.7605,2.0,0.0,7.0,0.0,23.0,0.0,0,0,0,0,1,0,0,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2945,82.21,5.0,68.26399999999997,28.0,89.79928571428579,116.0,83.16181034482751,0.0,0.0,9.0,0.0,27.0,0.0,0,0,0,0,1,0,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2946,47.75,3.0,88.02000000000004,22.0,95.68272727272725,59.0,89.47338983050851,0.0,0.0,1.0,0.0,18.0,0.0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2947,6.8,1.0,6.800000000000043,12.0,25.420833333333324,51.0,25.03803921568626,2.0,0.0,7.0,0.0,18.0,0.0,0,0,0,0,1,0,0,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2948,97.62,2.0,63.97500000000024,18.0,80.41111111111121,95.0,80.29936842105265,0.0,0.0,6.0,0.0,24.0,0.0,0,0,0,0,1,0,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2949,7.82,5.0,6.268000000000005,25.0,6.364799999999997,108.0,5.22416666666667,0.0,0.0,3.0,0.0,16.0,0.0,0,0,0,0,1,0,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2950,62.24,4.0,73.30999999999993,17.0,53.72882352941176,105.0,61.13380952380957,1.0,0.0,7.0,0.0,19.0,0.0,0,0,0,0,1,0,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2951,41.48,2.0,73.70499999999997,16.0,67.69625000000002,70.0,65.38228571428571,1.0,0.0,8.0,0.0,17.0,0.0,0,0,0,0,1,0,0,1,0,1,0,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2952,71.96,6.0,42.718333333333256,23.0,55.4095652173913,83.0,63.210240963855405,1.0,0.0,3.0,0.0,16.0,0.0,0,0,0,0,1,0,0,1,0,1,0,1,1,1,1,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2953,11.8,6.0,20.11166666666666,25.0,21.411599999999986,109.0,20.891284403669744,1.0,0.0,5.0,0.0,23.0,0.0,0,0,0,0,1,0,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2954,51.8,6.0,34.60500000000001,24.0,32.74833333333333,92.0,33.07282608695652,1.0,0.0,7.0,0.0,20.0,0.0,0,0,0,0,1,0,0,1,0,1,0,1,1,1,1,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2955,7.61,3.0,16.966666666666672,9.0,25.257777777777754,44.0,31.756818181818176,0.0,0.0,2.0,0.0,14.0,0.0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2956,31.32,4.0,49.58750000000002,27.0,69.2396296296296,102.0,64.14980392156862,0.0,0.0,2.0,0.0,13.0,0.0,0,0,0,0,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2957,57.19,4.0,33.2025000000001,30.0,39.979333333333365,118.0,41.240932203389825,0.0,0.0,5.0,0.0,16.0,0.0,0,0,0,0,1,0,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2958,47.43,5.0,35.90599999999999,19.0,38.42631578947362,80.0,44.835125000000005,0.0,0.0,5.0,0.0,15.0,0.0,0,0,0,0,1,0,0,1,0,1,0,1,1,1,1,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2959,156.23,1.0,156.2299999999994,14.0,81.5085714285716,123.0,71.43186991869922,1.0,0.0,8.0,0.0,29.0,0.0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,1,0,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1
2960,140.17,2.0,119.78999999999994,10.0,99.55800000000002,33.0,101.7151515151515,0.0,0.0,3.0,0.0,18.0,0.0,0,0,0,0,1,0,0,1,0,1,0,1,1,1,1,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2961,11.3,4.0,13.112499999999994,30.0,10.071666666666665,114.0,9.5230701754386,1.0,0.0,3.0,0.0,17.0,0.0,0,0,0,0,1,0,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2962,79.2,3.0,81.2,12.0,71.7366666666667,64.0,61.95875000000002,2.0,0.0,7.0,0.0,21.0,0.0,0,0,0,0,1,0,0,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2963,140.17,9.0,97.3822222222223,29.0,90.41724137931034,104.0,93.36788461538467,0.0,0.0,1.0,0.0,7.0,0.0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2964,34.79,1.0,34.79000000000001,3.0,57.72666666666666,7.0,69.75142857142858,1.0,0.0,4.0,0.0,20.0,0.0,0,0,0,0,1,0,0,1,0,1,0,1,1,1,1,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2965,62.31,7.0,41.184285714285714,27.0,60.91148148148151,108.0,61.850925925925964,0.0,0.0,6.0,0.0,34.0,0.0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,1,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1
2966,38.12,3.0,61.06666666666649,34.0,76.64941176470593,125.0,76.63808000000006,0.0,0.0,1.0,0.0,16.0,0.0,0,0,0,0,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2967,80.74,4.0,91.28249999999994,11.0,90.36181818181812,38.0,98.7036842105263,1.0,0.0,3.0,0.0,12.0,0.0,0,0,0,0,1,0,0,1,0,1,0,1,1,1,1,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
