,TX_AMOUNT,CUSTOMER_ID_NB_TX_1DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW,CUSTOMER_ID_NB_TX_7DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW,CUSTOMER_ID_NB_TX_30DAY_WINDOW,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW,TERMINAL_ID_NB_TX_1DAY_WINDOW,TERMINAL_ID_RISK_1DAY_WINDOW,TERMINAL_ID_NB_TX_7DAY_WINDOW,TERMINAL_ID_RISK_7DAY_WINDOW,TERMINAL_ID_NB_TX_30DAY_WINDOW,TERMINAL_ID_RISK_30DAY_WINDOW,TX_DURING_WEEKEND,TX_DURING_NIGHT,TX_AMOUNT>220.56,CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW<=222.79,CUSTOMER_ID_NB_TX_1DAY_WINDOW>6.50,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW<=112.26,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=119.50,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW<=86.77,TERMINAL_ID_RISK_1DAY_WINDOW<=0.75,TERMINAL_ID_RISK_7DAY_WINDOW<=0.42,TERMINAL_ID_NB_TX_30DAY_WINDOW>14.50,TERMINAL_ID_RISK_30DAY_WINDOW<=0.13,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=7.50,TERMINAL_ID_NB_TX_7DAY_WINDOW>7.50,TERMINAL_ID_NB_TX_1DAY_WINDOW>2.50,TX_DURING_NIGHT<=0.50,"TX_AMOUNT<=220.56,CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW<=159.31","TX_AMOUNT<=220.56,TERMINAL_ID_RISK_1DAY_WINDOW<=0.75","TX_AMOUNT<=220.56,TERMINAL_ID_RISK_7DAY_WINDOW<=0.42","TX_AMOUNT<=220.56,TERMINAL_ID_RISK_30DAY_WINDOW<=0.13","CUSTOMER_ID_NB_TX_1DAY_WINDOW<=6.50,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=33.50","CUSTOMER_ID_NB_TX_30DAY_WINDOW>119.50,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=6.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,CUSTOMER_ID_NB_TX_1DAY_WINDOW<=3.50","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW>222.79,TERMINAL_ID_RISK_7DAY_WINDOW<=0.42","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW>222.79,TERMINAL_ID_NB_TX_30DAY_WINDOW<=22.50","CUSTOMER_ID_AVG_AMOUNT_1DAY_WINDOW>222.79,TERMINAL_ID_RISK_30DAY_WINDOW<=0.13","CUSTOMER_ID_NB_TX_30DAY_WINDOW>119.50,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=26.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=24.50","TERMINAL_ID_NB_TX_30DAY_WINDOW<=14.50,CUSTOMER_ID_NB_TX_7DAY_WINDOW<=11.50","TERMINAL_ID_RISK_7DAY_WINDOW>0.42,CUSTOMER_ID_AVG_AMOUNT_7DAY_WINDOW<=13.45","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=84.50","TERMINAL_ID_NB_TX_30DAY_WINDOW<=14.50,CUSTOMER_ID_NB_TX_30DAY_WINDOW<=77.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW<=45.65","TERMINAL_ID_RISK_7DAY_WINDOW>0.42,CUSTOMER_ID_AVG_AMOUNT_30DAY_WINDOW<=13.64","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TERMINAL_ID_NB_TX_1DAY_WINDOW<=1.50","TERMINAL_ID_RISK_7DAY_WINDOW>0.42,TERMINAL_ID_NB_TX_1DAY_WINDOW<=1.50","TERMINAL_ID_NB_TX_30DAY_WINDOW<=14.50,TERMINAL_ID_NB_TX_1DAY_WINDOW<=1.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TERMINAL_ID_NB_TX_7DAY_WINDOW<=5.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TERMINAL_ID_NB_TX_30DAY_WINDOW<=14.50","TERMINAL_ID_RISK_1DAY_WINDOW>0.75,TX_DURING_NIGHT<=0.50","TERMINAL_ID_RISK_7DAY_WINDOW>0.42,TERMINAL_ID_NB_TX_7DAY_WINDOW<=5.50","TERMINAL_ID_NB_TX_30DAY_WINDOW<=14.50,TERMINAL_ID_NB_TX_7DAY_WINDOW<=2.50","TERMINAL_ID_RISK_7DAY_WINDOW>0.42,TERMINAL_ID_NB_TX_30DAY_WINDOW<=15.50","TERMINAL_ID_RISK_7DAY_WINDOW>0.42,TERMINAL_ID_RISK_30DAY_WINDOW<=0.40"
5681,219.08,1.0,219.07999999999998,8.0,125.40124999999988,46.0,103.16500000000002,1.0,0.0,6.0,0.0,21.0,0.0,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5682,86.86,2.0,63.390000000000015,6.0,76.81333333333333,35.0,58.35142857142856,0.0,0.0,2.0,0.0,13.0,0.0,0,0,0,1,0,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
5683,39.16,5.0,33.914,22.0,29.567272727272712,65.0,26.863846153846158,0.0,0.0,4.0,0.0,15.0,0.0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5684,28.82,1.0,28.819999999999958,9.0,33.01777777777782,42.0,41.47238095238097,2.0,0.0,10.0,0.0,31.0,0.0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5685,25.79,3.0,22.639999999999976,23.0,25.549130434782594,106.0,26.94301886792451,1.0,0.0,7.0,0.0,25.0,0.0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5686,53.36,5.0,48.511999999999986,17.0,42.84764705882355,76.0,46.37842105263158,0.0,0.0,5.0,0.0,13.0,0.0,0,0,0,1,0,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
5687,86.09,2.0,107.70500000000023,19.0,91.98999999999994,84.0,99.33785714285709,0.0,0.0,9.0,0.0,29.0,0.0,0,0,0,1,0,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5688,66.14,6.0,72.735,25.0,74.1732,104.0,68.50211538461534,0.0,0.0,1.0,0.0,29.0,0.0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5689,53.87,5.0,35.052000000000035,32.0,41.221250000000005,114.0,39.69982456140348,0.0,0.0,6.0,0.0,26.0,0.0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5690,52.05,4.0,49.66750000000003,21.0,83.81142857142856,92.0,71.78739130434785,0.0,0.0,2.0,0.0,13.0,0.0,0,0,0,1,0,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
5691,50.79,5.0,49.525999999999996,18.0,48.50111111111111,87.0,51.055402298850595,2.0,0.0,5.0,0.0,13.0,0.0,0,0,0,1,0,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5692,102.81,2.0,73.8699999999999,15.0,63.747333333333366,94.0,62.9815957446809,0.0,0.0,2.0,0.0,23.0,0.0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5693,111.86,7.0,74.25571428571428,22.0,76.12409090909091,94.0,70.69521276595741,0.0,0.0,4.0,0.0,18.0,0.0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5694,62.91,5.0,72.64800000000002,26.0,60.15346153846153,89.0,63.35056179775281,0.0,0.0,4.0,0.0,10.0,0.0,0,0,0,1,0,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5695,50.45,5.0,89.12800000000004,31.0,84.1248387096774,122.0,75.2633606557377,2.0,0.0,3.0,0.0,15.0,0.0,0,0,0,1,0,1,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5696,48.02,4.0,29.735000000000007,17.0,26.25352941176471,72.0,31.44194444444446,1.0,0.0,7.0,0.0,18.0,0.0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5697,40.15,2.0,137.375,14.0,164.42285714285717,88.0,80.43318181818178,2.0,0.0,3.0,0.0,20.0,0.0,0,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5698,6.24,2.0,47.22999999999996,9.0,60.78555555555556,48.0,46.71666666666664,1.0,0.0,11.0,0.0,24.0,0.0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5699,85.05,3.0,129.09666666666652,16.0,86.513125,69.0,125.52521739130432,2.0,0.0,7.0,0.0,23.0,0.0,0,0,0,1,0,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5700,5.59,5.0,18.513999999999992,22.0,21.067727272727304,110.0,19.166636363636353,1.0,0.0,4.0,0.0,20.0,0.0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5701,33.99,2.0,34.36500000000004,30.0,31.478333333333335,100.0,28.1232,0.0,0.0,1.0,0.0,11.0,0.0,0,0,0,1,0,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
5702,4.29,3.0,7.163333333333342,21.0,6.376190476190471,98.0,6.17193877551021,2.0,0.0,4.0,0.0,27.0,0.0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5703,148.97,2.0,102.7400000000001,14.0,83.8700000000001,72.0,87.8204166666667,1.0,0.0,6.0,0.0,20.0,0.0,0,0,0,1,0,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5704,32.57,6.0,38.051666666666655,31.0,33.884838709677425,122.0,32.336475409836076,1.0,0.0,4.0,0.0,19.0,0.0,0,0,0,1,0,1,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5705,10.86,2.0,25.145000000000024,12.0,34.20499999999999,30.0,36.74466666666665,1.0,0.0,6.0,0.0,17.0,0.0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5706,120.47,2.0,107.21500000000006,23.0,66.2330434782609,79.0,64.15721518987341,0.0,0.0,4.0,0.0,15.0,0.0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5707,64.64,3.0,45.81666666666667,7.0,46.702857142857205,44.0,47.42681818181822,1.0,0.0,2.0,0.0,16.0,0.0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5708,68.71,9.0,84.49444444444447,25.0,82.97440000000012,103.0,77.76844660194178,2.0,0.0,7.0,0.0,30.0,0.0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5709,26.45,5.0,74.49600000000002,18.0,78.00888888888886,67.0,82.74149253731342,2.0,0.0,6.0,0.0,20.0,0.0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5710,18.8,2.0,29.789999999999992,14.0,60.33857142857145,74.0,55.473378378378364,1.0,0.0,8.0,0.0,23.0,0.0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5711,116.07,5.0,82.44000000000003,11.0,68.13181818181815,61.0,73.4168852459016,3.0,0.0,10.0,0.0,23.0,0.0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5712,24.52,5.0,24.805999999999994,17.0,21.54117647058825,81.0,21.176172839506172,0.0,0.0,7.0,0.0,24.0,0.0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5713,18.67,5.0,16.236,11.0,18.78727272727273,56.0,19.74339285714285,2.0,0.0,3.0,0.0,14.0,0.0,0,0,0,1,0,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5714,163.56,4.0,94.67749999999995,16.0,77.03062499999994,59.0,83.30084745762714,2.0,0.0,7.0,0.0,23.0,0.0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5715,82.47,4.0,102.66750000000002,26.0,101.39615384615378,118.0,95.74949152542366,1.0,0.0,8.0,0.0,25.0,0.0,0,0,0,1,0,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5716,7.51,3.0,7.319999999999989,19.0,5.683684210526317,76.0,5.229210526315789,1.0,0.0,5.0,0.0,23.0,0.0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5717,49.86,6.0,44.02499999999998,25.0,39.40760000000001,105.0,37.3115238095238,2.0,0.0,6.0,0.0,29.0,0.0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5718,34.19,6.0,32.635000000000005,30.0,37.1073333333333,117.0,37.758547008547026,0.0,0.0,5.0,0.0,21.0,0.0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5719,57.75,5.0,46.84800000000001,17.0,41.30999999999999,51.0,40.680588235294124,0.0,0.0,2.0,0.0,25.0,0.0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5720,73.89,4.0,64.8575,16.0,50.049999999999976,60.0,46.389500000000005,1.0,0.0,5.0,0.0,19.0,0.0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5721,44.83,5.0,49.50400000000003,27.0,51.087407407407454,109.0,48.874495412844006,1.0,0.0,4.0,0.0,17.0,0.0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5722,42.78,3.0,58.549999999999955,7.0,77.44999999999995,36.0,79.68111111111114,0.0,0.0,4.0,0.0,17.0,0.0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5723,40.49,7.0,43.21857142857142,20.0,36.97200000000001,65.0,31.337538461538443,0.0,0.0,5.0,0.0,21.0,0.0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5724,22.69,1.0,22.690000000000214,12.0,74.0966666666667,70.0,68.31757142857144,0.0,0.0,2.0,0.0,13.0,0.0,0,0,0,1,0,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
5725,61.13,3.0,32.12666666666667,23.0,28.018260869565225,73.0,26.323013698630135,0.0,0.0,2.0,0.0,13.0,0.0,0,0,0,1,0,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
5726,1.48,2.0,9.145,6.0,14.153333333333329,26.0,17.440769230769234,3.0,0.0,5.0,0.0,12.0,0.0,0,0,0,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5727,212.66,2.0,178.8149999999998,21.0,110.04809523809527,85.0,101.79929411764695,1.0,0.0,9.0,0.0,35.0,0.0,0,0,0,1,0,1,1,0,1,1,1,1,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5728,57.1,1.0,57.1,4.0,50.0375,18.0,85.35388888888887,0.0,0.0,3.0,0.0,21.0,0.0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5729,41.32,1.0,41.320000000000256,17.0,86.75647058823529,93.0,78.232688172043,1.0,0.0,8.0,0.0,29.0,0.0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5730,97.45,5.0,64.85800000000012,35.0,61.76428571428571,116.0,65.99715517241384,0.0,0.0,4.0,0.0,22.0,0.0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5731,83.58,6.0,49.001666666666615,35.0,53.89771428571428,113.0,51.85893805309738,2.0,0.0,5.0,0.0,12.0,0.0,0,0,0,1,0,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5732,125.46,2.0,103.39000000000001,16.0,73.85,69.0,86.97115942028987,1.0,0.0,4.0,0.0,24.0,0.0,0,0,0,1,0,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5733,89.97,6.0,89.26833333333337,32.0,84.30749999999998,123.0,75.38292682926829,0.0,0.0,3.0,0.0,16.0,0.0,0,0,0,1,0,1,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5734,22.2,5.0,48.536000000000094,24.0,69.71374999999986,111.0,71.58135135135136,0.0,0.0,4.0,0.0,17.0,0.0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5735,64.38,3.0,82.48999999999997,11.0,75.32818181818185,59.0,94.34389830508475,1.0,0.0,5.0,0.0,24.0,0.0,0,0,0,1,0,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5736,37.21,5.0,48.04199999999997,15.0,80.63066666666654,69.0,85.79101449275359,0.0,0.0,2.0,0.0,17.0,0.0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5737,79.06,8.0,68.31750000000005,34.0,77.97500000000004,91.0,78.98230769230773,3.0,0.0,12.0,0.0,30.0,0.0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5738,69.47,8.0,88.66250000000001,27.0,87.99925925925933,83.0,90.62722891566266,1.0,0.0,6.0,0.0,17.0,0.0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5739,126.73,4.0,84.41750000000006,29.0,82.66793103448269,127.0,65.91787401574805,1.0,0.0,4.0,0.0,19.0,0.0,0,0,0,1,0,1,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5740,31.97,2.0,66.80999999999999,6.0,50.916666666666686,30.0,49.16133333333332,0.0,0.0,2.0,0.0,4.0,0.0,0,0,0,1,0,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
5741,53.63,3.0,91.17333333333333,16.0,100.19937499999992,78.0,98.14564102564103,0.0,0.0,2.0,0.0,18.0,0.0,0,0,0,1,0,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5742,84.65,2.0,59.425000000000004,5.0,93.24999999999997,21.0,89.65809523809523,0.0,0.0,2.0,0.0,13.0,0.0,0,0,0,1,0,1,1,0,1,1,0,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
5743,25.63,3.0,75.72333333333337,29.0,52.3503448275862,99.0,61.929292929292956,0.0,0.0,2.0,0.0,10.0,0.0,0,0,0,1,0,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
5744,70.25,2.0,51.224999999999994,6.0,66.90333333333335,22.0,69.32045454545454,1.0,0.0,5.0,0.0,12.0,0.0,0,0,0,1,0,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
5745,60.95,1.0,60.94999999999996,7.0,119.02571428571433,31.0,91.29129032258064,3.0,0.0,4.0,0.0,14.0,0.0,0,0,0,1,0,0,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5746,110.64,9.0,91.10444444444445,28.0,88.8078571428572,84.0,90.8654761904762,0.0,0.0,1.0,0.0,15.0,0.0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5747,89.41,6.0,89.07333333333331,24.0,74.45375,88.0,81.1944318181818,0.0,0.0,3.0,0.0,14.0,0.0,0,0,0,1,0,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5748,6.91,3.0,6.983333333333339,14.0,5.9078571428571465,79.0,5.709493670886076,3.0,0.0,6.0,0.0,20.0,0.0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5749,19.66,3.0,20.406666666666705,25.0,20.68960000000002,99.0,21.720707070707075,1.0,0.0,3.0,0.0,20.0,0.0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5750,54.48,2.0,39.639999999999986,6.0,35.65,35.0,44.236000000000004,0.0,0.0,6.0,0.0,12.0,0.0,0,0,0,1,0,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
5751,5.58,5.0,9.884,13.0,8.810000000000004,61.0,8.539180327868857,2.0,0.0,9.0,0.0,32.0,0.0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5752,49.77,4.0,53.24749999999996,25.0,73.19640000000001,113.0,66.48814159292036,0.0,0.0,1.0,0.0,8.0,0.0,0,0,0,1,0,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
5753,58.15,4.0,97.85999999999999,29.0,103.44,117.0,94.28145299145297,1.0,0.0,7.0,0.0,21.0,0.0,0,0,0,1,0,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5754,66.33,2.0,63.040000000000106,10.0,54.45700000000015,72.0,78.19791666666663,0.0,0.0,1.0,0.0,14.0,0.0,0,0,0,1,0,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
